"AttributeId","RegionType","SeasonNum","RankName","RankIcon","LowScore","HighScore","SeasonReward","ReservedScore","BigGradeFlag","ExpandTime","UpgradeReward","TitleReward","RobotRate","RobotTemplateID"
"157000143","0","6","90203954","91290624","200","300","(31020005,6,31010058,1,31000061,1)","0","0","5","(31140133,1,31102521,1,31090502,1)","0","100","(76991134,76991135,76991136,76991137)"
"157000144","0","6","90203955","91290625","300","500","(31020005,9,31010058,2,31000061,1)","90","90203633","5","(31140134,1,31102502,1,31090502,1)","0","100","(76991138,76991139,76991140,76991141)"
"157000145","0","6","90203956","91290626","500","700","(31020005,9,31010058,2,31000061,1)","150","0","5","(31140134,1,31102507,1,31090502,1)","0","100","(76991138,76991139,76991140,76991141)"
"157000146","0","6","90203957","91290627","700","900","(31020005,9,31010058,2,31000061,1)","210","0","5","(31140134,1,31102512,1,31090502,1)","0","100","(76991138,76991139,76991140,76991141)"
"157000147","0","6","90203958","91290628","900","1100","(31020005,9,31010058,2,31000061,1)","270","0","5","(31140134,1,31102517,1,31090502,1)","0","100","(76991138,76991139,76991140,76991141)"
"157000148","0","6","90203959","91290629","1100","1300","(31020005,9,31010058,2,31000061,1)","330","0","5","(31140134,1,31102522,1,31090502,1)","0","100","(76991138,76991139,76991140,76991141)"
"157000149","0","6","90203960","91290630","1300","1600","(31020005,15,31010058,3,31000061,1)","390","90203634","5","(31090501,1,31102208,1,31090502,1)","0","100","(76991142,76991143,76991144,76991145)"
"157000150","0","6","90203961","91290631","1600","1900","(31020005,15,31010058,3,31000061,1)","480","0","5","(31090501,1,31102218,1,31090502,1)","0","100","(76991142,76991143,76991144,76991145)"
"157000151","0","6","90203962","91290632","1900","2200","(31020005,15,31010058,3,31000061,1)","570","0","5","(31090501,1,31102228,1,31090502,1)","0","100","(76991142,76991143,76991144,76991145)"
"157000152","0","6","90203963","91290633","2200","2500","(31020005,15,31010058,3,31000061,1)","660","0","5","(31090501,1,31102238,1,31090502,1)","0","100","(76991142,76991143,76991144,76991145)"
"157000153","0","6","90203964","91290634","2500","2800","(31020005,15,31010058,3,31000061,1)","750","0","5","(31090501,1,31102248,1,31090502,1)","0","100","(76991142,76991143,76991144,76991145)"
"157000154","0","6","90203965","91290635","2800","3200","(31100078,1,31020005,15,31010058,4,31000061,1)","840","90203635","5","(31090501,1,31102503,1,31090502,2)","39000079","80","(76991146,76991147,76991148,76991149)"
"157000155","0","6","90203966","91290636","3200","3600","(31100078,1,31020005,15,31010058,4,31000061,1)","960","0","5","(31090501,1,31102508,1,31090502,2)","39000079","80","(76991146,76991147,76991148,76991149)"
"157000156","0","6","90203967","91290637","3600","4000","(31100078,1,31020005,15,31010058,4,31000061,1)","1080","0","5","(31090501,1,31102513,1,31090502,2)","39000079","80","(76991146,76991147,76991148,76991149)"
"157000157","0","6","90203968","91290638","4000","4400","(31100078,1,31020005,15,31010058,4,31000061,1)","1200","0","5","(31090501,1,31102518,1,31090502,2)","39000079","80","(76991146,76991147,76991148,76991149)"
"157000158","0","6","90203969","91290639","4400","4800","(31100078,1,31020005,15,31010058,4,31000061,1)","1320","0","5","(31090501,1,31102523,1,31090502,2)","39000079","80","(76991146,76991147,76991148,76991149)"
"157000159","0","6","90203970","91290640","4800","5300","(31100079,1,31020005,21,31010058,5,31000061,1)","1440","90203636","5","(31090501,1,31102209,1,31090502,2)","39000080","65","(76991150,76991151,76991152,76991153)"
"157000160","0","6","90203971","91290641","5300","5800","(31100079,1,31020005,21,31010058,5,31000061,1)","1590","0","5","(31090501,1,31102219,1,31090502,2)","39000080","65","(76991150,76991151,76991152,76991153)"
"157000161","0","6","90203972","91290642","5800","6300","(31100079,1,31020005,21,31010058,5,31000061,1)","1740","0","5","(31090501,1,31102229,1,31090502,2)","39000080","65","(76991150,76991151,76991152,76991153)"
"157000162","0","6","90203973","91290643","6300","6800","(31100079,1,31020005,21,31010058,5,31000061,1)","1890","0","5","(31090501,1,31102239,1,31090502,2)","39000080","65","(76991150,76991151,76991152,76991153)"
"157000163","0","6","90203974","91290644","6800","7300","(31100079,1,31020005,21,31010058,5,31000061,1)","2040","0","5","(31090501,1,31102249,1,31090502,2)","39000080","65","(76991150,76991151,76991152,76991153)"
"157000164","0","6","90203975","91290645","7300","7900","(31100080,1,31020005,30,31010058,6,31000061,1)","2190","90203637","5","(31090501,1,31102504,1,31000166,3)","39000081","50","(76991154,76991155,76991156,76991157)"
"157000165","0","6","90203976","91290646","7900","8500","(31100080,1,31020005,30,31010058,6,31000061,1)","2370","0","5","(31090501,1,31102509,1,31000166,3)","39000081","50","(76991154,76991155,76991156,76991157)"
"157000166","0","6","90203977","91290647","8500","9200","(31100080,1,31020005,30,31010058,6,31000061,1)","2550","0","5","(31090501,1,31102514,1,31000166,3)","39000081","50","(76991154,76991155,76991156,76991157)"
"157000167","0","6","90203978","91290648","9200","10000","(31100080,1,31020005,30,31010058,6,31000061,1)","2760","0","5","(31090501,1,31102519,1,31000166,3)","39000081","50","(76991154,76991155,76991156,76991157)"
"157000168","0","6","90203979","91290649","10000","999999","(31100080,1,31020005,30,31010058,6,31000061,1)","3000","0","5","(31090501,1,31102524,1,31000166,3)","39000081","50","(76991154,76991155,76991156,76991157)"
"157000169","0","7","90203952","91290622","0","100","(31020005,6,31010058,1,31000061,1)","0","90203632","5","(31140133,1,31102501,1,31090502,1)","0","100","(76991134,76991135,76991136,76991137)"
"157000170","0","7","90203953","91290623","100","200","(31020005,6,31010058,1,31000061,1)","0","0","5","(31140133,1,31102511,1,31090502,1)","0","100","(76991134,76991135,76991136,76991137)"
"157000171","0","7","90203954","91290624","200","300","(31020005,6,31010058,1,31000061,1)","0","0","5","(31140133,1,31102521,1,31090502,1)","0","100","(76991134,76991135,76991136,76991137)"
"157000172","0","7","90203955","91290625","300","500","(31020005,9,31010058,2,31000061,1)","90","90203633","5","(31140134,1,31102502,1,31090502,1)","0","100","(76991138,76991139,76991140,76991141)"
"157000173","0","7","90203956","91290626","500","700","(31020005,9,31010058,2,31000061,1)","150","0","5","(31140134,1,31102507,1,31090502,1)","0","100","(76991138,76991139,76991140,76991141)"
"157000174","0","7","90203957","91290627","700","900","(31020005,9,31010058,2,31000061,1)","210","0","5","(31140134,1,31102512,1,31090502,1)","0","100","(76991138,76991139,76991140,76991141)"
"157000175","0","7","90203958","91290628","900","1100","(31020005,9,31010058,2,31000061,1)","270","0","5","(31140134,1,31102517,1,31090502,1)","0","100","(76991138,76991139,76991140,76991141)"
"157000176","0","7","90203959","91290629","1100","1300","(31020005,9,31010058,2,31000061,1)","330","0","5","(31140134,1,31102522,1,31090502,1)","0","100","(76991138,76991139,76991140,76991141)"
"157000177","0","7","90203960","91290630","1300","1600","(31020005,15,31010058,3,31000061,1)","390","90203634","5","(31090501,1,31102208,1,31090502,1)","0","100","(76991142,76991143,76991144,76991145)"
"157000178","0","7","90203961","91290631","1600","1900","(31020005,15,31010058,3,31000061,1)","480","0","5","(31090501,1,31102218,1,31090502,1)","0","100","(76991142,76991143,76991144,76991145)"
"157000179","0","7","90203962","91290632","1900","2200","(31020005,15,31010058,3,31000061,1)","570","0","5","(31090501,1,31102228,1,31090502,1)","0","100","(76991142,76991143,76991144,76991145)"
"157000180","0","7","90203963","91290633","2200","2500","(31020005,15,31010058,3,31000061,1)","660","0","5","(31090501,1,31102238,1,31090502,1)","0","100","(76991142,76991143,76991144,76991145)"
"157000181","0","7","90203964","91290634","2500","2800","(31020005,15,31010058,3,31000061,1)","750","0","5","(31090501,1,31102248,1,31090502,1)","0","100","(76991142,76991143,76991144,76991145)"
"157000182","0","7","90203965","91290635","2800","3200","(31100078,1,31020005,15,31010058,4,31000061,1)","840","90203635","5","(31090501,1,31102503,1,31090502,2)","39000079","80","(76991146,76991147,76991148,76991149)"
"157000183","0","7","90203966","91290636","3200","3600","(31100078,1,31020005,15,31010058,4,31000061,1)","960","0","5","(31090501,1,31102508,1,31090502,2)","39000079","80","(76991146,76991147,76991148,76991149)"
"157000184","0","7","90203967","91290637","3600","4000","(31100078,1,31020005,15,31010058,4,31000061,1)","1080","0","5","(31090501,1,31102513,1,31090502,2)","39000079","80","(76991146,76991147,76991148,76991149)"
"157000185","0","7","90203968","91290638","4000","4400","(31100078,1,31020005,15,31010058,4,31000061,1)","1200","0","5","(31090501,1,31102518,1,31090502,2)","39000079","80","(76991146,76991147,76991148,76991149)"
"157000186","0","7","90203969","91290639","4400","4800","(31100078,1,31020005,15,31010058,4,31000061,1)","1320","0","5","(31090501,1,31102523,1,31090502,2)","39000079","80","(76991146,76991147,76991148,76991149)"
"157000187","0","7","90203970","91290640","4800","5300","(31100079,1,31020005,21,31010058,5,31000061,1)","1440","90203636","5","(31090501,1,31102209,1,31090502,2)","39000080","65","(76991150,76991151,76991152,76991153)"
"157000188","0","7","90203971","91290641","5300","5800","(31100079,1,31020005,21,31010058,5,31000061,1)","1590","0","5","(31090501,1,31102219,1,31090502,2)","39000080","65","(76991150,76991151,76991152,76991153)"
"157000189","0","7","90203972","91290642","5800","6300","(31100079,1,31020005,21,31010058,5,31000061,1)","1740","0","5","(31090501,1,31102229,1,31090502,2)","39000080","65","(76991150,76991151,76991152,76991153)"
"157000190","0","7","90203973","91290643","6300","6800","(31100079,1,31020005,21,31010058,5,31000061,1)","1890","0","5","(31090501,1,31102239,1,31090502,2)","39000080","65","(76991150,76991151,76991152,76991153)"
"157000191","0","7","90203974","91290644","6800","7300","(31100079,1,31020005,21,31010058,5,31000061,1)","2040","0","5","(31090501,1,31102249,1,31090502,2)","39000080","65","(76991150,76991151,76991152,76991153)"
"157000192","0","7","90203975","91290645","7300","7900","(31100080,1,31020005,30,31010058,6,31000061,1)","2190","90203637","5","(31090501,1,31102504,1,31000166,3)","39000081","50","(76991154,76991155,76991156,76991157)"
"157000193","0","7","90203976","91290646","7900","8500","(31100080,1,31020005,30,31010058,6,31000061,1)","2370","0","5","(31090501,1,31102509,1,31000166,3)","39000081","50","(76991154,76991155,76991156,76991157)"
"157000194","0","7","90203977","91290647","8500","9200","(31100080,1,31020005,30,31010058,6,31000061,1)","2550","0","5","(31090501,1,31102514,1,31000166,3)","39000081","50","(76991154,76991155,76991156,76991157)"
"157000195","0","7","90203978","91290648","9200","10000","(31100080,1,31020005,30,31010058,6,31000061,1)","2760","0","5","(31090501,1,31102519,1,31000166,3)","39000081","50","(76991154,76991155,76991156,76991157)"
"157000196","0","7","90203979","91290649","10000","999999","(31100080,1,31020005,30,31010058,6,31000061,1)","3000","0","5","(31090501,1,31102524,1,31000166,3)","39000081","50","(76991154,76991155,76991156,76991157)"
"157000197","0","8","90203952","91290622","0","100","(31020005,6,31010058,1,31000061,1)","0","90203632","5","(31140133,1,31102501,1,31090502,1)","0","100","(76991134,76991135,76991136,76991137)"
"157000198","0","8","90203953","91290623","100","200","(31020005,6,31010058,1,31000061,1)","0","0","5","(31140133,1,31102511,1,31090502,1)","0","100","(76991134,76991135,76991136,76991137)"
"157000199","0","8","90203954","91290624","200","300","(31020005,6,31010058,1,31000061,1)","0","0","5","(31140133,1,31102521,1,31090502,1)","0","100","(76991134,76991135,76991136,76991137)"
"157000200","0","8","90203955","91290625","300","500","(31020005,9,31010058,2,31000061,1)","90","90203633","5","(31140134,1,31102502,1,31090502,1)","0","100","(76991138,76991139,76991140,76991141)"
"157000201","0","8","90203956","91290626","500","700","(31020005,9,31010058,2,31000061,1)","150","0","5","(31140134,1,31102507,1,31090502,1)","0","100","(76991138,76991139,76991140,76991141)"
"157000202","0","8","90203957","91290627","700","900","(31020005,9,31010058,2,31000061,1)","210","0","5","(31140134,1,31102512,1,31090502,1)","0","100","(76991138,76991139,76991140,76991141)"
"157000203","0","8","90203958","91290628","900","1100","(31020005,9,31010058,2,31000061,1)","270","0","5","(31140134,1,31102517,1,31090502,1)","0","100","(76991138,76991139,76991140,76991141)"
"157000204","0","8","90203959","91290629","1100","1300","(31020005,9,31010058,2,31000061,1)","330","0","5","(31140134,1,31102522,1,31090502,1)","0","100","(76991138,76991139,76991140,76991141)"
"157000205","0","8","90203960","91290630","1300","1600","(31020005,15,31010058,3,31000061,1)","390","90203634","5","(31090501,1,31102208,1,31090502,1)","0","100","(76991142,76991143,76991144,76991145)"
"157000206","0","8","90203961","91290631","1600","1900","(31020005,15,31010058,3,31000061,1)","480","0","5","(31090501,1,31102218,1,31090502,1)","0","100","(76991142,76991143,76991144,76991145)"
"157000207","0","8","90203962","91290632","1900","2200","(31020005,15,31010058,3,31000061,1)","570","0","5","(31090501,1,31102228,1,31090502,1)","0","100","(76991142,76991143,76991144,76991145)"
"157000208","0","8","90203963","91290633","2200","2500","(31020005,15,31010058,3,31000061,1)","660","0","5","(31090501,1,31102238,1,31090502,1)","0","100","(76991142,76991143,76991144,76991145)"
"157000209","0","8","90203964","91290634","2500","2800","(31020005,15,31010058,3,31000061,1)","750","0","5","(31090501,1,31102248,1,31090502,1)","0","100","(76991142,76991143,76991144,76991145)"
"157000210","0","8","90203965","91290635","2800","3200","(31100078,1,31020005,15,31010058,4,31000061,1)","840","90203635","5","(31090501,1,31102503,1,31090502,2)","39000079","80","(76991146,76991147,76991148,76991149)"
"157000211","0","8","90203966","91290636","3200","3600","(31100078,1,31020005,15,31010058,4,31000061,1)","960","0","5","(31090501,1,31102508,1,31090502,2)","39000079","80","(76991146,76991147,76991148,76991149)"
"157000212","0","8","90203967","91290637","3600","4000","(31100078,1,31020005,15,31010058,4,31000061,1)","1080","0","5","(31090501,1,31102513,1,31090502,2)","39000079","80","(76991146,76991147,76991148,76991149)"
"157000213","0","8","90203968","91290638","4000","4400","(31100078,1,31020005,15,31010058,4,31000061,1)","1200","0","5","(31090501,1,31102518,1,31090502,2)","39000079","80","(76991146,76991147,76991148,76991149)"
"157000214","0","8","90203969","91290639","4400","4800","(31100078,1,31020005,15,31010058,4,31000061,1)","1320","0","5","(31090501,1,31102523,1,31090502,2)","39000079","80","(76991146,76991147,76991148,76991149)"
"157000215","0","8","90203970","91290640","4800","5300","(31100079,1,31020005,21,31010058,5,31000061,1)","1440","90203636","5","(31090501,1,31102209,1,31090502,2)","39000080","65","(76991150,76991151,76991152,76991153)"
"157000216","0","8","90203971","91290641","5300","5800","(31100079,1,31020005,21,31010058,5,31000061,1)","1590","0","5","(31090501,1,31102219,1,31090502,2)","39000080","65","(76991150,76991151,76991152,76991153)"
"157000217","0","8","90203972","91290642","5800","6300","(31100079,1,31020005,21,31010058,5,31000061,1)","1740","0","5","(31090501,1,31102229,1,31090502,2)","39000080","65","(76991150,76991151,76991152,76991153)"
"157000218","0","8","90203973","91290643","6300","6800","(31100079,1,31020005,21,31010058,5,31000061,1)","1890","0","5","(31090501,1,31102239,1,31090502,2)","39000080","65","(76991150,76991151,76991152,76991153)"
"157000219","0","8","90203974","91290644","6800","7300","(31100079,1,31020005,21,31010058,5,31000061,1)","2040","0","5","(31090501,1,31102249,1,31090502,2)","39000080","65","(76991150,76991151,76991152,76991153)"
