"AttributeId","level","EquipSlot","ItemIdList","ItemNumList","MoneyCostList","FailGetItemList","Rate","InheritUpgradeRatio","NoticeId","ProtectItemInfo","BarserkerWeaponBuffArray","BarserkerEquipBuffArrayCommon","BarserkerEquipBuffArrayIce","BarserkerEquipBuffArrayFire","BarserkerEquipBuffArrayLight","BarserkerEquipBuffArrayDark","WizardWeaponBuffArray","WizardEquipBuffArrayCommon","WizardEquipBuffArrayIce","WizardEquipBuffArrayFire","WizardEquipBuffArrayLight","WizardEquipBuffArrayDark","GuardianWeaponBuffArray","GuardianEquipBuffArrayCommon","GuardianEquipBuffArrayIce","GuardianEquipBuffArrayFire","GuardianEquipBuffArrayLight","GuardianEquipBuffArrayDark","AssassinWeaponBuffArray","AssassinEquipBuffArrayCommon","AssassinEquipBuffArrayIce","AssassinEquipBuffArrayFire","AssassinEquipBuffArrayLight","AssassinEquipBuffArrayDark"
"41090081","80","10","","","(30000005,81)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41090082","81","10","","","(30000005,82)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41090083","82","10","","","(30000005,83)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41090084","83","10","","","(30000005,84)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41090085","84","10","","","(30000005,85)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41090086","85","10","","","(30000005,86)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41090087","86","10","","","(30000005,87)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41090088","87","10","","","(30000005,88)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41090089","88","10","","","(30000005,89)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41090090","89","10","","","(30000005,90)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41090091","90","10","","","(30000005,91)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41090092","91","10","","","(30000005,92)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41090093","92","10","","","(30000005,93)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41090094","93","10","","","(30000005,94)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41090095","94","10","","","(30000005,95)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41090096","95","10","","","(30000005,96)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41090097","96","10","","","(30000005,97)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41090098","97","10","","","(30000005,98)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41090099","98","10","","","(30000005,99)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41090100","99","10","","","(30000005,100)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41090101","100","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
