"AttributeId","IconInfo","HurtSoundType","HurtSound","FlyEffNomal","FlyEffIce","FlyEffFire","FlyEffLight","FlyEffDark","HurtEff","NoOpenStrId","SpellSections","CastSections","ChannelSections","AttackSections","HurtSections","MotionBlendSpaceId","OtherSpellSections","OtherCastSections","OtherChannelSections","OtherAttackSections","OtherHurtSections","SkillName","SkillTemplate","SkillDiscribe","SkillSmallDiscribe","SkillUnlockDescribe","SkillRecommendDescribe","SkillUnlockConditionDescribe","LightStrength","LightR","LightG","LightB","LightA","ExploreAtCapsule","SkillVedio","CacheNpcId","SkillVedioLen"
"14500075","(0)","","91923000","","","","","","","","","","","Attack2","Hurt1","","","","","","","90037001","90037001","90037001","","","90039000","","100","10","1","0.1","1","0","","",""
"14500076","(0)","","91923000","","","","","","","","","","","Attack3","Hurt1","","","","","","","90037001","90037001","90037001","","","90039000","","100","10","1","0.1","1","0","","",""
"14500077","(0)","","91923000","","","","","","","","","","","Attack4","Hurt1","","","","","","","90037001","90037001","90037001","","","90039000","","100","10","1","0.1","1","0","","",""
"14500078","(0)","","91923000","","","","","","","","","","","Attack2","Hurt1","","","","","","","90037001","90037001","90037001","","","90039000","","100","10","1","0.1","1","0","","",""
"14500079","(0)","","91923000","","","","","","","","","","","Attack3","Hurt1","","","","","","","90037001","90037001","90037001","","","90039000","","100","10","1","0.1","1","0","","",""
"14500080","(0)","","91923000","","","","","","","","","","","Attack4","Hurt1","","","","","","","90037001","90037001","90037001","","","90039000","","100","10","1","0.1","1","0","","",""
"14500081","(0)","","91923000","","","","","","","","","","","Attack2","Hurt1","","","","","","","90037001","90037001","90037001","","","90039000","","100","10","1","0.1","1","0","","",""
"14500082","(0)","","91923000","","","","","","","","","","","Attack3","Hurt1","","","","","","","90037001","90037001","90037001","","","90039000","","100","10","1","0.1","1","0","","",""
"14500083","(0)","","91923000","","","","","","","","","","","Attack4","Hurt1","","","","","","","90037001","90037001","90037001","","","90039000","","100","10","1","0.1","1","0","","",""
"14500084","(0)","","91923000","","","","","","","","","","","Attack1","Hurt1","","","","","","","90037001","90037001","90037001","","","90039000","","100","10","1","0.1","1","0","","",""
"14500085","(0)","","91923000","","","","","","","","","","","Attack2","Hurt1","","","","","","","90037001","90037001","90037001","","","90039000","","100","10","1","0.1","1","0","","",""
"14500086","(0)","","91923000","","","","","","","","","","","Attack3","Hurt1","","","","","","","90037001","90037001","90037001","","","90039000","","100","10","1","0.1","1","0","","",""
"14500087","(0)","","91923000","","","","","","","","","","","Attack5","Hurt1","","","","","","","90037001","90037001","90037001","","","90039000","","100","10","1","0.1","1","0","","",""
"14500088","(0)","","91923000","","","","","","","","","","","Attack4","Hurt1","","","","","","","90037001","90037001","90037001","","","90039000","","100","10","1","0.1","1","0","","",""
"14500089","(0)","","91923000","(91112007)","(91112007)","(91112007)","(91112007)","(91112007)","","","","","Channel1","","Hurt1","","","","","","","90037001","90037001","90037001","","","90039000","","100","1","1","1","1","0","","",""
"14500090","(0)","","91923000","","","","","","","","","","","Attack1","Hurt1","","","","","","","90037001","90037001","90037001","","","90039000","","100","1","1","1","1","0","","",""
"14500091","(0)","","91923000","","","","","","","","","","","Attack1","Hurt1","","","","","","","90037001","90037001","90037001","","","90039000","","100","10","1","0.1","1","0","","",""
"14500092","(0)","","91923000","","","","","","","","","","","Attack2","Hurt1","","","","","","","90037001","90037001","90037001","","","90039000","","100","10","1","0.1","1","0","","",""
"14500093","(0)","","91923000","","","","","","","","","","","Attack3","Hurt1","","","","","","","90037001","90037001","90037001","","","90039000","","100","10","1","0.1","1","0","","",""
"14500094","(0)","","91923000","","","","","","","","","","","Attack1","Hurt1","","","","","","","90037001","90037001","90037001","","","90039000","","100","10","1","0.1","1","0","","",""
"14500095","(0)","","91923000","","","","","","","","","","","Attack2","Hurt1","","","","","","","90037001","90037001","90037001","","","90039000","","100","10","1","0.1","1","0","","",""
"14500096","(0)","","91923000","","","","","","","","","","","Attack3","Hurt1","","","","","","","90037001","90037001","90037001","","","90039000","","100","10","1","0.1","1","0","","",""
"14500097","(0)","","91923000","","","","","","","","","","","Attack1","Hurt1","","","","","","","90037001","90037001","90037001","","","90039000","","100","10","1","0.1","1","0","","",""
"14500098","(0)","","91923000","","","","","","","","","","","Attack2","Hurt1","","","","","","","90037001","90037001","90037001","","","90039000","","100","10","1","0.1","1","0","","",""
"14500099","(0)","","91923000","","","","","","","","","","","Attack3","Hurt1","","","","","","","90037001","90037001","90037001","","","90039000","","100","10","1","0.1","1","0","","",""
"14500100","(0)","","91923000","","","","","","","","","","","Attack1","Hurt1","","","","","","","90037001","90037001","90037001","","","90039000","","100","10","1","0.1","1","0","","",""
"14500101","(0)","","91923000","","","","","","","","","","","Attack2","Hurt1","","","","","","","90037001","90037001","90037001","","","90039000","","100","10","1","0.1","1","0","","",""
"14500102","(0)","","91923000","","","","","","","","","","","Attack3","Hurt1","","","","","","","90037001","90037001","90037001","","","90039000","","100","10","1","0.1","1","0","","",""
"14500103","(0)","","91923000","","","","","","","","","","","Attack5","Hurt1","","","","","","","90037001","90037001","90037001","","","90039000","","100","10","1","0.1","1","0","","",""
"14500104","(0)","","91923000","","","","","","","","","","","Attack4","Hurt1","","","","","","","90037001","90037001","90037001","","","90039000","","100","10","1","0.1","1","0","","",""
"14500105","(0)","","91923010","","","","","","","","","","Channel1","","Hurt1","","","","","","","90037001","90037001","90037001","","","90039000","","100","0.1","1","10","1","0","","",""
"14500106","(0)","","91923000","","","","","","","","","","","Attack5","Hurt1","","","","","","","90037001","90037001","90037001","","","90039000","","100","10","1","0.1","1","0","","",""
"14500107","(0)","","91923000","","","","","","","","","","","Attack5","Hurt1","","","","","","","90037001","90037001","90037001","","","90039000","","100","10","1","0.1","1","0","","",""
"14500108","(0)","","91923000","","","","","","","","","","","Attack5","Hurt1","","","","","","","90037001","90037001","90037001","","","90039000","","100","10","1","0.1","1","0","","",""
"14500109","(0)","","91923000","","","","","","","","","","","Attack5","Hurt1","","","","","","","90037001","90037001","90037001","","","90039000","","100","10","1","0.1","1","0","","",""
"14500110","(0)","","91923000","","","","","","","","","","","Attack5","Hurt1","","","","","","","90037001","90037001","90037001","","","90039000","","100","10","1","0.1","1","0","","",""
"14500111","(0)","","91923000","","","","","","","","","","","Attack5","Hurt1","","","","","","","90037001","90037001","90037001","","","90039000","","100","10","1","0.1","1","0","","",""
"14500112","(0)","","91923000","","","","","","","","","","","Attack5","Hurt1","","","","","","","90037001","90037001","90037001","","","90039000","","100","10","1","0.1","1","0","","",""
"14500113","(0)","","91923000","","","","","","","","","","","Attack5","Hurt1","","","","","","","90037001","90037001","90037001","","","90039000","","100","10","1","0.1","1","0","","",""
"14500114","(0)","","91923000","","","","","","","","","","","Attack5","Hurt1","","","","","","","90037001","90037001","90037001","","","90039000","","100","10","1","0.1","1","0","","",""
"14500115","(0)","","91923000","","","","","","","","","","","Attack5","Hurt1","","","","","","","90037001","90037001","90037001","","","90039000","","100","10","1","0.1","1","0","","",""
"14500116","(0)","","91923000","","","","","","","","","","","Attack5","Hurt1","","","","","","","90037001","90037001","90037001","","","90039000","","100","10","1","0.1","1","0","","",""
"14500117","(0)","","91923000","(91112007)","(91112007)","(91112007)","(91112007)","(91112007)","","","","","Channel1","","Hurt1","","","","","","","90037001","90037001","90037001","","","90039000","","100","1","1","1","1","0","","",""
"14500118","(0)","","91923006","","","","","","","","","","Channel2","","Hurt1","","","","","","","90037001","90037001","90037001","","","90039000","","100","10","1","0.1","1","0","","",""
"14500119","(0)","","91923008","","","","","","","","","","Channel3","","Hurt1","","","","","","","90037001","90037001","90037001","","","90039000","","100","0.1","1","10","1","0","","",""
"14500120","(0)","","91923000","","","","","","","","","","","Attack1","Hurt1","","","","","","","90037001","90037001","90037001","","","90039000","","100","1","1","1","1","0","","",""
"14500121","(0)","","","","","","","","","","","","","Attack3","Hurt1","","","","","","","90037001","90037001","90037001","","","90039000","","100","0.1","1","10","1","0","","",""
"14500122","(0)","","","","","","","","","","","","","Attack2","Hurt1","","","","","","","90037001","90037001","90037001","","","90039000","","100","0","0","0","0","0","","",""
"14500123","(0)","","91923000","","","","","","","","","","","Attack1","Hurt1","","","","","","","90037004","90037001","90037001","","","90039000","","100","10","1","0.1","1","0","","",""
"14500124","(0)","","91923000","","","","","","","","","","","Attack2","Hurt1","","","","","","","90037005","90037001","90037001","","","90039000","","100","10","1","0.1","1","0","","",""
"14500125","(0)","","91923000","","","","","","","","","","","Attack3","Hurt1","","","","","","","90037006","90037001","90037001","","","90039000","","100","10","1","0.1","1","0","","",""
"14500126","(0)","","91923000","","","","","","","","","","","Attack1","Hurt1","","","","","","","90037001","90037001","90037001","","","90039000","","100","10","1","0.1","1","0","","",""
"14500127","(0)","","91923000","","","","","","","","","","","Attack1","Hurt1","","","","","","","90037001","90037001","90037001","","","90039000","","100","10","1","0.1","1","0","","",""
"14500128","(0)","","91923000","","","","","","","","","","","Attack1","Hurt1","","","","","","","90037001","90037001","90037001","","","90039000","","100","10","1","0.1","1","0","","",""
"14500129","(0)","","91923000","","","","","","","","","","","Attack2","Hurt1","","","","","","","90037001","90037001","90037001","","","90039000","","100","10","1","0.1","1","0","","",""
"14500130","(0)","","91923000","","","","","","","","","","","Attack3","Hurt1","","","","","","","90037001","90037001","90037001","","","90039000","","100","10","1","0.1","1","0","","",""
"14500131","(0)","","91923000","","","","","","","","","","","Attack2","Hurt1","","","","","","","90037001","90037001","90037001","","","90039000","","100","10","1","0.1","1","0","","",""
"14500132","(0)","","91923000","","","","","","","","","","","Attack2","Hurt1","","","","","","","90037001","90037001","90037001","","","90039000","","100","10","1","0.1","1","0","","",""
"14500133","(0)","","91923000","","","","","","","","","","","Attack3","Hurt1","","","","","","","90037001","90037001","90037001","","","90039000","","100","10","1","0.1","1","0","","",""
"14500134","(0)","","91923000","","","","","","","","","","","Attack3","Hurt1","","","","","","","90037001","90037001","90037001","","","90039000","","100","10","1","0.1","1","0","","",""
"14500135","(0)","","91923000","","","","","","","","","","","Attack1","Hurt1","","","","","","","90037001","90037001","90037001","","","90039000","","100","10","1","0.1","1","0","","",""
"14500136","(0)","","91923000","","","","","","","","","","","Attack2","Hurt1","","","","","","","90037001","90037001","90037001","","","90039000","","100","10","1","0.1","1","0","","",""
"14500137","(0)","","91923000","","","","","","","","","","","Attack3","Hurt1","","","","","","","90037001","90037001","90037001","","","90039000","","100","10","1","0.1","1","0","","",""
"14500138","(0)","","91923000","","","","","","","","","","","Attack1","Hurt1","","","","","","","90037001","90037001","90037001","","","90039000","","100","10","1","0.1","1","0","","",""
"14500139","(0)","","91923000","","","","","","","","","","","Attack2","Hurt1","","","","","","","90037001","90037001","90037001","","","90039000","","100","10","1","0.1","1","0","","",""
"14500140","(0)","","91923000","","","","","","","","","","","Attack3","Hurt1","","","","","","","90037001","90037001","90037001","","","90039000","","100","10","1","0.1","1","0","","",""
"14500141","(0)","","91923000","","","","","","","","","","","Attack1","Hurt1","","","","","","","90037001","90037001","90037001","","","90039000","","100","10","1","0.1","1","0","","",""
"14500142","(0)","","91923000","","","","","","","","","","","Attack2","Hurt1","","","","","","","90037001","90037001","90037001","","","90039000","","100","10","1","0.1","1","0","","",""
"14500143","(0)","","91923000","","","","","","","","","","","Attack3","Hurt1","","","","","","","90037001","90037001","90037001","","","90039000","","100","10","1","0.1","1","0","","",""
"14500144","(0)","","91923000","","","","","","","","","","","Attack1","Hurt1","","","","","","","90037001","90037001","90037001","","","90039000","","100","10","1","0.1","1","0","","",""
"14500145","(0)","","91923000","","","","","","","","","","","Attack2","Hurt1","","","","","","","90037001","90037001","90037001","","","90039000","","100","10","1","0.1","1","0","","",""
"14500146","(0)","","91923000","","","","","","","","","","","Attack3","Hurt1","","","","","","","90037001","90037001","90037001","","","90039000","","100","10","1","0.1","1","0","","",""
"14500147","(0)","","91923000","","","","","","","","","","","Attack1","Hurt1","","","","","","","90037001","90037001","90037001","","","90039000","","100","10","1","0.1","1","0","","",""
"14500148","(0)","","91923000","","","","","","","","","","","Attack2","Hurt1","","","","","","","90037001","90037001","90037001","","","90039000","","100","10","1","0.1","1","0","","",""
"14500149","(0)","","91923000","","","","","","","","","","","Attack3","Hurt1","","","","","","","90037001","90037001","90037001","","","90039000","","100","10","1","0.1","1","0","","",""
"14500150","(0)","","91923000","","","","","","","","","","","Attack4","Hurt1","","","","","","","90037001","90037001","90037001","","","90039000","","100","10","1","0.1","1","0","","",""
"14500151","(0)","","91923000","","","","","","","","","","","Attack1","Hurt1","","","","","","","90037001","90037001","90037001","","","90039000","","100","10","1","0.1","1","0","","",""
"14500152","(0)","","91923000","","","","","","","","","","","Attack2","Hurt1","","","","","","","90037001","90037001","90037001","","","90039000","","100","10","1","0.1","1","0","","",""
"14500153","(0)","","91923000","","","","","","","","","","","Attack1","Hurt1","","","","","","","90037001","90037001","90037001","","","90039000","","100","10","1","0.1","1","0","","",""
"14500154","(0)","","91923000","","","","","","","","","","","Attack2","Hurt1","","","","","","","90037001","90037001","90037001","","","90039000","","100","10","1","0.1","1","0","","",""
"14500155","(0)","","91923000","","","","","","","","","","","Attack3","Hurt1","","","","","","","90037001","90037001","90037001","","","90039000","","100","10","1","0.1","1","0","","",""
"14500156","(0)","","91923000","","","","","","","","","","","Attack5","Hurt1","","","","","","","90037001","90037001","90037001","","","90039000","","100","10","1","0.1","1","0","","",""
"14500157","(0)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"14500158","(0)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"14500159","(0)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"14500160","(0)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"14500161","(0)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"14500162","(0)","","91923000","","","","","","","","","","","Attack1","Hurt1","","","","","","","90037001","90037001","90037001","","","90039000","","100","10","1","0.1","1","0","","",""
"14500163","(0)","","","","","","","","","","","","","Attcak4","Hurt1","","","","","","","90037001","90037001","90037001","","","90039000","","100","10","1","0.1","1","0","","",""
"14500164","(0)","","91923000","(91120043)","(91120043)","(91120043)","(91120043)","(91120043)","","","","","","Attack1","Hurt1","","","","","","","90037001","90037001","90037001","","","90039000","","100","10","1","0.1","1","0","","",""
"14500165","(0)","","","","","","","","","","","","","Attack2","Hurt1","","","","","","","90037001","90037001","90037001","","","90039000","","100","10","1","0.1","1","0","","",""
"14500166","(91290272,91260569)","","91923000","","","","","","","","","","","","Hurt1","","","","","","","90039925","90039925","90039930","90070062","","90039000","","100","10","1","0.1","1","0","91950315","76980091","7"
"14500167","(91290125,91260572)","","91923000","","","","","","","","","","","","Hurt1","","","","","","","90039926","90039926","90039931","90070151","","90039000","90038069","100","10","1","0.1","1","0","91950318","76980087","8"
"14500168","(91290123,91260573)","","91923000","","","","","","","","","","","","Hurt1","","","","","","","90039927","90039927","90039932","90070152","","90039000","90038070","100","10","1","0.1","1","0","91950319","76980088","8"
"14500169","(91290124,91260570)","","91923000","","","","","","","","","","","","Hurt1","","","","","","","90039928","90039928","90039933","90070153","","90039000","90038071","100","10","1","0.1","1","0","91950316","76980089","8"
"14500170","(91290126,91260571)","","91923000","","","","","","","","","","","","Hurt1","","","","","","","90039929","90039929","90039934","90070154","","90039000","90038072","100","10","1","0.1","1","0","91950317","76980090","9"
"14500171","(0)","","","","","","","","","","","","","Attack1","Hurt1","","","","","","","90037001","90037001","90037001","","","90039000","","100","10","1","0.1","1","0","","",""
"14500172","(0)","","","","","","","","","","","","","Attack2","Hurt1","","","","","","","90037001","90037001","90037001","","","90039000","","100","10","1","0.1","1","0","","",""
"14500173","(0)","","","","","","","","","","","","","Attack2","Hurt1","","","","","","","90037001","90037001","90037001","","","90039000","","100","10","1","0.1","1","0","","",""
"14500174","(0)","","","","","","","","","","","","","Attack2","Hurt1","","","","","","","90037001","90037001","90037001","","","90039000","","100","10","1","0.1","1","0","","",""
"14500175","(0)","","","(91120065)","(91120065)","(91120065)","(91120065)","(91120065)","","","","","","Attack1","Hurt1","","","","","","","90037001","90037001","90037001","","","90039000","","100","10","1","0.1","1","0","","",""
"14500176","(0)","","","","","","","","","","","","","Attack1","Hurt1","","","","","","","90037001","90037001","90037001","","","90039000","","100","10","1","0.1","1","0","","",""
"14500177","(0)","","","","","","","","","","","","","Attack1","Hurt1","","","","","","","90037001","90037001","90037001","","","90039000","","100","10","1","0.1","1","0","","",""
"14500178","(0)","","","","","","","","","","","","","Attack3","Hurt1","","","","","","","90037001","90037001","90037001","","","90039000","","100","10","1","0.1","1","0","","",""
"14500179","(0)","","","","","","","","","","","","","Attack3","Hurt1","","","","","","","90037001","90037001","90037001","","","90039000","","100","10","1","0.1","1","0","","",""
"14500180","(0)","","","","","","","","","","","","","Attack3","Hurt1","","","","","","","90037001","90037001","90037001","","","90039000","","100","10","1","0.1","1","0","","",""
"14500181","(0)","","","","","","","","","","","","","Attack3","Hurt1","","","","","","","90037001","90037001","90037001","","","90039000","","100","10","1","0.1","1","0","","",""
"14500182","(91290493,91260571)","","91923000","","","","","","","","","","","","Hurt1","","","","","","","90039987","90039987","90039988","90070157","","90039000","90038073","100","10","1","0.1","1","0","91950320","76980084","9"
"14500183","(0)","","","","","","","","","","","","","Attack4","Hurt1","","","","","","","90037001","90037001","90037001","","","90039000","","100","10","1","0.1","1","0","","",""
"14500184","(91290663,91260570)","","91923000","","","","","","","","","","","","Hurt1","","","","","","","90039998","90039998","90039999","90070158","","90039000","90038074","100","10","1","0.1","1","0","91950321","76980083","9"
"14500185","(0)","","","","","","","","","","","","","Attack3","Hurt1","","","","","","","90037001","90037001","90037001","","","90039000","","100","10","1","0.1","1","0","","",""
"14500186","(0)","","","","","","","","","","","","","Attack1","Hurt1","","","","","","","90037001","90037001","90037001","","","90039000","","100","10","1","0.1","1","0","","",""
"14500187","(0)","","","","","","","","","","","","","Attack2","Hurt1","","","","","","","90037001","90037001","90037001","","","90039000","","100","10","1","0.1","1","0","","",""
"14500188","(0)","","","","","","","","","","","","","Attack3","Hurt1","","","","","","","90037001","90037001","90037001","","","90039000","","100","10","1","0.1","1","0","","",""
"14500189","(0)","","","","","","","","","","","","","Attack4","Hurt1","","","","","","","90037001","90037001","90037001","","","90039000","","100","10","1","0.1","1","0","","",""
"14500190","(0)","","","","","","","","","","","","","Attack5","Hurt1","","","","","","","90037001","90037001","90037001","","","90039000","","100","10","1","0.1","1","0","","",""
"14510001","(91290123)","","91923000","","","","","","","","","","","","Hurt1","","","","","","","90037007","90037007","90037027","","","90039000","","100","10","1","0.1","1","0","","",""
"14510002","(91290123)","","91923000","","","","","","","","","","","","Hurt1","","","","","","","90037008","90037008","90037028","","","90039000","","100","10","1","0.1","1","0","","",""
"14510003","(91290123)","","91923000","","","","","","","","","","","","Hurt1","","","","","","","90037009","90037009","90037029","","","90039000","","100","10","1","0.1","1","0","","",""
"14510004","(91290123)","","91923000","","","","","","","","","","","","Hurt1","","","","","","","90037010","90037010","90037030","","","90039000","","100","10","1","0.1","1","0","","",""
"14510005","(91290123)","","91923000","","","","","","","","","","","","Hurt1","","","","","","","90037011","90037011","90037031","","","90039000","","100","10","1","0.1","1","0","","",""
"14510006","(91290124)","","91923000","","","","","","","","","","","","Hurt1","","","","","","","90037012","90037012","90037032","","","90039000","","100","10","1","0.1","1","0","","",""
"14510007","(91290124)","","91923000","","","","","","","","","","","","Hurt1","","","","","","","90037013","90037013","90037033","","","90039000","","100","10","1","0.1","1","0","","",""
"14510008","(91290124)","","91923000","","","","","","","","","","","","Hurt1","","","","","","","90037014","90037014","90037034","","","90039000","","100","10","1","0.1","1","0","","",""
"14510009","(91290124)","","91923000","","","","","","","","","","","","Hurt1","","","","","","","90037015","90037015","90037035","","","90039000","","100","10","1","0.1","1","0","","",""
"14510010","(91290124)","","91923000","","","","","","","","","","","","Hurt1","","","","","","","90037016","90037016","90037036","","","90039000","","100","10","1","0.1","1","0","","",""
"14510011","(91290125)","","91923000","","","","","","","","","","","","Hurt1","","","","","","","90037017","90037017","90037037","","","90039000","","100","10","1","0.1","1","0","","",""
"14510012","(91290125)","","91923000","","","","","","","","","","","","Hurt1","","","","","","","90037018","90037018","90037038","","","90039000","","100","10","1","0.1","1","0","","",""
"14510013","(91290125)","","91923000","","","","","","","","","","","","Hurt1","","","","","","","90037019","90037019","90037039","","","90039000","","100","10","1","0.1","1","0","","",""
"14510014","(91290125)","","91923000","","","","","","","","","","","","Hurt1","","","","","","","90037020","90037020","90037040","","","90039000","","100","10","1","0.1","1","0","","",""
"14510015","(91290125)","","91923000","","","","","","","","","","","","Hurt1","","","","","","","90037021","90037021","90037041","","","90039000","","100","10","1","0.1","1","0","","",""
"14510016","(91290126)","","91923000","","","","","","","","","","","","Hurt1","","","","","","","90037022","90037022","90037042","","","90039000","","100","10","1","0.1","1","0","","",""
"14510017","(91290126)","","91923000","","","","","","","","","","","","Hurt1","","","","","","","90037023","90037023","90037043","","","90039000","","100","10","1","0.1","1","0","","",""
"14510018","(91290126)","","91923000","","","","","","","","","","","","Hurt1","","","","","","","90037024","90037024","90037044","","","90039000","","100","10","1","0.1","1","0","","",""
"14510019","(91290126)","","91923000","","","","","","","","","","","","Hurt1","","","","","","","90037025","90037025","90037045","","","90039000","","100","10","1","0.1","1","0","","",""
"14510020","(91290126)","","91923000","","","","","","","","","","","","Hurt1","","","","","","","90037026","90037026","90037046","","","90039000","","100","10","1","0.1","1","0","","",""
"14511001","(91290123)","","91923000","","","","","","","","","","","","Hurt1","","","","","","","90037001","90037001","90037001","","","90039000","","100","10","1","0.1","1","0","","",""
"14511002","(91290123)","","91923000","","","","","","","","","","","","Hurt1","","","","","","","90037001","90037001","90037001","","","90039000","","100","10","1","0.1","1","0","","",""
"14511003","(91290123)","","91923000","","","","","","","","","","","","Hurt1","","","","","","","90037001","90037001","90037001","","","90039000","","100","10","1","0.1","1","0","","",""
"14520001","(91223076)","","91923000","","","","","","","","","","","","Hurt1","","","","","","","90038295","90038295","90038695","","","90039000","","100","10","1","0.1","1","0","","",""
"14520002","(91223076)","","91923000","","","","","","","","","","","","Hurt1","","","","","","","90038296","90038296","90038696","","","90039000","","100","10","1","0.1","1","0","","",""
"14520003","(91223077)","","91923000","","","","","","","","","","","","Hurt1","","","","","","","90038297","90038297","90038697","","","90039000","","100","10","1","0.1","1","0","","",""
"14520004","(91223077)","","91923000","","","","","","","","","","","","Hurt1","","","","","","","90038298","90038298","90038698","","","90039000","","100","10","1","0.1","1","0","","",""
"14520005","(91223078)","","91923000","","","","","","","","","","","","Hurt1","","","","","","","90038299","90038299","90038699","","","90039000","","100","10","1","0.1","1","0","","",""
"14520006","(91223078)","","91923000","","","","","","","","","","","","Hurt1","","","","","","","90038300","90038300","90038700","","","90039000","","100","10","1","0.1","1","0","","",""
"14520010","(91293491)","","","","","","","","","","","Skill02","","","Hurt1","","","","","","","90037001","90037001","90037001","","","90039000","","100","1","1","1","1","0","","",""
"14520011","(91293493)","","91960095","","","","","","","","","Skill03","","","Hurt1","","","","","","","90037001","90037001","90037001","","","90039000","","100","1","1","1","1","0","","",""
"14520012","(91293490)","0","91923001","","","","","","","","","","","Attack1","Hurt1","","","","","","","90030101","90030601","90032001","90070062","90038006","90039000","","100","10","1","0.1","1","0","","",""
"14520013","(91293492)","2","91960094","","","","","","","","","Skill01","","","Hurt1","","","","","","","90030101","90030601","90032001","90070062","90038006","90039000","","100","10","1","0.1","1","0","","",""
