"AttributeId","MissionShowType","MissionEndType","NeedLevel","ShowLevel","CurChapterIndex","MissionIndexInChapter","MissionName","MissionDescriptionId","GetDialogId","NotFinishDialogID","FinishDialogId","PreMissionId","NextMissionId","GoalNpcKill","GoalMapName","GoalMissionId","FinishMissionNpcId","FinishMissionNpcMapName","MapId","PathFindLocation","CanTransfer","FinishMissionNpcLocation","CreateNpc","HiddenNpc","TransferID","TransferPos","MissionEvent","FinishAwardType","FinishEXP","FinishGold","FinishItemDropId","FinishMoney","ActivateInfoArray","IsNeedMissionHint","FinishItemGetRate","FinishItemNameId","SpecialMissionRequirement","NextSideMissionTriggerId","TriggerSideMissionArray","SideMissionReqMainMissionId","MissionGroupId","FinishTriggerBuffArray","AutoEndDialogTime","HighExperienceIdentity","MissionSucceedEndAuto","ClickIsEndAuto","CanShowMissionEnd","HimSelfSeeNpcId","MissionStateEndAuto","MissionJumpToWidgetPlayAni","TemporaryActivateWing","IsWingFlyMission","HimSelfSeeNpcIdArr"
"15010116","1","0","0","","0","0","90007229","90009178","0","0","0","0","0","(76000588,20)","(90052084)","","","0","71000001","(75889,136839,638)","","","","","","","0","3","100","0","0","","","","","","","","","","","","","","","","","","","","","",""
"15010117","1","0","0","","0","0","90007229","90009179","0","0","0","0","0","(76000589,20)","(90052084)","","","0","71000001","(77359,138620,638)","","","","","","","0","3","100","0","0","","","","","","","","","","","","","","","","","","","","","",""
"15010118","1","0","0","","0","0","90007229","90009180","0","0","0","0","0","(76000590,20)","(90052084)","","","0","71000001","(77380,135820,638)","","","","","","","0","3","100","0","0","","","","","","","","","","","","","","","","","","","","","",""
"15010119","1","0","0","","0","0","90007229","90009181","0","0","0","0","0","(76000591,20)","(90052084)","","","0","71000001","(79010,135520,638)","","","","","","","0","3","100","0","0","","","","","","","","","","","","","","","","","","","","","",""
"15010120","1","0","0","","0","0","90007229","90009182","0","0","0","0","0","(76000592,20)","(90052084)","","","0","71000001","(82170,136360,638)","","","","","","","0","3","100","0","0","","","","","","","","","","","","","","","","","","","","","",""
"15010121","1","0","0","","0","0","90007229","90009181","0","0","0","0","0","(76000591,20)","(90052084)","","","0","71000001","(79010,135520,638)","","","","","","","0","3","100","0","0","","","","","","","","","","","","","","","","","","","","","",""
"15010122","1","0","0","","0","0","90007229","90009182","0","0","0","0","0","(76000592,20)","(90052084)","","","0","71000001","(82170,136360,638)","","","","","","","0","3","100","0","0","","","","","","","","","","","","","","","","","","","","","",""
"15010123","1","0","0","","0","0","90007229","90009183","0","0","0","0","0","(76000614,20)","(90052085)","","","0","71000001","(27527,159720,2639)","","","","","","","0","3","100","0","0","","","","","","","","","","","","","","","","","","","","","",""
"15010124","1","0","0","","0","0","90007229","90009184","0","0","0","0","0","(76000615,20)","(90052085)","","","0","71000001","(22960,160157,2619)","","","","","","","0","3","100","0","0","","","","","","","","","","","","","","","","","","","","","",""
"15010125","1","0","0","","0","0","90007229","90009186","0","0","0","0","0","(76000617,20)","(90052085)","","","0","71000001","(19591,161432,2932)","","","","","","","0","3","100","0","0","","","","","","","","","","","","","","","","","","","","","",""
"15010126","1","0","0","","0","0","90007229","90009187","0","0","0","0","0","(76000618,20)","(90052085)","","","0","71000001","(17318,164993,2864)","","","","","","","0","3","100","0","0","","","","","","","","","","","","","","","","","","","","","",""
"15010127","1","0","0","","0","0","90007229","90009188","0","0","0","0","0","(76000619,20)","(90052085)","","","0","71000001","(12474,168272,2821)","","","","","","","0","3","100","0","0","","","","","","","","","","","","","","","","","","","","","",""
"15010128","1","0","0","","0","0","90007229","90009193","0","0","0","0","0","(76000624,20)","(90052085)","","","0","71000001","(17368,174319,2729)","","","","","","","0","3","100","0","0","","","","","","","","","","","","","","","","","","","","","",""
"15010129","1","0","0","","0","0","90007229","90009190","0","0","0","0","0","(76000621,20)","(90052085)","","","0","71000001","(24499,187639,2528)","","","","","","","0","3","100","0","0","","","","","","","","","","","","","","","","","","","","","",""
"15010130","1","0","0","","0","0","90007229","90009191","0","0","0","0","0","(76000622,20)","(90052085)","","","0","71000001","(31617,186848,2600)","","","","","","","0","3","100","0","0","","","","","","","","","","","","","","","","","","","","","",""
"15010131","1","0","0","","0","0","90007229","90009188","0","0","0","0","0","(76000619,20)","(90052085)","","","0","71000001","(12474,168272,2821)","","","","","","","0","3","100","0","0","","","","","","","","","","","","","","","","","","","","","",""
"15010132","1","0","0","","0","0","90007229","90009193","0","0","0","0","0","(76000624,20)","(90052085)","","","0","71000001","(17368,174319,2729)","","","","","","","0","3","100","0","0","","","","","","","","","","","","","","","","","","","","","",""
"15010133","1","0","0","","0","0","90007229","90009190","0","0","0","0","0","(76000621,20)","(90052085)","","","0","71000001","(24499,187639,2528)","","","","","","","0","3","100","0","0","","","","","","","","","","","","","","","","","","","","","",""
"15010134","1","0","0","","0","0","90007229","90009191","0","0","0","0","0","(76000622,20)","(90052085)","","","0","71000001","(31617,186848,2600)","","","","","","","0","3","100","0","0","","","","","","","","","","","","","","","","","","","","","",""
"15010135","1","0","0","","0","0","90007229","90009192","0","0","0","0","0","(76000623,20)","(90052085)","","","0","71000001","(30948,181329,2559)","","","","","","","0","3","100","0","0","","","","","","","","","","","","","","","","","","","","","",""
"15010136","1","0","0","","0","0","90007229","90009372","0","0","0","0","0","(76001152,20)","(90052085)","","","0","71000001","(32118,162880,2582)","","","","","","","0","3","100","0","0","","","","","","","","","","","","","","","","","","","","","",""
"15010137","1","0","0","","0","0","90007229","90009196","0","0","0","0","0","(76000627,20)","(90052085)","","","0","71000001","(36355,171459,2570)","","","","","","","0","3","100","0","0","","","","","","","","","","","","","","","","","","","","","",""
"15010138","1","0","0","","0","0","90007229","90009197","0","0","0","0","0","(76000628,20)","(90052085)","","","0","71000001","(37466,181497,2570)","","","","","","","0","3","100","0","0","","","","","","","","","","","","","","","","","","","","","",""
"15010139","1","0","0","","0","0","90007229","90009198","0","0","0","0","0","(76000639,20)","(90052086)","","","0","71000001","(57460,166820,1538)","","","","","","","0","3","100","0","0","","","","","","","","","","","","","","","","","","","","","",""
"15010140","1","0","0","","0","0","90007229","90009199","0","0","0","0","0","(76000640,20)","(90052086)","","","0","71000001","(60340,164100,1538)","","","","","","","0","3","100","0","0","","","","","","","","","","","","","","","","","","","","","",""
"15010141","1","0","0","","0","0","90007229","90009198","0","0","0","0","0","(76000639,20)","(90052086)","","","0","71000001","(57460,166820,1538)","","","","","","","0","3","100","0","0","","","","","","","","","","","","","","","","","","","","","",""
"15010142","1","0","0","","0","0","90007229","90009199","0","0","0","0","0","(76000640,20)","(90052086)","","","0","71000001","(60340,164100,1538)","","","","","","","0","3","100","0","0","","","","","","","","","","","","","","","","","","","","","",""
"15010143","1","0","0","","0","0","90007229","90009200","0","0","0","0","0","(76000661,20)","(90052087)","","","0","71000001","(86899,162539,138)","","","","","","","0","3","100","0","0","","","","","","","","","","","","","","","","","","","","","",""
"15010144","1","0","0","","0","0","90007229","90009201","0","0","0","0","0","(76000662,20)","(90052087)","","","0","71000001","(90311,157146,141)","","","","","","","0","3","100","0","0","","","","","","","","","","","","","","","","","","","","","",""
"15010145","1","0","0","","0","0","90007229","90009202","0","0","0","0","0","(76000663,20)","(90052087)","","","0","71000001","(94079,154730,138)","","","","","","","0","3","100","0","0","","","","","","","","","","","","","","","","","","","","","",""
"15010146","1","0","0","","0","0","90007229","90009373","0","0","0","0","0","(76001153,20)","(90052087)","","","0","71000001","(97360,156880,138)","","","","","","","0","3","100","0","0","","","","","","","","","","","","","","","","","","","","","",""
"15010147","1","0","0","","0","0","90007229","90009204","0","0","0","0","0","(76000665,20)","(90052087)","","","0","71000001","(87970,160739,138)","","","","","","","0","3","100","0","0","","","","","","","","","","","","","","","","","","","","","",""
"15010148","1","0","0","","0","0","90007229","90009205","0","0","0","0","0","(76000666,20)","(90052087)","","","0","71000001","(94789,161270,88)","","","","","","","0","3","100","0","0","","","","","","","","","","","","","","","","","","","","","",""
"15010149","1","0","0","","0","0","90007229","90009212","0","0","0","0","0","(76000680,20)","(90052088)","","","0","71000001","(59351,197477,6396)","","","","","","","0","3","100","0","0","","","","","","","","","","","","","","","","","","","","","",""
"15010150","1","0","0","","0","0","90007229","90009211","0","0","0","0","0","(76000679,20)","(90052088)","","","0","71000001","(59102,192938,5550)","","","","","","","0","3","100","0","0","","","","","","","","","","","","","","","","","","","","","",""
"15010151","1","0","0","","0","0","90007229","90009211","0","0","0","0","0","(76000679,20)","(90052088)","","","0","71000001","(59102,192938,5550)","","","","","","","0","3","100","0","0","","","","","","","","","","","","","","","","","","","","","",""
"15010152","1","0","0","","0","0","90007229","90009212","0","0","0","0","0","(76000680,20)","(90052088)","","","0","71000001","(59351,197477,6396)","","","","","","","0","3","100","0","0","","","","","","","","","","","","","","","","","","","","","",""
"15010153","1","0","0","","0","0","90007229","90009213","0","0","0","0","0","(76000681,20)","(90052088)","","","0","71000001","(57973,209258,6580)","","","","","","","0","3","100","0","0","","","","","","","","","","","","","","","","","","","","","",""
"15010154","1","0","0","","0","0","90007229","90009214","0","0","0","0","0","(76000711,20)","(90052089)","","","0","71000001","(196451,159560,4641)","","","","","","","0","3","100","0","0","","","","","","","","","","","","","","","","","","","","","",""
"15010155","1","0","0","","0","0","90007229","90009215","0","0","0","0","0","(76000712,20)","(90052089)","","","0","71000001","(193193,165221,4704)","","","","","","","0","3","100","0","0","","","","","","","","","","","","","","","","","","","","","",""
"15010156","1","0","0","","0","0","90007229","90009216","0","0","0","0","0","(76000713,20)","(90052089)","","","0","71000001","(189730,166130,4728)","","","","","","","0","3","100","0","0","","","","","","","","","","","","","","","","","","","","","",""
"15010157","1","0","0","","0","0","90007229","90009217","0","0","0","0","0","(76000714,20)","(90052089)","","","0","71000001","(188780,171200,4628)","","","","","","","0","3","100","0","0","","","","","","","","","","","","","","","","","","","","","",""
"15010158","1","0","0","","0","0","90007229","90009218","0","0","0","0","0","(76000715,20)","(90052089)","","","0","71000001","(186620,173950,4628)","","","","","","","0","3","100","0","0","","","","","","","","","","","","","","","","","","","","","",""
"15010159","1","0","0","","0","0","90007229","90009219","0","0","0","0","0","(76000716,20)","(90052089)","","","0","71000001","(189230,177090,4628)","","","","","","","0","3","100","0","0","","","","","","","","","","","","","","","","","","","","","",""
"15010160","1","0","0","","0","0","90007229","90009220","0","0","0","0","0","(76000717,20)","(90052089)","","","0","71000001","(186480,176910,4628)","","","","","","","0","3","100","0","0","","","","","","","","","","","","","","","","","","","","","",""
"15010161","1","0","0","","0","0","90007229","90009219","0","0","0","0","0","(76000716,20)","(90052089)","","","0","71000001","(189230,177090,4628)","","","","","","","0","3","100","0","0","","","","","","","","","","","","","","","","","","","","","",""
"15010162","1","0","0","","0","0","90007229","90009220","0","0","0","0","0","(76000717,20)","(90052089)","","","0","71000001","(186480,176910,4628)","","","","","","","0","3","100","0","0","","","","","","","","","","","","","","","","","","","","","",""
"15010163","1","0","0","","0","0","90007229","90009221","0","0","0","0","0","(76000718,20)","(90052089)","","","0","71000001","(186260,175070,4628)","","","","","","","0","3","100","0","0","","","","","","","","","","","","","","","","","","","","","",""
"15010164","1","0","0","","0","0","90007229","90009222","0","0","0","0","0","(76000719,20)","(90052089)","","","0","71000001","(183472,171661,4629)","","","","","","","0","3","100","0","0","","","","","","","","","","","","","","","","","","","","","",""
"15010165","1","0","0","","0","0","90007229","90009223","0","0","0","0","0","(76000720,20)","(90052089)","","","0","71000001","(183712,174339,4618)","","","","","","","0","3","100","0","0","","","","","","","","","","","","","","","","","","","","","",""
"15010166","1","0","0","","0","0","90007229","90009224","0","0","0","0","0","(76000721,20)","(90052089)","","","0","71000001","(183170,179599,5088)","","","","","","","0","3","100","0","0","","","","","","","","","","","","","","","","","","","","","",""
"15010167","1","0","0","","0","0","90007229","90009225","0","0","0","0","0","(76000722,20)","(90052089)","","","0","71000001","(177839,177749,5078)","","","","","","","0","3","100","0","0","","","","","","","","","","","","","","","","","","","","","",""
