"AttributeId","UseType","MoneyChange","ItemGet","RoleAttributeChange","UseCD","WidgetJumpArray","SpawnNpcId","TitleGet","BagSendInType","FriendlinessAdd","OtherRecvItemID","LevelUp","FuncLevelLimit","UpgradeProtectInfoArray","ReducePkValue","GetRechargeNum","logic_id","NeedRedTip","EffectiveTime","ExperienceVipLevel","AddMapCount","ExpNum","ChooseItem","MeditationMedicineTime","OnlyUseInSelfServer","AddHeartValue","SummonNpcID","AddMapTimeArr"
"32000239","3","0","0","0","0","(-1,90090498,92150005,-1,-1)","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32000240","2","0","70990915","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32000241","2","0","70990916","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32000242","3","0","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32000243","3","0","0","0","0","(-1,90090497,92170004,22,-1)","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32000244","1","0","70990129","0","0","(-1,90090497,92170004,9,-1)","","0","2","0","","0","0","","0","","","1","86400","","","","","","","","",""
"32000245","0","0","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32000246","0","0","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010001","2","(2,2)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010002","2","(2,3)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010003","2","(2,4)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010004","2","(2,5)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010005","2","(2,6)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010006","2","(2,7)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010007","2","(2,8)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010008","2","(2,9)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010009","2","(2,10)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010010","2","(2,11)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010011","2","(2,12)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010012","2","(2,13)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010013","2","(2,8000)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010014","2","(2,2000)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010015","2","(2,500000)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010016","2","(2,1000000)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010017","2","(2,4000)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010018","2","(2,6000)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010019","2","(2,7000)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010020","2","(2,9000)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010021","2","(2,10000000)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010022","2","(4,10)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010023","2","(4,20)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010024","2","(4,50)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010025","2","(4,100)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010026","2","(4,150)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010027","2","(4,200)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010028","2","(4,250)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010029","2","(4,300)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010030","2","(4,500)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010031","2","(0,700000)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010032","2","(9,30)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010033","2","(9,60)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010034","2","(9,90)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010035","2","(12,100)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010036","2","(12,200)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010037","2","(12,800)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010038","2","(12,500)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010039","2","(12,1000)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010040","2","(12,1500)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010041","2","(12,2000)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010042","2","(12,3000)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010043","2","(13,200)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010044","2","(13,500)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010045","2","(13,1000)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010046","2","(13,2000)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010047","2","(13,4000)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010048","2","(13,6000)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010049","2","(7,50)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010050","2","(7,100)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010051","2","(7,200)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010052","2","(7,500)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010053","2","(5,10000)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010054","2","(6,10000)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010055","2","(6,50000)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010056","2","(6,100000)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010057","2","(6,200000)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010058","2","(7,100)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010059","2","(10,100)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010060","2","(11,100)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010061","2","(12,10000)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010062","2","(13,10000)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010063","2","(16,100)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010064","2","(6,100)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010065","2","(6,200)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010066","2","(6,300)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010067","2","(6,400)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010068","2","(6,500)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010069","2","(6,600)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010070","2","(6,700)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010071","2","(6,800)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010072","2","(6,1000)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010073","2","(6,1200)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010074","2","(6,1400)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010075","2","(6,1600)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010076","2","(6,2000)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010077","2","(6,2400)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010078","2","(6,2800)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010079","2","(6,3200)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010080","2","(6,4000)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010081","2","(6,4800)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010082","2","(6,5600)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010083","2","(6,6400)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010084","2","(0,5000000)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010085","2","(0,10000000)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010086","2","(0,15000000)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010087","2","(0,20000000)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010088","2","(10,200)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010089","2","(10,300)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010090","2","(1,100)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010091","2","(1,200)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010092","2","(1,500)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010093","2","(1,1000)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010094","2","(1,1500)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010095","2","(1,2000)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010096","2","(1,3000)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010097","2","(1,5000)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010098","2","(1,10000)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010099","2","(1,20000)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010100","2","(1,50000)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010101","2","(1,100000)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010102","2","(5,2000)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010103","2","(5,5000)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010104","2","(5,10000)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010105","2","(5,20000)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010106","2","(9,50)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010107","2","(9,100)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010108","2","(9,150)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010109","2","(9,200)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010110","2","(9,250)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010111","2","(9,300)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010112","2","(9,350)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010113","2","(9,400)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010114","2","(9,450)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010115","2","(9,500)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010116","2","(4,350)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010117","2","(4,400)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010118","2","(4,450)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010119","2","(4,1000)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010120","2","(2,85000)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010121","2","(2,30000)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010122","2","(2,688888)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010123","2","(2,4000)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32010124","2","(2,6000)","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
