"AttributeId","ActivityType","CycleIndex","Condition","Reward","TextImage","ParamArr1","ParamArr2","ParamArr3","ParamArr4","ParamArr5"
"136007061","6","5","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5148)",""
"136007062","6","6","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5149)",""
"136007063","6","7","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5150)",""
"136007064","6","1","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5151)",""
"136007065","6","2","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5152)",""
"136007066","6","3","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5153)",""
"136007067","6","4","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5154)",""
"136007068","6","5","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5155)",""
"136007069","6","6","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5156)",""
"136007070","6","7","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5157)",""
"136007071","6","1","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5158)",""
"136007072","6","2","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5159)",""
"136007073","6","3","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5160)",""
"136007074","6","4","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5161)",""
"136007075","6","5","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5162)",""
"136007076","6","6","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5163)",""
"136007077","6","7","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5164)",""
"136007078","6","1","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5165)",""
"136007079","6","2","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5166)",""
"136007080","6","3","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5167)",""
"136007081","6","4","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5168)",""
"136007082","6","5","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5169)",""
"136007083","6","6","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5170)",""
"136007084","6","7","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5171)",""
"136007085","6","1","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5172)",""
"136007086","6","2","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5173)",""
"136007087","6","3","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5174)",""
"136007088","6","4","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5175)",""
"136007089","6","5","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5176)",""
"136007090","6","6","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5177)",""
"136007091","6","7","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5178)",""
"136007092","6","1","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5179)",""
"136007093","6","2","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5180)",""
"136007094","6","3","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5181)",""
"136007095","6","4","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5182)",""
"136007096","6","5","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5183)",""
"136007097","6","6","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5184)",""
"136007098","6","7","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5185)",""
"136007099","6","1","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5186)",""
"136007100","6","2","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5187)",""
"136007101","6","3","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5188)",""
"136007102","6","4","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5189)",""
"136007103","6","5","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5190)",""
"136007104","6","6","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5191)",""
"136007105","6","7","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5192)",""
"136007106","6","1","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5193)",""
"136007107","6","2","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5194)",""
"136007108","6","3","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5195)",""
"136007109","6","4","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5196)",""
"136007110","6","5","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5197)",""
"136007111","6","6","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5198)",""
"136007112","6","7","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5199)",""
"136007113","6","1","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5200)",""
