"AttributeId","NameStringId","UpgradeMax","AddStarMax","UpgradeNow","AddStarNow","AttArray","AddStarMatirialId","StarShopId","AddStarMatirialNum","AddStarMoneyList","UpgradeMatirialId","UpgradeShopId","UpgradeMatirialNum","UpgradeMoneyList","ExhibitionNpcId","ExhibitionBuffArray","UnlockMaterialId","UnlockMaterialNum","SkillID","EventCondition","BuffArray","PurenessBasicAtt"
"45010090","90020233","20","10","9","1","(4,8,2275770,0,1,4,7,952000,0,1,4,9,199730,0,1,4,12,139900,0,1,4,43,139900,0,1)","31000178","0","512","0","0","0","0","0","76980304","(10990018,10990045)","","","","(2,10,90,0,0,0,0,0,0,0)","(10280063)","(3,43,5000,0,1)"
"45010091","90020233","20","10","9","2","(4,8,2324220,0,1,4,7,972260,0,1,4,9,203980,0,1,4,12,142880,0,1,4,43,142880,0,1)","31000178","0","512","0","0","0","0","0","76980304","(10990018,10990045)","","","","(2,10,90,0,0,0,0,0,0,0)","(10280063)","(3,43,5000,0,1)"
"45010092","90020233","20","10","9","3","(4,8,2372670,0,1,4,7,992520,0,1,4,9,208230,0,1,4,12,145860,0,1,4,43,145860,0,1)","31000178","0","512","0","0","0","0","0","76980304","(10990018,10990045)","","","","(2,10,90,0,0,0,0,0,0,0)","(10280063)","(3,43,5000,0,1)"
"45010093","90020233","20","10","9","4","(4,8,2421120,0,1,4,7,1012780,0,1,4,9,212480,0,1,4,12,148840,0,1,4,43,148840,0,1)","31000178","0","512","0","0","0","0","0","76980304","(10990018,10990045)","","","","(2,10,90,0,0,0,0,0,0,0)","(10280063)","(3,43,5000,0,1)"
"45010094","90020233","20","10","9","5","(4,8,2469570,0,1,4,7,1033040,0,1,4,9,216730,0,1,4,12,151820,0,1,4,43,151820,0,1)","31000178","0","512","0","0","0","0","0","76980304","(10990018,10990045)","","","","(2,10,90,0,0,0,0,0,0,0)","(10280063)","(3,43,5000,0,1)"
"45010095","90020233","20","10","9","6","(4,8,2518020,0,1,4,7,1053300,0,1,4,9,220980,0,1,4,12,154800,0,1,4,43,154800,0,1)","31000178","0","512","0","0","0","0","0","76980304","(10990018,10990045)","","","","(2,10,90,0,0,0,0,0,0,0)","(10280063)","(3,43,5000,0,1)"
"45010096","90020233","20","10","9","7","(4,8,2566470,0,1,4,7,1073560,0,1,4,9,225230,0,1,4,12,157780,0,1,4,43,157780,0,1)","31000178","0","512","0","0","0","0","0","76980304","(10990018,10990045)","","","","(2,10,90,0,0,0,0,0,0,0)","(10280063)","(3,43,5000,0,1)"
"45010097","90020233","20","10","9","8","(4,8,2614920,0,1,4,7,1093820,0,1,4,9,229480,0,1,4,12,160760,0,1,4,43,160760,0,1)","31000178","0","512","0","0","0","0","0","76980304","(10990018,10990045)","","","","(2,10,90,0,0,0,0,0,0,0)","(10280063)","(3,43,5000,0,1)"
"45010098","90020233","20","10","9","9","(4,8,2663370,0,1,4,7,1114080,0,1,4,9,233730,0,1,4,12,163740,0,1,4,43,163740,0,1)","31000178","0","512","0","0","0","0","0","76980304","(10990018,10990045)","","","","(2,10,90,0,0,0,0,0,0,0)","(10280063)","(3,43,5000,0,1)"
"45010099","90020233","20","10","9","10","(4,8,2711820,0,1,4,7,1134340,0,1,4,9,237980,0,1,4,12,166720,0,1,4,43,166720,0,1)","0","0","0","0","31000176","0","1024","0","76980304","(10990018,10990045)","","","","(2,10,90,0,0,0,0,0,0,0)","(10280063)","(3,43,5000,0,1)"
"45010100","90020233","20","10","10","0","(4,8,4019840,0,1,4,7,1681330,0,1,4,9,352590,0,1,4,12,246950,0,1,4,43,246950,0,1)","31000178","0","1024","0","0","0","0","0","76980304","(10990018,10990045)","","","26020179","(2,10,100,0,0,0,0,0,0,0)","(10280064)","(3,43,5000,0,1)"
"45010101","90020233","20","10","10","1","(4,8,4107050,0,1,4,7,1717800,0,1,4,9,360240,0,1,4,12,252300,0,1,4,43,252300,0,1)","31000178","0","1024","0","0","0","0","0","76980304","(10990018,10990045)","","","","(2,10,100,0,0,0,0,0,0,0)","(10280064)","(3,43,5000,0,1)"
"45010102","90020233","20","10","10","2","(4,8,4194260,0,1,4,7,1754270,0,1,4,9,367890,0,1,4,12,257650,0,1,4,43,257650,0,1)","31000178","0","1024","0","0","0","0","0","76980304","(10990018,10990045)","","","","(2,10,100,0,0,0,0,0,0,0)","(10280064)","(3,43,5000,0,1)"
"45010103","90020233","20","10","10","3","(4,8,4281470,0,1,4,7,1790740,0,1,4,9,375540,0,1,4,12,263000,0,1,4,43,263000,0,1)","31000178","0","1024","0","0","0","0","0","76980304","(10990018,10990045)","","","","(2,10,100,0,0,0,0,0,0,0)","(10280064)","(3,43,5000,0,1)"
"45010104","90020233","20","10","10","4","(4,8,4368680,0,1,4,7,1827210,0,1,4,9,383190,0,1,4,12,268350,0,1,4,43,268350,0,1)","31000178","0","1024","0","0","0","0","0","76980304","(10990018,10990045)","","","","(2,10,100,0,0,0,0,0,0,0)","(10280064)","(3,43,5000,0,1)"
"45010105","90020233","20","10","10","5","(4,8,4455890,0,1,4,7,1863680,0,1,4,9,390840,0,1,4,12,273700,0,1,4,43,273700,0,1)","31000178","0","1024","0","0","0","0","0","76980304","(10990018,10990045)","","","","(2,10,100,0,0,0,0,0,0,0)","(10280064)","(3,43,5000,0,1)"
"45010106","90020233","20","10","10","6","(4,8,4543100,0,1,4,7,1900150,0,1,4,9,398490,0,1,4,12,279050,0,1,4,43,279050,0,1)","31000178","0","1024","0","0","0","0","0","76980304","(10990018,10990045)","","","","(2,10,100,0,0,0,0,0,0,0)","(10280064)","(3,43,5000,0,1)"
"45010107","90020233","20","10","10","7","(4,8,4630310,0,1,4,7,1936620,0,1,4,9,406140,0,1,4,12,284400,0,1,4,43,284400,0,1)","31000178","0","1024","0","0","0","0","0","76980304","(10990018,10990045)","","","","(2,10,100,0,0,0,0,0,0,0)","(10280064)","(3,43,5000,0,1)"
"45010108","90020233","20","10","10","8","(4,8,4717520,0,1,4,7,1973090,0,1,4,9,413790,0,1,4,12,289750,0,1,4,43,289750,0,1)","31000178","0","1024","0","0","0","0","0","76980304","(10990018,10990045)","","","","(2,10,100,0,0,0,0,0,0,0)","(10280064)","(3,43,5000,0,1)"
"45010109","90020233","20","10","10","9","(4,8,4804730,0,1,4,7,2009560,0,1,4,9,421440,0,1,4,12,295100,0,1,4,43,295100,0,1)","31000178","0","1024","0","0","0","0","0","76980304","(10990018,10990045)","","","","(2,10,100,0,0,0,0,0,0,0)","(10280064)","(3,43,5000,0,1)"
"45010110","90020233","20","10","10","10","(4,8,4891940,0,1,4,7,2046030,0,1,4,9,429090,0,1,4,12,300450,0,1,4,43,300450,0,1)","0","0","0","0","31000176","0","1024","0","76980304","(10990018,10990045)","","","","(2,10,100,0,0,0,0,0,0,0)","(10280064)","(3,43,5000,0,1)"
"45010111","90020233","20","10","11","0","(4,8,6199960,0,1,4,7,2593020,0,1,4,9,543700,0,1,4,12,380680,0,1,4,43,380680,0,1)","31000178","0","1024","0","0","0","0","0","76980304","(10990018,10990045)","","","26020253","(2,10,100,0,0,0,0,0,0,0)","(10280130)","(3,43,5100,0,1)"
"45010112","90020233","20","10","11","1","(4,8,6287170,0,1,4,7,2629490,0,1,4,9,551350,0,1,4,12,386030,0,1,4,43,386030,0,1)","31000178","0","1024","0","0","0","0","0","76980304","(10990018,10990045)","","","","(2,10,100,0,0,0,0,0,0,0)","(10280130)","(3,43,5100,0,1)"
"45010113","90020233","20","10","11","2","(4,8,6374380,0,1,4,7,2665960,0,1,4,9,559000,0,1,4,12,391380,0,1,4,43,391380,0,1)","31000178","0","1024","0","0","0","0","0","76980304","(10990018,10990045)","","","","(2,10,100,0,0,0,0,0,0,0)","(10280130)","(3,43,5100,0,1)"
"45010114","90020233","20","10","11","3","(4,8,6461590,0,1,4,7,2702430,0,1,4,9,566650,0,1,4,12,396730,0,1,4,43,396730,0,1)","31000178","0","1024","0","0","0","0","0","76980304","(10990018,10990045)","","","","(2,10,100,0,0,0,0,0,0,0)","(10280130)","(3,43,5100,0,1)"
"45010115","90020233","20","10","11","4","(4,8,6548800,0,1,4,7,2738900,0,1,4,9,574300,0,1,4,12,402080,0,1,4,43,402080,0,1)","31000178","0","1024","0","0","0","0","0","76980304","(10990018,10990045)","","","","(2,10,100,0,0,0,0,0,0,0)","(10280130)","(3,43,5100,0,1)"
"45010116","90020233","20","10","11","5","(4,8,6636010,0,1,4,7,2775370,0,1,4,9,581950,0,1,4,12,407430,0,1,4,43,407430,0,1)","31000178","0","1024","0","0","0","0","0","76980304","(10990018,10990045)","","","","(2,10,100,0,0,0,0,0,0,0)","(10280130)","(3,43,5100,0,1)"
"45010117","90020233","20","10","11","6","(4,8,6723220,0,1,4,7,2811840,0,1,4,9,589600,0,1,4,12,412780,0,1,4,43,412780,0,1)","31000178","0","1024","0","0","0","0","0","76980304","(10990018,10990045)","","","","(2,10,100,0,0,0,0,0,0,0)","(10280130)","(3,43,5100,0,1)"
"45010118","90020233","20","10","11","7","(4,8,6810430,0,1,4,7,2848310,0,1,4,9,597250,0,1,4,12,418130,0,1,4,43,418130,0,1)","31000178","0","1024","0","0","0","0","0","76980304","(10990018,10990045)","","","","(2,10,100,0,0,0,0,0,0,0)","(10280130)","(3,43,5100,0,1)"
"45010119","90020233","20","10","11","8","(4,8,6897640,0,1,4,7,2884780,0,1,4,9,604900,0,1,4,12,423480,0,1,4,43,423480,0,1)","31000178","0","1024","0","0","0","0","0","76980304","(10990018,10990045)","","","","(2,10,100,0,0,0,0,0,0,0)","(10280130)","(3,43,5100,0,1)"
"45010120","90020233","20","10","11","9","(4,8,6984850,0,1,4,7,2921250,0,1,4,9,612550,0,1,4,12,428830,0,1,4,43,428830,0,1)","31000178","0","1024","0","0","0","0","0","76980304","(10990018,10990045)","","","","(2,10,100,0,0,0,0,0,0,0)","(10280130)","(3,43,5100,0,1)"
"45010121","90020233","20","10","11","10","(4,8,7072060,0,1,4,7,2957720,0,1,4,9,620200,0,1,4,12,434180,0,1,4,43,434180,0,1)","0","0","0","0","31000176","0","1024","0","76980304","(10990018,10990045)","","","","(2,10,100,0,0,0,0,0,0,0)","(10280130)","(3,43,5100,0,1)"
"45010122","90020233","20","10","12","0","(4,8,8380080,0,1,4,7,3504710,0,1,4,9,734810,0,1,4,12,514410,0,1,4,43,514410,0,1)","31000178","0","1024","0","0","0","0","0","76980304","(10990018,10990045)","","","26020254","(2,10,100,0,0,0,0,0,0,0)","(10280131)","(3,43,5200,0,1)"
"45010123","90020233","20","10","12","1","(4,8,8467290,0,1,4,7,3541180,0,1,4,9,742460,0,1,4,12,519760,0,1,4,43,519760,0,1)","31000178","0","1024","0","0","0","0","0","76980304","(10990018,10990045)","","","","(2,10,100,0,0,0,0,0,0,0)","(10280131)","(3,43,5200,0,1)"
"45010124","90020233","20","10","12","2","(4,8,8554500,0,1,4,7,3577650,0,1,4,9,750110,0,1,4,12,525110,0,1,4,43,525110,0,1)","31000178","0","1024","0","0","0","0","0","76980304","(10990018,10990045)","","","","(2,10,100,0,0,0,0,0,0,0)","(10280131)","(3,43,5200,0,1)"
"45010125","90020233","20","10","12","3","(4,8,8641710,0,1,4,7,3614120,0,1,4,9,757760,0,1,4,12,530460,0,1,4,43,530460,0,1)","31000178","0","1024","0","0","0","0","0","76980304","(10990018,10990045)","","","","(2,10,100,0,0,0,0,0,0,0)","(10280131)","(3,43,5200,0,1)"
"45010126","90020233","20","10","12","4","(4,8,8728920,0,1,4,7,3650590,0,1,4,9,765410,0,1,4,12,535810,0,1,4,43,535810,0,1)","31000178","0","1024","0","0","0","0","0","76980304","(10990018,10990045)","","","","(2,10,100,0,0,0,0,0,0,0)","(10280131)","(3,43,5200,0,1)"
"45010127","90020233","20","10","12","5","(4,8,8816130,0,1,4,7,3687060,0,1,4,9,773060,0,1,4,12,541160,0,1,4,43,541160,0,1)","31000178","0","1024","0","0","0","0","0","76980304","(10990018,10990045)","","","","(2,10,100,0,0,0,0,0,0,0)","(10280131)","(3,43,5200,0,1)"
"45010128","90020233","20","10","12","6","(4,8,8903340,0,1,4,7,3723530,0,1,4,9,780710,0,1,4,12,546510,0,1,4,43,546510,0,1)","31000178","0","1024","0","0","0","0","0","76980304","(10990018,10990045)","","","","(2,10,100,0,0,0,0,0,0,0)","(10280131)","(3,43,5200,0,1)"
"45010129","90020233","20","10","12","7","(4,8,8990550,0,1,4,7,3760000,0,1,4,9,788360,0,1,4,12,551860,0,1,4,43,551860,0,1)","31000178","0","1024","0","0","0","0","0","76980304","(10990018,10990045)","","","","(2,10,100,0,0,0,0,0,0,0)","(10280131)","(3,43,5200,0,1)"
"45010130","90020233","20","10","12","8","(4,8,9077760,0,1,4,7,3796470,0,1,4,9,796010,0,1,4,12,557210,0,1,4,43,557210,0,1)","31000178","0","1024","0","0","0","0","0","76980304","(10990018,10990045)","","","","(2,10,100,0,0,0,0,0,0,0)","(10280131)","(3,43,5200,0,1)"
"45010131","90020233","20","10","12","9","(4,8,9164970,0,1,4,7,3832940,0,1,4,9,803660,0,1,4,12,562560,0,1,4,43,562560,0,1)","31000178","0","1024","0","0","0","0","0","76980304","(10990018,10990045)","","","","(2,10,100,0,0,0,0,0,0,0)","(10280131)","(3,43,5200,0,1)"
"45010132","90020233","20","10","12","10","(4,8,9252180,0,1,4,7,3869410,0,1,4,9,811310,0,1,4,12,567910,0,1,4,43,567910,0,1)","0","0","0","0","31000176","0","1024","0","76980304","(10990018,10990045)","","","","(2,10,100,0,0,0,0,0,0,0)","(10280131)","(3,43,5200,0,1)"
"45010133","90020233","20","10","13","0","(4,8,10560200,0,1,4,7,4416400,0,1,4,9,925920,0,1,4,12,648140,0,1,4,43,648140,0,1)","31000178","0","1024","0","0","0","0","0","76980304","(10990018,10990045)","","","26020255","(2,10,100,0,0,0,0,0,0,0)","(10280132)","(3,43,5300,0,1)"
"45010134","90020233","20","10","13","1","(4,8,10647410,0,1,4,7,4452870,0,1,4,9,933570,0,1,4,12,653490,0,1,4,43,653490,0,1)","31000178","0","1024","0","0","0","0","0","76980304","(10990018,10990045)","","","","(2,10,100,0,0,0,0,0,0,0)","(10280132)","(3,43,5300,0,1)"
"45010135","90020233","20","10","13","2","(4,8,10734620,0,1,4,7,4489340,0,1,4,9,941220,0,1,4,12,658840,0,1,4,43,658840,0,1)","31000178","0","1024","0","0","0","0","0","76980304","(10990018,10990045)","","","","(2,10,100,0,0,0,0,0,0,0)","(10280132)","(3,43,5300,0,1)"
"45010136","90020233","20","10","13","3","(4,8,10821830,0,1,4,7,4525810,0,1,4,9,948870,0,1,4,12,664190,0,1,4,43,664190,0,1)","31000178","0","1024","0","0","0","0","0","76980304","(10990018,10990045)","","","","(2,10,100,0,0,0,0,0,0,0)","(10280132)","(3,43,5300,0,1)"
"45010137","90020233","20","10","13","4","(4,8,10909040,0,1,4,7,4562280,0,1,4,9,956520,0,1,4,12,669540,0,1,4,43,669540,0,1)","31000178","0","1024","0","0","0","0","0","76980304","(10990018,10990045)","","","","(2,10,100,0,0,0,0,0,0,0)","(10280132)","(3,43,5300,0,1)"
"45010138","90020233","20","10","13","5","(4,8,10996250,0,1,4,7,4598750,0,1,4,9,964170,0,1,4,12,674890,0,1,4,43,674890,0,1)","31000178","0","1024","0","0","0","0","0","76980304","(10990018,10990045)","","","","(2,10,100,0,0,0,0,0,0,0)","(10280132)","(3,43,5300,0,1)"
"45010139","90020233","20","10","13","6","(4,8,11083460,0,1,4,7,4635220,0,1,4,9,971820,0,1,4,12,680240,0,1,4,43,680240,0,1)","31000178","0","1024","0","0","0","0","0","76980304","(10990018,10990045)","","","","(2,10,100,0,0,0,0,0,0,0)","(10280132)","(3,43,5300,0,1)"
"45010140","90020233","20","10","13","7","(4,8,11170670,0,1,4,7,4671690,0,1,4,9,979470,0,1,4,12,685590,0,1,4,43,685590,0,1)","31000178","0","1024","0","0","0","0","0","76980304","(10990018,10990045)","","","","(2,10,100,0,0,0,0,0,0,0)","(10280132)","(3,43,5300,0,1)"
"45010141","90020233","20","10","13","8","(4,8,11257880,0,1,4,7,4708160,0,1,4,9,987120,0,1,4,12,690940,0,1,4,43,690940,0,1)","31000178","0","1024","0","0","0","0","0","76980304","(10990018,10990045)","","","","(2,10,100,0,0,0,0,0,0,0)","(10280132)","(3,43,5300,0,1)"
"45010142","90020233","20","10","13","9","(4,8,11345090,0,1,4,7,4744630,0,1,4,9,994770,0,1,4,12,696290,0,1,4,43,696290,0,1)","31000178","0","1024","0","0","0","0","0","76980304","(10990018,10990045)","","","","(2,10,100,0,0,0,0,0,0,0)","(10280132)","(3,43,5300,0,1)"
"45010143","90020233","20","10","13","10","(4,8,11432300,0,1,4,7,4781100,0,1,4,9,1002420,0,1,4,12,701640,0,1,4,43,701640,0,1)","0","0","0","0","31000176","0","1024","0","76980304","(10990018,10990045)","","","","(2,10,100,0,0,0,0,0,0,0)","(10280132)","(3,43,5300,0,1)"
"45010144","90020233","20","10","14","0","(4,8,12740320,0,1,4,7,5328090,0,1,4,9,1117030,0,1,4,12,781870,0,1,4,43,781870,0,1)","31000178","0","1024","0","0","0","0","0","76980304","(10990018,10990045)","","","26020256","(2,10,100,0,0,0,0,0,0,0)","(10280133)","(3,43,5400,0,1)"
"45010145","90020233","20","10","14","1","(4,8,12827530,0,1,4,7,5364560,0,1,4,9,1124680,0,1,4,12,787220,0,1,4,43,787220,0,1)","31000178","0","1024","0","0","0","0","0","76980304","(10990018,10990045)","","","","(2,10,100,0,0,0,0,0,0,0)","(10280133)","(3,43,5400,0,1)"
"45010146","90020233","20","10","14","2","(4,8,12914740,0,1,4,7,5401030,0,1,4,9,1132330,0,1,4,12,792570,0,1,4,43,792570,0,1)","31000178","0","1024","0","0","0","0","0","76980304","(10990018,10990045)","","","","(2,10,100,0,0,0,0,0,0,0)","(10280133)","(3,43,5400,0,1)"
"45010147","90020233","20","10","14","3","(4,8,13001950,0,1,4,7,5437500,0,1,4,9,1139980,0,1,4,12,797920,0,1,4,43,797920,0,1)","31000178","0","1024","0","0","0","0","0","76980304","(10990018,10990045)","","","","(2,10,100,0,0,0,0,0,0,0)","(10280133)","(3,43,5400,0,1)"
"45010148","90020233","20","10","14","4","(4,8,13089160,0,1,4,7,5473970,0,1,4,9,1147630,0,1,4,12,803270,0,1,4,43,803270,0,1)","31000178","0","1024","0","0","0","0","0","76980304","(10990018,10990045)","","","","(2,10,100,0,0,0,0,0,0,0)","(10280133)","(3,43,5400,0,1)"
"45010149","90020233","20","10","14","5","(4,8,13176370,0,1,4,7,5510440,0,1,4,9,1155280,0,1,4,12,808620,0,1,4,43,808620,0,1)","31000178","0","1024","0","0","0","0","0","76980304","(10990018,10990045)","","","","(2,10,100,0,0,0,0,0,0,0)","(10280133)","(3,43,5400,0,1)"
"45010150","90020233","20","10","14","6","(4,8,13263580,0,1,4,7,5546910,0,1,4,9,1162930,0,1,4,12,813970,0,1,4,43,813970,0,1)","31000178","0","1024","0","0","0","0","0","76980304","(10990018,10990045)","","","","(2,10,100,0,0,0,0,0,0,0)","(10280133)","(3,43,5400,0,1)"
"45010151","90020233","20","10","14","7","(4,8,13350790,0,1,4,7,5583380,0,1,4,9,1170580,0,1,4,12,819320,0,1,4,43,819320,0,1)","31000178","0","1024","0","0","0","0","0","76980304","(10990018,10990045)","","","","(2,10,100,0,0,0,0,0,0,0)","(10280133)","(3,43,5400,0,1)"
"45010152","90020233","20","10","14","8","(4,8,13438000,0,1,4,7,5619850,0,1,4,9,1178230,0,1,4,12,824670,0,1,4,43,824670,0,1)","31000178","0","1024","0","0","0","0","0","76980304","(10990018,10990045)","","","","(2,10,100,0,0,0,0,0,0,0)","(10280133)","(3,43,5400,0,1)"
"45010153","90020233","20","10","14","9","(4,8,13525210,0,1,4,7,5656320,0,1,4,9,1185880,0,1,4,12,830020,0,1,4,43,830020,0,1)","31000178","0","1024","0","0","0","0","0","76980304","(10990018,10990045)","","","","(2,10,100,0,0,0,0,0,0,0)","(10280133)","(3,43,5400,0,1)"
"45010154","90020233","20","10","14","10","(4,8,13612420,0,1,4,7,5692790,0,1,4,9,1193530,0,1,4,12,835370,0,1,4,43,835370,0,1)","0","0","0","0","31000176","0","1024","0","76980304","(10990018,10990045)","","","","(2,10,100,0,0,0,0,0,0,0)","(10280133)","(3,43,5400,0,1)"
"45010155","90020233","20","10","15","0","(4,8,14920440,0,1,4,7,6239780,0,1,4,9,1308140,0,1,4,12,915600,0,1,4,43,915600,0,1)","31000178","0","1024","0","0","0","0","0","76980304","(10990018,10990045)","","","26020257","(2,10,100,0,0,0,0,0,0,0)","(10280134)","(3,43,5500,0,1)"
"45010156","90020233","20","10","15","1","(4,8,15007650,0,1,4,7,6276250,0,1,4,9,1315790,0,1,4,12,920950,0,1,4,43,920950,0,1)","31000178","0","1024","0","0","0","0","0","76980304","(10990018,10990045)","","","","(2,10,100,0,0,0,0,0,0,0)","(10280134)","(3,43,5500,0,1)"
"45010157","90020233","20","10","15","2","(4,8,15094860,0,1,4,7,6312720,0,1,4,9,1323440,0,1,4,12,926300,0,1,4,43,926300,0,1)","31000178","0","1024","0","0","0","0","0","76980304","(10990018,10990045)","","","","(2,10,100,0,0,0,0,0,0,0)","(10280134)","(3,43,5500,0,1)"
"45010158","90020233","20","10","15","3","(4,8,15182070,0,1,4,7,6349190,0,1,4,9,1331090,0,1,4,12,931650,0,1,4,43,931650,0,1)","31000178","0","1024","0","0","0","0","0","76980304","(10990018,10990045)","","","","(2,10,100,0,0,0,0,0,0,0)","(10280134)","(3,43,5500,0,1)"
"45010159","90020233","20","10","15","4","(4,8,15269280,0,1,4,7,6385660,0,1,4,9,1338740,0,1,4,12,937000,0,1,4,43,937000,0,1)","31000178","0","1024","0","0","0","0","0","76980304","(10990018,10990045)","","","","(2,10,100,0,0,0,0,0,0,0)","(10280134)","(3,43,5500,0,1)"
"45010160","90020233","20","10","15","5","(4,8,15356490,0,1,4,7,6422130,0,1,4,9,1346390,0,1,4,12,942350,0,1,4,43,942350,0,1)","31000178","0","1024","0","0","0","0","0","76980304","(10990018,10990045)","","","","(2,10,100,0,0,0,0,0,0,0)","(10280134)","(3,43,5500,0,1)"
"45010161","90020233","20","10","15","6","(4,8,15443700,0,1,4,7,6458600,0,1,4,9,1354040,0,1,4,12,947700,0,1,4,43,947700,0,1)","31000178","0","1024","0","0","0","0","0","76980304","(10990018,10990045)","","","","(2,10,100,0,0,0,0,0,0,0)","(10280134)","(3,43,5500,0,1)"
"45010162","90020233","20","10","15","7","(4,8,15530910,0,1,4,7,6495070,0,1,4,9,1361690,0,1,4,12,953050,0,1,4,43,953050,0,1)","31000178","0","1024","0","0","0","0","0","76980304","(10990018,10990045)","","","","(2,10,100,0,0,0,0,0,0,0)","(10280134)","(3,43,5500,0,1)"
"45010163","90020233","20","10","15","8","(4,8,15618120,0,1,4,7,6531540,0,1,4,9,1369340,0,1,4,12,958400,0,1,4,43,958400,0,1)","31000178","0","1024","0","0","0","0","0","76980304","(10990018,10990045)","","","","(2,10,100,0,0,0,0,0,0,0)","(10280134)","(3,43,5500,0,1)"
"45010164","90020233","20","10","15","9","(4,8,15705330,0,1,4,7,6568010,0,1,4,9,1376990,0,1,4,12,963750,0,1,4,43,963750,0,1)","31000178","0","1024","0","0","0","0","0","76980304","(10990018,10990045)","","","","(2,10,100,0,0,0,0,0,0,0)","(10280134)","(3,43,5500,0,1)"
"45010165","90020233","20","10","15","10","(4,8,15792540,0,1,4,7,6604480,0,1,4,9,1384640,0,1,4,12,969100,0,1,4,43,969100,0,1)","0","0","0","0","31000176","0","1024","0","76980304","(10990018,10990045)","","","","(2,10,100,0,0,0,0,0,0,0)","(10280134)","(3,43,5500,0,1)"
"45010166","90020233","20","10","16","0","(4,8,17100560,0,1,4,7,7151470,0,1,4,9,1499250,0,1,4,12,1049330,0,1,4,43,1049330,0,1)","31000178","0","1024","0","0","0","0","0","76980304","(10990018,10990045)","","","26020258","(2,10,100,0,0,0,0,0,0,0)","(10280135)","(3,43,5600,0,1)"
"45010167","90020233","20","10","16","1","(4,8,17187770,0,1,4,7,7187940,0,1,4,9,1506900,0,1,4,12,1054680,0,1,4,43,1054680,0,1)","31000178","0","1024","0","0","0","0","0","76980304","(10990018,10990045)","","","","(2,10,100,0,0,0,0,0,0,0)","(10280135)","(3,43,5600,0,1)"
"45010168","90020233","20","10","16","2","(4,8,17274980,0,1,4,7,7224410,0,1,4,9,1514550,0,1,4,12,1060030,0,1,4,43,1060030,0,1)","31000178","0","1024","0","0","0","0","0","76980304","(10990018,10990045)","","","","(2,10,100,0,0,0,0,0,0,0)","(10280135)","(3,43,5600,0,1)"
"45010169","90020233","20","10","16","3","(4,8,17362190,0,1,4,7,7260880,0,1,4,9,1522200,0,1,4,12,1065380,0,1,4,43,1065380,0,1)","31000178","0","1024","0","0","0","0","0","76980304","(10990018,10990045)","","","","(2,10,100,0,0,0,0,0,0,0)","(10280135)","(3,43,5600,0,1)"
"45010170","90020233","20","10","16","4","(4,8,17449400,0,1,4,7,7297350,0,1,4,9,1529850,0,1,4,12,1070730,0,1,4,43,1070730,0,1)","31000178","0","1024","0","0","0","0","0","76980304","(10990018,10990045)","","","","(2,10,100,0,0,0,0,0,0,0)","(10280135)","(3,43,5600,0,1)"
"45010171","90020233","20","10","16","5","(4,8,17536610,0,1,4,7,7333820,0,1,4,9,1537500,0,1,4,12,1076080,0,1,4,43,1076080,0,1)","31000178","0","1024","0","0","0","0","0","76980304","(10990018,10990045)","","","","(2,10,100,0,0,0,0,0,0,0)","(10280135)","(3,43,5600,0,1)"
