"AttributeId","Icon","Effects","ComponentIndex","Sockets","EffectsX","EffectsY","EffectsZ","EffectsRoll","EffectsPitch","EffectsYaw","ColorR","ColorG","ColorB","ColorA","MeshName","MeshSlot","MeshAnim","MeshLocation","MeshRotation","NpcId","ScaleX","ScaleY","ScaleZ","MoveLength","MoveTime","MoveAcceleration","ActionType","IsStealth ","IsPose","ShapeshiftId","ChangeBase","GhostNum","GhostMesh","GhostBp","GhostShapeshiftId","IsChangeMount","IsPlayChangeMountAnim","IsChangeWing","IsPlayChangeWingAnim","IsPlayChangePatronSaintAnim","ShowIcon","BuffName","BuffDescription","FriendLegionSeeColor","EnemyLegionSeeColor","TrailParticleEffects","TrailComponentIndex","TrailParticleSockets","AdsorbentSocket","CameraVague","IsShowBuffWithFashion","ChangeShapeId"
"12010052","91222004","(91110526,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(""Effect_Point_Foot"","""","""","""","""","""","""","""","""","""")","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","0","0","","","","","","0","","","","0","0","","0","","","","","","","","","","","","","","0","0","0","","","","","","","","",""
"12010100","91211016","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","("""","""","""","""","""","""","""","""","""","""")","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","0","0","","","","","","0","","","","0","0","","0","","","","","","","","","","","","","","0","0","0","","","","","","","","",""
"12010101","0","(91111004,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(""Effect_Point_Body"","""","""","""","""","""","""","""","""","""")","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","0","0","","","","","","0","","","","0","0","","0","","","","","","","","","","","","","","0","0","0","","","","","","","","",""
"12010102","0","(91116016,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(""Effect_Point_Body"","""","""","""","""","""","""","""","""","""")","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","0","0","","","","","","0","","","","0","0","","0","","","","","","","","","","","","","","0","0","0","","","","","","","","",""
"12010103","0","(91116004,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(""Effect_Point_Body"","""","""","""","""","""","""","""","""","""")","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","0","0","","","","","","0","","","","0","0","","0","","","","","","","","","","","","","","0","0","0","","","","","","","","",""
"12010104","0","(91112005,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(""Effect_Point_Body"","""","""","""","""","""","""","""","""","""")","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","0","0","","","","","","0","","","","0","0","","0","","","","","","","","","","","","","","0","0","0","","","","","","","","",""
"12010105","0","(91111004,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(""Effect_Point_Body"","""","""","""","""","""","""","""","""","""")","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","0","0","","","","","","0","","","","0","0","","0","","","","","","","","","","","","","","0","0","0","","","","","","","","",""
"12010106","0","(91111004,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(""Effect_Point_Body"","""","""","""","""","""","""","""","""","""")","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","0","0","","","","","","0","","","","0","0","","0","","","","","","","","","","","","","","0","0","0","","","","","","","","",""
"12010107","0","(91111004,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(""Effect_Point_Body"","""","""","""","""","""","""","""","""","""")","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","0","0","","","","","","0","","","","0","0","","0","","","","","","","","","","","","","","0","0","0","","","","","","","","",""
"12010108","0","(91115002,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(""Effect_Point_Body"","""","""","""","""","""","""","""","""","""")","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","0","0","","","","","","0","","","","0","0","","0","","","","","","","","","","","","","","0","0","0","","","","","","","","",""
"12010109","0","(91116008,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(""Effect_Point_Body"","""","""","""","""","""","""","""","""","""")","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","0","0","","","","","","0","","","","0","0","","0","","","","","","","","","","","","","","0","0","0","","","","","","","","",""
"12010110","0","(91111004,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(""Effect_Point_Body"","""","""","""","""","""","""","""","""","""")","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","0","0","","","","","","0","","","","0","0","","0","","","","","","","","","","","","","","0","0","0","","","","","","","","",""
"12010111","0","(91116008,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(""Effect_Point_Body"","""","""","""","""","""","""","""","""","""")","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","0","0","","","","","","0","","","","0","0","","0","","","","","","","","","","","","","","0","0","0","","","","","","","","",""
"12010112","0","(91115002,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(""Effect_Point_Body"","""","""","""","""","""","""","""","""","""")","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","0","0","","","","","","0","","","","0","0","","0","","","","","","","","","","","","","","0","0","0","","","","","","","","",""
"12010113","0","(91115002,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(""Effect_Point_Body"","""","""","""","""","""","""","""","""","""")","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","0","0","","","","","","0","","","","0","0","","0","","","","","","","","","","","","","","0","0","0","","","","","","","","",""
"12010114","0","(91111004,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(""Effect_Point_Body"","""","""","""","""","""","""","""","""","""")","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","0","0","","","","","","0","","","","0","0","","0","","","","","","","","","","","","","","0","0","0","","","","","","","","",""
"12010115","0","(91111004,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(""Effect_Point_Body"","""","""","""","""","""","""","""","""","""")","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","0","0","","","","","","0","","","","0","0","","0","","","","","","","","","","","","","","0","0","0","","","","","","","","",""
"12010116","0","(91116008,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(""Effect_Point_Body"","""","""","""","""","""","""","""","""","""")","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","0","0","","","","","","0","","","","0","0","","0","","","","","","","","","","","","","","0","0","0","","","","","","","","",""
"12010117","0","(91111004,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(""Effect_Point_Body"","""","""","""","""","""","""","""","""","""")","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","0","0","","","","","","0","","","","0","0","","0","","","","","","","","","","","","","","0","0","0","","","","","","","","",""
"12010118","0","(91111004,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(""Effect_Point_Body"","""","""","""","""","""","""","""","""","""")","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","0","0","","","","","","0","","","","0","0","","0","","","","","","","","","","","","","","0","0","0","","","","","","","","",""
"12010119","0","(91111004,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(""Effect_Point_Body"","""","""","""","""","""","""","""","""","""")","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","0","0","","","","","","0","","","","0","0","","0","","","","","","","","","","","","","","0","0","0","","","","","","","","",""
"12010120","0","(91111004,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(""Effect_Point_Body"","""","""","""","""","""","""","""","""","""")","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","0","0","","","","","","0","","","","0","0","","0","","","","","","","","","","","","","","0","0","0","","","","","","","","",""
"12010121","0","(91112005,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(""Effect_Point_Body"","""","""","""","""","""","""","""","""","""")","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","0","0","","","","","","0","","","","0","0","","0","","","","","","","","","","","","","","0","0","0","","","","","","","","",""
"12010122","0","(91112005,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(""Effect_Point_Body"","""","""","""","""","""","""","""","""","""")","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","0","0","","","","","","0","","","","0","0","","0","","","","","","","","","","","","","","0","0","0","","","","","","","","",""
"12010123","0","(91112005,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(""Effect_Point_Body"","""","""","""","""","""","""","""","""","""")","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","0","0","","","","","","0","","","","0","0","","0","","","","","","","","","","","","","","0","0","0","","","","","","","","",""
"12010124","0","(91116023,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(""Effect_Point_Body"","""","""","""","""","""","""","""","""","""")","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","0","0","","","","","","0","","","","0","0","","0","","","","","","","","","","","","","","0","0","0","","","","","","","","",""
"12010125","0","(91116020,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(""Effect_Point_Body"","""","""","""","""","""","""","""","""","""")","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","0","0","","","","","","0","","","","0","0","","0","","","","","","","","","","","","","","0","0","0","","","","","","","","",""
"12010126","0","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","("""","""","""","""","""","""","""","""","""","""")","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","0","0","","","","","","0","","","","0","0","","0","","","","","","","","","","","","","","0","0","0","","","","","","","","",""
"12010127","0","(91116006,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(""Effect_Point_Body"","""","""","""","""","""","""","""","""","""")","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","0","0","","","","","","0","","","","0","0","","0","","","","","","","","","","","","","","0","0","0","","","","","","","","",""
"12010128","0","(91116021,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(""Effect_Point_Body"","""","""","""","""","""","""","""","""","""")","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","0","0","","","","","","0","","","","0","0","","0","","","","","","","","","","","","","","0","0","0","","","","","","","","",""
"12010129","0","(91116022,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(""Effect_Point_Body"","""","""","""","""","""","""","""","""","""")","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","0","0","","","","","","0","","","","0","0","","0","","","","","","","","","","","","","","0","0","0","","","","","","","","",""
"12010130","0","(91115002,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(""Effect_Point_Body"","""","""","""","""","""","""","""","""","""")","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","0","0","","","","","","0","","","","0","0","","0","","","","","","","","","","","","","","0","0","0","","","","","","","","",""
"12010131","0","(91116008,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(""Effect_Point_Body"","""","""","""","""","""","""","""","""","""")","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","0","0","","","","","","0","","","","0","0","","0","","","","","","","","","","","","","","0","0","0","","","","","","","","",""
"12010132","0","(91112005,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(""Effect_Point_Body"","""","""","""","""","""","""","""","""","""")","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","0","0","","","","","","0","","","","0","0","","0","","","","","","","","","","","","","","0","0","0","","","","","","","","",""
"12010133","0","(91111004,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(""Effect_Point_Body"","""","""","""","""","""","""","""","""","""")","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","0","0","","","","","","0","","","","0","0","","0","","","","","","","","","","","","","","0","0","0","","","","","","","","",""
"12010134","0","(91111004,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(""Effect_Point_Body"","""","""","""","""","""","""","""","""","""")","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","0","0","","","","","","0","","","","0","0","","0","","","","","","","","","","","","","","0","0","0","","","","","","","","",""
"12010135","0","(91111004,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(""Effect_Point_Body"","""","""","""","""","""","""","""","""","""")","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","0","0","","","","","","0","","","","0","0","","0","","","","","","","","","","","","","","0","0","0","","","","","","","","",""
"12010136","0","(91111004,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(""Effect_Point_Body"","""","""","""","""","""","""","""","""","""")","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","0","0","","","","","","0","","","","0","0","","0","","","","","","","","","","","","","","0","0","0","","","","","","","","",""
"12010137","0","(91112005,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(""Effect_Point_Body"","""","""","""","""","""","""","""","""","""")","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","0","0","","","","","","0","","","","0","0","","0","","","","","","","","","","","","","","0","0","0","","","","","","","","",""
"12010138","0","(91112005,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(""Effect_Point_Body"","""","""","""","""","""","""","""","""","""")","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","0","0","","","","","","0","","","","0","0","","0","","","","","","","","","","","","","","0","0","0","","","","","","","","",""
"12010139","0","(91112005,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(""Effect_Point_Body"","""","""","""","""","""","""","""","""","""")","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","0","0","","","","","","0","","","","0","0","","0","","","","","","","","","","","","","","0","0","0","","","","","","","","",""
"12010140","0","(91112005,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(""Effect_Point_Body"","""","""","""","""","""","""","""","""","""")","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","0","0","","","","","","0","","","","0","0","","0","","","","","","","","","","","","","","0","0","0","","","","","","","","",""
"12010141","0","(91112005,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(""Effect_Point_Body"","""","""","""","""","""","""","""","""","""")","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","0","0","","","","","","0","","","","0","0","","0","","","","","","","","","","","","","","0","0","0","","","","","","","","",""
"12010142","0","(91112005,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(""Effect_Point_Body"","""","""","""","""","""","""","""","""","""")","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","0","0","","","","","","0","","","","0","0","","0","","","","","","","","","","","","","","0","0","0","","","","","","","","",""
"12010143","0","(91112004,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(""Effect_Point_Body"","""","""","""","""","""","""","""","""","""")","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","0","0","","","","","","0","","","","0","0","","0","","","","","","","","","","","","","","0","0","0","","","","","","","","",""
"12010144","0","(91112004,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(""Effect_Point_Body"","""","""","""","""","""","""","""","""","""")","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","0","0","","","","","","0","","","","0","0","","0","","","","","","","","","","","","","","0","0","0","","","","","","","","",""
"12010145","0","(91112004,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(""Effect_Point_Body"","""","""","""","""","""","""","""","""","""")","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","0","0","","","","","","0","","","","0","0","","0","","","","","","","","","","","","","","0","0","0","","","","","","","","",""
"12010146","0","(91111004,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(""Effect_Point_Body"","""","""","""","""","""","""","""","""","""")","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","0","0","","","","","","0","","","","0","0","","0","","","","","","","","","","","","","","0","0","0","","","","","","","","",""
"12010147","0","(91111004,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(""Effect_Point_Body"","""","""","""","""","""","""","""","""","""")","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","0","0","","","","","","0","","","","0","0","","0","","","","","","","","","","","","","","0","0","0","","","","","","","","",""
"12010148","0","(91111004,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(""Effect_Point_Body"","""","""","""","""","""","""","""","""","""")","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","0","0","","","","","","0","","","","0","0","","0","","","","","","","","","","","","","","0","0","0","","","","","","","","",""
