"AttributeId","EquipSlot","StarNum","StarMax","UpgradeAttEach","StarCost","IsOnly","Mount","StarMountLevel","SkillType","SkillId","SkillMountLevel","SlotID","BaseAtt","CanEquipID","ItemGet"
"16201244","1","44","50","","(31141058,7)","","","(5,0)","","","","","","",""
"16201245","1","45","50","","(31141058,7)","","","(5,0)","","","","","","",""
"16201246","1","46","50","","(31141058,7)","","","(5,0)","","","","","","",""
"16201247","1","47","50","","(31141058,7)","","","(5,0)","","","","","","",""
"16201248","1","48","50","","(31141058,7)","","","(5,0)","","","","","","",""
"16201249","1","49","50","","(31141058,7)","","","(5,0)","","","","","","",""
"16201250","1","50","50","","(31141058,7)","","","(5,0)","","","","","","",""
"16201301","2","1","50","","(31141057,16)","","","","","","","","","",""
"16201302","2","2","50","","(31141057,16)","","","","","","","","","",""
"16201303","2","3","50","","(31141057,16)","","","","","","","","","",""
"16201304","2","4","50","","(31141057,16)","","","","","","","","","",""
"16201305","2","5","50","","(31141057,16)","","","","","","","","","",""
"16201306","2","6","50","","(31141057,16)","","","","","","","","","",""
"16201307","2","7","50","","(31141057,16)","","","","","","","","","",""
"16201308","2","8","50","","(31141057,16)","","","","","","","","","",""
"16201309","2","9","50","","(31141057,16)","","","","","","","","","",""
"16201310","2","10","50","","(31141057,16)","","","","","","","","","",""
"16201311","2","11","50","","(31141057,16)","","","","","","","","","",""
"16201312","2","12","50","","(31141057,16)","","","","","","","","","",""
"16201313","2","13","50","","(31141057,16)","","","","","","","","","",""
"16201314","2","14","50","","(31141057,16)","","","","","","","","","",""
"16201315","2","15","50","","(31141057,16)","","","","","","","","","",""
"16201316","2","16","50","","(31141057,16)","","","","","","","","","",""
"16201317","2","17","50","","(31141057,16)","","","","","","","","","",""
"16201318","2","18","50","","(31141057,16)","","","","","","","","","",""
"16201319","2","19","50","","(31141057,16)","","","","","","","","","",""
"16201320","2","20","50","","(31141057,16)","","","","","","","","","",""
"16201321","2","21","50","","(31141057,16)","","","","","","","","","",""
"16201322","2","22","50","","(31141057,16)","","","","","","","","","",""
"16201323","2","23","50","","(31141057,16)","","","","","","","","","",""
"16201324","2","24","50","","(31141057,16)","","","","","","","","","",""
"16201325","2","25","50","","(31141057,16)","","","","","","","","","",""
"16201326","2","26","50","","(31141057,16)","","","","","","","","","",""
"16201327","2","27","50","","(31141057,16)","","","","","","","","","",""
"16201328","2","28","50","","(31141057,16)","","","","","","","","","",""
"16201329","2","29","50","","(31141057,16)","","","","","","","","","",""
"16201330","2","30","50","","(31141058,8)","","","(5,0)","","","","","","",""
"16201331","2","31","50","","(31141058,8)","","","(5,0)","","","","","","",""
"16201332","2","32","50","","(31141058,8)","","","(5,0)","","","","","","",""
"16201333","2","33","50","","(31141058,8)","","","(5,0)","","","","","","",""
"16201334","2","34","50","","(31141058,8)","","","(5,0)","","","","","","",""
"16201335","2","35","50","","(31141058,8)","","","(5,0)","","","","","","",""
"16201336","2","36","50","","(31141058,8)","","","(5,0)","","","","","","",""
"16201337","2","37","50","","(31141058,8)","","","(5,0)","","","","","","",""
"16201338","2","38","50","","(31141058,8)","","","(5,0)","","","","","","",""
"16201339","2","39","50","","(31141058,8)","","","(5,0)","","","","","","",""
"16201340","2","40","50","","(31141058,8)","","","(5,0)","","","","","","",""
"16201341","2","41","50","","(31141058,8)","","","(5,0)","","","","","","",""
"16201342","2","42","50","","(31141058,8)","","","(5,0)","","","","","","",""
"16201343","2","43","50","","(31141058,8)","","","(5,0)","","","","","","",""
"16201344","2","44","50","","(31141058,8)","","","(5,0)","","","","","","",""
"16201345","2","45","50","","(31141058,8)","","","(5,0)","","","","","","",""
"16201346","2","46","50","","(31141058,8)","","","(5,0)","","","","","","",""
"16201347","2","47","50","","(31141058,8)","","","(5,0)","","","","","","",""
"16201348","2","48","50","","(31141058,8)","","","(5,0)","","","","","","",""
"16201349","2","49","50","","(31141058,8)","","","(5,0)","","","","","","",""
"16201350","2","50","50","","(31141058,8)","","","(5,0)","","","","","","",""
"16202101","0","1","50","","(31141057,12)","","","","","","","","","",""
"16202102","0","2","50","","(31141057,12)","","","","","","","","","",""
"16202103","0","3","50","","(31141057,12)","","","","","","","","","",""
"16202104","0","4","50","","(31141057,12)","","","","","","","","","",""
"16202105","0","5","50","","(31141057,12)","","","","","","","","","",""
"16202106","0","6","50","","(31141057,12)","","","","","","","","","",""
"16202107","0","7","50","","(31141057,12)","","","","","","","","","",""
"16202108","0","8","50","","(31141057,12)","","","","","","","","","",""
"16202109","0","9","50","","(31141057,12)","","","","","","","","","",""
"16202110","0","10","50","","(31141057,12)","","","","","","","","","",""
"16202111","0","11","50","","(31141057,12)","","","","","","","","","",""
"16202112","0","12","50","","(31141057,12)","","","","","","","","","",""
"16202113","0","13","50","","(31141057,12)","","","","","","","","","",""
"16202114","0","14","50","","(31141057,12)","","","","","","","","","",""
"16202115","0","15","50","","(31141057,12)","","","","","","","","","",""
"16202116","0","16","50","","(31141057,12)","","","","","","","","","",""
"16202117","0","17","50","","(31141057,12)","","","","","","","","","",""
"16202118","0","18","50","","(31141057,12)","","","","","","","","","",""
"16202119","0","19","50","","(31141057,12)","","","","","","","","","",""
"16202120","0","20","50","","(31141057,12)","","","","","","","","","",""
"16202121","0","21","50","","(31141057,12)","","","","","","","","","",""
"16202122","0","22","50","","(31141057,12)","","","","","","","","","",""
"16202123","0","23","50","","(31141057,12)","","","","","","","","","",""
"16202124","0","24","50","","(31141057,12)","","","","","","","","","",""
"16202125","0","25","50","","(31141057,12)","","","","","","","","","",""
"16202126","0","26","50","","(31141057,12)","","","","","","","","","",""
"16202127","0","27","50","","(31141057,12)","","","","","","","","","",""
"16202128","0","28","50","","(31141057,12)","","","","","","","","","",""
"16202129","0","29","50","","(31141057,12)","","","","","","","","","",""
"16202130","0","30","50","","(31141058,6)","","","(5,0)","","","","","","",""
"16202131","0","31","50","","(31141058,6)","","","(5,0)","","","","","","",""
"16202132","0","32","50","","(31141058,6)","","","(5,0)","","","","","","",""
"16202133","0","33","50","","(31141058,6)","","","(5,0)","","","","","","",""
"16202134","0","34","50","","(31141058,6)","","","(5,0)","","","","","","",""
"16202135","0","35","50","","(31141058,6)","","","(5,0)","","","","","","",""
"16202136","0","36","50","","(31141058,6)","","","(5,0)","","","","","","",""
"16202137","0","37","50","","(31141058,6)","","","(5,0)","","","","","","",""
"16202138","0","38","50","","(31141058,6)","","","(5,0)","","","","","","",""
"16202139","0","39","50","","(31141058,6)","","","(5,0)","","","","","","",""
"16202140","0","40","50","","(31141058,6)","","","(5,0)","","","","","","",""
"16202141","0","41","50","","(31141058,6)","","","(5,0)","","","","","","",""
"16202142","0","42","50","","(31141058,6)","","","(5,0)","","","","","","",""
"16202143","0","43","50","","(31141058,6)","","","(5,0)","","","","","","",""
"16202144","0","44","50","","(31141058,6)","","","(5,0)","","","","","","",""
"16202145","0","45","50","","(31141058,6)","","","(5,0)","","","","","","",""
"16202146","0","46","50","","(31141058,6)","","","(5,0)","","","","","","",""
"16202147","0","47","50","","(31141058,6)","","","(5,0)","","","","","","",""
"16202148","0","48","50","","(31141058,6)","","","(5,0)","","","","","","",""
"16202149","0","49","50","","(31141058,6)","","","(5,0)","","","","","","",""
"16202150","0","50","50","","(31141058,6)","","","(5,0)","","","","","","",""
"16202201","1","1","50","","(31141057,13)","","","","","","","","","",""
"16202202","1","2","50","","(31141057,13)","","","","","","","","","",""
"16202203","1","3","50","","(31141057,13)","","","","","","","","","",""
"16202204","1","4","50","","(31141057,13)","","","","","","","","","",""
"16202205","1","5","50","","(31141057,13)","","","","","","","","","",""
"16202206","1","6","50","","(31141057,13)","","","","","","","","","",""
"16202207","1","7","50","","(31141057,13)","","","","","","","","","",""
"16202208","1","8","50","","(31141057,13)","","","","","","","","","",""
"16202209","1","9","50","","(31141057,13)","","","","","","","","","",""
"16202210","1","10","50","","(31141057,13)","","","","","","","","","",""
"16202211","1","11","50","","(31141057,13)","","","","","","","","","",""
"16202212","1","12","50","","(31141057,13)","","","","","","","","","",""
"16202213","1","13","50","","(31141057,13)","","","","","","","","","",""
"16202214","1","14","50","","(31141057,13)","","","","","","","","","",""
"16202215","1","15","50","","(31141057,13)","","","","","","","","","",""
"16202216","1","16","50","","(31141057,13)","","","","","","","","","",""
"16202217","1","17","50","","(31141057,13)","","","","","","","","","",""
"16202218","1","18","50","","(31141057,13)","","","","","","","","","",""
"16202219","1","19","50","","(31141057,13)","","","","","","","","","",""
"16202220","1","20","50","","(31141057,13)","","","","","","","","","",""
"16202221","1","21","50","","(31141057,13)","","","","","","","","","",""
"16202222","1","22","50","","(31141057,13)","","","","","","","","","",""
"16202223","1","23","50","","(31141057,13)","","","","","","","","","",""
"16202224","1","24","50","","(31141057,13)","","","","","","","","","",""
"16202225","1","25","50","","(31141057,13)","","","","","","","","","",""
"16202226","1","26","50","","(31141057,13)","","","","","","","","","",""
"16202227","1","27","50","","(31141057,13)","","","","","","","","","",""
"16202228","1","28","50","","(31141057,13)","","","","","","","","","",""
"16202229","1","29","50","","(31141057,13)","","","","","","","","","",""
"16202230","1","30","50","","(31141058,7)","","","(5,0)","","","","","","",""
"16202231","1","31","50","","(31141058,7)","","","(5,0)","","","","","","",""
"16202232","1","32","50","","(31141058,7)","","","(5,0)","","","","","","",""
"16202233","1","33","50","","(31141058,7)","","","(5,0)","","","","","","",""
"16202234","1","34","50","","(31141058,7)","","","(5,0)","","","","","","",""
"16202235","1","35","50","","(31141058,7)","","","(5,0)","","","","","","",""
"16202236","1","36","50","","(31141058,7)","","","(5,0)","","","","","","",""
"16202237","1","37","50","","(31141058,7)","","","(5,0)","","","","","","",""
"16202238","1","38","50","","(31141058,7)","","","(5,0)","","","","","","",""
"16202239","1","39","50","","(31141058,7)","","","(5,0)","","","","","","",""
"16202240","1","40","50","","(31141058,7)","","","(5,0)","","","","","","",""
"16202241","1","41","50","","(31141058,7)","","","(5,0)","","","","","","",""
"16202242","1","42","50","","(31141058,7)","","","(5,0)","","","","","","",""
"16202243","1","43","50","","(31141058,7)","","","(5,0)","","","","","","",""
"16202244","1","44","50","","(31141058,7)","","","(5,0)","","","","","","",""
"16202245","1","45","50","","(31141058,7)","","","(5,0)","","","","","","",""
"16202246","1","46","50","","(31141058,7)","","","(5,0)","","","","","","",""
"16202247","1","47","50","","(31141058,7)","","","(5,0)","","","","","","",""
"16202248","1","48","50","","(31141058,7)","","","(5,0)","","","","","","",""
"16202249","1","49","50","","(31141058,7)","","","(5,0)","","","","","","",""
"16202250","1","50","50","","(31141058,7)","","","(5,0)","","","","","","",""
"16202301","2","1","50","","(31141057,16)","","","","","","","","","",""
"16202302","2","2","50","","(31141057,16)","","","","","","","","","",""
"16202303","2","3","50","","(31141057,16)","","","","","","","","","",""
"16202304","2","4","50","","(31141057,16)","","","","","","","","","",""
"16202305","2","5","50","","(31141057,16)","","","","","","","","","",""
"16202306","2","6","50","","(31141057,16)","","","","","","","","","",""
"16202307","2","7","50","","(31141057,16)","","","","","","","","","",""
"16202308","2","8","50","","(31141057,16)","","","","","","","","","",""
"16202309","2","9","50","","(31141057,16)","","","","","","","","","",""
"16202310","2","10","50","","(31141057,16)","","","","","","","","","",""
"16202311","2","11","50","","(31141057,16)","","","","","","","","","",""
"16202312","2","12","50","","(31141057,16)","","","","","","","","","",""
"16202313","2","13","50","","(31141057,16)","","","","","","","","","",""
"16202314","2","14","50","","(31141057,16)","","","","","","","","","",""
"16202315","2","15","50","","(31141057,16)","","","","","","","","","",""
"16202316","2","16","50","","(31141057,16)","","","","","","","","","",""
"16202317","2","17","50","","(31141057,16)","","","","","","","","","",""
"16202318","2","18","50","","(31141057,16)","","","","","","","","","",""
"16202319","2","19","50","","(31141057,16)","","","","","","","","","",""
"16202320","2","20","50","","(31141057,16)","","","","","","","","","",""
"16202321","2","21","50","","(31141057,16)","","","","","","","","","",""
"16202322","2","22","50","","(31141057,16)","","","","","","","","","",""
"16202323","2","23","50","","(31141057,16)","","","","","","","","","",""
"16202324","2","24","50","","(31141057,16)","","","","","","","","","",""
"16202325","2","25","50","","(31141057,16)","","","","","","","","","",""
"16202326","2","26","50","","(31141057,16)","","","","","","","","","",""
"16202327","2","27","50","","(31141057,16)","","","","","","","","","",""
"16202328","2","28","50","","(31141057,16)","","","","","","","","","",""
"16202329","2","29","50","","(31141057,16)","","","","","","","","","",""
"16202330","2","30","50","","(31141058,8)","","","(5,0)","","","","","","",""
"16202331","2","31","50","","(31141058,8)","","","(5,0)","","","","","","",""
"16202332","2","32","50","","(31141058,8)","","","(5,0)","","","","","","",""
"16202333","2","33","50","","(31141058,8)","","","(5,0)","","","","","","",""
"16202334","2","34","50","","(31141058,8)","","","(5,0)","","","","","","",""
"16202335","2","35","50","","(31141058,8)","","","(5,0)","","","","","","",""
"16202336","2","36","50","","(31141058,8)","","","(5,0)","","","","","","",""
"16202337","2","37","50","","(31141058,8)","","","(5,0)","","","","","","",""
"16202338","2","38","50","","(31141058,8)","","","(5,0)","","","","","","",""
"16202339","2","39","50","","(31141058,8)","","","(5,0)","","","","","","",""
"16202340","2","40","50","","(31141058,8)","","","(5,0)","","","","","","",""
"16202341","2","41","50","","(31141058,8)","","","(5,0)","","","","","","",""
"16202342","2","42","50","","(31141058,8)","","","(5,0)","","","","","","",""
"16202343","2","43","50","","(31141058,8)","","","(5,0)","","","","","","",""
"16202344","2","44","50","","(31141058,8)","","","(5,0)","","","","","","",""
"16202345","2","45","50","","(31141058,8)","","","(5,0)","","","","","","",""
"16202346","2","46","50","","(31141058,8)","","","(5,0)","","","","","","",""
"16202347","2","47","50","","(31141058,8)","","","(5,0)","","","","","","",""
"16202348","2","48","50","","(31141058,8)","","","(5,0)","","","","","","",""
"16202349","2","49","50","","(31141058,8)","","","(5,0)","","","","","","",""
"16202350","2","50","50","","(31141058,8)","","","(5,0)","","","","","","",""
"16203101","0","1","50","","(31141057,12)","","","","","","","","","",""
"16203102","0","2","50","","(31141057,12)","","","","","","","","","",""
"16203103","0","3","50","","(31141057,12)","","","","","","","","","",""
"16203104","0","4","50","","(31141057,12)","","","","","","","","","",""
"16203105","0","5","50","","(31141057,12)","","","","","","","","","",""
"16203106","0","6","50","","(31141057,12)","","","","","","","","","",""
"16203107","0","7","50","","(31141057,12)","","","","","","","","","",""
"16203108","0","8","50","","(31141057,12)","","","","","","","","","",""
"16203109","0","9","50","","(31141057,12)","","","","","","","","","",""
"16203110","0","10","50","","(31141057,12)","","","","","","","","","",""
"16203111","0","11","50","","(31141057,12)","","","","","","","","","",""
"16203112","0","12","50","","(31141057,12)","","","","","","","","","",""
"16203113","0","13","50","","(31141057,12)","","","","","","","","","",""
"16203114","0","14","50","","(31141057,12)","","","","","","","","","",""
"16203115","0","15","50","","(31141057,12)","","","","","","","","","",""
"16203116","0","16","50","","(31141057,12)","","","","","","","","","",""
"16203117","0","17","50","","(31141057,12)","","","","","","","","","",""
"16203118","0","18","50","","(31141057,12)","","","","","","","","","",""
"16203119","0","19","50","","(31141057,12)","","","","","","","","","",""
"16203120","0","20","50","","(31141057,12)","","","","","","","","","",""
"16203121","0","21","50","","(31141057,12)","","","","","","","","","",""
"16203122","0","22","50","","(31141057,12)","","","","","","","","","",""
"16203123","0","23","50","","(31141057,12)","","","","","","","","","",""
"16203124","0","24","50","","(31141057,12)","","","","","","","","","",""
"16203125","0","25","50","","(31141057,12)","","","","","","","","","",""
"16203126","0","26","50","","(31141057,12)","","","","","","","","","",""
"16203127","0","27","50","","(31141057,12)","","","","","","","","","",""
"16203128","0","28","50","","(31141057,12)","","","","","","","","","",""
"16203129","0","29","50","","(31141057,12)","","","","","","","","","",""
"16203130","0","30","50","","(31141058,6)","","","(5,0)","","","","","","",""
"16203131","0","31","50","","(31141058,6)","","","(5,0)","","","","","","",""
"16203132","0","32","50","","(31141058,6)","","","(5,0)","","","","","","",""
"16203133","0","33","50","","(31141058,6)","","","(5,0)","","","","","","",""
"16203134","0","34","50","","(31141058,6)","","","(5,0)","","","","","","",""
"16203135","0","35","50","","(31141058,6)","","","(5,0)","","","","","","",""
"16203136","0","36","50","","(31141058,6)","","","(5,0)","","","","","","",""
"16203137","0","37","50","","(31141058,6)","","","(5,0)","","","","","","",""
"16203138","0","38","50","","(31141058,6)","","","(5,0)","","","","","","",""
"16203139","0","39","50","","(31141058,6)","","","(5,0)","","","","","","",""
"16203140","0","40","50","","(31141058,6)","","","(5,0)","","","","","","",""
"16203141","0","41","50","","(31141058,6)","","","(5,0)","","","","","","",""
"16203142","0","42","50","","(31141058,6)","","","(5,0)","","","","","","",""
