"AttributeId","Series","Type","Level","LevelMax","Name","Icon","Describe","OpenMoney","OpenItem","BuffArray","FeatherArray","AttArray","AttAddArray","BuffAddType","GSAddValue","ShowCD","ObtainDescription","WidgetJumpId","RegionArr","OpenTipStr","NoOpenTipStr","NewGetTip","SkillVedio"
"26040004","40001","11","4","999","90100402","91290247","90100426","","(31150001,4)","(10280001,0)","","(4,6,19,0,1,4,7,38,0,1,4,8,188,0,1)","","","1300","3","90096455","","","","","","91950000"
"26040005","40001","11","5","999","90100402","91290247","90100426","","(31150001,5)","(10280001,0)","","(4,6,21,0,1,4,7,43,0,1,4,8,201,0,1)","","","1400","3","90096455","","","","","","91950000"
"26040006","40001","11","6","999","90100402","91290247","90100426","","(31150001,6)","(10280001,0)","","(4,6,24,0,1,4,7,48,0,1,4,8,214,0,1)","","","1500","3","90096455","","","","","","91950000"
"26040007","40001","11","7","999","90100402","91290247","90100426","","(31150001,7)","(10280001,0)","","(4,6,26,0,1,4,7,53,0,1,4,8,228,0,1)","","","1600","3","90096455","","","","","","91950000"
"26040008","40001","11","8","999","90100402","91290247","90100426","","(31150001,8)","(10280001,0)","","(4,6,29,0,1,4,7,58,0,1,4,8,242,0,1)","","","1700","3","90096455","","","","","","91950000"
"26040009","40001","11","9","999","90100402","91290247","90100426","","(31150001,9)","(10280001,0)","","(4,6,31,0,1,4,7,63,0,1,4,8,256,0,1)","","","1800","3","90096455","","","","","","91950000"
"26040010","40001","11","10","999","90100402","91290247","90100426","","(31150001,10)","(10280001,0)","","(4,6,34,0,1,4,7,69,0,1,4,8,271,0,1)","","","1900","3","90096455","","","","","","91950000"
"26040011","40001","11","11","999","90100402","91290247","90100426","","(31150001,11)","(10280001,0)","","(4,6,37,0,1,4,7,74,0,1,4,8,287,0,1)","","","2000","3","90096455","","","","","","91950000"
"26040012","40001","11","12","999","90100402","91290247","90100426","","(31150001,12)","(10280001,0)","","(4,6,40,0,1,4,7,80,0,1,4,8,303,0,1)","","","2100","3","90096455","","","","","","91950000"
"26040013","40001","11","13","999","90100402","91290247","90100426","","(31150001,13)","(10280001,0)","","(4,6,43,0,1,4,7,86,0,1,4,8,319,0,1)","","","2200","3","90096455","","","","","","91950000"
"26040014","40001","11","14","999","90100402","91290247","90100426","","(31150001,14)","(10280001,0)","","(4,6,46,0,1,4,7,92,0,1,4,8,336,0,1)","","","2300","3","90096455","","","","","","91950000"
"26040015","40001","11","15","999","90100402","91290247","90100426","","(31150001,15)","(10280001,0)","","(4,6,49,0,1,4,7,98,0,1,4,8,353,0,1)","","","2400","3","90096455","","","","","","91950000"
"26040016","40001","11","16","999","90100402","91290247","90100426","","(31150001,16)","(10280001,0)","","(4,6,52,0,1,4,7,105,0,1,4,8,370,0,1)","","","2500","3","90096455","","","","","","91950000"
"26040017","40001","11","17","999","90100402","91290247","90100426","","(31150001,17)","(10280001,0)","","(4,6,55,0,1,4,7,111,0,1,4,8,388,0,1)","","","2600","3","90096455","","","","","","91950000"
"26040018","40001","11","18","999","90100402","91290247","90100426","","(31150001,18)","(10280001,0)","","(4,6,59,0,1,4,7,118,0,1,4,8,407,0,1)","","","2700","3","90096455","","","","","","91950000"
"26040019","40001","11","19","999","90100402","91290247","90100426","","(31150001,19)","(10280001,0)","","(4,6,62,0,1,4,7,125,0,1,4,8,426,0,1)","","","2800","3","90096455","","","","","","91950000"
"26040020","40001","11","20","999","90100402","91290247","90100426","","(31150001,99999)","(10280001,0)","","(4,6,66,0,1,4,7,132,0,1,4,8,445,0,1)","","","2900","3","90096455","","","","","","91950000"
"26041001","41001","11","1","999","90100403","91290248","90100427","","(31150002,1)","(10280003,0)","","(4,6,13,0,1,4,7,26,0,1,4,8,153,0,1)","","","1500","1","90096456","","","","","","91950002"
"26041002","41001","11","2","999","90100403","91290248","90100427","","(31150002,2)","(10280003,0)","","(4,6,15,0,1,4,7,30,0,1,4,8,164,0,1)","","","1650","1","90096456","","","","","","91950002"
"26041003","41001","11","3","999","90100403","91290248","90100427","","(31150002,3)","(10280003,0)","","(4,6,17,0,1,4,7,34,0,1,4,8,176,0,1)","","","1800","1","90096456","","","","","","91950002"
"26041004","41001","11","4","999","90100403","91290248","90100427","","(31150002,4)","(10280003,0)","","(4,6,19,0,1,4,7,38,0,1,4,8,188,0,1)","","","1950","1","90096456","","","","","","91950002"
"26041005","41001","11","5","999","90100403","91290248","90100427","","(31150002,5)","(10280003,0)","","(4,6,21,0,1,4,7,43,0,1,4,8,201,0,1)","","","2100","1","90096456","","","","","","91950002"
"26041006","41001","11","6","999","90100403","91290248","90100427","","(31150002,6)","(10280003,0)","","(4,6,24,0,1,4,7,48,0,1,4,8,214,0,1)","","","2250","1","90096456","","","","","","91950002"
"26041007","41001","11","7","999","90100403","91290248","90100427","","(31150002,7)","(10280003,0)","","(4,6,26,0,1,4,7,53,0,1,4,8,228,0,1)","","","2400","1","90096456","","","","","","91950002"
"26041008","41001","11","8","999","90100403","91290248","90100427","","(31150002,8)","(10280003,0)","","(4,6,29,0,1,4,7,58,0,1,4,8,242,0,1)","","","2550","1","90096456","","","","","","91950002"
"26041009","41001","11","9","999","90100403","91290248","90100427","","(31150002,9)","(10280003,0)","","(4,6,31,0,1,4,7,63,0,1,4,8,256,0,1)","","","2700","1","90096456","","","","","","91950002"
"26041010","41001","11","10","999","90100403","91290248","90100427","","(31150002,10)","(10280003,0)","","(4,6,34,0,1,4,7,69,0,1,4,8,271,0,1)","","","2850","1","90096456","","","","","","91950002"
"26041011","41001","11","11","999","90100403","91290248","90100427","","(31150002,11)","(10280003,0)","","(4,6,37,0,1,4,7,74,0,1,4,8,287,0,1)","","","3000","1","90096456","","","","","","91950002"
"26041012","41001","11","12","999","90100403","91290248","90100427","","(31150002,12)","(10280003,0)","","(4,6,40,0,1,4,7,80,0,1,4,8,303,0,1)","","","3150","1","90096456","","","","","","91950002"
"26041013","41001","11","13","999","90100403","91290248","90100427","","(31150002,13)","(10280003,0)","","(4,6,43,0,1,4,7,86,0,1,4,8,319,0,1)","","","3300","1","90096456","","","","","","91950002"
"26041014","41001","11","14","999","90100403","91290248","90100427","","(31150002,14)","(10280003,0)","","(4,6,46,0,1,4,7,92,0,1,4,8,336,0,1)","","","3450","1","90096456","","","","","","91950002"
"26041015","41001","11","15","999","90100403","91290248","90100427","","(31150002,15)","(10280003,0)","","(4,6,49,0,1,4,7,98,0,1,4,8,353,0,1)","","","3600","1","90096456","","","","","","91950002"
"26041016","41001","11","16","999","90100403","91290248","90100427","","(31150002,16)","(10280003,0)","","(4,6,52,0,1,4,7,105,0,1,4,8,370,0,1)","","","3750","1","90096456","","","","","","91950002"
"26041017","41001","11","17","999","90100403","91290248","90100427","","(31150002,17)","(10280003,0)","","(4,6,55,0,1,4,7,111,0,1,4,8,388,0,1)","","","3900","1","90096456","","","","","","91950002"
"26041018","41001","11","18","999","90100403","91290248","90100427","","(31150002,18)","(10280003,0)","","(4,6,59,0,1,4,7,118,0,1,4,8,407,0,1)","","","4050","1","90096456","","","","","","91950002"
"26041019","41001","11","19","999","90100403","91290248","90100427","","(31150002,19)","(10280003,0)","","(4,6,62,0,1,4,7,125,0,1,4,8,426,0,1)","","","4200","1","90096456","","","","","","91950002"
"26041020","41001","11","20","999","90100403","91290248","90100427","","(31150002,99999)","(10280003,0)","","(4,6,66,0,1,4,7,132,0,1,4,8,445,0,1)","","","4350","1","90096456","","","","","","91950002"
"26042001","42001","11","1","999","90100857","91290279","90100869","","(31150003,1)","(10280030)","","(4,6,13,0,1,4,7,26,0,1,4,8,153,0,1)","","","2000","30","90097552","","","","","","91950001"
"26042002","42001","11","2","999","90100857","91290279","90100869","","(31150003,2)","(10280030)","","(4,6,15,0,1,4,7,30,0,1,4,8,164,0,1)","","","2200","30","90097552","","","","","","91950001"
"26042003","42001","11","3","999","90100857","91290279","90100869","","(31150003,3)","(10280030)","","(4,6,17,0,1,4,7,34,0,1,4,8,176,0,1)","","","2400","30","90097552","","","","","","91950001"
"26042004","42001","11","4","999","90100857","91290279","90100869","","(31150003,4)","(10280030)","","(4,6,19,0,1,4,7,38,0,1,4,8,188,0,1)","","","2600","30","90097552","","","","","","91950001"
"26042005","42001","11","5","999","90100857","91290279","90100869","","(31150003,5)","(10280030)","","(4,6,21,0,1,4,7,43,0,1,4,8,201,0,1)","","","2800","30","90097552","","","","","","91950001"
"26042006","42001","11","6","999","90100857","91290279","90100869","","(31150003,6)","(10280030)","","(4,6,24,0,1,4,7,48,0,1,4,8,214,0,1)","","","3000","30","90097552","","","","","","91950001"
"26042007","42001","11","7","999","90100857","91290279","90100869","","(31150003,7)","(10280030)","","(4,6,26,0,1,4,7,53,0,1,4,8,228,0,1)","","","3200","30","90097552","","","","","","91950001"
"26042008","42001","11","8","999","90100857","91290279","90100869","","(31150003,8)","(10280030)","","(4,6,29,0,1,4,7,58,0,1,4,8,242,0,1)","","","3400","30","90097552","","","","","","91950001"
"26042009","42001","11","9","999","90100857","91290279","90100869","","(31150003,9)","(10280030)","","(4,6,31,0,1,4,7,63,0,1,4,8,256,0,1)","","","3600","30","90097552","","","","","","91950001"
"26042010","42001","11","10","999","90100857","91290279","90100869","","(31150003,10)","(10280030)","","(4,6,34,0,1,4,7,69,0,1,4,8,271,0,1)","","","3800","30","90097552","","","","","","91950001"
"26042011","42001","11","11","999","90100857","91290279","90100869","","(31150003,11)","(10280030)","","(4,6,37,0,1,4,7,74,0,1,4,8,287,0,1)","","","4000","30","90097552","","","","","","91950001"
"26042012","42001","11","12","999","90100857","91290279","90100869","","(31150003,12)","(10280030)","","(4,6,40,0,1,4,7,80,0,1,4,8,303,0,1)","","","4200","30","90097552","","","","","","91950001"
"26042013","42001","11","13","999","90100857","91290279","90100869","","(31150003,13)","(10280030)","","(4,6,43,0,1,4,7,86,0,1,4,8,319,0,1)","","","4400","30","90097552","","","","","","91950001"
"26042014","42001","11","14","999","90100857","91290279","90100869","","(31150003,14)","(10280030)","","(4,6,46,0,1,4,7,92,0,1,4,8,336,0,1)","","","4600","30","90097552","","","","","","91950001"
"26042015","42001","11","15","999","90100857","91290279","90100869","","(31150003,15)","(10280030)","","(4,6,49,0,1,4,7,98,0,1,4,8,353,0,1)","","","4800","30","90097552","","","","","","91950001"
"26042016","42001","11","16","999","90100857","91290279","90100869","","(31150003,16)","(10280030)","","(4,6,52,0,1,4,7,105,0,1,4,8,370,0,1)","","","5000","30","90097552","","","","","","91950001"
"26042017","42001","11","17","999","90100857","91290279","90100869","","(31150003,17)","(10280030)","","(4,6,55,0,1,4,7,111,0,1,4,8,388,0,1)","","","5200","30","90097552","","","","","","91950001"
"26042018","42001","11","18","999","90100857","91290279","90100869","","(31150003,18)","(10280030)","","(4,6,59,0,1,4,7,118,0,1,4,8,407,0,1)","","","5400","30","90097552","","","","","","91950001"
"26042019","42001","11","19","999","90100857","91290279","90100869","","(31150003,19)","(10280030)","","(4,6,62,0,1,4,7,125,0,1,4,8,426,0,1)","","","5600","30","90097552","","","","","","91950001"
"26042020","42001","11","20","999","90100857","91290279","90100869","","(31150003,99999)","(10280030)","","(4,6,66,0,1,4,7,132,0,1,4,8,445,0,1)","","","5800","30","90097552","","","","","","91950001"
"26043001","43001","11","1","999","90039990","91222932","90039991","","(31150004,1)","(10280108)","","(4,6,13,0,1,4,7,26,0,1,4,8,153,0,1)","","","3000","5","90096808","","","","","","91950012"
"26043002","43001","11","2","999","90039990","91222932","90039991","","(31150004,2)","(10280108)","","(4,6,15,0,1,4,7,30,0,1,4,8,164,0,1)","","","3300","5","90096808","","","","","","91950012"
"26043003","43001","11","3","999","90039990","91222932","90039991","","(31150004,3)","(10280108)","","(4,6,17,0,1,4,7,34,0,1,4,8,176,0,1)","","","3600","5","90096808","","","","","","91950012"
"26043004","43001","11","4","999","90039990","91222932","90039991","","(31150004,4)","(10280108)","","(4,6,19,0,1,4,7,38,0,1,4,8,188,0,1)","","","3900","5","90096808","","","","","","91950012"
"26043005","43001","11","5","999","90039990","91222932","90039991","","(31150004,5)","(10280108)","","(4,6,21,0,1,4,7,43,0,1,4,8,201,0,1)","","","4200","5","90096808","","","","","","91950012"
"26043006","43001","11","6","999","90039990","91222932","90039991","","(31150004,6)","(10280108)","","(4,6,24,0,1,4,7,48,0,1,4,8,214,0,1)","","","4500","5","90096808","","","","","","91950012"
"26043007","43001","11","7","999","90039990","91222932","90039991","","(31150004,7)","(10280108)","","(4,6,26,0,1,4,7,53,0,1,4,8,228,0,1)","","","4800","5","90096808","","","","","","91950012"
"26043008","43001","11","8","999","90039990","91222932","90039991","","(31150004,8)","(10280108)","","(4,6,29,0,1,4,7,58,0,1,4,8,242,0,1)","","","5100","5","90096808","","","","","","91950012"
"26043009","43001","11","9","999","90039990","91222932","90039991","","(31150004,9)","(10280108)","","(4,6,31,0,1,4,7,63,0,1,4,8,256,0,1)","","","5400","5","90096808","","","","","","91950012"
"26043010","43001","11","10","999","90039990","91222932","90039991","","(31150004,10)","(10280108)","","(4,6,34,0,1,4,7,69,0,1,4,8,271,0,1)","","","5700","5","90096808","","","","","","91950012"
"26043011","43001","11","11","999","90039990","91222932","90039991","","(31150004,11)","(10280108)","","(4,6,37,0,1,4,7,74,0,1,4,8,287,0,1)","","","6000","5","90096808","","","","","","91950012"
"26043012","43001","11","12","999","90039990","91222932","90039991","","(31150004,12)","(10280108)","","(4,6,40,0,1,4,7,80,0,1,4,8,303,0,1)","","","6300","5","90096808","","","","","","91950012"
"26043013","43001","11","13","999","90039990","91222932","90039991","","(31150004,13)","(10280108)","","(4,6,43,0,1,4,7,86,0,1,4,8,319,0,1)","","","6600","5","90096808","","","","","","91950012"
"26043014","43001","11","14","999","90039990","91222932","90039991","","(31150004,14)","(10280108)","","(4,6,46,0,1,4,7,92,0,1,4,8,336,0,1)","","","6900","5","90096808","","","","","","91950012"
"26043015","43001","11","15","999","90039990","91222932","90039991","","(31150004,15)","(10280108)","","(4,6,49,0,1,4,7,98,0,1,4,8,353,0,1)","","","7200","5","90096808","","","","","","91950012"
"26043016","43001","11","16","999","90039990","91222932","90039991","","(31150004,16)","(10280108)","","(4,6,52,0,1,4,7,105,0,1,4,8,370,0,1)","","","7500","5","90096808","","","","","","91950012"
"26043017","43001","11","17","999","90039990","91222932","90039991","","(31150004,17)","(10280108)","","(4,6,55,0,1,4,7,111,0,1,4,8,388,0,1)","","","7800","5","90096808","","","","","","91950012"
"26043018","43001","11","18","999","90039990","91222932","90039991","","(31150004,18)","(10280108)","","(4,6,59,0,1,4,7,118,0,1,4,8,407,0,1)","","","8100","5","90096808","","","","","","91950012"
"26043019","43001","11","19","999","90039990","91222932","90039991","","(31150004,19)","(10280108)","","(4,6,62,0,1,4,7,125,0,1,4,8,426,0,1)","","","8400","5","90096808","","","","","","91950012"
"26043020","43001","11","20","999","90039990","91222932","90039991","","(31150004,99999)","(10280108)","","(4,6,66,0,1,4,7,132,0,1,4,8,445,0,1)","","","8700","5","90096808","","","","","","91950012"
"26044001","44001","11","1","999","90039940","91212092","90039942","","(31150005,1)","(10040019)","","(4,6,13,0,1,4,7,26,0,1,4,8,153,0,1)","","","4000","","","","","","","","91950010"
"26044002","44001","11","2","999","90039940","91212092","90039942","","(31150005,2)","(10040019)","","(4,6,15,0,1,4,7,30,0,1,4,8,164,0,1)","","","4400","","","","","","","","91950010"
"26044003","44001","11","3","999","90039940","91212092","90039942","","(31150005,3)","(10040019)","","(4,6,17,0,1,4,7,34,0,1,4,8,176,0,1)","","","4800","","","","","","","","91950010"
"26044004","44001","11","4","999","90039940","91212092","90039942","","(31150005,4)","(10040019)","","(4,6,19,0,1,4,7,38,0,1,4,8,188,0,1)","","","5200","","","","","","","","91950010"
"26044005","44001","11","5","999","90039940","91212092","90039942","","(31150005,5)","(10040019)","","(4,6,21,0,1,4,7,43,0,1,4,8,201,0,1)","","","5600","","","","","","","","91950010"
"26044006","44001","11","6","999","90039940","91212092","90039942","","(31150005,6)","(10040019)","","(4,6,24,0,1,4,7,48,0,1,4,8,214,0,1)","","","6000","","","","","","","","91950010"
"26044007","44001","11","7","999","90039940","91212092","90039942","","(31150005,7)","(10040019)","","(4,6,26,0,1,4,7,53,0,1,4,8,228,0,1)","","","6400","","","","","","","","91950010"
"26044008","44001","11","8","999","90039940","91212092","90039942","","(31150005,8)","(10040019)","","(4,6,29,0,1,4,7,58,0,1,4,8,242,0,1)","","","6800","","","","","","","","91950010"
"26044009","44001","11","9","999","90039940","91212092","90039942","","(31150005,9)","(10040019)","","(4,6,31,0,1,4,7,63,0,1,4,8,256,0,1)","","","7200","","","","","","","","91950010"
"26044010","44001","11","10","999","90039940","91212092","90039942","","(31150005,10)","(10040019)","","(4,6,34,0,1,4,7,69,0,1,4,8,271,0,1)","","","7600","","","","","","","","91950010"
"26044011","44001","11","11","999","90039940","91212092","90039942","","(31150005,11)","(10040019)","","(4,6,37,0,1,4,7,74,0,1,4,8,287,0,1)","","","8000","","","","","","","","91950010"
"26044012","44001","11","12","999","90039940","91212092","90039942","","(31150005,12)","(10040019)","","(4,6,40,0,1,4,7,80,0,1,4,8,303,0,1)","","","8400","","","","","","","","91950010"
"26044013","44001","11","13","999","90039940","91212092","90039942","","(31150005,13)","(10040019)","","(4,6,43,0,1,4,7,86,0,1,4,8,319,0,1)","","","8800","","","","","","","","91950010"
"26044014","44001","11","14","999","90039940","91212092","90039942","","(31150005,14)","(10040019)","","(4,6,46,0,1,4,7,92,0,1,4,8,336,0,1)","","","9200","","","","","","","","91950010"
"26044015","44001","11","15","999","90039940","91212092","90039942","","(31150005,15)","(10040019)","","(4,6,49,0,1,4,7,98,0,1,4,8,353,0,1)","","","9600","","","","","","","","91950010"
"26044016","44001","11","16","999","90039940","91212092","90039942","","(31150005,16)","(10040019)","","(4,6,52,0,1,4,7,105,0,1,4,8,370,0,1)","","","10000","","","","","","","","91950010"
"26044017","44001","11","17","999","90039940","91212092","90039942","","(31150005,17)","(10040019)","","(4,6,55,0,1,4,7,111,0,1,4,8,388,0,1)","","","10400","","","","","","","","91950010"
"26044018","44001","11","18","999","90039940","91212092","90039942","","(31150005,18)","(10040019)","","(4,6,59,0,1,4,7,118,0,1,4,8,407,0,1)","","","10800","","","","","","","","91950010"
"26044019","44001","11","19","999","90039940","91212092","90039942","","(31150005,19)","(10040019)","","(4,6,62,0,1,4,7,125,0,1,4,8,426,0,1)","","","11200","","","","","","","","91950010"
"26044020","44001","11","20","999","90039940","91212092","90039942","","(31150005,99999)","(10040019)","","(4,6,66,0,1,4,7,132,0,1,4,8,445,0,1)","","","11600","","","","","","","","91950010"
"26045001","45001","11","1","999","90078095","91222954","90078096","","(31150006,1)","(10280126)","","(4,6,13,0,1,4,7,26,0,1,4,8,153,0,1)","","","5000","5","90096950","","","90036102","90036105","","91950010"
"26045002","45001","11","2","999","90078095","91222954","90078096","","(31150006,2)","(10280126)","","(4,6,15,0,1,4,7,30,0,1,4,8,164,0,1)","","","5500","5","90096950","","","90036102","90036105","","91950010"
"26045003","45001","11","3","999","90078095","91222954","90078096","","(31150006,3)","(10280126)","","(4,6,17,0,1,4,7,34,0,1,4,8,176,0,1)","","","6000","5","90096950","","","90036102","90036105","","91950010"
"26045004","45001","11","4","999","90078095","91222954","90078096","","(31150006,4)","(10280126)","","(4,6,19,0,1,4,7,38,0,1,4,8,188,0,1)","","","6500","5","90096950","","","90036102","90036105","","91950010"
"26045005","45001","11","5","999","90078095","91222954","90078096","","(31150006,5)","(10280126)","","(4,6,21,0,1,4,7,43,0,1,4,8,201,0,1)","","","7000","5","90096950","","","90036102","90036105","","91950010"
"26045006","45001","11","6","999","90078095","91222954","90078096","","(31150006,6)","(10280126)","","(4,6,24,0,1,4,7,48,0,1,4,8,214,0,1)","","","7500","5","90096950","","","90036102","90036105","","91950010"
"26045007","45001","11","7","999","90078095","91222954","90078096","","(31150006,7)","(10280126)","","(4,6,26,0,1,4,7,53,0,1,4,8,228,0,1)","","","8000","5","90096950","","","90036102","90036105","","91950010"
"26045008","45001","11","8","999","90078095","91222954","90078096","","(31150006,8)","(10280126)","","(4,6,29,0,1,4,7,58,0,1,4,8,242,0,1)","","","8500","5","90096950","","","90036102","90036105","","91950010"
"26045009","45001","11","9","999","90078095","91222954","90078096","","(31150006,9)","(10280126)","","(4,6,31,0,1,4,7,63,0,1,4,8,256,0,1)","","","9000","5","90096950","","","90036102","90036105","","91950010"
"26045010","45001","11","10","999","90078095","91222954","90078096","","(31150006,10)","(10280126)","","(4,6,34,0,1,4,7,69,0,1,4,8,271,0,1)","","","9500","5","90096950","","","90036102","90036105","","91950010"
"26045011","45001","11","11","999","90078095","91222954","90078096","","(31150006,11)","(10280126)","","(4,6,37,0,1,4,7,74,0,1,4,8,287,0,1)","","","10000","5","90096950","","","90036102","90036105","","91950010"
"26045012","45001","11","12","999","90078095","91222954","90078096","","(31150006,12)","(10280126)","","(4,6,40,0,1,4,7,80,0,1,4,8,303,0,1)","","","10500","5","90096950","","","90036102","90036105","","91950010"
"26045013","45001","11","13","999","90078095","91222954","90078096","","(31150006,13)","(10280126)","","(4,6,43,0,1,4,7,86,0,1,4,8,319,0,1)","","","11000","5","90096950","","","90036102","90036105","","91950010"
"26045014","45001","11","14","999","90078095","91222954","90078096","","(31150006,14)","(10280126)","","(4,6,46,0,1,4,7,92,0,1,4,8,336,0,1)","","","11500","5","90096950","","","90036102","90036105","","91950010"
"26045015","45001","11","15","999","90078095","91222954","90078096","","(31150006,15)","(10280126)","","(4,6,49,0,1,4,7,98,0,1,4,8,353,0,1)","","","12000","5","90096950","","","90036102","90036105","","91950010"
"26045016","45001","11","16","999","90078095","91222954","90078096","","(31150006,16)","(10280126)","","(4,6,52,0,1,4,7,105,0,1,4,8,370,0,1)","","","12500","5","90096950","","","90036102","90036105","","91950010"
"26045017","45001","11","17","999","90078095","91222954","90078096","","(31150006,17)","(10280126)","","(4,6,55,0,1,4,7,111,0,1,4,8,388,0,1)","","","13000","5","90096950","","","90036102","90036105","","91950010"
"26045018","45001","11","18","999","90078095","91222954","90078096","","(31150006,18)","(10280126)","","(4,6,59,0,1,4,7,118,0,1,4,8,407,0,1)","","","13500","5","90096950","","","90036102","90036105","","91950010"
"26045019","45001","11","19","999","90078095","91222954","90078096","","(31150006,19)","(10280126)","","(4,6,62,0,1,4,7,125,0,1,4,8,426,0,1)","","","14000","5","90096950","","","90036102","90036105","","91950010"
"26045020","45001","11","20","999","90078095","91222954","90078096","","(31150006,99999)","(10280126)","","(4,6,66,0,1,4,7,132,0,1,4,8,445,0,1)","","","14500","5","90096950","","","90036102","90036105","","91950010"
"26046001","46001","11","1","999","90100422","91290267","90100446","","(31150007,1)","(10280023,0)","","(4,6,13,0,1,4,7,26,0,1,4,8,153,0,1)","","","6000","60","90096475","","","","","","91950312"
"26046002","46001","11","2","999","90100422","91290267","90100446","","(31150007,2)","(10280023,0)","","(4,6,15,0,1,4,7,30,0,1,4,8,164,0,1)","","","6600","60","90096475","","","","","","91950312"
"26046003","46001","11","3","999","90100422","91290267","90100446","","(31150007,3)","(10280023,0)","","(4,6,17,0,1,4,7,34,0,1,4,8,176,0,1)","","","7200","60","90096475","","","","","","91950312"
"26046004","46001","11","4","999","90100422","91290267","90100446","","(31150007,4)","(10280023,0)","","(4,6,19,0,1,4,7,38,0,1,4,8,188,0,1)","","","7800","60","90096475","","","","","","91950312"
"26046005","46001","11","5","999","90100422","91290267","90100446","","(31150007,5)","(10280023,0)","","(4,6,21,0,1,4,7,43,0,1,4,8,201,0,1)","","","8400","60","90096475","","","","","","91950312"
"26046006","46001","11","6","999","90100422","91290267","90100446","","(31150007,6)","(10280023,0)","","(4,6,24,0,1,4,7,48,0,1,4,8,214,0,1)","","","9000","60","90096475","","","","","","91950312"
"26046007","46001","11","7","999","90100422","91290267","90100446","","(31150007,7)","(10280023,0)","","(4,6,26,0,1,4,7,53,0,1,4,8,228,0,1)","","","9600","60","90096475","","","","","","91950312"
"26046008","46001","11","8","999","90100422","91290267","90100446","","(31150007,8)","(10280023,0)","","(4,6,29,0,1,4,7,58,0,1,4,8,242,0,1)","","","10200","60","90096475","","","","","","91950312"
"26046009","46001","11","9","999","90100422","91290267","90100446","","(31150007,9)","(10280023,0)","","(4,6,31,0,1,4,7,63,0,1,4,8,256,0,1)","","","10800","60","90096475","","","","","","91950312"
"26046010","46001","11","10","999","90100422","91290267","90100446","","(31150007,10)","(10280023,0)","","(4,6,34,0,1,4,7,69,0,1,4,8,271,0,1)","","","11400","60","90096475","","","","","","91950312"
"26046011","46001","11","11","999","90100422","91290267","90100446","","(31150007,11)","(10280023,0)","","(4,6,37,0,1,4,7,74,0,1,4,8,287,0,1)","","","12000","60","90096475","","","","","","91950312"
"26046012","46001","11","12","999","90100422","91290267","90100446","","(31150007,12)","(10280023,0)","","(4,6,40,0,1,4,7,80,0,1,4,8,303,0,1)","","","12600","60","90096475","","","","","","91950312"
"26046013","46001","11","13","999","90100422","91290267","90100446","","(31150007,13)","(10280023,0)","","(4,6,43,0,1,4,7,86,0,1,4,8,319,0,1)","","","13200","60","90096475","","","","","","91950312"
"26046014","46001","11","14","999","90100422","91290267","90100446","","(31150007,14)","(10280023,0)","","(4,6,46,0,1,4,7,92,0,1,4,8,336,0,1)","","","13800","60","90096475","","","","","","91950312"
"26046015","46001","11","15","999","90100422","91290267","90100446","","(31150007,15)","(10280023,0)","","(4,6,49,0,1,4,7,98,0,1,4,8,353,0,1)","","","14400","60","90096475","","","","","","91950312"
"26046016","46001","11","16","999","90100422","91290267","90100446","","(31150007,16)","(10280023,0)","","(4,6,52,0,1,4,7,105,0,1,4,8,370,0,1)","","","15000","60","90096475","","","","","","91950312"
"26046017","46001","11","17","999","90100422","91290267","90100446","","(31150007,17)","(10280023,0)","","(4,6,55,0,1,4,7,111,0,1,4,8,388,0,1)","","","15600","60","90096475","","","","","","91950312"
"26046018","46001","11","18","999","90100422","91290267","90100446","","(31150007,18)","(10280023,0)","","(4,6,59,0,1,4,7,118,0,1,4,8,407,0,1)","","","16200","60","90096475","","","","","","91950312"
"26046019","46001","11","19","999","90100422","91290267","90100446","","(31150007,19)","(10280023,0)","","(4,6,62,0,1,4,7,125,0,1,4,8,426,0,1)","","","16800","60","90096475","","","","","","91950312"
"26046020","46001","11","20","999","90100422","91290267","90100446","","(31150007,99999)","(10280023,0)","","(4,6,66,0,1,4,7,132,0,1,4,8,445,0,1)","","","17400","60","90096475","","","","","","91950312"
