"AttributeId","MountNameId","MountOrderNum","ViewOrder","MountClassMax","MountGradeMax","GradeNow","ClassNow","StarGradeMax","StarGradeNow","AttArray","Type","UpgradeMatirialId","UpgradeMatirialShopId","UpgradeMatirialNum","LiftingClassMatirialId","LiftingClassShopId","LiftingClassMatirialNum","LoginAnimationBlueprintRes","AnimationBlueprintRes","BornAnimRes","UpAnimRes","DownAnimRes","FreeAnimRes","GlideAnimRes","AttackAnimRes","ChannelAnimRes","UpDistance","UpTime","IsQuickDownAndUp","PictureNameRes","ButtonPictureNameRes","MeshNameRes","MaxWalkSpeed","MaxFlySpeed","PreMountRequirement","UnlockMoneyRequirement","UnlockMatirialRequirement","IllusionOpenClass","IllusionList","IllusionOriginalIdRange","ExhibitionPos","ExhibitionScale","RidingExhiibitionPos","RidingExhiibitionScale","NoticeId","buff_mount_name","buff_image_res","SelfMaxBuffIdArray","IllusionMaxBuffIdArray","mount_image_res_array","ClickAnimRes","ChooseRoleBornAniRes","MountUnlockAni","CallMountCameraAniList","CallMountInSkyCameraAniList","DisMountCameraAniList","GotoSkyCameraAniList","LandingCameraAniList","TopHeadPos","StarBuffId","GradeLimit","UpgradeLimit","RegionArr","PowerID"
"56030016","90020149","3","3","12","10","5","1","","","(4,8,2589,0,1,4,5,184,0,1,4,6,218,0,1,4,7,525,0,1,4,10,149,0,1,4,25,0.01,0,1)","1","31000028","0","6","0","0","0","91020201","91020201","91020202","91020203","91020204","91020205","91020206","91020218","91020219","2000","0.5","0","91200031","91222149","91020207","0.4","1","0","0","","0","(31030023,31030024,31030025,31030052)","","(0,-40,0)","(0.8,0.8,0.8)","(-50,-50,30)","(0.6,0.6,0.6)","","90069766","91260017","","","(91260057,91260058,91260059,91260060,91260061)","91020205","91020220","91020221","(940,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-25,-45,0.8,0.712,1900,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,0,0.8,0.333,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-15,0,0.3,0.13,1100,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-10,0,0.5,0.5)","(940,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-25,-45,0.8,0.712,1900,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,0,0.8,0.333,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-15,0,0.3,0.13,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,0,0.5,0.5)","(800,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-15,0,0.5,-1)","(1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,0,0,0,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.3,0.3,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,10,361,0.3,0.3,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,30,361,0.338,0.338,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,361,0.5,0.5,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.495,0.495,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.1,0.1)","(1500,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,0,0,0,-1,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.731,0.731,600,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.5,0.5,-1,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.159,0.159,1200,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.3,0.3,-1,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.639,0.639,1300,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.5,0.5)","270","0","0","","","16200003"
"56030017","90020149","3","3","12","10","6","1","","","(4,8,2685,0,1,4,5,191,0,1,4,6,226,0,1,4,7,545,0,1,4,10,155,0,1,4,25,0.01,0,1)","1","31000028","0","6","0","0","0","91020201","91020201","91020202","91020203","91020204","91020205","91020206","91020218","91020219","2000","0.5","0","91200031","91222149","91020207","0.4","1","0","0","","0","(31030023,31030024,31030025,31030052)","","(0,-40,0)","(0.8,0.8,0.8)","(-50,-50,30)","(0.6,0.6,0.6)","","90069766","91260017","","","(91260057,91260058,91260059,91260060,91260061)","91020205","91020220","91020221","(940,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-25,-45,0.8,0.712,1900,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,0,0.8,0.333,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-15,0,0.3,0.13,1100,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-10,0,0.5,0.5)","(940,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-25,-45,0.8,0.712,1900,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,0,0.8,0.333,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-15,0,0.3,0.13,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,0,0.5,0.5)","(800,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-15,0,0.5,-1)","(1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,0,0,0,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.3,0.3,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,10,361,0.3,0.3,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,30,361,0.338,0.338,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,361,0.5,0.5,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.495,0.495,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.1,0.1)","(1500,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,0,0,0,-1,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.731,0.731,600,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.5,0.5,-1,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.159,0.159,1200,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.3,0.3,-1,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.639,0.639,1300,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.5,0.5)","270","0","0","","","16200003"
"56030018","90020149","3","3","12","10","7","1","","","(4,8,2781,0,1,4,5,198,0,1,4,6,234,0,1,4,7,565,0,1,4,10,161,0,1,4,25,0.01,0,1)","1","31000028","0","6","0","0","0","91020201","91020201","91020202","91020203","91020204","91020205","91020206","91020218","91020219","2000","0.5","0","91200031","91222149","91020207","0.4","1","0","0","","0","(31030023,31030024,31030025,31030052)","","(0,-40,0)","(0.8,0.8,0.8)","(-50,-50,30)","(0.6,0.6,0.6)","","90069766","91260017","","","(91260057,91260058,91260059,91260060,91260061)","91020205","91020220","91020221","(940,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-25,-45,0.8,0.712,1900,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,0,0.8,0.333,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-15,0,0.3,0.13,1100,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-10,0,0.5,0.5)","(940,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-25,-45,0.8,0.712,1900,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,0,0.8,0.333,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-15,0,0.3,0.13,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,0,0.5,0.5)","(800,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-15,0,0.5,-1)","(1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,0,0,0,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.3,0.3,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,10,361,0.3,0.3,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,30,361,0.338,0.338,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,361,0.5,0.5,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.495,0.495,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.1,0.1)","(1500,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,0,0,0,-1,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.731,0.731,600,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.5,0.5,-1,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.159,0.159,1200,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.3,0.3,-1,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.639,0.639,1300,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.5,0.5)","270","0","0","","","16200003"
"56030019","90020149","3","3","12","10","8","1","","","(4,8,2877,0,1,4,5,205,0,1,4,6,242,0,1,4,7,585,0,1,4,10,167,0,1,4,25,0.01,0,1)","1","31000028","0","6","0","0","0","91020201","91020201","91020202","91020203","91020204","91020205","91020206","91020218","91020219","2000","0.5","0","91200031","91222149","91020207","0.4","1","0","0","","0","(31030023,31030024,31030025,31030052)","","(0,-40,0)","(0.8,0.8,0.8)","(-50,-50,30)","(0.6,0.6,0.6)","","90069766","91260017","","","(91260057,91260058,91260059,91260060,91260061)","91020205","91020220","91020221","(940,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-25,-45,0.8,0.712,1900,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,0,0.8,0.333,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-15,0,0.3,0.13,1100,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-10,0,0.5,0.5)","(940,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-25,-45,0.8,0.712,1900,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,0,0.8,0.333,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-15,0,0.3,0.13,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,0,0.5,0.5)","(800,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-15,0,0.5,-1)","(1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,0,0,0,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.3,0.3,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,10,361,0.3,0.3,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,30,361,0.338,0.338,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,361,0.5,0.5,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.495,0.495,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.1,0.1)","(1500,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,0,0,0,-1,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.731,0.731,600,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.5,0.5,-1,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.159,0.159,1200,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.3,0.3,-1,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.639,0.639,1300,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.5,0.5)","270","0","0","","","16200003"
"56030020","90020149","3","3","12","10","9","1","","","(4,8,2973,0,1,4,5,212,0,1,4,6,250,0,1,4,7,605,0,1,4,10,173,0,1,4,25,0.01,0,1)","1","31000028","0","6","0","0","0","91020201","91020201","91020202","91020203","91020204","91020205","91020206","91020218","91020219","2000","0.5","0","91200031","91222149","91020207","0.4","1","0","0","","0","(31030023,31030024,31030025,31030052)","","(0,-40,0)","(0.8,0.8,0.8)","(-50,-50,30)","(0.6,0.6,0.6)","","90069766","91260017","","","(91260057,91260058,91260059,91260060,91260061)","91020205","91020220","91020221","(940,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-25,-45,0.8,0.712,1900,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,0,0.8,0.333,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-15,0,0.3,0.13,1100,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-10,0,0.5,0.5)","(940,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-25,-45,0.8,0.712,1900,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,0,0.8,0.333,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-15,0,0.3,0.13,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,0,0.5,0.5)","(800,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-15,0,0.5,-1)","(1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,0,0,0,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.3,0.3,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,10,361,0.3,0.3,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,30,361,0.338,0.338,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,361,0.5,0.5,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.495,0.495,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.1,0.1)","(1500,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,0,0,0,-1,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.731,0.731,600,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.5,0.5,-1,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.159,0.159,1200,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.3,0.3,-1,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.639,0.639,1300,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.5,0.5)","270","0","0","","","16200003"
"56030021","90020149","3","3","12","10","10","1","","","(4,8,3069,0,1,4,5,219,0,1,4,6,258,0,1,4,7,625,0,1,4,10,179,0,1,4,25,0.01,0,1)","1","0","0","0","31000029","0","12","91020201","91020201","91020202","91020203","91020204","91020205","91020206","91020218","91020219","2000","0.5","0","91200031","91222149","91020207","0.4","1","0","0","","0","(31030023,31030024,31030025,31030052)","","(0,-40,0)","(0.8,0.8,0.8)","(-50,-50,30)","(0.6,0.6,0.6)","","90069766","91260017","","","(91260057,91260058,91260059,91260060,91260061)","91020205","91020220","91020221","(940,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-25,-45,0.8,0.712,1900,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,0,0.8,0.333,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-15,0,0.3,0.13,1100,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-10,0,0.5,0.5)","(940,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-25,-45,0.8,0.712,1900,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,0,0.8,0.333,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-15,0,0.3,0.13,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,0,0.5,0.5)","(800,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-15,0,0.5,-1)","(1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,0,0,0,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.3,0.3,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,10,361,0.3,0.3,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,30,361,0.338,0.338,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,361,0.5,0.5,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.495,0.495,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.1,0.1)","(1500,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,0,0,0,-1,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.731,0.731,600,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.5,0.5,-1,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.159,0.159,1200,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.3,0.3,-1,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.639,0.639,1300,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.5,0.5)","270","0","0","","","16200003"
"56030022","90020149","3","3","12","10","0","2","","","(4,8,3855,0,1,4,5,272,0,1,4,6,321,0,1,4,7,783,0,1,4,10,221,0,1,4,25,0.015,0,1)","1","31000028","0","9","0","0","0","91020201","91020201","91020202","91020203","91020204","91020205","91020206","91020218","91020219","2000","0.5","0","91200031","91222149","91020207","0.4","1","0","0","","0","(31030023,31030024,31030025,31030052)","","(0,-40,0)","(0.8,0.8,0.8)","(-50,-50,30)","(0.6,0.6,0.6)","","90069766","91260017","","","(91260057,91260058,91260059,91260060,91260061)","91020205","91020220","91020221","(940,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-25,-45,0.8,0.712,1900,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,0,0.8,0.333,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-15,0,0.3,0.13,1100,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-10,0,0.5,0.5)","(940,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-25,-45,0.8,0.712,1900,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,0,0.8,0.333,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-15,0,0.3,0.13,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,0,0.5,0.5)","(800,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-15,0,0.5,-1)","(1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,0,0,0,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.3,0.3,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,10,361,0.3,0.3,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,30,361,0.338,0.338,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,361,0.5,0.5,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.495,0.495,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.1,0.1)","(1500,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,0,0,0,-1,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.731,0.731,600,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.5,0.5,-1,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.159,0.159,1200,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.3,0.3,-1,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.639,0.639,1300,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.5,0.5)","270","0","0","","","16200003"
"56030023","90020149","3","3","12","10","1","2","","","(4,8,3983,0,1,4,5,281,0,1,4,6,332,0,1,4,7,809,0,1,4,10,228,0,1,4,25,0.015,0,1)","1","31000028","0","9","0","0","0","91020201","91020201","91020202","91020203","91020204","91020205","91020206","91020218","91020219","2000","0.5","0","91200031","91222149","91020207","0.4","1","0","0","","0","(31030023,31030024,31030025,31030052)","","(0,-40,0)","(0.8,0.8,0.8)","(-50,-50,30)","(0.6,0.6,0.6)","","90069766","91260017","","","(91260057,91260058,91260059,91260060,91260061)","91020205","91020220","91020221","(940,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-25,-45,0.8,0.712,1900,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,0,0.8,0.333,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-15,0,0.3,0.13,1100,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-10,0,0.5,0.5)","(940,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-25,-45,0.8,0.712,1900,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,0,0.8,0.333,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-15,0,0.3,0.13,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,0,0.5,0.5)","(800,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-15,0,0.5,-1)","(1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,0,0,0,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.3,0.3,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,10,361,0.3,0.3,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,30,361,0.338,0.338,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,361,0.5,0.5,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.495,0.495,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.1,0.1)","(1500,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,0,0,0,-1,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.731,0.731,600,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.5,0.5,-1,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.159,0.159,1200,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.3,0.3,-1,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.639,0.639,1300,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.5,0.5)","270","0","0","","","16200003"
"56030024","90020149","3","3","12","10","2","2","","","(4,8,4111,0,1,4,5,290,0,1,4,6,343,0,1,4,7,835,0,1,4,10,235,0,1,4,25,0.015,0,1)","1","31000028","0","9","0","0","0","91020201","91020201","91020202","91020203","91020204","91020205","91020206","91020218","91020219","2000","0.5","0","91200031","91222149","91020207","0.4","1","0","0","","0","(31030023,31030024,31030025,31030052)","","(0,-40,0)","(0.8,0.8,0.8)","(-50,-50,30)","(0.6,0.6,0.6)","","90069766","91260017","","","(91260057,91260058,91260059,91260060,91260061)","91020205","91020220","91020221","(940,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-25,-45,0.8,0.712,1900,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,0,0.8,0.333,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-15,0,0.3,0.13,1100,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-10,0,0.5,0.5)","(940,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-25,-45,0.8,0.712,1900,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,0,0.8,0.333,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-15,0,0.3,0.13,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,0,0.5,0.5)","(800,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-15,0,0.5,-1)","(1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,0,0,0,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.3,0.3,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,10,361,0.3,0.3,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,30,361,0.338,0.338,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,361,0.5,0.5,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.495,0.495,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.1,0.1)","(1500,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,0,0,0,-1,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.731,0.731,600,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.5,0.5,-1,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.159,0.159,1200,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.3,0.3,-1,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.639,0.639,1300,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.5,0.5)","270","0","0","","","16200003"
"56030025","90020149","3","3","12","10","3","2","","","(4,8,4239,0,1,4,5,299,0,1,4,6,354,0,1,4,7,861,0,1,4,10,242,0,1,4,25,0.015,0,1)","1","31000028","0","9","0","0","0","91020201","91020201","91020202","91020203","91020204","91020205","91020206","91020218","91020219","2000","0.5","0","91200031","91222149","91020207","0.4","1","0","0","","0","(31030023,31030024,31030025,31030052)","","(0,-40,0)","(0.8,0.8,0.8)","(-50,-50,30)","(0.6,0.6,0.6)","","90069766","91260017","","","(91260057,91260058,91260059,91260060,91260061)","91020205","91020220","91020221","(940,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-25,-45,0.8,0.712,1900,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,0,0.8,0.333,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-15,0,0.3,0.13,1100,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-10,0,0.5,0.5)","(940,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-25,-45,0.8,0.712,1900,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,0,0.8,0.333,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-15,0,0.3,0.13,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,0,0.5,0.5)","(800,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-15,0,0.5,-1)","(1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,0,0,0,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.3,0.3,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,10,361,0.3,0.3,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,30,361,0.338,0.338,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,361,0.5,0.5,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.495,0.495,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.1,0.1)","(1500,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,0,0,0,-1,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.731,0.731,600,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.5,0.5,-1,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.159,0.159,1200,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.3,0.3,-1,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.639,0.639,1300,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.5,0.5)","270","0","0","","","16200003"
