"AttributeId","MapId","TemplateId","NpcType","PosX","PosY","PosZ","NextPosX","NextPosY","NextPosZ","Roll","Pitch","Yaw","RespawnType","RespawnTime","RespawnPeriod","RespawnByDayArray","IsCreateByMapCreate","Area","SpawnRate","NextSpawnNpcId"
"82010264","71000001","76000291","1","49349","98849","528","0","0","0","0","0","68","1","3","","","1","","0","82010265"
"82010265","71000001","76000291","1","48775","98931","528","0","0","0","0","0","90","1","3","","","1","","0","82010266"
"82010266","71000001","76000291","1","49220","98558","528","0","0","0","0","0","-90","1","3","","","1","","0","82010267"
"82010267","71000001","76000291","1","49077","98726","528","0","0","0","0","0","23","1","3","","","1","","0","82010268"
"82010268","71000001","76000292","1","52289","103799","548","0","0","0","0","0","-48","1","3","","","1","","0","82010269"
"82010269","71000001","76000292","1","52028","103533","548","0","0","0","0","0","151","1","3","","","1","","0","82010270"
"82010270","71000001","76000292","1","52623","104077","548","0","0","0","0","0","15","1","3","","","1","","0","82010271"
"82010271","71000001","76000292","1","52088","104151","548","0","0","0","0","0","-18","1","3","","","1","","0","82010272"
"82010272","71000001","76000292","1","52608","103434","548","0","0","0","0","0","109","1","3","","","1","","0","82010273"
"82010273","71000001","76000292","1","52046","103738","548","0","0","0","0","0","167","1","3","","","1","","0","82010274"
"82010274","71000001","76000293","1","57100","99320","538","0","0","0","0","0","-122","1","3","","","1","","0","82010275"
"82010275","71000001","76000293","1","56896","99004","538","0","0","0","0","0","-90","1","3","","","1","","0","82010276"
"82010276","71000001","76000293","1","57357","99593","538","0","0","0","0","0","93","1","3","","","1","","0","82010277"
"82010277","71000001","76000293","1","56736","99602","538","0","0","0","0","0","-88","1","3","","","1","","0","82010278"
"82010278","71000001","76000293","1","57398","99011","538","0","0","0","0","0","42","1","3","","","1","","0","82010279"
"82010279","71000001","76000293","1","57137","99547","538","0","0","0","0","0","175","1","3","","","1","","0","82010280"
"82010280","71000001","76000294","1","64569","101340","548","0","0","0","0","0","-1","1","3","","","1","","0","82010281"
"82010281","71000001","76000294","1","64181","101050","548","0","0","0","0","0","-141","1","3","","","1","","0","82010282"
"82010282","71000001","76000294","1","64819","101541","548","0","0","0","0","0","168","1","3","","","1","","0","82010283"
"82010283","71000001","76000294","1","64233","101549","548","0","0","0","0","0","-53","1","3","","","1","","0","82010284"
"82010284","71000001","76000294","1","64792","101045","548","0","0","0","0","0","-1","1","3","","","1","","0","82010285"
"82010285","71000001","76000294","1","64805","101336","548","0","0","0","0","0","168","1","3","","","1","","0","82010286"
"82010286","71000001","76000295","1","54839","110719","1678","0","0","0","0","0","84","1","3","","","1","","0","82010287"
"82010287","71000001","76000295","1","54509","110473","1678","0","0","0","0","0","-91","1","3","","","1","","0","82010288"
"82010288","71000001","76000295","1","55114","110976","1678","0","0","0","0","0","5","1","3","","","1","","0","82010289"
"82010289","71000001","76000295","1","54494","111033","1678","0","0","0","0","0","-87","1","3","","","1","","0","82010290"
"82010290","71000001","76000295","1","55120","110394","1678","0","0","0","0","0","76","1","3","","","1","","0","82010291"
"82010291","71000001","76000295","1","55094","110457","1678","0","0","0","0","0","-161","1","3","","","1","","0","82010292"
"82010292","71000001","76000296","1","56530","112568","1698","0","0","0","0","0","166","1","3","","","1","","0","82010293"
"82010293","71000001","76000296","1","56253","112227","1698","0","0","0","0","0","147","1","3","","","1","","0","82010294"
"82010294","71000001","76000296","1","56875","112914","1698","0","0","0","0","0","66","1","3","","","1","","0","82010295"
"82010295","71000001","76000296","1","56255","112882","1698","0","0","0","0","0","141","1","3","","","1","","0","82010296"
"82010296","71000001","76000296","1","56927","112174","1698","0","0","0","0","0","7","1","3","","","1","","0","82010297"
"82010297","71000001","76000296","1","56670","112852","1698","0","0","0","0","0","34","1","3","","","1","","0","82010298"
"82010298","71000001","76000297","1","65090","112140","1678","0","0","0","0","0","-90","1","3","","","1","","0","82010299"
"82010299","71000001","76000297","1","66030","112040","1678","0","0","0","0","0","-48","1","3","","","1","","0","82010300"
"82010300","71000001","76000297","1","65411","112451","1678","0","0","0","0","0","151","1","3","","","1","","0","82010301"
"82010301","71000001","76000297","1","64779","112410","1678","0","0","0","0","0","167","1","3","","","1","","0","82010302"
"82010302","71000001","76000297","1","65421","111845","1678","0","0","0","0","0","15","1","3","","","1","","0","82010303"
"82010303","71000001","76000297","1","65013","112345","1678","0","0","0","0","0","-18","1","3","","","1","","0","82010304"
"82010304","71000001","76000298","1","59830","98280","528","0","0","0","0","0","109","1","3","","","1","","0","82010305"
"82010305","71000001","76000298","1","59617","97929","528","0","0","0","0","0","-122","1","3","","","1","","0","82010306"
"82010306","71000001","76000298","1","61190","98430","528","0","0","0","0","0","-90","1","3","","","1","","0","82010307"
"82010307","71000001","76000298","1","59556","98632","528","0","0","0","0","0","93","1","3","","","1","","0","82010308"
"82010308","71000001","76000298","1","60169","98036","528","0","0","0","0","0","175","1","3","","","1","","0","82010309"
"82010309","71000001","76000298","1","59686","98086","528","0","0","0","0","0","-122","1","3","","","1","","0","82010310"
"82010310","71000001","76000299","1","93830","43460","1005","0","0","0","0","0","-90","1","3","","","1","","0","82010311"
"82010311","71000001","76000299","1","94630","43880","1005","0","0","0","0","0","-88","1","3","","","1","","0","82010312"
"82010312","71000001","76000299","1","94060","44050","1005","0","0","0","0","0","42","1","3","","","1","","0","82010313"
"82010313","71000001","76000299","1","93840","43790","1005","0","0","0","0","0","-1","1","3","","","1","","0","82010314"
"82010314","71000001","76000299","1","94579","43570","1005","0","0","0","0","0","-141","1","3","","","1","","0","82010315"
"82010315","71000001","76000299","1","94440","43370","1005","0","0","0","0","0","-141","1","3","","","1","","0","82010316"
"82010316","71000001","76000300","1","96160","40269","1272","0","0","0","0","0","168","1","3","","","1","","0","82010317"
"82010317","71000001","76000300","1","96240","41439","1272","0","0","0","0","0","101","1","3","","","1","","0","82010318"
"82010318","71000001","76000300","1","97250","41179","1272","0","0","0","0","0","-53","1","3","","","1","","0","82010319"
"82010319","71000001","76000300","1","96920","40179","1272","0","0","0","0","0","-1","1","3","","","1","","0","82010320"
"82010320","71000001","76000300","1","97300","42239","1272","0","0","0","0","0","84","1","3","","","1","","0","82010321"
"82010321","71000001","76000300","1","96960","41719","1272","0","0","0","0","0","-91","1","3","","","1","","0","82010322"
"82010322","71000001","76000301","1","102620","42370","1288","0","0","0","0","0","5","1","3","","","1","","0","82010323"
"82010323","71000001","76000301","1","102770","42160","1288","0","0","0","0","0","-87","1","3","","","1","","0","82010324"
"82010324","71000001","76000301","1","102930","41840","1288","0","0","0","0","0","76","1","3","","","1","","0","82010325"
"82010325","71000001","76000301","1","103110","42230","1288","0","0","0","0","0","-161","1","3","","","1","","0","82010326"
"82010326","71000001","76000301","1","102680","41630","1288","0","0","0","0","0","166","1","3","","","1","","0","82010327"
"82010327","71000001","76000301","1","102762","41553","1288","0","0","0","0","0","166","1","3","","","1","","0","82010328"
"82010328","71000001","76000302","1","103950","40080","1297","0","0","0","0","0","147","1","3","","","1","","0","82010329"
"82010329","71000001","76000302","1","104150","38920","1297","0","0","0","0","0","34","1","3","","","1","","0","82010330"
"82010330","71000001","76000302","1","103780","39510","1297","0","0","0","0","0","66","1","3","","","1","","0","82010331"
"82010331","71000001","76000302","1","104730","38940","1297","0","0","0","0","0","141","1","3","","","1","","0","82010332"
"82010332","71000001","76000302","1","104180","39340","1297","0","0","0","0","0","7","1","3","","","1","","0","82010333"
"82010333","71000001","76000302","1","103610","39210","1297","0","0","0","0","0","-90","1","3","","","1","","0","82010334"
"82010334","71000001","76000303","1","96640","35910","1277","0","0","0","0","0","-48","1","3","","","1","","0","82010335"
"82010335","71000001","76000303","1","96770","34940","1277","0","0","0","0","0","151","1","3","","","1","","0","82010336"
"82010336","71000001","76000303","1","97010","35790","1277","0","0","0","0","0","167","1","3","","","1","","0","82010337"
"82010337","71000001","76000303","1","97180","35390","1277","0","0","0","0","0","15","1","3","","","1","","0","82010338"
"82010338","71000001","76000303","1","96740","35470","1277","0","0","0","0","0","-18","1","3","","","1","","0","82010339"
"82010339","71000001","76000304","1","97500","27270","1267","0","0","0","0","0","109","1","3","","","1","","0","82010340"
"82010340","71000001","76000304","1","97650","26050","1267","0","0","0","0","0","-122","1","3","","","1","","0","82010341"
"82010341","71000001","76000304","1","97020","26600","1267","0","0","0","0","0","-90","1","3","","","1","","0","82010342"
"82010342","71000001","76000304","1","96930","25890","1267","0","0","0","0","0","93","1","3","","","1","","0","82010343"
"82010343","71000001","76000304","1","98350","26590","1267","0","0","0","0","0","175","1","3","","","1","","0","82010344"
"82010344","71000001","76000304","1","97403","27155","1267","0","0","0","0","0","175","1","3","","","1","","0","82010345"
"82010345","71000001","76000305","1","105010","23070","1961","0","0","0","0","0","-90","1","3","","","1","","0","82010346"
"82010346","71000001","76000305","1","104798","22905","1961","0","0","0","0","0","-88","1","3","","","1","","0","82010347"
"82010347","71000001","76000305","1","105149","23351","1961","0","0","0","0","0","42","1","3","","","1","","0","82010348"
"82010348","71000001","76000305","1","104744","23293","1961","0","0","0","0","0","-1","1","3","","","1","","0","82010349"
"82010349","71000001","76000305","1","105245","22966","1961","0","0","0","0","0","-141","1","3","","","1","","0","82010350"
"82010350","71000001","76000305","1","104840","22997","1961","0","0","0","0","0","-141","1","3","","","1","","0","82010351"
"82010351","71000001","76000306","1","104300","20600","1976","0","0","0","0","0","168","1","3","","","1","","0","82010352"
"82010352","71000001","76000306","1","104180","20487","1976","0","0","0","0","0","101","1","3","","","1","","0","82010353"
"82010353","71000001","76000306","1","104455","20746","1976","0","0","0","0","0","-53","1","3","","","1","","0","82010354"
"82010354","71000001","76000306","1","104170","20719","1976","0","0","0","0","0","-1","1","3","","","1","","0","82010355"
"82010355","71000001","76000306","1","104521","20436","1976","0","0","0","0","0","84","1","3","","","1","","0","82010356"
"82010356","71000001","76000306","1","104153","20406","1976","0","0","0","0","0","84","1","3","","","1","","0","82010357"
"82010357","71000001","76000307","1","105800","18470","1966","0","0","0","0","0","-91","1","3","","","1","","0","82010358"
"82010358","71000001","76000307","1","105544","18242","1966","0","0","0","0","0","5","1","3","","","1","","0","82010359"
"82010359","71000001","76000307","1","106087","18767","1966","0","0","0","0","0","-87","1","3","","","1","","0","82010360"
"82010360","71000001","76000307","1","105610","18766","1966","0","0","0","0","0","76","1","3","","","1","","0","82010361"
"82010361","71000001","76000307","1","106033","18228","1966","0","0","0","0","0","-161","1","3","","","1","","0","82010362"
"82010362","71000001","76000307","1","105929","18338","1966","0","0","0","0","0","-161","1","3","","","1","","0","82010363"
"82010363","71000001","76000308","1","111213","20095","731","0","0","0","0","0","166","1","3","","","1","","0","82010364"
"82010364","71000001","76000308","1","110763","19495","692","0","0","0","0","0","147","1","3","","","1","","0","82010365"
"82010365","71000001","76000308","1","110283","20585","673","0","0","0","0","0","34","1","3","","","1","","0","82010366"
"82010366","71000001","76000308","1","110833","21375","666","0","0","0","0","0","66","1","3","","","1","","0","82010367"
"82010367","71000001","76000308","1","111703","20105","719","0","0","0","0","0","141","1","3","","","1","","0","82010368"
