"AttributeId","Type","Series","Race","Level","BeginActions","EndActions","EffectActions","CycActions","EventCondition","EventActions","DuringTime","JumpTime","BuffPercent","CanCannel","ExistWhenDeath","DelByResetSkill","TimeEndKeep","MaxPileDepth","SameLevelCover","DiffLevelCover ","SameLevelSameSenderWrap ","SameLevelDifSenderWrap","SameLevelTimeCumulative","DiffevelTimeCumulative","SaveType","Sync","OtherPlayerCanSee","IsShowInExhibition","ResourceID	","DisplayPriority","InvalidMapTypeArray","ValidMapTypeArray","IsShowAbNormalBuff","MapEndClear","InvalidBoss","NotInvalidFakerPlayer","IsFashionBuff","MountStatusHidden","NeedRefresh"
"10010111","0","611","0","1","(11010111,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","","0","0","0","","1","0","0","0","0","","","0","1","1","","12010111","","","","","1","","","","",""
"10010112","0","612","0","1","(11010112,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","","0","0","0","","1","0","0","0","0","","","0","1","1","","12010112","","","","","1","","","","",""
"10010113","0","613","0","1","(11010113,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","","0","0","0","","1","0","0","0","0","","","0","1","1","","12010113","","","","","1","","","","",""
"10010114","0","614","0","1","(11010114,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","","0","0","0","","1","0","0","0","0","","","0","1","1","","12010114","","","","","1","","","","",""
"10010115","0","615","0","1","(11010115,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","","0","0","0","","1","0","0","0","0","","","0","1","1","","12010115","","","","","1","","","","",""
"10010116","0","616","0","1","(11010116,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","","0","0","0","","1","0","0","0","0","","","0","1","1","","12010116","","","","","1","","","","",""
"10010117","0","617","0","1","(11010117,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","","0","0","0","","1","0","0","0","0","","","0","1","1","","12010117","","","","","1","","","","",""
"10010118","0","618","0","1","(11010118,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","","0","0","0","","1","0","0","0","0","","","0","1","1","","12010118","","","","","1","","","","",""
"10010119","0","619","0","1","(11010119,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","","0","0","0","","1","0","0","0","0","","","0","1","1","","12010119","","","","","1","","","","",""
"10010120","0","620","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11010120,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","4","1","","0","1","0","","1","0","1","0","0","","","0","1","1","","12010120","","","","","1","1","","","",""
"10010121","0","621","0","1","(11010121,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","","0","0","0","","1","0","0","0","0","","","0","1","1","","12010121","","","","","1","","","","",""
"10010122","0","622","0","1","(11010122,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","","0","0","0","","1","0","0","0","0","","","0","1","1","","12010122","","","","","1","","","","",""
"10010123","0","623","0","1","(11010123,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","","0","0","0","","1","0","0","0","0","","","0","1","1","","12010123","","","","","1","","","","",""
"10010124","0","624","0","1","(11010124,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","","0","0","0","","1","0","0","0","0","","","0","1","1","","12010124","","","","","1","","","","",""
"10010125","0","625","0","1","(11010125,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","","0","0","0","","1","0","0","0","0","","","0","1","1","","12010127","","","","","1","","","","",""
"10010126","0","626","0","1","(11010126,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","","0","0","0","","1","0","0","0","0","","","0","1","1","","12010127","","","","","1","","","","",""
"10010127","0","627","0","1","(11010127,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","","0","0","0","","1","0","0","0","0","","","0","1","1","","12010127","","","","","1","","","","",""
"10010128","0","628","0","1","(11010128,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","","0","0","0","","1","0","0","0","0","","","0","1","1","","12010127","","","","","1","","","","",""
"10010129","0","629","0","1","(11010129,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","","0","0","0","","1","0","0","0","0","","","0","1","1","","12010127","","","","","1","","","","",""
"10010130","0","630","0","1","(11010130,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","","0","0","0","","1","0","0","0","0","","","0","1","1","","12010130","","","","","1","","","","",""
"10010131","0","631","0","1","(11010131,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","","0","0","0","","1","0","0","0","0","","","0","1","1","","12010131","","","","","1","","","","",""
"10010132","0","632","0","1","(11010132,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","","0","0","0","","1","0","0","0","0","","","0","1","1","","12010132","","","","","1","","","","",""
"10010133","0","633","0","1","(11010133,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","","0","0","0","","1","0","0","0","0","","","0","1","1","","12010133","","","","","1","","","","",""
"10010134","0","634","0","1","(11010134,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","","0","0","0","","1","0","0","0","0","","","0","1","1","","12010134","","","","","1","","","","",""
"10010135","0","635","0","1","(11010135,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","","0","0","0","","1","0","0","0","0","","","0","1","1","","12010135","","","","","1","","","","",""
"10010136","0","636","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11010149,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","4","1","","0","1","0","","1","0","1","0","0","","","0","1","1","","12010136","","","","","1","","","","",""
"10010137","0","637","0","1","(11010137,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","","0","0","0","","1","0","0","0","0","","","0","1","1","","12010137","","","","","1","","","","",""
"10010138","0","638","0","1","(11010138,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","","0","0","0","","1","0","0","0","0","","","0","1","1","","12010138","","","","","1","","","","",""
"10010139","0","639","0","1","(11010139,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","","0","0","0","","1","0","0","0","0","","","0","1","1","","12010139","","","","","1","","","","",""
"10010140","0","640","0","1","(11010140,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","","0","0","0","","1","0","0","0","0","","","0","1","1","","12010140","","","","","1","","","","",""
"10010141","0","641","0","1","(11010141,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","","0","0","0","","1","0","0","0","0","","","0","1","1","","12010141","","","","","1","","","","",""
"10010142","0","642","0","1","(11010142,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","","0","0","0","","1","0","0","0","0","","","0","1","1","","12010142","","","","","1","","","","",""
"10010143","0","643","0","1","(11010143,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","","0","0","0","","1","0","0","0","0","","","0","1","1","","12010143","","","","","1","","","","",""
"10010144","0","644","0","1","(11010144,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","","0","0","0","","1","0","0","0","0","","","0","1","1","","12010144","","","","","1","","","","",""
"10010145","0","645","0","1","(11010145,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","","0","0","0","","1","0","0","0","0","","","0","1","1","","12010145","","","","","1","","","","",""
"10010146","0","646","0","1","(11010146,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","","0","0","0","","1","0","0","0","0","","","0","1","1","","12010146","","","","","1","","","","",""
"10010147","0","647","0","1","(11010147,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","","0","0","0","","1","0","0","0","0","","","0","1","1","","12010147","","","","","1","","","","",""
"10010148","0","648","0","1","(11010148,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","","0","0","0","","1","0","0","0","0","","","0","1","1","","12010148","","","","","1","","","","",""
"10010149","0","649","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11010136,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","4","1","","0","1","0","","1","0","1","0","0","","","0","1","1","","12010149","","","","","1","","","","",""
"10010150","0","650","0","1","(11010150,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","","0","0","0","","1","0","0","0","0","","","0","1","1","","12010150","","","","","1","","","","",""
"10010151","0","651","0","1","(11010151,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","","0","0","0","","1","0","0","0","0","","","0","1","1","","12010151","","","","","1","","","","",""
"10010152","0","652","0","1","(11010152,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","","0","0","0","","1","0","0","0","0","","","0","1","1","","12010152","","","","","1","","","","",""
"10010153","0","653","0","1","(11010153,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","","0","0","0","","1","0","0","0","0","","","0","1","1","","12010153","","","","","1","","","","",""
"10010154","0","654","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11010154,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","10","0","","0","0","0","","1","0","0","0","0","","","0","1","1","","12010154","","","","","1","","","","",""
"10010155","0","655","0","1","(11010155,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","","0","0","0","","1","0","0","0","0","","","0","1","1","","12010155","","","","","1","","","","",""
"10010156","0","656","0","1","(11010156,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","","0","0","0","","1","0","0","0","0","","","0","1","1","","12010156","","","","","1","","","","",""
"10010157","0","657","0","1","(11010157,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","","0","0","0","","1","0","0","0","0","","","0","1","1","","12010157","","","","","1","","","","",""
"10010158","0","658","0","1","(11010158,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","","0","0","0","","1","0","0","0","0","","","0","1","1","","12010158","","","","","1","","","","",""
"10010159","0","659","0","1","(11010159,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","","0","0","0","","1","0","0","0","0","","","0","1","1","","12010159","","","","","1","","","","",""
"10010160","0","660","0","1","(11010160,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","","0","0","0","","1","0","0","0","0","","","0","1","1","","12010160","","","","","1","","","","",""
"10010161","0","661","0","1","(11010161,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","","0","0","0","","1","0","0","0","0","","","0","1","1","","12010161","","","","","1","","","","",""
"10010162","0","662","0","1","(11010162,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","","0","0","0","","1","0","0","0","0","","","0","1","1","","12010162","","","","","1","","","","",""
"10010163","0","663","0","1","(11010163,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","","0","0","0","","1","0","0","0","0","","","0","1","1","","12010163","","","","","1","","","","",""
"10010164","0","664","0","1","(11010164,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","","0","0","0","","1","0","0","0","0","","","0","1","1","","12010164","","","","","1","","","","",""
"10010165","0","665","0","1","(11010165,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","","0","0","0","","1","0","0","0","0","","","0","1","1","","12010165","","","","","1","","","","",""
"10010166","0","666","0","1","(11010166,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","","0","0","0","","1","0","0","0","0","","","0","1","1","","12010166","","","","","1","","","","",""
"10010167","0","667","0","1","(11010167,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","","0","0","0","","1","0","0","0","0","","","0","1","1","","12010167","","","","","1","","","","",""
"10010168","0","668","0","1","(11010168,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","","0","0","0","","1","0","0","0","0","","","0","1","1","","12010168","","","","","1","","","","",""
"10010169","0","669","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11010169,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","4","1","","0","1","0","","1","0","1","0","0","","","0","1","1","","12010169","","","","","1","","","","",""
"10010170","0","670","0","1","(11010170,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","","0","0","0","","1","0","0","0","0","","","0","1","1","","12010170","","","","","1","","","","",""
"10010171","0","671","0","1","(11010171,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","","0","0","0","","1","0","0","0","0","","","0","1","1","","12010171","","","","","1","","","","",""
"10010172","0","672","0","1","(11010172,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","","0","0","0","","1","0","0","0","0","","","0","1","1","","12010172","","","","","1","","","","",""
"10010173","0","673","0","1","(11010173,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","","0","0","0","","1","0","0","0","0","","","0","1","1","","12010173","","","","","1","","","","",""
"10010174","0","674","0","1","(11010174,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","","0","0","0","","1","0","0","0","0","","","0","1","1","","12010174","","","","","1","","","","",""
"10010175","0","675","0","1","(11010175,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","","0","0","0","","1","0","0","0","0","","","0","1","1","","12010175","","","","","1","","","","",""
"10010176","0","676","0","1","(11010176,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","","0","0","0","","1","0","0","0","0","","","0","1","1","","12010176","","","","","1","","","","",""
"10010177","0","677","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11010177,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","10","0","","0","0","0","","1","0","0","0","0","","","0","1","1","","12010177","","","","","1","","","","",""
"10010178","0","678","0","1","(11010178,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","","0","0","0","","1","0","0","0","0","","","0","1","1","","12010178","","","","","1","","","","",""
"10010179","0","679","0","1","(11010179,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","","0","0","0","","1","0","0","0","0","","","0","1","1","","12010179","","","","","1","","","","",""
"10010180","0","680","0","1","(11010180,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","","0","0","0","","1","0","0","0","0","","","0","1","1","","12010180","","","","","1","","","","",""
