"AttributeId","EquipSlot","AttArray","MeshID","BuffIdArray","FeaturesDes","UpgradeMaterial","upgrade_num","GradeLimit","RegionArr","NeedFasionId"
"64000804","3","(4,8,96000,0,1,4,5,9600,0,1,4,6,11520,0,1,4,7,24000,0,1)","","","(90016041,90016042)","(31101071,1)","20","0","",""
"64000805","3","(4,8,120000,0,1,4,5,12000,0,1,4,6,14400,0,1,4,7,30000,0,1)","","","(90016041,90016042)","(31101071,1)","20","4","",""
"64000806","3","(4,8,144000,0,1,4,5,14400,0,1,4,6,17280,0,1,4,7,36000,0,1)","","","(90016041,90016042)","(31101071,2)","20","4","",""
"64000807","3","(4,8,192000,0,1,4,5,19200,0,1,4,6,23040,0,1,4,7,48000,0,1)","","","(90016041,90016042)","(31101071,3)","20","4","",""
"64000808","3","(4,8,264000,0,1,4,5,26400,0,1,4,6,31680,0,1,4,7,66000,0,1)","","","(90016041,90016042)","(31101071,4)","20","4","",""
"64000809","3","(4,8,360000,0,1,4,5,36000,0,1,4,6,43200,0,1,4,7,90000,0,1)","","","(90016041,90016042)","(31101071,5)","20","4","",""
"64000810","3","(4,8,480000,0,1,4,5,48000,0,1,4,6,57600,0,1,4,7,120000,0,1)","","","(90016041,90016042)","(31101071,5)","20","4","",""
"64000811","3","(4,8,600000,0,1,4,5,60000,0,1,4,6,72000,0,1,4,7,150000,0,1)","","","(90016041,90016042)","(31101071,5)","20","4","",""
"64000812","3","(4,8,720000,0,1,4,5,72000,0,1,4,6,86400,0,1,4,7,180000,0,1)","","","(90016041,90016042)","(31101071,5)","20","4","",""
"64000813","3","(4,8,840000,0,1,4,5,84000,0,1,4,6,100800,0,1,4,7,210000,0,1)","","","(90016041,90016042)","(31101071,5)","20","4","",""
"64000814","3","(4,8,960000,0,1,4,5,96000,0,1,4,6,115200,0,1,4,7,240000,0,1)","","","(90016041,90016042)","(31101071,5)","20","4","",""
"64000815","3","(4,8,1080000,0,1,4,5,108000,0,1,4,6,129600,0,1,4,7,270000,0,1)","","","(90016041,90016042)","(31101071,5)","20","4","",""
"64000816","3","(4,8,1200000,0,1,4,5,120000,0,1,4,6,144000,0,1,4,7,300000,0,1)","","","(90016041,90016042)","(31101071,5)","20","4","",""
"64000817","3","(4,8,1320000,0,1,4,5,132000,0,1,4,6,158400,0,1,4,7,330000,0,1)","","","(90016041,90016042)","(31101071,5)","20","4","",""
"64000818","3","(4,8,1440000,0,1,4,5,144000,0,1,4,6,172800,0,1,4,7,360000,0,1)","","","(90016041,90016042)","(31101071,5)","20","4","",""
"64000819","3","(4,8,1560000,0,1,4,5,156000,0,1,4,6,187200,0,1,4,7,390000,0,1)","","","(90016041,90016042)","(31101071,5)","20","4","",""
"64000820","3","(4,8,1680000,0,1,4,5,168000,0,1,4,6,201600,0,1,4,7,420000,0,1)","","","(90016041,90016042)","0","20","4","",""
"64000900","2","0","1","","(90016036,90016037,90016038)","(31101072,1)","20","0","",""
"64000901","2","(4,8,6000,0,1,4,7,1500,0,1,4,24,0.06,0,1,4,26,0.03,0,1)","","","(90016036,90016037,90016038)","(31101072,1)","20","0","",""
"64000902","2","(4,8,12000,0,1,4,7,3000,0,1,4,24,0.12,0,1,4,26,0.06,0,1)","","","(90016036,90016037,90016038)","(31101072,1)","20","0","",""
"64000903","2","(4,8,18000,0,1,4,7,4500,0,1,4,24,0.18,0,1,4,26,0.09,0,1)","","","(90016036,90016037,90016038)","(31101072,1)","20","0","",""
"64000904","2","(4,8,24000,0,1,4,7,6000,0,1,4,24,0.24,0,1,4,26,0.12,0,1)","","","(90016036,90016037,90016038)","(31101072,1)","20","0","",""
"64000905","2","(4,8,30000,0,1,4,7,7500,0,1,4,24,0.3,0,1,4,26,0.15,0,1)","","","(90016036,90016037,90016038)","(31101072,1)","20","4","",""
"64000906","2","(4,8,36000,0,1,4,7,9000,0,1,4,24,0.36,0,1,4,26,0.18,0,1)","","","(90016036,90016037,90016038)","(31101072,2)","20","4","",""
"64000907","2","(4,8,48000,0,1,4,7,12000,0,1,4,24,0.48,0,1,4,26,0.24,0,1)","","","(90016036,90016037,90016038)","(31101072,3)","20","4","",""
"64000908","2","(4,8,66000,0,1,4,7,16500,0,1,4,24,0.66,0,1,4,26,0.33,0,1)","","","(90016036,90016037,90016038)","(31101072,4)","20","4","",""
"64000909","2","(4,8,90000,0,1,4,7,22500,0,1,4,24,0.9,0,1,4,26,0.45,0,1)","","","(90016036,90016037,90016038)","(31101072,5)","20","4","",""
"64000910","2","(4,8,120000,0,1,4,7,30000,0,1,4,24,1.2,0,1,4,26,0.6,0,1)","","","(90016036,90016037,90016038)","(31101072,5)","20","4","",""
"64000911","2","(4,8,150000,0,1,4,7,37500,0,1,4,24,1.5,0,1,4,26,0.75,0,1)","","","(90016036,90016037,90016038)","(31101072,5)","20","4","",""
"64000912","2","(4,8,180000,0,1,4,7,45000,0,1,4,24,1.8,0,1,4,26,0.9,0,1)","","","(90016036,90016037,90016038)","(31101072,5)","20","4","",""
"64000913","2","(4,8,210000,0,1,4,7,52500,0,1,4,24,2.1,0,1,4,26,1.05,0,1)","","","(90016036,90016037,90016038)","(31101072,5)","20","4","",""
"64000914","2","(4,8,240000,0,1,4,7,60000,0,1,4,24,2.4,0,1,4,26,1.2,0,1)","","","(90016036,90016037,90016038)","(31101072,5)","20","4","",""
"64000915","2","(4,8,270000,0,1,4,7,67500,0,1,4,24,2.7,0,1,4,26,1.35,0,1)","","","(90016036,90016037,90016038)","(31101072,5)","20","4","",""
"64000916","2","(4,8,300000,0,1,4,7,75000,0,1,4,24,3,0,1,4,26,1.5,0,1)","","","(90016036,90016037,90016038)","(31101072,5)","20","4","",""
"64000917","2","(4,8,330000,0,1,4,7,82500,0,1,4,24,3.3,0,1,4,26,1.65,0,1)","","","(90016036,90016037,90016038)","(31101072,5)","20","4","",""
"64000918","2","(4,8,360000,0,1,4,7,90000,0,1,4,24,3.6,0,1,4,26,1.8,0,1)","","","(90016036,90016037,90016038)","(31101072,5)","20","4","",""
"64000919","2","(4,8,390000,0,1,4,7,97500,0,1,4,24,3.9,0,1,4,26,1.95,0,1)","","","(90016036,90016037,90016038)","(31101072,5)","20","4","",""
"64000920","2","(4,8,420000,0,1,4,7,105000,0,1,4,24,4.2,0,1,4,26,2.1,0,1)","","","(90016036,90016037,90016038)","0","20","4","",""
"64001000","1","0","1","","(90016039,90016040)","(31101073,1)","20","0","",""
"64001001","1","(4,5,600,0,1,4,6,720,0,1,4,23,0.06,0,1,4,25,0.03,0,1)","","","(90016039,90016040)","(31101073,1)","20","0","",""
"64001002","1","(4,5,1200,0,1,4,6,1440,0,1,4,23,0.12,0,1,4,25,0.06,0,1)","","","(90016039,90016040)","(31101073,1)","20","0","",""
"64001003","1","(4,5,1800,0,1,4,6,2160,0,1,4,23,0.18,0,1,4,25,0.09,0,1)","","","(90016039,90016040)","(31101073,1)","20","0","",""
"64001004","1","(4,5,2400,0,1,4,6,2880,0,1,4,23,0.24,0,1,4,25,0.12,0,1)","","","(90016039,90016040)","(31101073,1)","20","0","",""
"64001005","1","(4,5,3000,0,1,4,6,3600,0,1,4,23,0.3,0,1,4,25,0.15,0,1)","","","(90016039,90016040)","(31101073,1)","20","4","",""
"64001006","1","(4,5,3600,0,1,4,6,4320,0,1,4,23,0.36,0,1,4,25,0.18,0,1)","","","(90016039,90016040)","(31101073,2)","20","4","",""
"64001007","1","(4,5,4800,0,1,4,6,5760,0,1,4,23,0.48,0,1,4,25,0.24,0,1)","","","(90016039,90016040)","(31101073,3)","20","4","",""
"64001008","1","(4,5,6600,0,1,4,6,7920,0,1,4,23,0.66,0,1,4,25,0.33,0,1)","","","(90016039,90016040)","(31101073,4)","20","4","",""
"64001009","1","(4,5,9000,0,1,4,6,10800,0,1,4,23,0.9,0,1,4,25,0.45,0,1)","","","(90016039,90016040)","(31101073,5)","20","4","",""
"64001010","1","(4,5,12000,0,1,4,6,14400,0,1,4,23,1.2,0,1,4,25,0.6,0,1)","","","(90016039,90016040)","(31101073,5)","20","4","",""
"64001011","1","(4,5,15000,0,1,4,6,18000,0,1,4,23,1.5,0,1,4,25,0.75,0,1)","","","(90016039,90016040)","(31101073,5)","20","4","",""
"64001012","1","(4,5,18000,0,1,4,6,21600,0,1,4,23,1.8,0,1,4,25,0.9,0,1)","","","(90016039,90016040)","(31101073,5)","20","4","",""
"64001013","1","(4,5,21000,0,1,4,6,25200,0,1,4,23,2.1,0,1,4,25,1.05,0,1)","","","(90016039,90016040)","(31101073,5)","20","4","",""
"64001014","1","(4,5,24000,0,1,4,6,28800,0,1,4,23,2.4,0,1,4,25,1.2,0,1)","","","(90016039,90016040)","(31101073,5)","20","4","",""
"64001015","1","(4,5,27000,0,1,4,6,32400,0,1,4,23,2.7,0,1,4,25,1.35,0,1)","","","(90016039,90016040)","(31101073,5)","20","4","",""
"64001016","1","(4,5,30000,0,1,4,6,36000,0,1,4,23,3,0,1,4,25,1.5,0,1)","","","(90016039,90016040)","(31101073,5)","20","4","",""
"64001017","1","(4,5,33000,0,1,4,6,39600,0,1,4,23,3.3,0,1,4,25,1.65,0,1)","","","(90016039,90016040)","(31101073,5)","20","4","",""
"64001018","1","(4,5,36000,0,1,4,6,43200,0,1,4,23,3.6,0,1,4,25,1.8,0,1)","","","(90016039,90016040)","(31101073,5)","20","4","",""
"64001019","1","(4,5,39000,0,1,4,6,46800,0,1,4,23,3.9,0,1,4,25,1.95,0,1)","","","(90016039,90016040)","(31101073,5)","20","4","",""
"64001020","1","(4,5,42000,0,1,4,6,50400,0,1,4,23,4.2,0,1,4,25,2.1,0,1)","","","(90016039,90016040)","0","20","4","",""
"64001100","3","0","1","","(90016041,90016042)","(31101074,1)","20","0","",""
"64001101","3","(4,8,24000,0,1,4,5,2400,0,1,4,6,2880,0,1,4,7,6000,0,1)","","","(90016041,90016042)","(31101074,1)","20","0","",""
"64001102","3","(4,8,48000,0,1,4,5,4800,0,1,4,6,5760,0,1,4,7,12000,0,1)","","","(90016041,90016042)","(31101074,1)","20","0","",""
"64001103","3","(4,8,72000,0,1,4,5,7200,0,1,4,6,8640,0,1,4,7,18000,0,1)","","","(90016041,90016042)","(31101074,1)","20","0","",""
"64001104","3","(4,8,96000,0,1,4,5,9600,0,1,4,6,11520,0,1,4,7,24000,0,1)","","","(90016041,90016042)","(31101074,1)","20","0","",""
"64001105","3","(4,8,120000,0,1,4,5,12000,0,1,4,6,14400,0,1,4,7,30000,0,1)","","","(90016041,90016042)","(31101074,1)","20","4","",""
"64001106","3","(4,8,144000,0,1,4,5,14400,0,1,4,6,17280,0,1,4,7,36000,0,1)","","","(90016041,90016042)","(31101074,2)","20","4","",""
"64001107","3","(4,8,192000,0,1,4,5,19200,0,1,4,6,23040,0,1,4,7,48000,0,1)","","","(90016041,90016042)","(31101074,3)","20","4","",""
"64001108","3","(4,8,264000,0,1,4,5,26400,0,1,4,6,31680,0,1,4,7,66000,0,1)","","","(90016041,90016042)","(31101074,4)","20","4","",""
"64001109","3","(4,8,360000,0,1,4,5,36000,0,1,4,6,43200,0,1,4,7,90000,0,1)","","","(90016041,90016042)","(31101074,5)","20","4","",""
"64001110","3","(4,8,480000,0,1,4,5,48000,0,1,4,6,57600,0,1,4,7,120000,0,1)","","","(90016041,90016042)","(31101074,5)","20","4","",""
"64001111","3","(4,8,600000,0,1,4,5,60000,0,1,4,6,72000,0,1,4,7,150000,0,1)","","","(90016041,90016042)","(31101074,5)","20","4","",""
"64001112","3","(4,8,720000,0,1,4,5,72000,0,1,4,6,86400,0,1,4,7,180000,0,1)","","","(90016041,90016042)","(31101074,5)","20","4","",""
"64001113","3","(4,8,840000,0,1,4,5,84000,0,1,4,6,100800,0,1,4,7,210000,0,1)","","","(90016041,90016042)","(31101074,5)","20","4","",""
"64001114","3","(4,8,960000,0,1,4,5,96000,0,1,4,6,115200,0,1,4,7,240000,0,1)","","","(90016041,90016042)","(31101074,5)","20","4","",""
"64001115","3","(4,8,1080000,0,1,4,5,108000,0,1,4,6,129600,0,1,4,7,270000,0,1)","","","(90016041,90016042)","(31101074,5)","20","4","",""
"64001116","3","(4,8,1200000,0,1,4,5,120000,0,1,4,6,144000,0,1,4,7,300000,0,1)","","","(90016041,90016042)","(31101074,5)","20","4","",""
"64001117","3","(4,8,1320000,0,1,4,5,132000,0,1,4,6,158400,0,1,4,7,330000,0,1)","","","(90016041,90016042)","(31101074,5)","20","4","",""
"64001118","3","(4,8,1440000,0,1,4,5,144000,0,1,4,6,172800,0,1,4,7,360000,0,1)","","","(90016041,90016042)","(31101074,5)","20","4","",""
"64001119","3","(4,8,1560000,0,1,4,5,156000,0,1,4,6,187200,0,1,4,7,390000,0,1)","","","(90016041,90016042)","(31101074,5)","20","4","",""
"64001120","3","(4,8,1680000,0,1,4,5,168000,0,1,4,6,201600,0,1,4,7,420000,0,1)","","","(90016041,90016042)","0","20","4","",""
"64001200","2","0","4","","(90016043,90016044)","(31101085,1)","20","0","",""
"64001201","2","(4,8,30000,0,1,4,7,7500,0,1,4,24,0.2,0,1,4,26,0.1,0,1)","","","(90016043,90016044)","(31101085,1)","20","0","",""
"64001202","2","(4,8,60000,0,1,4,7,15000,0,1,4,24,0.4,0,1,4,26,0.2,0,1)","","","(90016043,90016044)","(31101085,1)","20","0","",""
"64001203","2","(4,8,90000,0,1,4,7,22500,0,1,4,24,0.6,0,1,4,26,0.3,0,1)","","","(90016043,90016044)","(31101085,1)","20","0","",""
"64001204","2","(4,8,120000,0,1,4,7,30000,0,1,4,24,0.8,0,1,4,26,0.4,0,1)","","","(90016043,90016044)","(31101085,1)","20","0","",""
"64001205","2","(4,8,150000,0,1,4,7,37500,0,1,4,24,1,0,1,4,26,0.5,0,1)","","","(90016043,90016044)","(31101085,1)","20","4","",""
"64001206","2","(4,8,180000,0,1,4,7,45000,0,1,4,24,1.2,0,1,4,26,0.6,0,1)","","","(90016043,90016044)","(31101085,2)","20","4","",""
"64001207","2","(4,8,240000,0,1,4,7,60000,0,1,4,24,1.6,0,1,4,26,0.8,0,1)","","","(90016043,90016044)","(31101085,3)","20","4","",""
"64001208","2","(4,8,330000,0,1,4,7,82500,0,1,4,24,2.2,0,1,4,26,1.1,0,1)","","","(90016043,90016044)","(31101085,4)","20","4","",""
"64001209","2","(4,8,450000,0,1,4,7,112500,0,1,4,24,3,0,1,4,26,1.5,0,1)","","","(90016043,90016044)","(31101085,5)","20","4","",""
"64001210","2","(4,8,600000,0,1,4,7,150000,0,1,4,24,4,0,1,4,26,2,0,1)","","","(90016043,90016044)","(31101085,5)","20","4","",""
"64001211","2","(4,8,750000,0,1,4,7,187500,0,1,4,24,5,0,1,4,26,2.5,0,1)","","","(90016043,90016044)","(31101085,5)","20","4","",""
"64001212","2","(4,8,900000,0,1,4,7,225000,0,1,4,24,6,0,1,4,26,3,0,1)","","","(90016043,90016044)","(31101085,5)","20","4","",""
"64001213","2","(4,8,1050000,0,1,4,7,262500,0,1,4,24,7,0,1,4,26,3.5,0,1)","","","(90016043,90016044)","(31101085,5)","20","4","",""
"64001214","2","(4,8,1200000,0,1,4,7,300000,0,1,4,24,8,0,1,4,26,4,0,1)","","","(90016043,90016044)","(31101085,5)","20","4","",""
"64001215","2","(4,8,1350000,0,1,4,7,337500,0,1,4,24,9,0,1,4,26,4.5,0,1)","","","(90016043,90016044)","(31101085,5)","20","4","",""
"64001216","2","(4,8,1500000,0,1,4,7,375000,0,1,4,24,10,0,1,4,26,5,0,1)","","","(90016043,90016044)","(31101085,5)","20","4","",""
"64001217","2","(4,8,1650000,0,1,4,7,412500,0,1,4,24,11,0,1,4,26,5.5,0,1)","","","(90016043,90016044)","(31101085,5)","20","4","",""
"64001218","2","(4,8,1800000,0,1,4,7,450000,0,1,4,24,12,0,1,4,26,6,0,1)","","","(90016043,90016044)","(31101085,5)","20","4","",""
"64001219","2","(4,8,1950000,0,1,4,7,487500,0,1,4,24,13,0,1,4,26,6.5,0,1)","","","(90016043,90016044)","(31101085,5)","20","4","",""
"64001220","2","(4,8,2100000,0,1,4,7,525000,0,1,4,24,14,0,1,4,26,7,0,1)","","","(90016043,90016044)","0","20","4","",""
"64001300","1","0","4","","(90016045,90016046)","(31101086,1)","20","0","",""
"64001301","1","(4,5,3000,0,1,4,6,3600,0,1,4,23,0.2,0,1,4,25,0.1,0,1)","","","(90016045,90016046)","(31101086,1)","20","0","",""
"64001302","1","(4,5,6000,0,1,4,6,7200,0,1,4,23,0.4,0,1,4,25,0.2,0,1)","","","(90016045,90016046)","(31101086,1)","20","0","",""
"64001303","1","(4,5,9000,0,1,4,6,10800,0,1,4,23,0.6,0,1,4,25,0.3,0,1)","","","(90016045,90016046)","(31101086,1)","20","0","",""
"64001304","1","(4,5,12000,0,1,4,6,14400,0,1,4,23,0.8,0,1,4,25,0.4,0,1)","","","(90016045,90016046)","(31101086,1)","20","0","",""
"64001305","1","(4,5,15000,0,1,4,6,18000,0,1,4,23,1,0,1,4,25,0.5,0,1)","","","(90016045,90016046)","(31101086,1)","20","4","",""
"64001306","1","(4,5,18000,0,1,4,6,21600,0,1,4,23,1.2,0,1,4,25,0.6,0,1)","","","(90016045,90016046)","(31101086,2)","20","4","",""
"64001307","1","(4,5,24000,0,1,4,6,28800,0,1,4,23,1.6,0,1,4,25,0.8,0,1)","","","(90016045,90016046)","(31101086,3)","20","4","",""
"64001308","1","(4,5,33000,0,1,4,6,39600,0,1,4,23,2.2,0,1,4,25,1.1,0,1)","","","(90016045,90016046)","(31101086,4)","20","4","",""
"64001309","1","(4,5,45000,0,1,4,6,54000,0,1,4,23,3,0,1,4,25,1.5,0,1)","","","(90016045,90016046)","(31101086,5)","20","4","",""
"64001310","1","(4,5,60000,0,1,4,6,72000,0,1,4,23,4,0,1,4,25,2,0,1)","","","(90016045,90016046)","(31101086,5)","20","4","",""
"64001311","1","(4,5,75000,0,1,4,6,90000,0,1,4,23,5,0,1,4,25,2.5,0,1)","","","(90016045,90016046)","(31101086,5)","20","4","",""
"64001312","1","(4,5,90000,0,1,4,6,108000,0,1,4,23,6,0,1,4,25,3,0,1)","","","(90016045,90016046)","(31101086,5)","20","4","",""
"64001313","1","(4,5,105000,0,1,4,6,126000,0,1,4,23,7,0,1,4,25,3.5,0,1)","","","(90016045,90016046)","(31101086,5)","20","4","",""
"64001314","1","(4,5,120000,0,1,4,6,144000,0,1,4,23,8,0,1,4,25,4,0,1)","","","(90016045,90016046)","(31101086,5)","20","4","",""
"64001315","1","(4,5,135000,0,1,4,6,162000,0,1,4,23,9,0,1,4,25,4.5,0,1)","","","(90016045,90016046)","(31101086,5)","20","4","",""
"64001316","1","(4,5,150000,0,1,4,6,180000,0,1,4,23,10,0,1,4,25,5,0,1)","","","(90016045,90016046)","(31101086,5)","20","4","",""
"64001317","1","(4,5,165000,0,1,4,6,198000,0,1,4,23,11,0,1,4,25,5.5,0,1)","","","(90016045,90016046)","(31101086,5)","20","4","",""
"64001318","1","(4,5,180000,0,1,4,6,216000,0,1,4,23,12,0,1,4,25,6,0,1)","","","(90016045,90016046)","(31101086,5)","20","4","",""
"64001319","1","(4,5,195000,0,1,4,6,234000,0,1,4,23,13,0,1,4,25,6.5,0,1)","","","(90016045,90016046)","(31101086,5)","20","4","",""
"64001320","1","(4,5,210000,0,1,4,6,252000,0,1,4,23,14,0,1,4,25,7,0,1)","","","(90016045,90016046)","0","20","4","",""
"64001400","3","0","4","","","(31101087,1)","20","0","",""
"64001401","3","(4,8,36000,0,1,4,5,3600,0,1,4,6,4320,0,1,4,7,9000,0,1)","","","","(31101087,1)","20","0","",""
"64001402","3","(4,8,72000,0,1,4,5,7200,0,1,4,6,8640,0,1,4,7,18000,0,1)","","","","(31101087,1)","20","0","",""
"64001403","3","(4,8,108000,0,1,4,5,10800,0,1,4,6,12960,0,1,4,7,27000,0,1)","","","","(31101087,1)","20","0","",""
"64001404","3","(4,8,144000,0,1,4,5,14400,0,1,4,6,17280,0,1,4,7,36000,0,1)","","","","(31101087,1)","20","0","",""
"64001405","3","(4,8,180000,0,1,4,5,18000,0,1,4,6,21600,0,1,4,7,45000,0,1)","","","","(31101087,1)","20","4","",""
"64001406","3","(4,8,216000,0,1,4,5,21600,0,1,4,6,25920,0,1,4,7,54000,0,1)","","","","(31101087,2)","20","4","",""
"64001407","3","(4,8,288000,0,1,4,5,28800,0,1,4,6,34560,0,1,4,7,72000,0,1)","","","","(31101087,3)","20","4","",""
"64001408","3","(4,8,396000,0,1,4,5,39600,0,1,4,6,47520,0,1,4,7,99000,0,1)","","","","(31101087,4)","20","4","",""
"64001409","3","(4,8,540000,0,1,4,5,54000,0,1,4,6,64800,0,1,4,7,135000,0,1)","","","","(31101087,5)","20","4","",""
"64001410","3","(4,8,720000,0,1,4,5,72000,0,1,4,6,86400,0,1,4,7,180000,0,1)","","","","(31101087,5)","20","4","",""
"64001411","3","(4,8,900000,0,1,4,5,90000,0,1,4,6,108000,0,1,4,7,225000,0,1)","","","","(31101087,5)","20","4","",""
"64001412","3","(4,8,1080000,0,1,4,5,108000,0,1,4,6,129600,0,1,4,7,270000,0,1)","","","","(31101087,5)","20","4","",""
"64001413","3","(4,8,1260000,0,1,4,5,126000,0,1,4,6,151200,0,1,4,7,315000,0,1)","","","","(31101087,5)","20","4","",""
"64001414","3","(4,8,1440000,0,1,4,5,144000,0,1,4,6,172800,0,1,4,7,360000,0,1)","","","","(31101087,5)","20","4","",""
"64001415","3","(4,8,1620000,0,1,4,5,162000,0,1,4,6,194400,0,1,4,7,405000,0,1)","","","","(31101087,5)","20","4","",""
"64001416","3","(4,8,1800000,0,1,4,5,180000,0,1,4,6,216000,0,1,4,7,450000,0,1)","","","","(31101087,5)","20","4","",""
"64001417","3","(4,8,1980000,0,1,4,5,198000,0,1,4,6,237600,0,1,4,7,495000,0,1)","","","","(31101087,5)","20","4","",""
"64001418","3","(4,8,2160000,0,1,4,5,216000,0,1,4,6,259200,0,1,4,7,540000,0,1)","","","","(31101087,5)","20","4","",""
"64001419","3","(4,8,2340000,0,1,4,5,234000,0,1,4,6,280800,0,1,4,7,585000,0,1)","","","","(31101087,5)","20","4","",""
"64001420","3","(4,8,2520000,0,1,4,5,252000,0,1,4,6,302400,0,1,4,7,630000,0,1)","","","","0","20","4","",""
"64001500","2","0","4","","(90016043,90016044)","(31101088,1)","20","0","",""
"64001501","2","(4,8,30000,0,1,4,7,7500,0,1,4,24,0.2,0,1,4,26,0.1,0,1)","","","(90016043,90016044)","(31101088,1)","20","0","",""
"64001502","2","(4,8,60000,0,1,4,7,15000,0,1,4,24,0.4,0,1,4,26,0.2,0,1)","","","(90016043,90016044)","(31101088,1)","20","0","",""
"64001503","2","(4,8,90000,0,1,4,7,22500,0,1,4,24,0.6,0,1,4,26,0.3,0,1)","","","(90016043,90016044)","(31101088,1)","20","0","",""
"64001504","2","(4,8,120000,0,1,4,7,30000,0,1,4,24,0.8,0,1,4,26,0.4,0,1)","","","(90016043,90016044)","(31101088,1)","20","0","",""
"64001505","2","(4,8,150000,0,1,4,7,37500,0,1,4,24,1,0,1,4,26,0.5,0,1)","","","(90016043,90016044)","(31101088,1)","20","4","",""
"64001506","2","(4,8,180000,0,1,4,7,45000,0,1,4,24,1.2,0,1,4,26,0.6,0,1)","","","(90016043,90016044)","(31101088,2)","20","4","",""
"64001507","2","(4,8,240000,0,1,4,7,60000,0,1,4,24,1.6,0,1,4,26,0.8,0,1)","","","(90016043,90016044)","(31101088,3)","20","4","",""
"64001508","2","(4,8,330000,0,1,4,7,82500,0,1,4,24,2.2,0,1,4,26,1.1,0,1)","","","(90016043,90016044)","(31101088,4)","20","4","",""
"64001509","2","(4,8,450000,0,1,4,7,112500,0,1,4,24,3,0,1,4,26,1.5,0,1)","","","(90016043,90016044)","(31101088,5)","20","4","",""
"64001510","2","(4,8,600000,0,1,4,7,150000,0,1,4,24,4,0,1,4,26,2,0,1)","","","(90016043,90016044)","(31101088,5)","20","4","",""
"64001511","2","(4,8,750000,0,1,4,7,187500,0,1,4,24,5,0,1,4,26,2.5,0,1)","","","(90016043,90016044)","(31101088,5)","20","4","",""
"64001512","2","(4,8,900000,0,1,4,7,225000,0,1,4,24,6,0,1,4,26,3,0,1)","","","(90016043,90016044)","(31101088,5)","20","4","",""
"64001513","2","(4,8,1050000,0,1,4,7,262500,0,1,4,24,7,0,1,4,26,3.5,0,1)","","","(90016043,90016044)","(31101088,5)","20","4","",""
"64001514","2","(4,8,1200000,0,1,4,7,300000,0,1,4,24,8,0,1,4,26,4,0,1)","","","(90016043,90016044)","(31101088,5)","20","4","",""
"64001515","2","(4,8,1350000,0,1,4,7,337500,0,1,4,24,9,0,1,4,26,4.5,0,1)","","","(90016043,90016044)","(31101088,5)","20","4","",""
"64001516","2","(4,8,1500000,0,1,4,7,375000,0,1,4,24,10,0,1,4,26,5,0,1)","","","(90016043,90016044)","(31101088,5)","20","4","",""
"64001517","2","(4,8,1650000,0,1,4,7,412500,0,1,4,24,11,0,1,4,26,5.5,0,1)","","","(90016043,90016044)","(31101088,5)","20","4","",""
"64001518","2","(4,8,1800000,0,1,4,7,450000,0,1,4,24,12,0,1,4,26,6,0,1)","","","(90016043,90016044)","(31101088,5)","20","4","",""
"64001519","2","(4,8,1950000,0,1,4,7,487500,0,1,4,24,13,0,1,4,26,6.5,0,1)","","","(90016043,90016044)","(31101088,5)","20","4","",""
"64001520","2","(4,8,2100000,0,1,4,7,525000,0,1,4,24,14,0,1,4,26,7,0,1)","","","(90016043,90016044)","0","20","4","",""
"64001600","1","0","4","","(90016045,90016046)","(31101089,1)","20","0","",""
"64001601","1","(4,5,3000,0,1,4,6,3600,0,1,4,23,0.2,0,1,4,25,0.1,0,1)","","","(90016045,90016046)","(31101089,1)","20","0","",""
"64001602","1","(4,5,6000,0,1,4,6,7200,0,1,4,23,0.4,0,1,4,25,0.2,0,1)","","","(90016045,90016046)","(31101089,1)","20","0","",""
"64001603","1","(4,5,9000,0,1,4,6,10800,0,1,4,23,0.6,0,1,4,25,0.3,0,1)","","","(90016045,90016046)","(31101089,1)","20","0","",""
"64001604","1","(4,5,12000,0,1,4,6,14400,0,1,4,23,0.8,0,1,4,25,0.4,0,1)","","","(90016045,90016046)","(31101089,1)","20","0","",""
"64001605","1","(4,5,15000,0,1,4,6,18000,0,1,4,23,1,0,1,4,25,0.5,0,1)","","","(90016045,90016046)","(31101089,1)","20","4","",""
"64001606","1","(4,5,18000,0,1,4,6,21600,0,1,4,23,1.2,0,1,4,25,0.6,0,1)","","","(90016045,90016046)","(31101089,2)","20","4","",""
"64001607","1","(4,5,24000,0,1,4,6,28800,0,1,4,23,1.6,0,1,4,25,0.8,0,1)","","","(90016045,90016046)","(31101089,3)","20","4","",""
"64001608","1","(4,5,33000,0,1,4,6,39600,0,1,4,23,2.2,0,1,4,25,1.1,0,1)","","","(90016045,90016046)","(31101089,4)","20","4","",""
