"AttributeId","BeliefType","ActivateLevelRequire","CurStarNumber","CurRankNumber","MaxStarNumber","MaxRankNumber","AttArray","OperateType","SuccessRatio","MinActivateTimeNeed","MaxActivateTimeLimit","MoneyCostList","Notice_id"
"57030017","2","1","3","2","12","20","(4,8,4260,0,1,4,7,2505,0,1,4,9,405,0,1,4,10,320,0,1,4,20,5859,0,1,4,24,0.04,0,1)","1","1","0","50","(5,34000)",""
"57030018","2","1","4","2","12","20","(4,8,4260,0,1,4,7,2505,0,1,4,9,405,0,1,4,10,405,0,1,4,20,6213,0,1,4,24,0.04,0,1)","1","1","0","50","(5,35000)",""
"57030019","2","1","5","2","12","20","(4,8,5320,0,1,4,7,2505,0,1,4,9,405,0,1,4,10,405,0,1,4,20,6567,0,1,4,24,0.04,0,1)","1","1","0","50","(5,36000)",""
"57030020","2","1","6","2","12","20","(4,8,5320,0,1,4,7,2505,0,1,4,9,490,0,1,4,10,405,0,1,4,20,6921,0,1,4,24,0.04,0,1)","1","1","0","50","(5,37000)",""
"57030021","2","1","7","2","12","20","(4,8,5320,0,1,4,7,3030,0,1,4,9,490,0,1,4,10,405,0,1,4,20,7275,0,1,4,24,0.04,0,1)","1","1","0","50","(5,38000)",""
"57030022","2","1","8","2","12","20","(4,8,5320,0,1,4,7,3030,0,1,4,9,490,0,1,4,10,490,0,1,4,20,7629,0,1,4,24,0.04,0,1)","1","1","0","50","(5,39000)",""
"57030023","2","1","9","2","12","20","(4,8,6380,0,1,4,7,3030,0,1,4,9,490,0,1,4,10,490,0,1,4,20,7983,0,1,4,24,0.04,0,1)","1","1","0","50","(5,40000)",""
"57030024","2","1","10","2","12","20","(4,8,6380,0,1,4,7,3030,0,1,4,9,575,0,1,4,10,490,0,1,4,20,8337,0,1,4,24,0.04,0,1)","1","1","0","50","(5,41000)",""
"57030025","2","1","11","2","12","20","(4,8,6380,0,1,4,7,3555,0,1,4,9,575,0,1,4,10,490,0,1,4,20,8691,0,1,4,24,0.04,0,1)","1","1","0","50","(5,42000)",""
"57030026","2","1","12","2","12","20","(4,8,6380,0,1,4,7,3555,0,1,4,9,575,0,1,4,10,575,0,1,4,20,9045,0,1,4,24,0.04,0,1)","2","1","0","50","(5,300000)",""
"57030027","2","1","0","3","12","20","(4,8,7440,0,1,4,7,4080,0,1,4,9,660,0,1,4,10,660,0,1,4,20,10245,0,1,4,24,0.06,0,1)","1","1","0","50","(5,43000)","93000161"
"57030028","2","1","1","3","12","20","(4,8,8640,0,1,4,7,4080,0,1,4,9,660,0,1,4,10,660,0,1,4,20,10645,0,1,4,24,0.06,0,1)","1","1","0","50","(5,44000)",""
"57030029","2","1","2","3","12","20","(4,8,8640,0,1,4,7,4080,0,1,4,9,756,0,1,4,10,660,0,1,4,20,11045,0,1,4,24,0.06,0,1)","1","1","0","50","(5,45000)",""
"57030030","2","1","3","3","12","20","(4,8,8640,0,1,4,7,4674,0,1,4,9,756,0,1,4,10,660,0,1,4,20,11445,0,1,4,24,0.06,0,1)","1","1","0","50","(5,46000)",""
"57030031","2","1","4","3","12","20","(4,8,8640,0,1,4,7,4674,0,1,4,9,756,0,1,4,10,756,0,1,4,20,11845,0,1,4,24,0.06,0,1)","1","1","0","50","(5,47000)",""
"57030032","2","1","5","3","12","20","(4,8,9840,0,1,4,7,4674,0,1,4,9,756,0,1,4,10,756,0,1,4,20,12245,0,1,4,24,0.06,0,1)","1","1","0","50","(5,48000)",""
"57030033","2","1","6","3","12","20","(4,8,9840,0,1,4,7,4674,0,1,4,9,852,0,1,4,10,756,0,1,4,20,12645,0,1,4,24,0.06,0,1)","1","1","0","50","(5,49000)",""
"57030034","2","1","7","3","12","20","(4,8,9840,0,1,4,7,5268,0,1,4,9,852,0,1,4,10,756,0,1,4,20,13045,0,1,4,24,0.06,0,1)","1","1","0","50","(5,50000)",""
"57030035","2","1","8","3","12","20","(4,8,9840,0,1,4,7,5268,0,1,4,9,852,0,1,4,10,852,0,1,4,20,13445,0,1,4,24,0.06,0,1)","1","1","0","50","(5,51000)",""
"57030036","2","1","9","3","12","20","(4,8,11040,0,1,4,7,5268,0,1,4,9,852,0,1,4,10,852,0,1,4,20,13845,0,1,4,24,0.06,0,1)","1","1","0","50","(5,52000)",""
"57030037","2","1","10","3","12","20","(4,8,11040,0,1,4,7,5268,0,1,4,9,948,0,1,4,10,852,0,1,4,20,14245,0,1,4,24,0.06,0,1)","1","1","0","50","(5,53000)",""
"57030038","2","1","11","3","12","20","(4,8,11040,0,1,4,7,5862,0,1,4,9,948,0,1,4,10,852,0,1,4,20,14645,0,1,4,24,0.06,0,1)","1","1","0","50","(5,54000)",""
"57030039","2","1","12","3","12","20","(4,8,11040,0,1,4,7,5862,0,1,4,9,948,0,1,4,10,948,0,1,4,20,15045,0,1,4,24,0.06,0,1)","2","1","0","50","(5,600000)",""
"57030040","2","1","0","4","12","20","(4,8,12240,0,1,4,7,6456,0,1,4,9,1044,0,1,4,10,1044,0,1,4,20,16545,0,1,4,24,0.08,0,1)","1","1","0","50","(5,55000)","93000179"
"57030041","2","1","1","4","12","20","(4,8,13740,0,1,4,7,6456,0,1,4,9,1044,0,1,4,10,1044,0,1,4,20,17045,0,1,4,24,0.08,0,1)","1","1","0","50","(5,56000)",""
"57030042","2","1","2","4","12","20","(4,8,13740,0,1,4,7,6456,0,1,4,9,1164,0,1,4,10,1044,0,1,4,20,17545,0,1,4,24,0.08,0,1)","1","1","0","50","(5,57000)",""
"57030043","2","1","3","4","12","20","(4,8,13740,0,1,4,7,7199,0,1,4,9,1164,0,1,4,10,1044,0,1,4,20,18045,0,1,4,24,0.08,0,1)","1","1","0","50","(5,58000)",""
"57030044","2","1","4","4","12","20","(4,8,13740,0,1,4,7,7199,0,1,4,9,1164,0,1,4,10,1164,0,1,4,20,18545,0,1,4,24,0.08,0,1)","1","1","0","50","(5,59000)",""
"57030045","2","1","5","4","12","20","(4,8,15240,0,1,4,7,7199,0,1,4,9,1164,0,1,4,10,1164,0,1,4,20,19045,0,1,4,24,0.08,0,1)","1","1","0","50","(5,60000)",""
"57030046","2","1","6","4","12","20","(4,8,15240,0,1,4,7,7199,0,1,4,9,1284,0,1,4,10,1164,0,1,4,20,19545,0,1,4,24,0.08,0,1)","1","1","0","50","(5,61000)",""
"57030047","2","1","7","4","12","20","(4,8,15240,0,1,4,7,7942,0,1,4,9,1284,0,1,4,10,1164,0,1,4,20,20045,0,1,4,24,0.08,0,1)","1","1","0","50","(5,62000)",""
"57030048","2","1","8","4","12","20","(4,8,15240,0,1,4,7,7942,0,1,4,9,1284,0,1,4,10,1284,0,1,4,20,20545,0,1,4,24,0.08,0,1)","1","1","0","50","(5,63000)",""
"57030049","2","1","9","4","12","20","(4,8,16740,0,1,4,7,7942,0,1,4,9,1284,0,1,4,10,1284,0,1,4,20,21045,0,1,4,24,0.08,0,1)","1","1","0","50","(5,64000)",""
"57030050","2","1","10","4","12","20","(4,8,16740,0,1,4,7,7942,0,1,4,9,1404,0,1,4,10,1284,0,1,4,20,21545,0,1,4,24,0.08,0,1)","1","1","0","50","(5,65000)",""
"57030051","2","1","11","4","12","20","(4,8,16740,0,1,4,7,8685,0,1,4,9,1404,0,1,4,10,1284,0,1,4,20,22045,0,1,4,24,0.08,0,1)","1","1","0","50","(5,66000)",""
"57030052","2","1","12","4","12","20","(4,8,16740,0,1,4,7,8685,0,1,4,9,1404,0,1,4,10,1404,0,1,4,20,22545,0,1,4,24,0.08,0,1)","2","1","0","50","(5,1000000)",""
"57030053","2","1","0","5","12","20","(4,8,18240,0,1,4,7,9428,0,1,4,9,1524,0,1,4,10,1524,0,1,4,20,24225,0,1,4,24,0.1,0,1)","1","1","0","50","(5,67000)","93000161"
"57030054","2","1","1","5","12","20","(4,8,19920,0,1,4,7,9428,0,1,4,9,1524,0,1,4,10,1524,0,1,4,20,24785,0,1,4,24,0.1,0,1)","1","1","0","50","(5,68000)",""
"57030055","2","1","2","5","12","20","(4,8,19920,0,1,4,7,9428,0,1,4,9,1659,0,1,4,10,1524,0,1,4,20,25345,0,1,4,24,0.1,0,1)","1","1","0","50","(5,69000)",""
"57030056","2","1","3","5","12","20","(4,8,19920,0,1,4,7,10260,0,1,4,9,1659,0,1,4,10,1524,0,1,4,20,25905,0,1,4,24,0.1,0,1)","1","1","0","50","(5,70000)",""
"57030057","2","1","4","5","12","20","(4,8,19920,0,1,4,7,10260,0,1,4,9,1659,0,1,4,10,1659,0,1,4,20,26465,0,1,4,24,0.1,0,1)","1","1","0","50","(5,71000)",""
"57030058","2","1","5","5","12","20","(4,8,21600,0,1,4,7,10260,0,1,4,9,1659,0,1,4,10,1659,0,1,4,20,27025,0,1,4,24,0.1,0,1)","1","1","0","50","(5,72000)",""
"57030059","2","1","6","5","12","20","(4,8,21600,0,1,4,7,10260,0,1,4,9,1794,0,1,4,10,1659,0,1,4,20,27585,0,1,4,24,0.1,0,1)","1","1","0","50","(5,73000)",""
"57030060","2","1","7","5","12","20","(4,8,21600,0,1,4,7,11092,0,1,4,9,1794,0,1,4,10,1659,0,1,4,20,28145,0,1,4,24,0.1,0,1)","1","1","0","50","(5,74000)",""
"57030061","2","1","8","5","12","20","(4,8,21600,0,1,4,7,11092,0,1,4,9,1794,0,1,4,10,1794,0,1,4,20,28705,0,1,4,24,0.1,0,1)","1","1","0","50","(5,75000)",""
"57030062","2","1","9","5","12","20","(4,8,23280,0,1,4,7,11092,0,1,4,9,1794,0,1,4,10,1794,0,1,4,20,29265,0,1,4,24,0.1,0,1)","1","1","0","50","(5,76000)",""
"57030063","2","1","10","5","12","20","(4,8,23280,0,1,4,7,11092,0,1,4,9,1929,0,1,4,10,1794,0,1,4,20,29825,0,1,4,24,0.1,0,1)","1","1","0","50","(5,77000)",""
"57030064","2","1","11","5","12","20","(4,8,23280,0,1,4,7,11924,0,1,4,9,1929,0,1,4,10,1794,0,1,4,20,30385,0,1,4,24,0.1,0,1)","1","1","0","50","(5,78000)",""
"57030065","2","1","12","5","12","20","(4,8,23280,0,1,4,7,11924,0,1,4,9,1929,0,1,4,10,1929,0,1,4,20,30945,0,1,4,24,0.1,0,1)","2","1","0","50","(5,1500000)",""
"57030066","2","1","0","6","12","20","(4,8,24960,0,1,4,7,12756,0,1,4,9,2064,0,1,4,10,2064,0,1,4,20,32865,0,1,4,24,0.12,0,1)","1","1","0","50","(5,79000)","93000161"
"57030067","2","1","1","6","12","20","(4,8,26880,0,1,4,7,12756,0,1,4,9,2064,0,1,4,10,2064,0,1,4,20,33505,0,1,4,24,0.12,0,1)","1","1","0","50","(5,80000)",""
"57030068","2","1","2","6","12","20","(4,8,26880,0,1,4,7,12756,0,1,4,9,2218,0,1,4,10,2064,0,1,4,20,34145,0,1,4,24,0.12,0,1)","1","1","0","50","(5,81000)",""
"57030069","2","1","3","6","12","20","(4,8,26880,0,1,4,7,13707,0,1,4,9,2218,0,1,4,10,2064,0,1,4,20,34785,0,1,4,24,0.12,0,1)","1","1","0","50","(5,82000)",""
"57030070","2","1","4","6","12","20","(4,8,26880,0,1,4,7,13707,0,1,4,9,2218,0,1,4,10,2218,0,1,4,20,35425,0,1,4,24,0.12,0,1)","1","1","0","50","(5,83000)",""
"57030071","2","1","5","6","12","20","(4,8,28800,0,1,4,7,13707,0,1,4,9,2218,0,1,4,10,2218,0,1,4,20,36065,0,1,4,24,0.12,0,1)","1","1","0","50","(5,84000)",""
"57030072","2","1","6","6","12","20","(4,8,28800,0,1,4,7,13707,0,1,4,9,2372,0,1,4,10,2218,0,1,4,20,36705,0,1,4,24,0.12,0,1)","1","1","0","50","(5,85000)",""
"57030073","2","1","7","6","12","20","(4,8,28800,0,1,4,7,14658,0,1,4,9,2372,0,1,4,10,2218,0,1,4,20,37345,0,1,4,24,0.12,0,1)","1","1","0","50","(5,86000)",""
"57030074","2","1","8","6","12","20","(4,8,28800,0,1,4,7,14658,0,1,4,9,2372,0,1,4,10,2372,0,1,4,20,37985,0,1,4,24,0.12,0,1)","1","1","0","50","(5,87000)",""
"57030075","2","1","9","6","12","20","(4,8,30720,0,1,4,7,14658,0,1,4,9,2372,0,1,4,10,2372,0,1,4,20,38625,0,1,4,24,0.12,0,1)","1","1","0","50","(5,88000)",""
"57030076","2","1","10","6","12","20","(4,8,30720,0,1,4,7,14658,0,1,4,9,2526,0,1,4,10,2372,0,1,4,20,39265,0,1,4,24,0.12,0,1)","1","1","0","50","(5,89000)",""
"57030077","2","1","11","6","12","20","(4,8,30720,0,1,4,7,15609,0,1,4,9,2526,0,1,4,10,2372,0,1,4,20,39905,0,1,4,24,0.12,0,1)","1","1","0","50","(5,90000)",""
"57030078","2","1","12","6","12","20","(4,8,30720,0,1,4,7,15609,0,1,4,9,2526,0,1,4,10,2526,0,1,4,20,40545,0,1,4,24,0.12,0,1)","2","1","0","50","(5,2100000)",""
"57030079","2","1","0","7","12","20","(4,8,32640,0,1,4,7,16560,0,1,4,9,2680,0,1,4,10,2680,0,1,4,20,42705,0,1,4,24,0.14,0,1)","1","1","0","50","(5,91000)","93000179"
"57030080","2","1","1","7","12","20","(4,8,34800,0,1,4,7,16560,0,1,4,9,2680,0,1,4,10,2680,0,1,4,20,43425,0,1,4,24,0.14,0,1)","1","1","0","50","(5,92000)",""
"57030081","2","1","2","7","12","20","(4,8,34800,0,1,4,7,16560,0,1,4,9,2853,0,1,4,10,2680,0,1,4,20,44145,0,1,4,24,0.14,0,1)","1","1","0","50","(5,93000)",""
"57030082","2","1","3","7","12","20","(4,8,34800,0,1,4,7,17630,0,1,4,9,2853,0,1,4,10,2680,0,1,4,20,44865,0,1,4,24,0.14,0,1)","1","1","0","50","(5,94000)",""
"57030083","2","1","4","7","12","20","(4,8,34800,0,1,4,7,17630,0,1,4,9,2853,0,1,4,10,2853,0,1,4,20,45585,0,1,4,24,0.14,0,1)","1","1","0","50","(5,95000)",""
"57030084","2","1","5","7","12","20","(4,8,36960,0,1,4,7,17630,0,1,4,9,2853,0,1,4,10,2853,0,1,4,20,46305,0,1,4,24,0.14,0,1)","1","1","0","50","(5,96000)",""
"57030085","2","1","6","7","12","20","(4,8,36960,0,1,4,7,17630,0,1,4,9,3026,0,1,4,10,2853,0,1,4,20,47025,0,1,4,24,0.14,0,1)","1","1","0","50","(5,97000)",""
"57030086","2","1","7","7","12","20","(4,8,36960,0,1,4,7,18700,0,1,4,9,3026,0,1,4,10,2853,0,1,4,20,47745,0,1,4,24,0.14,0,1)","1","1","0","50","(5,98000)",""
"57030087","2","1","8","7","12","20","(4,8,36960,0,1,4,7,18700,0,1,4,9,3026,0,1,4,10,3026,0,1,4,20,48465,0,1,4,24,0.14,0,1)","1","1","0","50","(5,99000)",""
"57030088","2","1","9","7","12","20","(4,8,39120,0,1,4,7,18700,0,1,4,9,3026,0,1,4,10,3026,0,1,4,20,49185,0,1,4,24,0.14,0,1)","1","1","0","50","(5,100000)",""
"57030089","2","1","10","7","12","20","(4,8,39120,0,1,4,7,18700,0,1,4,9,3199,0,1,4,10,3026,0,1,4,20,49905,0,1,4,24,0.14,0,1)","1","1","0","50","(5,101000)",""
"57030090","2","1","11","7","12","20","(4,8,39120,0,1,4,7,19770,0,1,4,9,3199,0,1,4,10,3026,0,1,4,20,50625,0,1,4,24,0.14,0,1)","1","1","0","50","(5,102000)",""
"57030091","2","1","12","7","12","20","(4,8,39120,0,1,4,7,19770,0,1,4,9,3199,0,1,4,10,3199,0,1,4,20,51345,0,1,4,24,0.14,0,1)","2","1","0","50","(5,2800000)",""
"57030092","2","1","0","8","12","20","(4,8,41280,0,1,4,7,20840,0,1,4,9,3372,0,1,4,10,3372,0,1,4,20,53945,0,1,4,24,0.16,0,1)","1","1","0","50","(5,103000)","93000162"
"57030093","2","1","1","8","12","20","(4,8,43880,0,1,4,7,20840,0,1,4,9,3372,0,1,4,10,3372,0,1,4,20,54812,0,1,4,24,0.16,0,1)","1","1","0","50","(5,104000)",""
"57030094","2","1","2","8","12","20","(4,8,43880,0,1,4,7,20840,0,1,4,9,3580,0,1,4,10,3372,0,1,4,20,55679,0,1,4,24,0.16,0,1)","1","1","0","50","(5,105000)",""
"57030095","2","1","3","8","12","20","(4,8,43880,0,1,4,7,22127,0,1,4,9,3580,0,1,4,10,3372,0,1,4,20,56546,0,1,4,24,0.16,0,1)","1","1","0","50","(5,106000)",""
"57030096","2","1","4","8","12","20","(4,8,43880,0,1,4,7,22127,0,1,4,9,3580,0,1,4,10,3580,0,1,4,20,57413,0,1,4,24,0.16,0,1)","1","1","0","50","(5,107000)",""
"57030097","2","1","5","8","12","20","(4,8,46480,0,1,4,7,22127,0,1,4,9,3580,0,1,4,10,3580,0,1,4,20,58280,0,1,4,24,0.16,0,1)","1","1","0","50","(5,108000)",""
"57030098","2","1","6","8","12","20","(4,8,46480,0,1,4,7,22127,0,1,4,9,3788,0,1,4,10,3580,0,1,4,20,59147,0,1,4,24,0.16,0,1)","1","1","0","50","(5,109000)",""
"57030099","2","1","7","8","12","20","(4,8,46480,0,1,4,7,23414,0,1,4,9,3788,0,1,4,10,3580,0,1,4,20,60014,0,1,4,24,0.16,0,1)","1","1","0","50","(5,110000)",""
"57030100","2","1","8","8","12","20","(4,8,46480,0,1,4,7,23414,0,1,4,9,3788,0,1,4,10,3788,0,1,4,20,60881,0,1,4,24,0.16,0,1)","1","1","0","50","(5,111000)",""
"57030101","2","1","9","8","12","20","(4,8,49080,0,1,4,7,23414,0,1,4,9,3788,0,1,4,10,3788,0,1,4,20,61748,0,1,4,24,0.16,0,1)","1","1","0","50","(5,112000)",""
"57030102","2","1","10","8","12","20","(4,8,49080,0,1,4,7,23414,0,1,4,9,3996,0,1,4,10,3788,0,1,4,20,62615,0,1,4,24,0.16,0,1)","1","1","0","50","(5,113000)",""
"57030103","2","1","11","8","12","20","(4,8,49080,0,1,4,7,24701,0,1,4,9,3996,0,1,4,10,3788,0,1,4,20,63482,0,1,4,24,0.16,0,1)","1","1","0","50","(5,114000)",""
"57030104","2","1","12","8","12","20","(4,8,49080,0,1,4,7,24701,0,1,4,9,3996,0,1,4,10,3996,0,1,4,20,64349,0,1,4,24,0.16,0,1)","2","1","0","50","(5,3600000)",""
"57030105","2","1","0","9","12","20","(4,8,51680,0,1,4,7,25988,0,1,4,9,4204,0,1,4,10,4204,0,1,4,20,67349,0,1,4,24,0.18,0,1)","1","1","0","50","(5,115000)","93000162"
"57030106","2","1","1","9","12","20","(4,8,54680,0,1,4,7,25988,0,1,4,9,4204,0,1,4,10,4204,0,1,4,20,68349,0,1,4,24,0.18,0,1)","1","1","0","50","(5,116000)",""
"57030107","2","1","2","9","12","20","(4,8,54680,0,1,4,7,25988,0,1,4,9,4444,0,1,4,10,4204,0,1,4,20,69349,0,1,4,24,0.18,0,1)","1","1","0","50","(5,117000)",""
"57030108","2","1","3","9","12","20","(4,8,54680,0,1,4,7,27473,0,1,4,9,4444,0,1,4,10,4204,0,1,4,20,70349,0,1,4,24,0.18,0,1)","1","1","0","50","(5,118000)",""
"57030109","2","1","4","9","12","20","(4,8,54680,0,1,4,7,27473,0,1,4,9,4444,0,1,4,10,4444,0,1,4,20,71349,0,1,4,24,0.18,0,1)","1","1","0","50","(5,119000)",""
"57030110","2","1","5","9","12","20","(4,8,57680,0,1,4,7,27473,0,1,4,9,4444,0,1,4,10,4444,0,1,4,20,72349,0,1,4,24,0.18,0,1)","1","1","0","50","(5,120000)",""
"57030111","2","1","6","9","12","20","(4,8,57680,0,1,4,7,27473,0,1,4,9,4684,0,1,4,10,4444,0,1,4,20,73349,0,1,4,24,0.18,0,1)","1","1","0","50","(5,121000)",""
"57030112","2","1","7","9","12","20","(4,8,57680,0,1,4,7,28958,0,1,4,9,4684,0,1,4,10,4444,0,1,4,20,74349,0,1,4,24,0.18,0,1)","1","1","0","50","(5,122000)",""
"57030113","2","1","8","9","12","20","(4,8,57680,0,1,4,7,28958,0,1,4,9,4684,0,1,4,10,4684,0,1,4,20,75349,0,1,4,24,0.18,0,1)","1","1","0","50","(5,123000)",""
"57030114","2","1","9","9","12","20","(4,8,60680,0,1,4,7,28958,0,1,4,9,4684,0,1,4,10,4684,0,1,4,20,76349,0,1,4,24,0.18,0,1)","1","1","0","50","(5,124000)",""
"57030115","2","1","10","9","12","20","(4,8,60680,0,1,4,7,28958,0,1,4,9,4924,0,1,4,10,4684,0,1,4,20,77349,0,1,4,24,0.18,0,1)","1","1","0","50","(5,125000)",""
"57030116","2","1","11","9","12","20","(4,8,60680,0,1,4,7,30443,0,1,4,9,4924,0,1,4,10,4684,0,1,4,20,78349,0,1,4,24,0.18,0,1)","1","1","0","96","(5,126000)",""
"57030117","2","1","12","9","12","20","(4,8,60680,0,1,4,7,30443,0,1,4,9,4924,0,1,4,10,4924,0,1,4,20,79349,0,1,4,24,0.18,0,1)","2","1","0","50","(5,4500000)",""
"57030118","2","1","0","10","12","20","(4,8,63680,0,1,4,7,31928,0,1,4,9,5164,0,1,4,10,5164,0,1,4,20,82549,0,1,4,24,0.2,0,1)","1","1","0","50","(5,127000)","93000162"
"57030119","2","1","1","10","12","20","(4,8,66880,0,1,4,7,31928,0,1,4,9,5164,0,1,4,10,5164,0,1,4,20,83616,0,1,4,24,0.2,0,1)","1","1","0","50","(5,128000)",""
"57030120","2","1","2","10","12","20","(4,8,66880,0,1,4,7,31928,0,1,4,9,5420,0,1,4,10,5164,0,1,4,20,84683,0,1,4,24,0.2,0,1)","1","1","0","50","(5,129000)",""
"57030121","2","1","3","10","12","20","(4,8,66880,0,1,4,7,33512,0,1,4,9,5420,0,1,4,10,5164,0,1,4,20,85750,0,1,4,24,0.2,0,1)","1","1","0","50","(5,130000)",""
"57030122","2","1","4","10","12","20","(4,8,66880,0,1,4,7,33512,0,1,4,9,5420,0,1,4,10,5420,0,1,4,20,86817,0,1,4,24,0.2,0,1)","1","1","0","50","(5,131000)",""
"57030123","2","1","5","10","12","20","(4,8,70080,0,1,4,7,33512,0,1,4,9,5420,0,1,4,10,5420,0,1,4,20,87884,0,1,4,24,0.2,0,1)","1","1","0","50","(5,132000)",""
"57030124","2","1","6","10","12","20","(4,8,70080,0,1,4,7,33512,0,1,4,9,5676,0,1,4,10,5420,0,1,4,20,88951,0,1,4,24,0.2,0,1)","1","1","0","50","(5,133000)",""
"57030125","2","1","7","10","12","20","(4,8,70080,0,1,4,7,35096,0,1,4,9,5676,0,1,4,10,5420,0,1,4,20,90018,0,1,4,24,0.2,0,1)","1","1","0","50","(5,134000)",""
"57030126","2","1","8","10","12","20","(4,8,70080,0,1,4,7,35096,0,1,4,9,5676,0,1,4,10,5676,0,1,4,20,91085,0,1,4,24,0.2,0,1)","1","1","0","50","(5,135000)",""
"57030127","2","1","9","10","12","20","(4,8,73280,0,1,4,7,35096,0,1,4,9,5676,0,1,4,10,5676,0,1,4,20,92152,0,1,4,24,0.2,0,1)","1","1","0","50","(5,136000)",""
"57030128","2","1","10","10","12","20","(4,8,73280,0,1,4,7,35096,0,1,4,9,5932,0,1,4,10,5676,0,1,4,20,93219,0,1,4,24,0.2,0,1)","1","1","0","96","(5,137000)",""
"57030129","2","1","11","10","12","20","(4,8,73280,0,1,4,7,36680,0,1,4,9,5932,0,1,4,10,5676,0,1,4,20,94286,0,1,4,24,0.2,0,1)","1","1","0","196","(5,138000)",""
"57030130","2","1","12","10","12","20","(4,8,73280,0,1,4,7,36680,0,1,4,9,5932,0,1,4,10,5932,0,1,4,20,95353,0,1,4,24,0.2,0,1)","2","1","0","196","(5,5500000)",""
"57030131","2","1","0","11","12","20","(4,8,76480,0,1,4,7,38264,0,1,4,9,6188,0,1,4,10,6188,0,1,4,20,99621,0,1,4,24,0.22,0,1)","1","1","0","50","(5,139000)","93000162"
"57030132","2","1","1","11","12","20","(4,8,79680,0,1,4,7,38264,0,1,4,9,6188,0,1,4,10,6188,0,1,4,20,100688,0,1,4,24,0.22,0,1)","1","1","0","50","(5,140000)",""
"57030133","2","1","2","11","12","20","(4,8,79680,0,1,4,7,38264,0,1,4,9,6444,0,1,4,10,6188,0,1,4,20,101755,0,1,4,24,0.22,0,1)","1","1","0","50","(5,141000)",""
"57030134","2","1","3","11","12","20","(4,8,79680,0,1,4,7,39848,0,1,4,9,6444,0,1,4,10,6188,0,1,4,20,102822,0,1,4,24,0.22,0,1)","1","1","0","50","(5,142000)",""
"57030135","2","1","4","11","12","20","(4,8,79680,0,1,4,7,39848,0,1,4,9,6444,0,1,4,10,6444,0,1,4,20,103889,0,1,4,24,0.22,0,1)","1","1","0","50","(5,143000)",""
"57030136","2","1","5","11","12","20","(4,8,82880,0,1,4,7,39848,0,1,4,9,6444,0,1,4,10,6444,0,1,4,20,104956,0,1,4,24,0.22,0,1)","1","1","0","50","(5,144000)",""
"57030137","2","1","6","11","12","20","(4,8,82880,0,1,4,7,39848,0,1,4,9,6700,0,1,4,10,6444,0,1,4,20,106023,0,1,4,24,0.22,0,1)","1","1","0","50","(5,145000)",""
"57030138","2","1","7","11","12","20","(4,8,82880,0,1,4,7,41432,0,1,4,9,6700,0,1,4,10,6444,0,1,4,20,107090,0,1,4,24,0.22,0,1)","1","1","0","50","(5,146000)",""
"57030139","2","1","8","11","12","20","(4,8,82880,0,1,4,7,41432,0,1,4,9,6700,0,1,4,10,6700,0,1,4,20,108157,0,1,4,24,0.22,0,1)","1","1","0","50","(5,147000)",""
"57030140","2","1","9","11","12","20","(4,8,86080,0,1,4,7,41432,0,1,4,9,6700,0,1,4,10,6700,0,1,4,20,109224,0,1,4,24,0.22,0,1)","1","1","0","50","(5,148000)",""
"57030141","2","1","10","11","12","20","(4,8,86080,0,1,4,7,41432,0,1,4,9,6956,0,1,4,10,6700,0,1,4,20,110291,0,1,4,24,0.22,0,1)","1","1","0","50","(5,149000)",""
"57030142","2","1","11","11","12","20","(4,8,86080,0,1,4,7,43016,0,1,4,9,6956,0,1,4,10,6700,0,1,4,20,111358,0,1,4,24,0.22,0,1)","1","1","0","50","(5,150000)",""
"57030143","2","1","12","11","12","20","(4,8,86080,0,1,4,7,43016,0,1,4,9,6956,0,1,4,10,6956,0,1,4,20,112425,0,1,4,24,0.22,0,1)","2","1","0","50","(5,6600000)",""
"57030144","2","1","0","12","12","20","(4,8,89280,0,1,4,7,44600,0,1,4,9,7212,0,1,4,10,7212,0,1,4,20,116693,0,1,4,24,0.24,0,1)","1","1","0","50","(5,151000)","93000162"
"57030145","2","1","1","12","12","20","(4,8,92480,0,1,4,7,44600,0,1,4,9,7212,0,1,4,10,7212,0,1,4,20,117760,0,1,4,24,0.24,0,1)","1","1","0","50","(5,152000)",""
"57030146","2","1","2","12","12","20","(4,8,92480,0,1,4,7,44600,0,1,4,9,7468,0,1,4,10,7212,0,1,4,20,118827,0,1,4,24,0.24,0,1)","1","1","0","50","(5,153000)",""
"57030147","2","1","3","12","12","20","(4,8,92480,0,1,4,7,46184,0,1,4,9,7468,0,1,4,10,7212,0,1,4,20,119894,0,1,4,24,0.24,0,1)","1","1","0","50","(5,154000)",""
"57030148","2","1","4","12","12","20","(4,8,92480,0,1,4,7,46184,0,1,4,9,7468,0,1,4,10,7468,0,1,4,20,120961,0,1,4,24,0.24,0,1)","1","1","0","50","(5,155000)",""
"57030149","2","1","5","12","12","20","(4,8,95680,0,1,4,7,46184,0,1,4,9,7468,0,1,4,10,7468,0,1,4,20,122028,0,1,4,24,0.24,0,1)","1","1","0","50","(5,156000)",""
"57030150","2","1","6","12","12","20","(4,8,95680,0,1,4,7,46184,0,1,4,9,7724,0,1,4,10,7468,0,1,4,20,123095,0,1,4,24,0.24,0,1)","1","1","0","50","(5,157000)",""
