"AttributeId","MarkType","NameStringId","NpcId","RegionLevel","MapGoalX","MapGoalY","MapGoalZ","MiniMapX","MiniGoalY","MiniGoalZ","NpcPriority","IfShow","MissionId","SafePoint"
"73002130","3","90052031","","(345,360)","37210","160521","2585","37210","160521","2585","0","1","",""
"73002131","3","90052032","","(345,360)","36420","166430","2460","36420","166430","2460","0","1","",""
"73002132","3","90052087","","-340350","100133","165631","659","100133","165631","659","0","1","15000969","74000211"
"73002133","3","90052034","","-340350","62370","174160","1030","62370","174160","1030","0","1","",""
"73002134","3","90052088","","-340350","55935","193136","5595","55935","193136","5595","0","1","15001006","74000221"
"73002135","2","90042051","76000524","","24868","135659","1328","24868","135659","1328","0","0","",""
"73002136","2","90042052","76000525","","22958","137279","1328","22958","137279","1328","0","0","",""
"73002137","2","90042053","76000526","","20080","138610","1248","20080","138610","1248","0","0","",""
"73002138","2","90042054","76000527","","17760","138860","1248","17760","138860","1248","0","0","",""
"73002139","2","90042055","76000528","","15908","132359","1328","15908","132359","1328","0","0","",""
"73002140","2","90042056","76000529","","16250","137200","1248","16250","137200","1248","0","0","",""
"73002141","2","90042057","76000530","","13558","139909","1208","13558","139909","1208","0","0","",""
"73002142","2","90042058","76000531","","13990","135100","1248","13990","135100","1248","0","0","",""
"73002143","2","90042059","76000532","","14900","143460","1248","14900","143460","1248","0","0","",""
"73002144","2","90042060","76000533","","16880","140620","1248","16880","140620","1248","0","0","",""
"73002145","2","90042061","76000534","","17130","138990","1248","17130","138990","1248","0","0","",""
"73002146","2","90042085","76000558","","44220","132840","1788","44220","132840","1788","0","0","",""
"73002147","2","90042086","76000559","","46750","134110","1788","46750","134110","1788","0","0","",""
"73002148","2","90042088","76000561","","47610","132420","1798","47610","132420","1798","0","0","",""
"73002149","2","90042089","76000562","","48120","136760","1628","48120","136760","1628","0","0","",""
"73002150","2","90042090","76000563","","51940","139100","1628","51940","139100","1628","0","0","",""
"73002151","2","90042092","76000565","","57010","132990","1628","57010","132990","1628","0","0","",""
"73002152","2","90042093","76000566","","57280","128940","1628","57280","128940","1628","0","0","",""
"73002153","2","90042094","76000567","","55040","143230","1628","55040","143230","1628","0","0","",""
"73002154","2","90042095","76000568","","55471","150962","2438","55471","150962","2438","0","0","",""
"73002155","2","90042096","76000569","","54827","147653","1737","54827","147653","1737","0","0","",""
"73002156","2","90042097","76000570","","58180","146100","1538","58180","146100","1538","0","0","",""
"73002157","2","90042098","76000571","","62682","148398","1529","62682","148398","1529","0","0","",""
"73002158","2","90042099","76000572","","63550","151199","1748","63550","151199","1748","0","0","",""
"73002159","2","90041209","76000588","","75269","137029","638","75269","137029","638","0","0","",""
"73002160","2","90041210","76000589","","77629","138160","638","77629","138160","638","0","0","",""
"73002161","2","90041211","76000590","","77000","135760","638","77000","135760","638","0","0","",""
"73002162","2","90041212","76000591","","79630","135150","638","79630","135150","638","0","0","",""
"73002163","2","90041213","76000592","","81690","136170","638","81690","136170","638","0","0","",""
"73002164","2","90041235","76000614","","26937","158910","2639","26937","158910","2639","0","0","",""
"73002165","2","90041236","76000615","","23850","159917","2619","23850","159917","2619","0","0","",""
"73002166","2","90041238","76000617","","20451","162122","2932","20451","162122","2932","0","0","",""
"73002167","2","90041239","76000618","","20571","161122","2932","20571","161122","2932","0","0","",""
"73002168","2","90041240","76000619","","11834","168832","2851","11834","168832","2851","0","0","",""
"73002169","2","90041242","76000621","","24009","185589","2528","24009","185589","2528","0","0","",""
"73002170","2","90041243","76000622","","31857","187628","2600","31857","187628","2600","0","0","",""
"73002171","2","90041244","76000623","","29658","180989","2559","29658","180989","2559","0","0","",""
"73002172","2","90041245","76000624","","18348","176319","2729","18348","176319","2729","0","0","",""
"73002173","2","90041248","76000627","","36155","170919","2570","36155","170919","2570","0","0","",""
"73002174","2","90041249","76000628","","37096","180907","2570","37096","180907","2570","0","0","",""
"73002175","2","90041260","76000639","","56930","167000","1538","56930","167000","1538","0","0","",""
"73002176","2","90041261","76000640","","60040","164490","1538","60040","164490","1538","0","0","",""
"73002177","2","90041282","76000661","","87419","164169","138","87419","164169","138","0","0","",""
"73002178","2","90041283","76000662","","89701","158116","141","89701","158116","141","0","0","",""
"73002179","2","90041284","76000663","","94159","155740","138","94159","155740","138","0","0","",""
"73002180","2","90041286","76000665","","88840","161059","138","88840","161059","138","0","0","",""
"73002181","2","90041287","76000666","","94789","161270","88","94789","161270","88","0","0","",""
"73002182","2","90041291","76000670","","93692","164807","1020","93692","164807","1020","0","0","",""
"73002183","2","90041300","76000679","","58482","192388","5550","58482","192388","5550","0","0","",""
"73002184","2","90041301","76000680","","59351","197477","6316","59351","197477","6316","0","0","",""
"73002185","2","90041302","76000681","","57843","207938","6580","57843","207938","6580","0","0","",""
"73002186","2","90041773","76001152","","32908","162600","2582","32908","162600","2582","0","0","",""
"73002187","2","90041774","76001153","","99800","157360","138","99800","157360","138","0","0","",""
"73003001","1","90041304","76000683","","201110","154030","4598","201110","154030","4598","0","0","",""
"73003002","1","90041753","76000684","","200380","158040","4668","200380","158040","4668","0","0","",""
"73003003","1","90041306","76000685","","201320","158690","4688","201320","158690","4688","0","0","",""
"73003004","1","90041307","76000686","","202136","159234","4688","202136","159234","4688","0","0","",""
"73003005","1","90041308","76000687","","203164","159910","4688","203164","159910","4688","0","0","",""
"73003006","1","90041309","76000688","","204460","160380","4688","204460","160380","4688","0","0","",""
"73003007","1","90041310","76000689","","204119","160898","4688","204119","160898","4688","0","0","",""
"73003008","1","90041311","76000690","","205139","161200","4768","205139","161200","4768","0","0","",""
"73003009","1","90041312","76000691","","199680","158400","4668","199680","158400","4668","0","0","",""
"73003010","1","90041313","76000692","","197869","165529","4638","197869","165529","4638","0","0","",""
"73003011","1","90041314","76000693","","192191","170459","4658","192191","170459","4658","0","0","",""
"73003012","1","90041320","76000694","","186799","171571","4628","186799","171571","4628","0","0","",""
"73003013","1","90041316","76000695","","189722","175503","4727","189722","175503","4727","0","0","",""
"73003014","1","90041317","76000696","","184868","176799","4748","184868","176799","4748","0","0","",""
"73003015","1","90041320","76000697","","187430","176080","4628","187430","176080","4628","0","0","",""
"73003016","1","90041319","76000698","","185207","174293","4628","185207","174293","4628","0","0","",""
"73003017","1","90041320","76000699","","185230","172779","4628","185230","172779","4628","0","0","",""
"73003018","1","90041321","76000700","","182863","178687","5088","182863","178687","5088","0","0","",""
"73003019","1","90041322","76000701","","180222","179906","5120","180222","179906","5120","0","0","",""
"73003020","1","90041323","76000702","","180219","177650","5088","180219","177650","5088","0","0","",""
"73003021","1","90041324","76000703","","177576","176507","5061","177576","176507","5061","0","0","",""
"73003022","1","90041325","76000704","","177989","175519","5061","177989","175519","5061","0","0","",""
"73003023","1","90041326","76000705","","176109","180149","5068","176109","180149","5068","0","0","",""
"73003024","1","90041327","76000706","","175991","180593","5068","175991","180593","5068","0","0","",""
"73003025","1","90041328","76000707","","180789","179410","5088","180789","179410","5088","0","0","",""
"73003026","1","90042087","76000708","","181409","182161","5318","181409","182161","5318","0","0","",""
"73003027","1","90041330","76000709","","175789","174579","4608","175789","174579","4608","0","0","",""
"73003028","1","90041331","76000710","","175055","169607","4598","175055","169607","4598","0","0","",""
"73003029","1","90041347","76000726","","190714","171762","4638","190714","171762","4638","0","0","",""
"73003030","1","90041349","76000728","","164664","149495","1778","164664","149495","1778","0","0","",""
"73003031","1","90041350","76000729","","165270","149120","1778","165270","149120","1778","0","0","",""
"73003032","1","90041351","76000730","","166810","150030","1778","166810","150030","1778","0","0","",""
"73003033","1","90041352","76000731","","166999","144170","1778","166999","144170","1778","0","0","",""
"73003034","1","90041353","76000732","","162381","140009","1778","162381","140009","1778","0","0","",""
"73003035","1","90041358","76000737","","157710","129990","1778","157710","129990","1778","0","0","",""
"73003036","1","90041359","76000738","","165069","131279","1778","165069","131279","1778","0","0","",""
"73003037","1","90041363","76000742","","169472","133090","1778","169472","133090","1778","0","0","",""
"73003038","1","90041364","76000743","","173596","133340","1780","173596","133340","1780","0","0","",""
"73003039","1","90041365","76000744","","168740","135350","1778","168740","135350","1778","0","0","",""
"73003040","1","90041366","76000745","","166900","137580","1778","166900","137580","1778","0","0","",""
"73003041","1","90041367","76000746","","166464","136957","1778","166464","136957","1778","0","0","",""
"73003042","1","90041368","76000747","","169979","143219","1778","169979","143219","1778","0","0","",""
"73003043","1","90041369","76000748","","169130","141630","1778","169130","141630","1778","0","0","",""
"73003044","1","90041383","76000762","","155039","179669","2108","155039","179669","2108","0","0","",""
"73003045","1","90041384","76000763","","152625","172637","2148","152625","172637","2148","0","0","",""
