"AttributeId","ItemId","GoodsNum","ClassLimit","Levellimit","NeedLegionLevel","NeedContribution","IsLock","TimelimitOnType","TimelimitOnTime","DurationTime","AddTime","RemoveTime","OldPrice","NewPrice","NeedItemId","LimitType","RoleMaxNum"," EffectiveTime","NeedVIPLevel","ChannelLimit"
"35250010","31060078","1","0","(1,999)","0","0","0","","","","0","0","(19,2000,19,2000,19,2000,19,2000,19,2000,19,2000,19,2000,19,2000,19,2000)","(19,2000,19,2000,19,2000,19,2000,19,2000,19,2000,19,2000,19,2000,19,2000)","0","2","1","","",""
"35250011","31060079","1","0","(1,999)","0","0","0","","","","0","0","(19,2000,19,2000,19,2000,19,2000,19,2000,19,2000,19,2000,19,2000,19,2000)","(19,2000,19,2000,19,2000,19,2000,19,2000,19,2000,19,2000,19,2000,19,2000)","0","2","1","","",""
"35250012","31060080","1","0","(1,999)","0","0","0","","","","0","0","(19,2000,19,2000,19,2000,19,2000,19,2000,19,2000,19,2000,19,2000,19,2000)","(19,2000,19,2000,19,2000,19,2000,19,2000,19,2000,19,2000,19,2000,19,2000)","0","2","1","","",""
"35250013","31060081","1","0","(1,999)","0","0","0","","","","0","0","(19,2000,19,2000,19,2000,19,2000,19,2000,19,2000,19,2000,19,2000,19,2000)","(19,2000,19,2000,19,2000,19,2000,19,2000,19,2000,19,2000,19,2000,19,2000)","0","2","1","","",""
"35250014","31061005","1","0","(1,999)","0","0","0","","","","0","0","(19,200,19,200,19,200,19,200,19,200,19,200,19,200,19,200,19,200)","(19,200,19,200,19,200,19,200,19,200,19,200,19,200,19,200,19,200)","0","0","0","","",""
"35250015","31000050","1","0","(1,999)","0","0","0","","","","0","0","(19,100,19,100,19,100,19,100,19,100,19,100,19,100,19,100,19,100)","(19,100,19,100,19,100,19,100,19,100,19,100,19,100,19,100,19,100)","0","0","0","","",""
"35250016","31010050","1","0","(1,999)","0","0","0","","","","0","0","(19,50,19,50,19,50,19,50,19,50,19,50,19,50,19,50,19,50)","(19,50,19,50,19,50,19,50,19,50,19,50,19,50,19,50,19,50)","0","0","0","","",""
"35250017","31000063","1","0","(1,999)","0","0","0","","","","0","0","(19,250,19,250,19,250,19,250,19,250,19,250,19,250,19,250,19,250)","(19,250,19,250,19,250,19,250,19,250,19,250,19,250,19,250,19,250)","0","0","0","","",""
"35250018","31090064","1","0","(1,999)","0","0","0","","","","0","0","(19,1000,19,1000,19,1000,19,1000,19,1000,19,1000,19,1000,19,1000,19,1000)","(19,1000,19,1000,19,1000,19,1000,19,1000,19,1000,19,1000,19,1000,19,1000)","0","0","0","","",""
"35260001","31000094","1","0","(1,999)","0","0","1","","","","0","0","(25,15,25,15,25,15,25,15,25,15,25,15,25,15,25,15,25,15)","(25,15,25,15,25,15,25,15,25,15,25,15,25,15,25,15,25,15)","0","0","0","","","(""4"","""",""5"","""",""8"","""",""12"","""")"
"35260002","31000090","1","0","(1,999)","0","0","1","","","","0","0","(25,30,25,30,25,30,25,30,25,30,25,30,25,30,25,30,25,30)","(25,30,25,30,25,30,25,30,25,30,25,30,25,30,25,30,25,30)","0","0","0","","",""
"35260003","31000004","1","0","(1,999)","0","0","1","","","","0","0","(25,15,25,15,25,15,25,15,25,15,25,15,25,15,25,15,25,15)","(25,15,25,15,25,15,25,15,25,15,25,15,25,15,25,15,25,15)","0","0","0","","",""
"35260004","31000086","1","0","(1,999)","0","0","1","","","","0","0","(25,5,25,5,25,5,25,5,25,5,25,5,25,5,25,5,25,5)","(25,5,25,5,25,5,25,5,25,5,25,5,25,5,25,5,25,5)","0","0","0","","","(""4"","""",""5"","""",""8"","""",""12"","""")"
"35260005","31000087","1","0","(1,999)","0","0","1","","","","0","0","(25,20,25,20,25,20,25,20,25,20,25,20,25,20,25,20,25,20)","(25,20,25,20,25,20,25,20,25,20,25,20,25,20,25,20,25,20)","0","0","0","","",""
"35260006","31000088","1","0","(1,999)","0","0","1","","","","0","0","(25,20,25,20,25,20,25,20,25,20,25,20,25,20,25,20,25,20)","(25,20,25,20,25,20,25,20,25,20,25,20,25,20,25,20,25,20)","0","0","0","","",""
"35260007","31000095","1","0","(1,999)","0","0","1","","","","0","0","(25,40,25,40,25,40,25,40,25,40,25,40,25,40,25,40,25,40)","(25,40,25,40,25,40,25,40,25,40,25,40,25,40,25,40,25,40)","0","0","0","","",""
"35260008","31000096","1","0","(1,999)","0","0","1","","","","0","0","(25,60,25,60,25,60,25,60,25,60,25,60,25,60,25,60,25,60)","(25,60,25,60,25,60,25,60,25,60,25,60,25,60,25,60,25,60)","0","0","0","","",""
"35260009","31000093","1","0","(1,999)","0","0","1","","","","0","0","(25,80,25,80,25,80,25,80,25,80,25,80,25,80,25,80,25,80)","(25,80,25,80,25,80,25,80,25,80,25,80,25,80,25,80,25,80)","0","0","0","","",""
"35260010","31000058","1","0","(1,999)","0","0","1","","","","0","0","(25,380,25,380,25,380,25,380,25,380,25,380,25,380,25,380,25,380)","(25,380,25,380,25,380,25,380,25,380,25,380,25,380,25,380,25,380)","0","0","0","","",""
"35260011","31000085","1","0","(1,999)","0","0","1","","","","0","0","(25,300,25,300,25,300,25,300,25,300,25,300,25,300,25,300,25,300)","(25,300,25,300,25,300,25,300,25,300,25,300,25,300,25,300,25,300)","0","0","0","","",""
"35260012","31000186","1","0","(1,999)","0","0","1","","","","0","0","(25,10,25,10,25,10,25,10,25,10,25,10,25,10,25,10,25,10)","(25,10,25,10,25,10,25,10,25,10,25,10,25,10,25,10,25,10)","0","0","0","","",""
"35260013","31000187","1","0","(1,999)","0","0","1","","","","0","0","(25,30,25,30,25,30,25,30,25,30,25,30,25,30,25,30,25,30)","(25,30,25,30,25,30,25,30,25,30,25,30,25,30,25,30,25,30)","0","0","0","","",""
"35260014","31000188","1","0","(1,999)","0","0","1","","","","0","0","(25,50,25,50,25,50,25,50,25,50,25,50,25,50,25,50,25,50)","(25,50,25,50,25,50,25,50,25,50,25,50,25,50,25,50,25,50)","0","0","0","","",""
"35260015","31041041","1","0","(1,999)","0","0","1","","","","0","0","(25,21,25,21,25,21,25,21,25,21,25,21,25,21,25,21,25,21)","(25,21,25,21,25,21,25,21,25,21,25,21,25,21,25,21,25,21)","0","0","0","","",""
"35260016","31041042","1","0","(1,999)","0","0","1","","","","0","0","(25,99,25,99,25,99,25,99,25,99,25,99,25,99,25,99,25,99)","(25,99,25,99,25,99,25,99,25,99,25,99,25,99,25,99,25,99)","0","0","0","","",""
"35260017","31041043","1","0","(1,999)","0","0","1","","","","0","0","(25,99,25,99,25,99,25,99,25,99,25,99,25,99,25,99,25,99)","(25,99,25,99,25,99,25,99,25,99,25,99,25,99,25,99,25,99)","0","0","0","","",""
"35260018","31041044","1","0","(1,999)","0","0","1","","","","0","0","(25,210,25,210,25,210,25,210,25,210,25,210,25,210,25,210,25,210)","(25,210,25,210,25,210,25,210,25,210,25,210,25,210,25,210,25,210)","0","0","0","","",""
"35260019","31041045","1","0","(1,999)","0","0","1","","","","0","0","(25,520,25,520,25,520,25,520,25,520,25,520,25,520,25,520,25,520)","(25,520,25,520,25,520,25,520,25,520,25,520,25,520,25,520,25,520)","0","0","0","","",""
"35261001","31020007","1","0","(1,999)","0","0","1","","","","0","0","(25,5,25,5,25,5,25,5,25,5,25,5,25,5,25,5,25,5)","(25,5,25,5,25,5,25,5,25,5,25,5,25,5,25,5,25,5)","0","0","0","","",""
"35261002","31000040","1","0","(1,999)","0","0","1","","","","0","0","(25,5,25,5,25,5,25,5,25,5,25,5,25,5,25,5,25,5)","(25,5,25,5,25,5,25,5,25,5,25,5,25,5,25,5,25,5)","0","1","100","","",""
"35261003","31000028","1","0","(1,999)","0","0","1","","","","0","0","(25,10,25,10,25,10,25,10,25,10,25,10,25,10,25,10,25,10)","(25,10,25,10,25,10,25,10,25,10,25,10,25,10,25,10,25,10)","0","1","400","","",""
"35261004","31000029","1","0","(1,999)","0","0","1","","","","0","0","(25,30,25,30,25,30,25,30,25,30,25,30,25,30,25,30,25,30)","(25,30,25,30,25,30,25,30,25,30,25,30,25,30,25,30,25,30)","0","1","100","","",""
"35261005","31020061","1","0","(1,999)","0","0","1","","","","0","0","(25,20,25,20,25,20,25,20,25,20,25,20,25,20,25,20,25,20)","(25,20,25,20,25,20,25,20,25,20,25,20,25,20,25,20,25,20)","0","0","0","","",""
"35261006","31130408","1","0","(1,999)","0","0","0","","","","0","0","(25,120,25,120,25,120,25,120,25,120,25,120,25,120,25,120,25,120)","(25,120,25,120,25,120,25,120,25,120,25,120,25,120,25,120,25,120)","0","0","0","","",""
"35261007","31041034","1","0","(1,999)","0","0","1","","","","0","0","(25,300,25,300,25,300,25,300,25,300,25,300,25,300,25,300,25,300)","(25,300,25,300,25,300,25,300,25,300,25,300,25,300,25,300,25,300)","0","0","0","","",""
"35261008","31000053","1","0","(1,999)","0","0","1","","","","0","0","(25,50,25,50,25,50,25,50,25,50,25,50,25,50,25,50,25,50)","(25,50,25,50,25,50,25,50,25,50,25,50,25,50,25,50,25,50)","0","3","20","","0",""
"35261009","31000045","1","0","(1,999)","0","0","1","","","","0","0","(25,150,25,150,25,150,25,150,25,150,25,150,25,150,25,150,25,150)","(25,150,25,150,25,150,25,150,25,150,25,150,25,150,25,150,25,150)","0","3","20","","0",""
"35261010","31051001","1","0","(1,999)","0","0","1","","","","0","0","(25,12,25,12,25,12,25,12,25,12,25,12,25,12,25,12,25,12)","(25,12,25,12,25,12,25,12,25,12,25,12,25,12,25,12,25,12)","0","0","0","","",""
"35261011","31051002","1","0","(1,999)","0","0","1","","","","0","0","(25,12,25,12,25,12,25,12,25,12,25,12,25,12,25,12,25,12)","(25,12,25,12,25,12,25,12,25,12,25,12,25,12,25,12,25,12)","0","0","0","","",""
"35261012","31051004","1","0","(200,999)","0","0","1","","","","0","0","(25,60,25,60,25,60,25,60,25,60,25,60,25,60,25,60,25,60)","(25,60,25,60,25,60,25,60,25,60,25,60,25,60,25,60,25,60)","0","0","0","","",""
"35261013","31051005","1","0","(200,999)","0","0","1","","","","0","0","(25,60,25,60,25,60,25,60,25,60,25,60,25,60,25,60,25,60)","(25,60,25,60,25,60,25,60,25,60,25,60,25,60,25,60,25,60)","0","0","0","","",""
"35261014","31051013","1","0","(1,999)","0","0","1","","","","0","0","(25,12,25,12,25,12,25,12,25,12,25,12,25,12,25,12,25,12)","(25,12,25,12,25,12,25,12,25,12,25,12,25,12,25,12,25,12)","0","0","0","","",""
"35261015","31051014","1","0","(200,999)","0","0","1","","","","0","0","(25,60,25,60,25,60,25,60,25,60,25,60,25,60,25,60,25,60)","(25,60,25,60,25,60,25,60,25,60,25,60,25,60,25,60,25,60)","0","0","0","","",""
"35400001","31010054","10","0","(1,999)","0","0","0","","","","0","0","(3,200,3,200,3,200,3,200,3,200,3,200,3,200,3,200,3,200)","(3,100,3,100,3,100,3,100,3,100,3,100,3,100,3,100,3,100)","0","1","30","","",""
"35400002","31020004","10","0","(1,999)","0","0","0","","","","0","0","(3,50,3,50,3,50,3,50,3,50,3,50,3,50,3,50,3,50)","(3,30,3,30,3,30,3,30,3,30,3,30,3,30,3,30,3,30)","0","1","30","","",""
"35400003","31020003","5","0","(1,999)","0","0","0","","","","0","0","(3,150,3,150,3,150,3,150,3,150,3,150,3,150,3,150,3,150)","(3,90,3,90,3,90,3,90,3,90,3,90,3,90,3,90,3,90)","0","1","10","","",""
"35400004","31020004","10","0","(1,999)","0","0","0","","","","0","0","(3,50,3,50,3,50,3,50,3,50,3,50,3,50,3,50,3,50)","(3,30,3,30,3,30,3,30,3,30,3,30,3,30,3,30,3,30)","0","1","30","","",""
"35400005","31020003","5","0","(1,999)","0","0","0","","","","0","0","(3,150,3,150,3,150,3,150,3,150,3,150,3,150,3,150,3,150)","(3,90,3,90,3,90,3,90,3,90,3,90,3,90,3,90,3,90)","0","1","10","","",""
"35400006","31020008","10","0","(1,999)","0","0","0","","","","0","0","(3,200,3,200,3,200,3,200,3,200,3,200,3,200,3,200,3,200)","(3,160,3,160,3,160,3,160,3,160,3,160,3,160,3,160,3,160)","0","1","30","","",""
"35400007","31000170","1","0","(1,999)","0","0","0","","","","0","0","(3,360,3,360,3,360,3,360,3,360,3,360,3,360,3,360,3,360)","(3,360,3,360,3,360,3,360,3,360,3,360,3,360,3,360,3,360)","0","1","6","","",""
"35400008","31010107","10","0","(1,999)","0","0","0","","","","0","0","(3,200,3,200,3,200,3,200,3,200,3,200,3,200,3,200,3,200)","(3,100,3,100,3,100,3,100,3,100,3,100,3,100,3,100,3,100)","0","1","30","","",""
"35400009","31000105","10","0","(1,999)","0","0","0","","","","0","0","(3,400,3,400,3,400,3,400,3,400,3,400,3,400,3,400,3,400)","(3,300,3,300,3,300,3,300,3,300,3,300,3,300,3,300,3,300)","0","1","5","","",""
"35400010","31000106","5","0","(1,999)","0","0","0","","","","0","0","(3,600,3,600,3,600,3,600,3,600,3,600,3,600,3,600,3,600)","(3,450,3,450,3,450,3,450,3,450,3,450,3,450,3,450,3,450)","0","1","5","","",""
"35400011","31090011","1","0","(1,999)","0","0","0","","","","0","0","(3,250,3,250,3,250,3,250,3,250,3,250,3,250,3,250,3,250)","(3,250,3,250,3,250,3,250,3,250,3,250,3,250,3,250,3,250)","0","1","5","","",""
"35400012","31091057","1","0","(1,999)","0","0","0","","","","0","0","(3,1250,3,1250,3,1250,3,1250,3,1250,3,1250,3,1250,3,1250,3,1250)","(3,625,3,625,3,625,3,625,3,625,3,625,3,625,3,625,3,625)","0","1","2","","",""
"35400013","31010059","10","0","(1,999)","0","0","0","","","","0","0","(3,50,3,50,3,50,3,50,3,50,3,50,3,50,3,50,3,50)","(3,20,3,20,3,20,3,20,3,20,3,20,3,20,3,20,3,20)","0","1","100","","",""
"35400014","31000040","10","0","(1,999)","0","0","0","","","","0","0","(3,50,3,50,3,50,3,50,3,50,3,50,3,50,3,50,3,50)","(3,30,3,30,3,30,3,30,3,30,3,30,3,30,3,30,3,30)","0","1","30","","",""
"35400015","31000099","5","0","(1,999)","0","0","0","","","","0","0","(3,200,3,200,3,200,3,200,3,200,3,200,3,200,3,200,3,200)","(3,150,3,150,3,150,3,150,3,150,3,150,3,150,3,150,3,150)","0","1","30","","",""
"35400016","31090012","1","0","(1,999)","0","0","0","","","","0","0","(3,260,3,260,3,260,3,260,3,260,3,260,3,260,3,260,3,260)","(3,260,3,260,3,260,3,260,3,260,3,260,3,260,3,260,3,260)","0","1","5","","",""
"35400017","31110005","1","0","(1,999)","0","0","0","","","","0","0","(3,810,3,810,3,810,3,810,3,810,3,810,3,810,3,810,3,810)","(3,162,3,162,3,162,3,162,3,162,3,162,3,162,3,162,3,162)","0","1","20","","",""
"35400018","31110105","1","0","(1,999)","0","0","0","","","","0","0","(3,810,3,810,3,810,3,810,3,810,3,810,3,810,3,810,3,810)","(3,162,3,162,3,162,3,162,3,162,3,162,3,162,3,162,3,162)","0","1","20","","",""
"35400019","31090095","1","0","(1,999)","0","0","0","","","","0","0","(3,88,3,88,3,88,3,88,3,88,3,88,3,88,3,88,3,88)","(3,88,3,88,3,88,3,88,3,88,3,88,3,88,3,88,3,88)","0","0","0","","",""
"35400020","31020004","10","0","(1,999)","0","0","0","","","","0","0","(3,50,3,50,3,50,3,50,3,50,3,50,3,50,3,50,3,50)","(3,25,3,25,3,25,3,25,3,25,3,25,3,25,3,25,3,25)","0","1","50","","",""
"35400021","31020003","5","0","(1,999)","0","0","0","","","","0","0","(3,150,3,150,3,150,3,150,3,150,3,150,3,150,3,150,3,150)","(3,75,3,75,3,75,3,75,3,75,3,75,3,75,3,75,3,75)","0","1","30","","",""
"35400022","31090095","1","0","(1,999)","0","0","0","","","","0","0","(3,88,3,88,3,88,3,88,3,88,3,88,3,88,3,88,3,88)","(3,88,3,88,3,88,3,88,3,88,3,88,3,88,3,88,3,88)","0","0","0","","",""
"35400023","31000101","1","0","(1,999)","0","0","0","","","","0","0","(3,500,3,500,3,500,3,500,3,500,3,500,3,500,3,500,3,500)","(3,400,3,400,3,400,3,400,3,400,3,400,3,400,3,400,3,400)","0","1","8","","",""
"35400024","31090013","1","0","(1,999)","0","0","0","","","","0","0","(3,450,3,450,3,450,3,450,3,450,3,450,3,450,3,450,3,450)","(3,450,3,450,3,450,3,450,3,450,3,450,3,450,3,450,3,450)","0","1","5","","",""
"35400025","31000028","30","0","(1,999)","0","0","0","","","","0","0","(3,300,3,300,3,300,3,300,3,300,3,300,3,300,3,300,3,300)","(3,150,3,150,3,150,3,150,3,150,3,150,3,150,3,150,3,150)","0","1","50","","",""
"35400026","31000029","10","0","(1,999)","0","0","0","","","","0","0","(3,300,3,300,3,300,3,300,3,300,3,300,3,300,3,300,3,300)","(3,150,3,150,3,150,3,150,3,150,3,150,3,150,3,150,3,150)","0","1","30","","",""
"35400027","31000027","1","0","(1,999)","0","0","0","","","","0","0","(3,150,3,150,3,150,3,150,3,150,3,150,3,150,3,150,3,150)","(3,90,3,90,3,90,3,90,3,90,3,90,3,90,3,90,3,90)","0","1","10","","",""
"35400028","31000062","1","0","(1,999)","0","0","0","","","","0","0","(3,120,3,120,3,120,3,120,3,120,3,120,3,120,3,120,3,120)","(3,60,3,60,3,60,3,60,3,60,3,60,3,60,3,60,3,60)","0","1","50","","",""
"35400029","31000063","1","0","(1,999)","0","0","0","","","","0","0","(3,480,3,480,3,480,3,480,3,480,3,480,3,480,3,480,3,480)","(3,240,3,240,3,240,3,240,3,240,3,240,3,240,3,240,3,240)","0","1","20","","",""
"35400030","31090096","1","0","(1,999)","0","0","0","","","","0","0","(3,88,3,88,3,88,3,88,3,88,3,88,3,88,3,88,3,88)","(3,88,3,88,3,88,3,88,3,88,3,88,3,88,3,88,3,88)","0","0","0","","",""
"35400031","31010060","10","0","(1,999)","0","0","0","","","","0","0","(3,100,3,100,3,100,3,100,3,100,3,100,3,100,3,100,3,100)","(3,20,3,20,3,20,3,20,3,20,3,20,3,20,3,20,3,20)","0","1","100","","",""
"35400032","31090096","1","0","(1,999)","0","0","0","","","","0","0","(3,88,3,88,3,88,3,88,3,88,3,88,3,88,3,88,3,88)","(3,88,3,88,3,88,3,88,3,88,3,88,3,88,3,88,3,88)","0","0","0","","",""
"35400033","31020004","100","0","(1,999)","0","0","0","","","","0","0","(3,500,3,500,3,500,3,500,3,500,3,500,3,500,3,500,3,500)","(3,188,3,188,3,188,3,188,3,188,3,188,3,188,3,188,3,188)","0","0","0","","",""
"35400034","31020003","10","0","(1,999)","0","0","0","","","","0","0","(3,300,3,300,3,300,3,300,3,300,3,300,3,300,3,300,3,300)","(3,88,3,88,3,88,3,88,3,88,3,88,3,88,3,88,3,88)","0","0","0","","",""
"35400035","31000062","1","0","(1,999)","0","0","0","","","","0","0","(3,120,3,120,3,120,3,120,3,120,3,120,3,120,3,120,3,120)","(3,60,3,60,3,60,3,60,3,60,3,60,3,60,3,60,3,60)","0","0","0","","",""
"35400036","31000063","1","0","(1,999)","0","0","0","","","","0","0","(3,480,3,480,3,480,3,480,3,480,3,480,3,480,3,480,3,480)","(3,240,3,240,3,240,3,240,3,240,3,240,3,240,3,240,3,240)","0","1","100","","",""
"35400037","31000170","1","0","(1,999)","0","0","0","","","","0","0","(3,360,3,360,3,360,3,360,3,360,3,360,3,360,3,360,3,360)","(3,288,3,288,3,288,3,288,3,288,3,288,3,288,3,288,3,288)","0","1","16","","",""
"35400038","31090113","1","0","(1,999)","0","0","0","","","","0","0","(3,12800,3,12800,3,12800,3,12800,3,12800,3,12800,3,12800,3,12800,3,12800)","(3,1280,3,1280,3,1280,3,1280,3,1280,3,1280,3,1280,3,1280,3,1280)","0","1","3","","",""
"35400039","31090114","1","0","(1,999)","0","0","0","","","","0","0","(3,12800,3,12800,3,12800,3,12800,3,12800,3,12800,3,12800,3,12800,3,12800)","(3,1280,3,1280,3,1280,3,1280,3,1280,3,1280,3,1280,3,1280,3,1280)","0","1","3","","",""
"35400040","31020055","1","0","(1,999)","0","0","0","","","","0","0","(3,720,3,720,3,720,3,720,3,720,3,720,3,720,3,720,3,720)","(3,648,3,648,3,648,3,648,3,648,3,648,3,648,3,648,3,648)","0","1","15","","",""
"35400041","31000051","1","0","(1,999)","0","0","0","","","","0","0","(3,650,3,650,3,650,3,650,3,650,3,650,3,650,3,650,3,650)","(3,195,3,195,3,195,3,195,3,195,3,195,3,195,3,195,3,195)","0","1","20","","",""
"35400042","31000052","20","0","(1,999)","0","0","0","","","","0","0","(3,16000,3,16000,3,16000,3,16000,3,16000,3,16000,3,16000,3,16000,3,16000)","(3,6400,3,6400,3,6400,3,6400,3,6400,3,6400,3,6400,3,6400,3,6400)","0","1","1","","",""
"35400043","31000073","20","0","(1,999)","0","0","0","","","","0","0","(3,40000,3,40000,3,40000,3,40000,3,40000,3,40000,3,40000,3,40000,3,40000)","(3,8000,3,8000,3,8000,3,8000,3,8000,3,8000,3,8000,3,8000,3,8000)","0","1","1","","",""
"35400044","31000105","300","0","(1,999)","0","0","0","","","","0","0","(3,12000,3,12000,3,12000,3,12000,3,12000,3,12000,3,12000,3,12000,3,12000)","(3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200)","0","1","3","","",""
"35400045","31000106","100","0","(1,999)","0","0","0","","","","0","0","(3,12000,3,12000,3,12000,3,12000,3,12000,3,12000,3,12000,3,12000,3,12000)","(3,3000,3,3000,3,3000,3,3000,3,3000,3,3000,3,3000,3,3000,3,3000)","0","1","1","","",""
"35400046","31000027","35","0","(1,999)","0","0","0","","","","0","0","(3,5600,3,5600,3,5600,3,5600,3,5600,3,5600,3,5600,3,5600,3,5600)","(3,2800,3,2800,3,2800,3,2800,3,2800,3,2800,3,2800,3,2800,3,2800)","0","1","1","","",""
"35400047","31000099","300","0","(1,999)","0","0","0","","","","0","0","(3,12000,3,12000,3,12000,3,12000,3,12000,3,12000,3,12000,3,12000,3,12000)","(3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200)","0","1","3","","",""
"35400048","31000105","100","0","(1,999)","0","0","0","","","","0","0","(3,4000,3,4000,3,4000,3,4000,3,4000,3,4000,3,4000,3,4000,3,4000)","(3,1000,3,1000,3,1000,3,1000,3,1000,3,1000,3,1000,3,1000,3,1000)","0","1","1","","",""
"35400049","31000106","50","0","(1,999)","0","0","0","","","","0","0","(3,6000,3,6000,3,6000,3,6000,3,6000,3,6000,3,6000,3,6000,3,6000)","(3,2000,3,2000,3,2000,3,2000,3,2000,3,2000,3,2000,3,2000,3,2000)","0","1","1","","",""
"35400050","31000027","20","0","(1,999)","0","0","0","","","","0","0","(3,1600,3,1600,3,1600,3,1600,3,1600,3,1600,3,1600,3,1600,3,1600)","(3,1120,3,1120,3,1120,3,1120,3,1120,3,1120,3,1120,3,1120,3,1120)","0","1","1","","",""
"35400051","31000099","100","0","(1,999)","0","0","0","","","","0","0","(3,4000,3,4000,3,4000,3,4000,3,4000,3,4000,3,4000,3,4000,3,4000)","(3,1000,3,1000,3,1000,3,1000,3,1000,3,1000,3,1000,3,1000,3,1000)","0","1","1","","",""
"35400052","31140133","1","0","(1,999)","0","0","1","","","","0","0","(24,2000,24,2000,24,2000,24,2000,24,2000,24,2000,24,2000,24,2000,24,2000)","(24,2000,24,2000,24,2000,24,2000,24,2000,24,2000,24,2000,24,2000,24,2000)","0","1","20","","",""
"35400053","31140132","1","0","(1,999)","0","0","1","","","","0","0","(24,500,24,500,24,500,24,500,24,500,24,500,24,500,24,500,24,500)","(24,500,24,500,24,500,24,500,24,500,24,500,24,500,24,500,24,500)","0","0","0","","",""
"35400054","31000176","1","0","(1,999)","0","0","1","","","","0","0","(24,8350,24,8350,24,8350,24,8350,24,8350,24,8350,24,8350,24,8350,24,8350)","(24,8350,24,8350,24,8350,24,8350,24,8350,24,8350,24,8350,24,8350,24,8350)","0","1","20","","",""
"35400055","31000177","1","0","(1,999)","0","0","1","","","","0","0","(24,66700,24,66700,24,66700,24,66700,24,66700,24,66700,24,66700,24,66700,24,66700)","(24,66700,24,66700,24,66700,24,66700,24,66700,24,66700,24,66700,24,66700,24,66700)","0","1","1","","",""
"35400056","31000178","1","0","(1,999)","0","0","1","","","","0","0","(24,1000,24,1000,24,1000,24,1000,24,1000,24,1000,24,1000,24,1000,24,1000)","(24,1000,24,1000,24,1000,24,1000,24,1000,24,1000,24,1000,24,1000,24,1000)","0","0","0","","",""
"35400057","31000179","1","0","(1,999)","0","0","1","","","","0","0","(24,6670,24,6670,24,6670,24,6670,24,6670,24,6670,24,6670,24,6670,24,6670)","(24,6670,24,6670,24,6670,24,6670,24,6670,24,6670,24,6670,24,6670,24,6670)","0","0","0","","",""
"35400058","31000180","1","0","(1,999)","0","0","1","","","","0","0","(24,15000,24,15000,24,15000,24,15000,24,15000,24,15000,24,15000,24,15000,24,15000)","(24,15000,24,15000,24,15000,24,15000,24,15000,24,15000,24,15000,24,15000,24,15000)","0","0","0","","",""
"35400059","31000175","1","0","(1,999)","0","0","1","","","","0","0","(24,333333,24,333333,24,333333,24,333333,24,333333,24,333333,24,333333,24,333333,24,333333)","(24,300000,24,300000,24,300000,24,300000,24,300000,24,300000,24,300000,24,300000,24,300000)","0","1","1","","",""
"35400101","31130428","1","0","(1,999)","0","0","0","","","","0","0","(3,3280,3,3280,3,3280,3,3280,3,3280,3,3280,3,3280,3,3280,3,3280)","(3,1640,3,1640,3,1640,3,1640,3,1640,3,1640,3,1640,3,1640,3,1640)","0","3","1","","",""
"35400102","31130431","1","0","(1,999)","0","0","0","","","","0","0","(3,4880,3,4880,3,4880,3,4880,3,4880,3,4880,3,4880,3,4880,3,4880)","(3,2440,3,2440,3,2440,3,2440,3,2440,3,2440,3,2440,3,2440,3,2440)","0","3","1","","",""
"35400103","31130432","1","0","(1,999)","0","0","0","","","","0","0","(3,6480,3,6480,3,6480,3,6480,3,6480,3,6480,3,6480,3,6480,3,6480)","(3,3240,3,3240,3,3240,3,3240,3,3240,3,3240,3,3240,3,3240,3,3240)","0","3","1","","",""
"35400104","31130434","1","0","(1,999)","0","0","0","","","","0","0","(3,6880,3,6880,3,6880,3,6880,3,6880,3,6880,3,6880,3,6880,3,6880)","(3,3440,3,3440,3,3440,3,3440,3,3440,3,3440,3,3440,3,3440,3,3440)","0","3","1","","",""
"35400105","31130436","1","0","(1,999)","0","0","0","","","","0","0","(3,8800,3,8800,3,8800,3,8800,3,8800,3,8800,3,8800,3,8800,3,8800)","(3,4400,3,4400,3,4400,3,4400,3,4400,3,4400,3,4400,3,4400,3,4400)","0","3","1","","",""
"35400106","31130437","1","0","(1,999)","0","0","0","","","","0","0","(3,8800,3,8800,3,8800,3,8800,3,8800,3,8800,3,8800,3,8800,3,8800)","(3,4400,3,4400,3,4400,3,4400,3,4400,3,4400,3,4400,3,4400,3,4400)","0","3","1","","",""
"35400107","31130438","1","0","(1,999)","0","0","0","","","","0","0","(3,10880,3,10880,3,10880,3,10880,3,10880,3,10880,3,10880,3,10880,3,10880)","(3,5440,3,5440,3,5440,3,5440,3,5440,3,5440,3,5440,3,5440,3,5440)","0","3","1","","",""
"35400108","31130439","1","0","(1,999)","0","0","0","","","","0","0","(3,10880,3,10880,3,10880,3,10880,3,10880,3,10880,3,10880,3,10880,3,10880)","(3,5440,3,5440,3,5440,3,5440,3,5440,3,5440,3,5440,3,5440,3,5440)","0","3","1","","",""
"35400109","31090541","1","0","(1,999)","0","0","0","","","","0","0","(3,240,3,240,3,240,3,240,3,240,3,240,3,240,3,240,3,240)","(3,72,3,72,3,72,3,72,3,72,3,72,3,72,3,72,3,72)","0","3","30","","",""
