"AttributeId","PokedexName","PokedexIcon","Describe","OpenLevel","UnLockMissionID","NpcID","Color","Type","SubType","UpgradeLevel","MaxLevel","UnlockCost","UpgradeCost","AttArray","FetterArr","PsycheIdArray","ProtectId"
"60000314","90052006","91240003","90203084","1","","","3","2","1","14","20","","(8,17500)","(4,8,12540,0,1,4,5,1805,0,1,4,6,2185,0,1,4,7,6080,0,1,4,9,1045,0,1,4,10,1045,0,1)","","(31070148,30,31070149,30,31070150,30,31070151,30,31070152,30,31070153,30,31070154,30,31070155,30,31070158,30,31070163,30,31070159,30,31070160,30,31070162,30,31070156,30)",""
"60000315","90052006","91240003","90203084","1","","","3","2","1","15","20","","(8,18000)","(4,8,13200,0,1,4,5,1900,0,1,4,6,2300,0,1,4,7,6400,0,1,4,9,1100,0,1,4,10,1100,0,1)","","(31070148,30,31070149,30,31070150,30,31070151,30,31070152,30,31070153,30,31070154,30,31070155,30,31070158,30,31070163,30,31070159,30,31070160,30,31070162,30,31070156,30)",""
"60000316","90052006","91240003","90203084","1","","","3","2","1","16","20","","(8,18500)","(4,8,13860,0,1,4,5,1995,0,1,4,6,2415,0,1,4,7,6720,0,1,4,9,1155,0,1,4,10,1155,0,1)","","(31070148,30,31070149,30,31070150,30,31070151,30,31070152,30,31070153,30,31070154,30,31070155,30,31070158,30,31070163,30,31070159,30,31070160,30,31070162,30,31070156,30)",""
"60000317","90052006","91240003","90203084","1","","","3","2","1","17","20","","(8,19000)","(4,8,14520,0,1,4,5,2090,0,1,4,6,2530,0,1,4,7,7040,0,1,4,9,1210,0,1,4,10,1210,0,1)","","(31070148,30,31070149,30,31070150,30,31070151,30,31070152,30,31070153,30,31070154,30,31070155,30,31070158,30,31070163,30,31070159,30,31070160,30,31070162,30,31070156,30)",""
"60000318","90052006","91240003","90203084","1","","","3","2","1","18","20","","(8,19500)","(4,8,15180,0,1,4,5,2185,0,1,4,6,2645,0,1,4,7,7360,0,1,4,9,1265,0,1,4,10,1265,0,1)","","(31070148,30,31070149,30,31070150,30,31070151,30,31070152,30,31070153,30,31070154,30,31070155,30,31070158,30,31070163,30,31070159,30,31070160,30,31070162,30,31070156,30)",""
"60000319","90052006","91240003","90203084","1","","","3","2","1","19","20","","(8,20000)","(4,8,15840,0,1,4,5,2280,0,1,4,6,2760,0,1,4,7,7680,0,1,4,9,1320,0,1,4,10,1320,0,1)","","(31070148,30,31070149,30,31070150,30,31070151,30,31070152,30,31070153,30,31070154,30,31070155,30,31070158,30,31070163,30,31070159,30,31070160,30,31070162,30,31070156,30)",""
"60000320","90052006","91240003","90203084","1","","","3","2","1","20","20","","","(4,8,16500,0,1,4,5,2375,0,1,4,6,2875,0,1,4,7,8000,0,1,4,9,1375,0,1,4,10,1375,0,1)","","(31070148,30,31070149,30,31070150,30,31070151,30,31070152,30,31070153,30,31070154,30,31070155,30,31070158,30,31070163,30,31070159,30,31070160,30,31070162,30,31070156,30)",""
"60000400","90052082","91240004","90203085","1","","","3","2","2","0","20","","(8,13000)","(4,8,3625,0,1,4,5,525,0,1,4,6,625,0,1,4,7,1750,0,1,4,9,300,0,1,4,10,300,0,1)","","(31070164,50,31070165,50,31070166,50,31070168,50,31070169,50,31070170,50,31070171,50,31070172,50,31070173,50)",""
"60000401","90052082","91240004","90203085","1","","","3","2","2","1","20","","(8,13500)","(4,8,4350,0,1,4,5,630,0,1,4,6,750,0,1,4,7,2100,0,1,4,9,360,0,1,4,10,360,0,1)","","(31070164,50,31070165,50,31070166,50,31070168,50,31070169,50,31070170,50,31070171,50,31070172,50,31070173,50)",""
"60000402","90052082","91240004","90203085","1","","","3","2","2","2","20","","(8,14000)","(4,8,5075,0,1,4,5,735,0,1,4,6,875,0,1,4,7,2450,0,1,4,9,420,0,1,4,10,420,0,1)","","(31070164,50,31070165,50,31070166,50,31070168,50,31070169,50,31070170,50,31070171,50,31070172,50,31070173,50)",""
"60000403","90052082","91240004","90203085","1","","","3","2","2","3","20","","(8,14500)","(4,8,5800,0,1,4,5,840,0,1,4,6,1000,0,1,4,7,2800,0,1,4,9,480,0,1,4,10,480,0,1)","","(31070164,50,31070165,50,31070166,50,31070168,50,31070169,50,31070170,50,31070171,50,31070172,50,31070173,50)",""
"60000404","90052082","91240004","90203085","1","","","3","2","2","4","20","","(8,15000)","(4,8,6525,0,1,4,5,945,0,1,4,6,1125,0,1,4,7,3150,0,1,4,9,540,0,1,4,10,540,0,1)","","(31070164,50,31070165,50,31070166,50,31070168,50,31070169,50,31070170,50,31070171,50,31070172,50,31070173,50)",""
"60000405","90052082","91240004","90203085","1","","","3","2","2","5","20","","(8,15500)","(4,8,7250,0,1,4,5,1050,0,1,4,6,1250,0,1,4,7,3500,0,1,4,9,600,0,1,4,10,600,0,1)","","(31070164,50,31070165,50,31070166,50,31070168,50,31070169,50,31070170,50,31070171,50,31070172,50,31070173,50)",""
"60000406","90052082","91240004","90203085","1","","","3","2","2","6","20","","(8,16000)","(4,8,7975,0,1,4,5,1155,0,1,4,6,1375,0,1,4,7,3850,0,1,4,9,660,0,1,4,10,660,0,1)","","(31070164,50,31070165,50,31070166,50,31070168,50,31070169,50,31070170,50,31070171,50,31070172,50,31070173,50)",""
"60000407","90052082","91240004","90203085","1","","","3","2","2","7","20","","(8,16500)","(4,8,8700,0,1,4,5,1260,0,1,4,6,1500,0,1,4,7,4200,0,1,4,9,720,0,1,4,10,720,0,1)","","(31070164,50,31070165,50,31070166,50,31070168,50,31070169,50,31070170,50,31070171,50,31070172,50,31070173,50)",""
"60000408","90052082","91240004","90203085","1","","","3","2","2","8","20","","(8,17000)","(4,8,9425,0,1,4,5,1365,0,1,4,6,1625,0,1,4,7,4550,0,1,4,9,780,0,1,4,10,780,0,1)","","(31070164,50,31070165,50,31070166,50,31070168,50,31070169,50,31070170,50,31070171,50,31070172,50,31070173,50)",""
"60000409","90052082","91240004","90203085","1","","","3","2","2","9","20","","(8,17500)","(4,8,10150,0,1,4,5,1470,0,1,4,6,1750,0,1,4,7,4900,0,1,4,9,840,0,1,4,10,840,0,1)","","(31070164,50,31070165,50,31070166,50,31070168,50,31070169,50,31070170,50,31070171,50,31070172,50,31070173,50)",""
"60000410","90052082","91240004","90203085","1","","","3","2","2","10","20","","(8,18000)","(4,8,10875,0,1,4,5,1575,0,1,4,6,1875,0,1,4,7,5250,0,1,4,9,900,0,1,4,10,900,0,1)","","(31070164,50,31070165,50,31070166,50,31070168,50,31070169,50,31070170,50,31070171,50,31070172,50,31070173,50)",""
"60000411","90052082","91240004","90203085","1","","","3","2","2","11","20","","(8,18500)","(4,8,11600,0,1,4,5,1680,0,1,4,6,2000,0,1,4,7,5600,0,1,4,9,960,0,1,4,10,960,0,1)","","(31070164,50,31070165,50,31070166,50,31070168,50,31070169,50,31070170,50,31070171,50,31070172,50,31070173,50)",""
"60000412","90052082","91240004","90203085","1","","","3","2","2","12","20","","(8,19000)","(4,8,12325,0,1,4,5,1785,0,1,4,6,2125,0,1,4,7,5950,0,1,4,9,1020,0,1,4,10,1020,0,1)","","(31070164,50,31070165,50,31070166,50,31070168,50,31070169,50,31070170,50,31070171,50,31070172,50,31070173,50)",""
"60000413","90052082","91240004","90203085","1","","","3","2","2","13","20","","(8,19500)","(4,8,13050,0,1,4,5,1890,0,1,4,6,2250,0,1,4,7,6300,0,1,4,9,1080,0,1,4,10,1080,0,1)","","(31070164,50,31070165,50,31070166,50,31070168,50,31070169,50,31070170,50,31070171,50,31070172,50,31070173,50)",""
"60000414","90052082","91240004","90203085","1","","","3","2","2","14","20","","(8,20000)","(4,8,13775,0,1,4,5,1995,0,1,4,6,2375,0,1,4,7,6650,0,1,4,9,1140,0,1,4,10,1140,0,1)","","(31070164,50,31070165,50,31070166,50,31070168,50,31070169,50,31070170,50,31070171,50,31070172,50,31070173,50)",""
"60000415","90052082","91240004","90203085","1","","","3","2","2","15","20","","(8,20500)","(4,8,14500,0,1,4,5,2100,0,1,4,6,2500,0,1,4,7,7000,0,1,4,9,1200,0,1,4,10,1200,0,1)","","(31070164,50,31070165,50,31070166,50,31070168,50,31070169,50,31070170,50,31070171,50,31070172,50,31070173,50)",""
"60000416","90052082","91240004","90203085","1","","","3","2","2","16","20","","(8,21000)","(4,8,15225,0,1,4,5,2205,0,1,4,6,2625,0,1,4,7,7350,0,1,4,9,1260,0,1,4,10,1260,0,1)","","(31070164,50,31070165,50,31070166,50,31070168,50,31070169,50,31070170,50,31070171,50,31070172,50,31070173,50)",""
"60000417","90052082","91240004","90203085","1","","","3","2","2","17","20","","(8,21500)","(4,8,15950,0,1,4,5,2310,0,1,4,6,2750,0,1,4,7,7700,0,1,4,9,1320,0,1,4,10,1320,0,1)","","(31070164,50,31070165,50,31070166,50,31070168,50,31070169,50,31070170,50,31070171,50,31070172,50,31070173,50)",""
"60000418","90052082","91240004","90203085","1","","","3","2","2","18","20","","(8,22000)","(4,8,16675,0,1,4,5,2415,0,1,4,6,2875,0,1,4,7,8050,0,1,4,9,1380,0,1,4,10,1380,0,1)","","(31070164,50,31070165,50,31070166,50,31070168,50,31070169,50,31070170,50,31070171,50,31070172,50,31070173,50)",""
"60000419","90052082","91240004","90203085","1","","","3","2","2","19","20","","(8,22500)","(4,8,17400,0,1,4,5,2520,0,1,4,6,3000,0,1,4,7,8400,0,1,4,9,1440,0,1,4,10,1440,0,1)","","(31070164,50,31070165,50,31070166,50,31070168,50,31070169,50,31070170,50,31070171,50,31070172,50,31070173,50)",""
"60000420","90052082","91240004","90203085","1","","","3","2","2","20","20","","","(4,8,18125,0,1,4,5,2625,0,1,4,6,3125,0,1,4,7,8750,0,1,4,9,1500,0,1,4,10,1500,0,1)","","(31070164,50,31070165,50,31070166,50,31070168,50,31070169,50,31070170,50,31070171,50,31070172,50,31070173,50)",""
"60000500","90052083","91240005","90203086","1","","","3","2","2","0","20","","(8,15500)","(4,8,3975,0,1,4,5,575,0,1,4,6,675,0,1,4,7,1925,0,1,4,9,325,0,1,4,10,325,0,1)","","(31070175,60,31070176,60,31070178,60,31070179,60,31070180,60,31070181,60,31070182,60)",""
"60000501","90052083","91240005","90203086","1","","","3","2","2","1","20","","(8,16000)","(4,8,4770,0,1,4,5,690,0,1,4,6,810,0,1,4,7,2310,0,1,4,9,390,0,1,4,10,390,0,1)","","(31070175,60,31070176,60,31070178,60,31070179,60,31070180,60,31070181,60,31070182,60)",""
"60000502","90052083","91240005","90203086","1","","","3","2","2","2","20","","(8,16500)","(4,8,5565,0,1,4,5,805,0,1,4,6,945,0,1,4,7,2695,0,1,4,9,455,0,1,4,10,455,0,1)","","(31070175,60,31070176,60,31070178,60,31070179,60,31070180,60,31070181,60,31070182,60)",""
"60000503","90052083","91240005","90203086","1","","","3","2","2","3","20","","(8,17000)","(4,8,6360,0,1,4,5,920,0,1,4,6,1080,0,1,4,7,3080,0,1,4,9,520,0,1,4,10,520,0,1)","","(31070175,60,31070176,60,31070178,60,31070179,60,31070180,60,31070181,60,31070182,60)",""
"60000504","90052083","91240005","90203086","1","","","3","2","2","4","20","","(8,17500)","(4,8,7155,0,1,4,5,1035,0,1,4,6,1215,0,1,4,7,3465,0,1,4,9,585,0,1,4,10,585,0,1)","","(31070175,60,31070176,60,31070178,60,31070179,60,31070180,60,31070181,60,31070182,60)",""
"60000505","90052083","91240005","90203086","1","","","3","2","2","5","20","","(8,18000)","(4,8,7950,0,1,4,5,1150,0,1,4,6,1350,0,1,4,7,3850,0,1,4,9,650,0,1,4,10,650,0,1)","","(31070175,60,31070176,60,31070178,60,31070179,60,31070180,60,31070181,60,31070182,60)",""
"60000506","90052083","91240005","90203086","1","","","3","2","2","6","20","","(8,18500)","(4,8,8745,0,1,4,5,1265,0,1,4,6,1485,0,1,4,7,4235,0,1,4,9,715,0,1,4,10,715,0,1)","","(31070175,60,31070176,60,31070178,60,31070179,60,31070180,60,31070181,60,31070182,60)",""
"60000507","90052083","91240005","90203086","1","","","3","2","2","7","20","","(8,19000)","(4,8,9540,0,1,4,5,1380,0,1,4,6,1620,0,1,4,7,4620,0,1,4,9,780,0,1,4,10,780,0,1)","","(31070175,60,31070176,60,31070178,60,31070179,60,31070180,60,31070181,60,31070182,60)",""
"60000508","90052083","91240005","90203086","1","","","3","2","2","8","20","","(8,19500)","(4,8,10335,0,1,4,5,1495,0,1,4,6,1755,0,1,4,7,5005,0,1,4,9,845,0,1,4,10,845,0,1)","","(31070175,60,31070176,60,31070178,60,31070179,60,31070180,60,31070181,60,31070182,60)",""
"60000509","90052083","91240005","90203086","1","","","3","2","2","9","20","","(8,20000)","(4,8,11130,0,1,4,5,1610,0,1,4,6,1890,0,1,4,7,5390,0,1,4,9,910,0,1,4,10,910,0,1)","","(31070175,60,31070176,60,31070178,60,31070179,60,31070180,60,31070181,60,31070182,60)",""
"60000510","90052083","91240005","90203086","1","","","3","2","2","10","20","","(8,20500)","(4,8,11925,0,1,4,5,1725,0,1,4,6,2025,0,1,4,7,5775,0,1,4,9,975,0,1,4,10,975,0,1)","","(31070175,60,31070176,60,31070178,60,31070179,60,31070180,60,31070181,60,31070182,60)",""
"60000511","90052083","91240005","90203086","1","","","3","2","2","11","20","","(8,21000)","(4,8,12720,0,1,4,5,1840,0,1,4,6,2160,0,1,4,7,6160,0,1,4,9,1040,0,1,4,10,1040,0,1)","","(31070175,60,31070176,60,31070178,60,31070179,60,31070180,60,31070181,60,31070182,60)",""
"60000512","90052083","91240005","90203086","1","","","3","2","2","12","20","","(8,21500)","(4,8,13515,0,1,4,5,1955,0,1,4,6,2295,0,1,4,7,6545,0,1,4,9,1105,0,1,4,10,1105,0,1)","","(31070175,60,31070176,60,31070178,60,31070179,60,31070180,60,31070181,60,31070182,60)",""
"60000513","90052083","91240005","90203086","1","","","3","2","2","13","20","","(8,22000)","(4,8,14310,0,1,4,5,2070,0,1,4,6,2430,0,1,4,7,6930,0,1,4,9,1170,0,1,4,10,1170,0,1)","","(31070175,60,31070176,60,31070178,60,31070179,60,31070180,60,31070181,60,31070182,60)",""
"60000514","90052083","91240005","90203086","1","","","3","2","2","14","20","","(8,22500)","(4,8,15105,0,1,4,5,2185,0,1,4,6,2565,0,1,4,7,7315,0,1,4,9,1235,0,1,4,10,1235,0,1)","","(31070175,60,31070176,60,31070178,60,31070179,60,31070180,60,31070181,60,31070182,60)",""
"60000515","90052083","91240005","90203086","1","","","3","2","2","15","20","","(8,23000)","(4,8,15900,0,1,4,5,2300,0,1,4,6,2700,0,1,4,7,7700,0,1,4,9,1300,0,1,4,10,1300,0,1)","","(31070175,60,31070176,60,31070178,60,31070179,60,31070180,60,31070181,60,31070182,60)",""
"60000516","90052083","91240005","90203086","1","","","3","2","2","16","20","","(8,23500)","(4,8,16695,0,1,4,5,2415,0,1,4,6,2835,0,1,4,7,8085,0,1,4,9,1365,0,1,4,10,1365,0,1)","","(31070175,60,31070176,60,31070178,60,31070179,60,31070180,60,31070181,60,31070182,60)",""
"60000517","90052083","91240005","90203086","1","","","3","2","2","17","20","","(8,24000)","(4,8,17490,0,1,4,5,2530,0,1,4,6,2970,0,1,4,7,8470,0,1,4,9,1430,0,1,4,10,1430,0,1)","","(31070175,60,31070176,60,31070178,60,31070179,60,31070180,60,31070181,60,31070182,60)",""
"60000518","90052083","91240005","90203086","1","","","3","2","2","18","20","","(8,24500)","(4,8,18285,0,1,4,5,2645,0,1,4,6,3105,0,1,4,7,8855,0,1,4,9,1495,0,1,4,10,1495,0,1)","","(31070175,60,31070176,60,31070178,60,31070179,60,31070180,60,31070181,60,31070182,60)",""
"60000519","90052083","91240005","90203086","1","","","3","2","2","19","20","","(8,25000)","(4,8,19080,0,1,4,5,2760,0,1,4,6,3240,0,1,4,7,9240,0,1,4,9,1560,0,1,4,10,1560,0,1)","","(31070175,60,31070176,60,31070178,60,31070179,60,31070180,60,31070181,60,31070182,60)",""
"60000520","90052083","91240005","90203086","1","","","3","2","2","20","20","","","(4,8,19875,0,1,4,5,2875,0,1,4,6,3375,0,1,4,7,9625,0,1,4,9,1625,0,1,4,10,1625,0,1)","","(31070175,60,31070176,60,31070178,60,31070179,60,31070180,60,31070181,60,31070182,60)",""
"60000600","90052086","91240006","90203087","1","","","3","2","2","0","20","","(8,18000)","(4,8,4375,0,1,4,5,625,0,1,4,6,750,0,1,4,7,2100,0,1,4,9,350,0,1,4,10,350,0,1)","","(31070183,80,31070184,80,31070185,80,31070186,80,31070205,80,31070206,80)",""
"60000601","90052086","91240006","90203087","1","","","3","2","2","1","20","","(8,18500)","(4,8,5250,0,1,4,5,750,0,1,4,6,900,0,1,4,7,2520,0,1,4,9,420,0,1,4,10,420,0,1)","","(31070183,80,31070184,80,31070185,80,31070186,80,31070205,80,31070206,80)",""
"60000602","90052086","91240006","90203087","1","","","3","2","2","2","20","","(8,19000)","(4,8,6125,0,1,4,5,875,0,1,4,6,1050,0,1,4,7,2940,0,1,4,9,490,0,1,4,10,490,0,1)","","(31070183,80,31070184,80,31070185,80,31070186,80,31070205,80,31070206,80)",""
"60000603","90052086","91240006","90203087","1","","","3","2","2","3","20","","(8,19500)","(4,8,7000,0,1,4,5,1000,0,1,4,6,1200,0,1,4,7,3360,0,1,4,9,560,0,1,4,10,560,0,1)","","(31070183,80,31070184,80,31070185,80,31070186,80,31070205,80,31070206,80)",""
"60000604","90052086","91240006","90203087","1","","","3","2","2","4","20","","(8,20000)","(4,8,7875,0,1,4,5,1125,0,1,4,6,1350,0,1,4,7,3780,0,1,4,9,630,0,1,4,10,630,0,1)","","(31070183,80,31070184,80,31070185,80,31070186,80,31070205,80,31070206,80)",""
"60000605","90052086","91240006","90203087","1","","","3","2","2","5","20","","(8,20500)","(4,8,8750,0,1,4,5,1250,0,1,4,6,1500,0,1,4,7,4200,0,1,4,9,700,0,1,4,10,700,0,1)","","(31070183,80,31070184,80,31070185,80,31070186,80,31070205,80,31070206,80)",""
"60000606","90052086","91240006","90203087","1","","","3","2","2","6","20","","(8,21000)","(4,8,9625,0,1,4,5,1375,0,1,4,6,1650,0,1,4,7,4620,0,1,4,9,770,0,1,4,10,770,0,1)","","(31070183,80,31070184,80,31070185,80,31070186,80,31070205,80,31070206,80)",""
"60000607","90052086","91240006","90203087","1","","","3","2","2","7","20","","(8,21500)","(4,8,10500,0,1,4,5,1500,0,1,4,6,1800,0,1,4,7,5040,0,1,4,9,840,0,1,4,10,840,0,1)","","(31070183,80,31070184,80,31070185,80,31070186,80,31070205,80,31070206,80)",""
"60000608","90052086","91240006","90203087","1","","","3","2","2","8","20","","(8,22000)","(4,8,11375,0,1,4,5,1625,0,1,4,6,1950,0,1,4,7,5460,0,1,4,9,910,0,1,4,10,910,0,1)","","(31070183,80,31070184,80,31070185,80,31070186,80,31070205,80,31070206,80)",""
"60000609","90052086","91240006","90203087","1","","","3","2","2","9","20","","(8,22500)","(4,8,12250,0,1,4,5,1750,0,1,4,6,2100,0,1,4,7,5880,0,1,4,9,980,0,1,4,10,980,0,1)","","(31070183,80,31070184,80,31070185,80,31070186,80,31070205,80,31070206,80)",""
"60000610","90052086","91240006","90203087","1","","","3","2","2","10","20","","(8,23000)","(4,8,13125,0,1,4,5,1875,0,1,4,6,2250,0,1,4,7,6300,0,1,4,9,1050,0,1,4,10,1050,0,1)","","(31070183,80,31070184,80,31070185,80,31070186,80,31070205,80,31070206,80)",""
"60000611","90052086","91240006","90203087","1","","","3","2","2","11","20","","(8,23500)","(4,8,14000,0,1,4,5,2000,0,1,4,6,2400,0,1,4,7,6720,0,1,4,9,1120,0,1,4,10,1120,0,1)","","(31070183,80,31070184,80,31070185,80,31070186,80,31070205,80,31070206,80)",""
"60000612","90052086","91240006","90203087","1","","","3","2","2","12","20","","(8,24000)","(4,8,14875,0,1,4,5,2125,0,1,4,6,2550,0,1,4,7,7140,0,1,4,9,1190,0,1,4,10,1190,0,1)","","(31070183,80,31070184,80,31070185,80,31070186,80,31070205,80,31070206,80)",""
"60000613","90052086","91240006","90203087","1","","","3","2","2","13","20","","(8,24500)","(4,8,15750,0,1,4,5,2250,0,1,4,6,2700,0,1,4,7,7560,0,1,4,9,1260,0,1,4,10,1260,0,1)","","(31070183,80,31070184,80,31070185,80,31070186,80,31070205,80,31070206,80)",""
"60000614","90052086","91240006","90203087","1","","","3","2","2","14","20","","(8,25000)","(4,8,16625,0,1,4,5,2375,0,1,4,6,2850,0,1,4,7,7980,0,1,4,9,1330,0,1,4,10,1330,0,1)","","(31070183,80,31070184,80,31070185,80,31070186,80,31070205,80,31070206,80)",""
"60000615","90052086","91240006","90203087","1","","","3","2","2","15","20","","(8,25500)","(4,8,17500,0,1,4,5,2500,0,1,4,6,3000,0,1,4,7,8400,0,1,4,9,1400,0,1,4,10,1400,0,1)","","(31070183,80,31070184,80,31070185,80,31070186,80,31070205,80,31070206,80)",""
"60000616","90052086","91240006","90203087","1","","","3","2","2","16","20","","(8,26000)","(4,8,18375,0,1,4,5,2625,0,1,4,6,3150,0,1,4,7,8820,0,1,4,9,1470,0,1,4,10,1470,0,1)","","(31070183,80,31070184,80,31070185,80,31070186,80,31070205,80,31070206,80)",""
"60000617","90052086","91240006","90203087","1","","","3","2","2","17","20","","(8,26500)","(4,8,19250,0,1,4,5,2750,0,1,4,6,3300,0,1,4,7,9240,0,1,4,9,1540,0,1,4,10,1540,0,1)","","(31070183,80,31070184,80,31070185,80,31070186,80,31070205,80,31070206,80)",""
"60000618","90052086","91240006","90203087","1","","","3","2","2","18","20","","(8,27000)","(4,8,20125,0,1,4,5,2875,0,1,4,6,3450,0,1,4,7,9660,0,1,4,9,1610,0,1,4,10,1610,0,1)","","(31070183,80,31070184,80,31070185,80,31070186,80,31070205,80,31070206,80)",""
"60000619","90052086","91240006","90203087","1","","","3","2","2","19","20","","(8,27500)","(4,8,21000,0,1,4,5,3000,0,1,4,6,3600,0,1,4,7,10080,0,1,4,9,1680,0,1,4,10,1680,0,1)","","(31070183,80,31070184,80,31070185,80,31070186,80,31070205,80,31070206,80)",""
"60000620","90052086","91240006","90203087","1","","","3","2","2","20","20","","","(4,8,21875,0,1,4,5,3125,0,1,4,6,3750,0,1,4,7,10500,0,1,4,9,1750,0,1,4,10,1750,0,1)","","(31070183,80,31070184,80,31070185,80,31070186,80,31070205,80,31070206,80)",""
"60000700","90052084","91240007","90203088","1","","","3","2","2","0","20","","(8,20500)","(4,8,4825,0,1,4,5,675,0,1,4,6,825,0,1,4,7,2325,0,1,4,9,375,0,1,4,10,375,0,1)","","(31070188,100,31070189,100,31070190,100,31070191,100,31070192,100)",""
"60000701","90052084","91240007","90203088","1","","","3","2","2","1","20","","(8,21000)","(4,8,5790,0,1,4,5,810,0,1,4,6,990,0,1,4,7,2790,0,1,4,9,450,0,1,4,10,450,0,1)","","(31070188,100,31070189,100,31070190,100,31070191,100,31070192,100)",""
"60000702","90052084","91240007","90203088","1","","","3","2","2","2","20","","(8,21500)","(4,8,6755,0,1,4,5,945,0,1,4,6,1155,0,1,4,7,3255,0,1,4,9,525,0,1,4,10,525,0,1)","","(31070188,100,31070189,100,31070190,100,31070191,100,31070192,100)",""
"60000703","90052084","91240007","90203088","1","","","3","2","2","3","20","","(8,22000)","(4,8,7720,0,1,4,5,1080,0,1,4,6,1320,0,1,4,7,3720,0,1,4,9,600,0,1,4,10,600,0,1)","","(31070188,100,31070189,100,31070190,100,31070191,100,31070192,100)",""
"60000704","90052084","91240007","90203088","1","","","3","2","2","4","20","","(8,22500)","(4,8,8685,0,1,4,5,1215,0,1,4,6,1485,0,1,4,7,4185,0,1,4,9,675,0,1,4,10,675,0,1)","","(31070188,100,31070189,100,31070190,100,31070191,100,31070192,100)",""
"60000705","90052084","91240007","90203088","1","","","3","2","2","5","20","","(8,23000)","(4,8,9650,0,1,4,5,1350,0,1,4,6,1650,0,1,4,7,4650,0,1,4,9,750,0,1,4,10,750,0,1)","","(31070188,100,31070189,100,31070190,100,31070191,100,31070192,100)",""
