"AttributeId","RightAnswer","Region","SeasonNum","Level","NormalRewardArray","SpecialRewardArray","exp","BigRewardTag"
"153000426","","2","1","27","(0)","(31000106,5)","2700","-1"
"153000427","","2","1","28","(31010176,20)","(31010176,300)","2800","0"
"153000428","","2","1","29","(0)","(31000095,2)","2900","-1"
"153000429","","2","1","30","(31130339,1)","(31020056,2)","3000","1"
"153000430","","2","1","31","(0)","(31000012,1)","3100","-1"
"153000431","","2","1","32","(31110001,5)","(31000171,1)","3200","0"
"153000432","","2","1","33","(31010043,5)","(31000101,1)","3300","0"
"153000433","","2","1","34","(0)","(31000112,1)","3400","-1"
"153000434","","2","1","35","(31010176,30)","(31000099,10)","3500","0"
"153000435","","2","1","36","(31020008,10)","(31020005,2)","3600","0"
"153000436","","2","1","37","(0)","(31000099,10)","3700","-1"
"153000437","","2","1","38","(31020061,4)","(31020003,6)","3800","0"
"153000438","","2","1","39","(0)","(31010176,300)","3900","-1"
"153000439","","2","1","40","(31010044,2)","(31020055,2)","4000","1"
"153000440","","2","1","41","(0)","(31020005,4)","4100","-1"
"153000441","","2","1","42","(31000099,10)","(31020008,10)","4200","0"
"153000442","","2","1","43","(0)","(31010044,2)","4300","-1"
"153000443","","2","1","44","(31010176,30)","(31061003,1)","4400","0"
"153000444","","2","1","45","(0)","(31000029,5)","4500","-1"
"153000445","","2","1","46","(31000012,1)","(31000112,1)","4600","0"
"153000446","","2","1","47","(0)","(31000099,10)","4700","-1"
"153000447","","2","1","48","(31000028,10)","(31020061,4)","4800","0"
"153000448","","2","1","49","(0)","(31020008,10)","4900","-1"
"153000449","","2","1","50","(31102246,1)","(31010058,5)","5000","1"
"153000450","","2","1","51","(0)","(31010043,10)","5100","-1"
"153000451","","2","1","52","(0)","(31000163,1)","5200","-1"
"153000452","","2","1","53","(31000029,5)","(31010176,300)","5300","0"
"153000453","","2","1","54","(31010176,30)","(31000113,2)","5400","0"
"153000454","","2","1","55","(0)","(31020005,2)","5500","-1"
"153000455","","2","1","56","(31061003,2)","(31010107,10)","5600","0"
"153000456","","2","1","57","(0)","(31102202,1)","5700","-1"
"153000457","","2","1","58","(31000105,5)","(31020001,10)","5800","0"
"153000458","","2","1","59","(0)","(31010044,4)","5900","-1"
"153000459","","2","1","60","(31130463,1)","(31020054,2)","6000","1"
"153000460","","2","1","61","(0)","(31020061,4)","6100","-1"
"153000461","","2","1","62","(31020061,3)","(31000110,2)","6200","0"
"153000462","","2","1","63","(0)","(31000012,1)","6300","-1"
"153000463","","2","1","64","(31020002,5)","(31000090,2)","6400","0"
"153000464","","2","1","65","(31010176,30)","(31000105,10)","6500","0"
"153000465","","2","1","66","(0)","(31000062,2)","6600","-1"
"153000466","","2","1","67","(31020008,10)","(31061003,2)","6700","0"
"153000467","","2","1","68","(0)","(31010176,300)","6800","-1"
"153000468","","2","1","69","(31000178,1)","(31010044,4)","6900","0"
"153000469","","2","1","70","(31131129,5)","(31010058,5)","7000","1"
"153000470","","2","1","71","(0)","(31000099,10)","7100","-1"
"153000471","","2","1","72","(0)","(31102207,1)","7200","-1"
"153000472","","2","1","73","(31000027,3)","(31130408,1)","7300","0"
"153000473","","2","1","74","(0)","(31000162,1)","7400","-1"
"153000474","","2","1","75","(31010176,30)","(31000113,2)","7500","0"
"153000475","","2","1","76","(0)","(31020005,2)","7600","-1"
"153000476","","2","1","77","(0)","(31000170,1)","7700","-1"
"153000477","","2","1","78","(31020002,2)","(31140140,1)","7800","0"
"153000478","","2","1","79","(0)","(31010044,4)","7900","-1"
"153000479","","2","1","80","(31000176,1)","(31020056,5)","8000","1"
"153000480","","2","1","81","(31020001,5)","(31110103,2)","8100","0"
"153000481","","2","1","82","(31010176,30)","(31010058,3)","8200","0"
"153000482","","2","1","83","(0)","(31000105,10)","8300","-1"
"153000483","","2","1","84","(0)","(31000099,10)","8400","-1"
"153000484","","2","1","85","(31061002,3)","(31102502,1)","8500","0"
"153000485","","2","1","86","(0)","(31010107,20)","8600","-1"
"153000486","","2","1","87","(31010176,50)","(31010044,4)","8700","0"
"153000487","","2","1","88","(0)","(31059001,2)","8800","-1"
"153000488","","2","1","89","(0)","(31000091,1)","8900","-1"
"153000489","","2","1","90","(31102505,1)","(31020055,5)","9000","1"
"153000490","","2","1","91","(0)","(31110003,2)","9100","-1"
"153000491","","2","1","92","(31000106,5)","(31010142,5)","9200","0"
"153000492","","2","1","93","(0)","(31010176,300)","9300","-1"
"153000493","","2","1","94","(0)","(31000012,1)","9400","-1"
"153000494","","2","1","95","(31010176,50)","(31000113,2)","9500","0"
"153000495","","2","1","96","(0)","(31130411,1)","9600","-1"
"153000496","","2","1","97","(31000178,1)","(31000099,10)","9700","0"
"153000497","","2","1","98","(0)","(31000156,1)","9800","-1"
"153000498","","2","1","99","(0)","(31010044,4)","9900","-1"
"153000499","","2","1","100","(31102510,1)","(31020054,5)","10000","1"
"153000500","90111000","2","2","1","(31041033,2)","(31000178,5)","100","1"
"153000501","","2","2","2","(31020004,10)","(31020003,10)","200","0"
"153000502","","2","2","3","(0)","(31020002,5)","300","-1"
"153000503","","2","2","4","(31010176,20)","(31010043,5)","400","0"
"153000504","","2","2","5","(31020007,10)","(31020008,10)","500","0"
"153000505","","2","2","6","(0)","(31000028,10)","600","-1"
"153000506","","2","2","7","(31010176,20)","(31000004,2)","700","0"
"153000507","","2","2","8","(0)","(31000040,20)","800","-1"
"153000508","","2","2","9","(31020061,2)","(31010107,10)","900","0"
"153000509","","2","2","10","(31059001,2)","(31000063,1)","1000","1"
"153000510","","2","2","11","(0)","(31010044,4)","1100","-1"
"153000511","","2","2","12","(31000040,10)","(31000029,5)","1200","0"
"153000512","","2","2","13","(0)","(31000086,10)","1300","-1"
"153000513","","2","2","14","(31020004,20)","(31000105,10)","1400","0"
"153000514","","2","2","15","(0)","(31020061,2)","1500","-1"
"153000515","","2","2","16","(31010176,20)","(31000005,2)","1600","0"
"153000516","","2","2","17","(31020003,3)","(31000012,1)","1700","0"
"153000517","","2","2","18","(31010043,5)","(31000027,5)","1800","0"
"153000518","","2","2","19","(0)","(31000094,2)","1900","-1"
"153000519","","2","2","20","(31102206,2)","(31010176,500)","2000","1"
"153000520","","2","2","21","(31000029,2)","(31000099,10)","2100","0"
"153000521","","2","2","22","(0)","(31059001,2)","2200","-1"
"153000522","","2","2","23","(31010176,20)","(31020061,3)","2300","0"
"153000523","","2","2","24","(31000105,10)","(31000105,10)","2400","0"
"153000524","","2","2","25","(0)","(31020001,10)","2500","-1"
"153000525","","2","2","26","(31110101,5)","(31010043,10)","2600","0"
"153000526","","2","2","27","(0)","(31000106,5)","2700","-1"
"153000527","","2","2","28","(31010176,20)","(31020056,2)","2800","0"
"153000528","","2","2","29","(0)","(31000095,2)","2900","-1"
"153000529","","2","2","30","(31130339,1)","(31000178,5)","3000","1"
"153000530","","2","2","31","(0)","(31000012,1)","3100","-1"
"153000531","","2","2","32","(31110001,5)","(31000096,1)","3200","0"
"153000532","","2","2","33","(31010043,5)","(31000030,2)","3300","0"
"153000533","","2","2","34","(0)","(31000112,1)","3400","-1"
"153000534","","2","2","35","(31010176,30)","(31000099,10)","3500","0"
"153000535","","2","2","36","(31020008,10)","(31130337,2)","3600","0"
"153000536","","2","2","37","(0)","(31000099,10)","3700","-1"
"153000537","","2","2","38","(31020061,4)","(31000031,2)","3800","0"
"153000538","","2","2","39","(0)","(31000178,2)","3900","-1"
"153000539","","2","2","40","(31010044,2)","(31010176,500)","4000","1"
"153000540","","2","2","41","(0)","(31020005,4)","4100","-1"
"153000541","","2","2","42","(31000099,10)","(31020008,10)","4200","0"
"153000542","","2","2","43","(0)","(31010044,2)","4300","-1"
"153000543","","2","2","44","(31010176,30)","(31061003,1)","4400","0"
"153000544","","2","2","45","(0)","(31000029,5)","4500","-1"
"153000545","","2","2","46","(31000012,1)","(31000112,1)","4600","0"
"153000546","","2","2","47","(0)","(31000099,10)","4700","-1"
"153000547","","2","2","48","(31000028,10)","(31020061,4)","4800","0"
"153000548","","2","2","49","(0)","(31020008,10)","4900","-1"
"153000549","","2","2","50","(31102246,1)","(31000063,1)","5000","1"
"153000550","","2","2","51","(0)","(31010043,10)","5100","-1"
"153000551","","2","2","52","(0)","(31140132,10)","5200","-1"
"153000552","","2","2","53","(31000029,5)","(31000037,2)","5300","0"
"153000553","","2","2","54","(31010176,30)","(31000033,2)","5400","0"
"153000554","","2","2","55","(0)","(31020005,2)","5500","-1"
"153000555","","2","2","56","(31061003,2)","(31010107,10)","5600","0"
"153000556","","2","2","57","(0)","(31000032,2)","5700","-1"
"153000557","","2","2","58","(31000105,5)","(31020001,10)","5800","0"
"153000558","","2","2","59","(0)","(31010044,4)","5900","-1"
"153000559","","2","2","60","(31130463,1)","(31010176,500)","6000","1"
"153000560","","2","2","61","(0)","(31020061,4)","6100","-1"
"153000561","","2","2","62","(31020061,3)","(31000031,2)","6200","0"
"153000562","","2","2","63","(0)","(31000012,1)","6300","-1"
"153000563","","2","2","64","(31020002,5)","(31000090,2)","6400","0"
"153000564","","2","2","65","(31010176,30)","(31000105,10)","6500","0"
"153000565","","2","2","66","(0)","(31000034,2)","6600","-1"
"153000566","","2","2","67","(31020008,10)","(31061003,2)","6700","0"
"153000567","","2","2","68","(0)","(31000036,2)","6800","-1"
"153000568","","2","2","69","(31000178,1)","(31010044,4)","6900","0"
"153000569","","2","2","70","(31131129,5)","(31000178,5)","7000","1"
"153000570","","2","2","71","(0)","(31000099,10)","7100","-1"
"153000571","","2","2","72","(0)","(31000033,2)","7200","-1"
"153000572","","2","2","73","(31000027,3)","(31130408,1)","7300","0"
"153000573","","2","2","74","(0)","(31000030,2)","7400","-1"
"153000574","","2","2","75","(31010176,30)","(31000176,1)","7500","0"
"153000575","","2","2","76","(0)","(31020005,2)","7600","-1"
"153000576","","2","2","77","(0)","(31140132,10)","7700","-1"
"153000577","","2","2","78","(31020002,2)","(31000034,2)","7800","0"
"153000578","","2","2","79","(0)","(31010044,4)","7900","-1"
"153000579","","2","2","80","(31000176,1)","(31000176,4)","8000","1"
"153000580","","2","2","81","(31020001,5)","(31110103,2)","8100","0"
"153000581","","2","2","82","(31010176,30)","(31000035,2)","8200","0"
"153000582","","2","2","83","(0)","(31000105,10)","8300","-1"
"153000583","","2","2","84","(0)","(31000099,10)","8400","-1"
"153000584","","2","2","85","(31061002,3)","(31000034,2)","8500","0"
"153000585","","2","2","86","(0)","(31010107,20)","8600","-1"
"153000586","","2","2","87","(31010176,50)","(31010044,4)","8700","0"
"153000587","","2","2","88","(0)","(31059001,2)","8800","-1"
"153000588","","2","2","89","(0)","(31000091,1)","8900","-1"
"153000589","","2","2","90","(31102505,1)","(31000177,1)","9000","1"
"153000590","","2","2","91","(0)","(31110003,2)","9100","-1"
"153000591","","2","2","92","(31000106,5)","(31000033,2)","9200","0"
"153000592","","2","2","93","(0)","(31000031,2)","9300","-1"
"153000593","","2","2","94","(0)","(31000012,1)","9400","-1"
"153000594","","2","2","95","(31010176,50)","(31000037,2)","9500","0"
"153000595","","2","2","96","(0)","(31000096,1)","9600","-1"
"153000596","","2","2","97","(31000178,1)","(31000099,10)","9700","0"
"153000597","","2","2","98","(0)","(31000178,2)","9800","-1"
"153000598","","2","2","99","(0)","(31010044,4)","9900","-1"
"153000599","","2","2","100","(31102510,1)","(31000174,1)","10000","1"
"153000600","90111000","2","3","1","(31041033,2)","(31140201,2)","100","1"
"153000601","","2","3","2","(31020004,10)","(31020003,10)","200","0"
"153000602","","2","3","3","(0)","(31020002,5)","300","-1"
"153000603","","2","3","4","(31010176,20)","(31010043,5)","400","0"
"153000604","","2","3","5","(31020007,10)","(31020008,10)","500","0"
"153000605","","2","3","6","(0)","(31000028,10)","600","-1"
"153000606","","2","3","7","(31010176,20)","(31000004,2)","700","0"
"153000607","","2","3","8","(0)","(31000040,20)","800","-1"
"153000608","","2","3","9","(31020061,2)","(31010107,10)","900","0"
"153000609","","2","3","10","(31059001,2)","(31000178,5)","1000","1"
"153000610","","2","3","11","(0)","(31010044,4)","1100","-1"
"153000611","","2","3","12","(31000040,10)","(31000029,6)","1200","0"
"153000612","","2","3","13","(0)","(31000086,12)","1300","-1"
"153000613","","2","3","14","(31020004,20)","(31000105,12)","1400","0"
"153000614","","2","3","15","(0)","(31020061,3)","1500","-1"
"153000615","","2","3","16","(31010176,20)","(31000005,2)","1600","0"
"153000616","","2","3","17","(31020003,3)","(31000012,1)","1700","0"
"153000617","","2","3","18","(31010043,5)","(31000027,6)","1800","0"
"153000618","","2","3","19","(0)","(31000094,3)","1900","-1"
"153000619","","2","3","20","(31102206,2)","(31010176,600)","2000","1"
"153000620","","2","3","21","(31000029,2)","(31000099,10)","2100","0"
"153000621","","2","3","22","(0)","(31059001,2)","2200","-1"
"153000622","","2","3","23","(31010176,20)","(31020061,3)","2300","0"
"153000623","","2","3","24","(31000105,10)","(31000105,10)","2400","0"
"153000624","","2","3","25","(0)","(31020001,10)","2500","-1"
"153000625","","2","3","26","(31110101,5)","(31010043,10)","2600","0"
"153000626","","2","3","27","(0)","(31000106,5)","2700","-1"
"153000627","","2","3","28","(31010176,20)","(31131129,5)","2800","0"
"153000628","","2","3","29","(0)","(31000095,2)","2900","-1"
"153000629","","2","3","30","(31130339,1)","(31130462,2)","3000","1"
"153000630","","2","3","31","(0)","(31000012,2)","3100","-1"
"153000631","","2","3","32","(31110001,5)","(31000096,1)","3200","0"
"153000632","","2","3","33","(31010043,5)","(31000030,3)","3300","0"
"153000633","","2","3","34","(0)","(31000112,1)","3400","-1"
"153000634","","2","3","35","(31010176,30)","(31000099,10)","3500","0"
"153000635","","2","3","36","(31020008,10)","(31130337,3)","3600","0"
"153000636","","2","3","37","(0)","(31000099,12)","3700","-1"
"153000637","","2","3","38","(31020061,4)","(31000031,3)","3800","0"
"153000638","","2","3","39","(0)","(31130462,1)","3900","-1"
"153000639","","2","3","40","(31010044,2)","(31010176,600)","4000","1"
"153000640","","2","3","41","(0)","(31020005,4)","4100","-1"
"153000641","","2","3","42","(31000099,10)","(31020008,10)","4200","0"
"153000642","","2","3","43","(0)","(31010044,2)","4300","-1"
"153000643","","2","3","44","(31010176,30)","(31061003,1)","4400","0"
"153000644","","2","3","45","(0)","(31000029,5)","4500","-1"
"153000645","","2","3","46","(31000012,1)","(31000112,1)","4600","0"
"153000646","","2","3","47","(0)","(31000099,10)","4700","-1"
"153000647","","2","3","48","(31000028,10)","(31020061,4)","4800","0"
"153000648","","2","3","49","(0)","(31020008,10)","4900","-1"
"153000649","","2","3","50","(31102246,1)","(31140201,2)","5000","1"
"153000650","","2","3","51","(0)","(31010043,12)","5100","-1"
"153000651","","2","3","52","(0)","(31140132,12)","5200","-1"
"153000652","","2","3","53","(31000029,5)","(31000037,3)","5300","0"
"153000653","","2","3","54","(31010176,30)","(31000033,3)","5400","0"
"153000654","","2","3","55","(0)","(31020005,3)","5500","-1"
"153000655","","2","3","56","(31061003,2)","(31010107,12)","5600","0"
"153000656","","2","3","57","(0)","(31000032,3)","5700","-1"
"153000657","","2","3","58","(31000105,5)","(31020001,12)","5800","0"
"153000658","","2","3","59","(0)","(31010044,4)","5900","-1"
"153000659","","2","3","60","(31130463,1)","(31010176,600)","6000","1"
"153000660","","2","3","61","(0)","(31020061,4)","6100","-1"
"153000661","","2","3","62","(31020061,3)","(31000031,2)","6200","0"
"153000662","","2","3","63","(0)","(31000012,1)","6300","-1"
"153000663","","2","3","64","(31020002,5)","(31000090,2)","6400","0"
"153000664","","2","3","65","(31010176,30)","(31000105,10)","6500","0"
"153000665","","2","3","66","(0)","(31000034,2)","6600","-1"
"153000666","","2","3","67","(31020008,10)","(31061003,2)","6700","0"
"153000667","","2","3","68","(0)","(31000036,2)","6800","-1"
"153000668","","2","3","69","(31000178,1)","(31010044,4)","6900","0"
"153000669","","2","3","70","(31131129,5)","(31000179,2)","7000","1"
"153000670","","2","3","71","(0)","(31000099,12)","7100","-1"
"153000671","","2","3","72","(0)","(31000033,3)","7200","-1"
"153000672","","2","3","73","(31000027,3)","(31130408,3)","7300","0"
"153000673","","2","3","74","(0)","(31000030,3)","7400","-1"
"153000674","","2","3","75","(31010176,30)","(31000176,2)","7500","0"
"153000675","","2","3","76","(0)","(31020005,4)","7600","-1"
"153000676","","2","3","77","(0)","(31140132,12)","7700","-1"
"153000677","","2","3","78","(31020002,2)","(31000034,3)","7800","0"
"153000678","","2","3","79","(0)","(31010044,4)","7900","-1"
"153000679","","2","3","80","(31000176,1)","(31000182,4)","8000","1"
"153000680","","2","3","81","(31020001,5)","(31110103,2)","8100","0"
"153000681","","2","3","82","(31010176,30)","(31000035,2)","8200","0"
