"AttributeId","ClassType","Level","NextLevelExp","MoveSpeedForce","MaxBagCount","EnergyBackValue","EnergyBackTime","EnergyMax","RandomItem","SpecialRandomItem","RandomTreasure","AttPermanent","SkillCount","PassiveSkillCount","SpriteCount","AttArray","BaseExp","BaseCoin","DailyMissionLibrary","AgainstMissionLibrary","TargetGsValue","TalentNum","AddPoints","MeditationExpAddition","MeditationStandardGs","PureHurtAttArray","MarryMissionLibrary","ReplyEnergy"
"21010449","2","449","5000","1000","100","6","3600","100","(70500271, 70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271)","","(19000001,19000002,19000003,19000004,19000005,19000006)","(1,700,2,700,3,700,4,700)","4","6","5","(4,31,600,0,1,4,8,20004,0,1,4,5,2498,0,1,4,6,2500,0,1,4,7,6250,0,1,4,9,20,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,2,0,1,4,14,0.5,0,1,4,15,0,0,1,4,16,0,0,1,4,17,0,0,1,4,18,0,0,1,4,19,0,0,1,4,20,0,0,1,4,21,0,0,1,4,22,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,1,0,1,4,26,0,0,1,4,27,1,0,1,4,36,100,0,1)","1","57","16000024","16000092","9800120","1","0","0.6","3920050","(3,43,0,0.3922,1)","16002029","10"
"21010450","2","450","5000","1000","100","6","3600","100","(70500271, 70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271)","","(19000001,19000002,19000003,19000004,19000005,19000006)","(1,700,2,700,3,700,4,700)","4","6","5","(4,31,600,0,1,4,8,20084,0,1,4,5,2508,0,1,4,6,2510,0,1,4,7,6275,0,1,4,9,20,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,2,0,1,4,14,0.5,0,1,4,15,0,0,1,4,16,0,0,1,4,17,0,0,1,4,18,0,0,1,4,19,0,0,1,4,20,0,0,1,4,21,0,0,1,4,22,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,1,0,1,4,26,0,0,1,4,27,1,0,1,4,36,100,0,1)","1","57","16000024","16000092","9943220","1","0","0.6","3977290","(3,43,0,0.3978,1)","16002029","10"
"21010451","2","451","5000","1000","100","6","3600","100","(70500271, 70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271)","","(19000001,19000002,19000003,19000004,19000005,19000006)","(1,700,2,700,3,700,4,700)","4","6","5","(4,31,600,0,1,4,8,20164,0,1,4,5,2518,0,1,4,6,2520,0,1,4,7,6300,0,1,4,9,20,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,2,0,1,4,14,0.5,0,1,4,15,0,0,1,4,16,0,0,1,4,17,0,0,1,4,18,0,0,1,4,19,0,0,1,4,20,0,0,1,4,21,0,0,1,4,22,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,1,0,1,4,26,0,0,1,4,27,1,0,1,4,36,100,0,1)","1","58","16000024","16000092","10015190","1","0","0.6","4006080","(3,43,0,0.4008,1)","16002029","10"
"21010452","2","452","5000","1000","100","6","3600","100","(70500271, 70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271)","","(19000001,19000002,19000003,19000004,19000005,19000006)","(1,700,2,700,3,700,4,700)","4","6","5","(4,31,600,0,1,4,8,20244,0,1,4,5,2528,0,1,4,6,2530,0,1,4,7,6325,0,1,4,9,20,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,2,0,1,4,14,0.5,0,1,4,15,0,0,1,4,16,0,0,1,4,17,0,0,1,4,18,0,0,1,4,19,0,0,1,4,20,0,0,1,4,21,0,0,1,4,22,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,1,0,1,4,26,0,0,1,4,27,1,0,1,4,36,100,0,1)","1","58","16000024","16000092","10087160","1","0","0.6","4034870","(3,43,0,0.4036,1)","16002029","10"
"21010453","2","453","5000","1000","100","6","3600","100","(70500271, 70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271)","","(19000001,19000002,19000003,19000004,19000005,19000006)","(1,700,2,700,3,700,4,700)","4","6","5","(4,31,600,0,1,4,8,20324,0,1,4,5,2538,0,1,4,6,2540,0,1,4,7,6350,0,1,4,9,20,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,2,0,1,4,14,0.5,0,1,4,15,0,0,1,4,16,0,0,1,4,17,0,0,1,4,18,0,0,1,4,19,0,0,1,4,20,0,0,1,4,21,0,0,1,4,22,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,1,0,1,4,26,0,0,1,4,27,1,0,1,4,36,100,0,1)","1","58","16000024","16000092","10159120","1","0","0.6","4063650","(3,43,0,0.4064,1)","16002029","10"
"21010454","2","454","5000","1000","100","6","3600","100","(70500271, 70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271)","","(19000001,19000002,19000003,19000004,19000005,19000006)","(1,700,2,700,3,700,4,700)","4","6","5","(4,31,600,0,1,4,8,20404,0,1,4,5,2548,0,1,4,6,2550,0,1,4,7,6375,0,1,4,9,20,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,2,0,1,4,14,0.5,0,1,4,15,0,0,1,4,16,0,0,1,4,17,0,0,1,4,18,0,0,1,4,19,0,0,1,4,20,0,0,1,4,21,0,0,1,4,22,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,1,0,1,4,26,0,0,1,4,27,1,0,1,4,36,100,0,1)","1","58","16000024","16000092","10231090","1","0","0.6","4092440","(3,43,0,0.4094,1)","16002029","10"
"21010455","2","455","5000","1000","100","6","3600","100","(70500271, 70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271)","","(19000001,19000002,19000003,19000004,19000005,19000006)","(1,700,2,700,3,700,4,700)","4","6","5","(4,31,600,0,1,4,8,20484,0,1,4,5,2558,0,1,4,6,2560,0,1,4,7,6400,0,1,4,9,20,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,2,0,1,4,14,0.5,0,1,4,15,0,0,1,4,16,0,0,1,4,17,0,0,1,4,18,0,0,1,4,19,0,0,1,4,20,0,0,1,4,21,0,0,1,4,22,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,1,0,1,4,26,0,0,1,4,27,1,0,1,4,36,100,0,1)","1","58","16000024","16000092","10303060","1","0","0.6","4121230","(3,43,0,0.4122,1)","16002029","10"
"21010456","2","456","5000","1000","100","6","3600","100","(70500271, 70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271)","","(19000001,19000002,19000003,19000004,19000005,19000006)","(1,700,2,700,3,700,4,700)","4","6","5","(4,31,600,0,1,4,8,20564,0,1,4,5,2568,0,1,4,6,2570,0,1,4,7,6425,0,1,4,9,20,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,2,0,1,4,14,0.5,0,1,4,15,0,0,1,4,16,0,0,1,4,17,0,0,1,4,18,0,0,1,4,19,0,0,1,4,20,0,0,1,4,21,0,0,1,4,22,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,1,0,1,4,26,0,0,1,4,27,1,0,1,4,36,100,0,1)","1","58","16000024","16000092","10375030","1","0","0.6","4150020","(3,43,0,0.4152,1)","16002029","10"
"21010457","2","457","5000","1000","100","6","3600","100","(70500271, 70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271)","","(19000001,19000002,19000003,19000004,19000005,19000006)","(1,700,2,700,3,700,4,700)","4","6","5","(4,31,600,0,1,4,8,20644,0,1,4,5,2578,0,1,4,6,2580,0,1,4,7,6450,0,1,4,9,20,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,2,0,1,4,14,0.5,0,1,4,15,0,0,1,4,16,0,0,1,4,17,0,0,1,4,18,0,0,1,4,19,0,0,1,4,20,0,0,1,4,21,0,0,1,4,22,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,1,0,1,4,26,0,0,1,4,27,1,0,1,4,36,100,0,1)","1","58","16000024","16000092","10447000","1","0","0.6","4178800","(3,43,0,0.418,1)","16002029","10"
"21010458","2","458","5000","1000","100","6","3600","100","(70500271, 70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271)","","(19000001,19000002,19000003,19000004,19000005,19000006)","(1,700,2,700,3,700,4,700)","4","6","5","(4,31,600,0,1,4,8,20724,0,1,4,5,2588,0,1,4,6,2590,0,1,4,7,6475,0,1,4,9,20,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,2,0,1,4,14,0.5,0,1,4,15,0,0,1,4,16,0,0,1,4,17,0,0,1,4,18,0,0,1,4,19,0,0,1,4,20,0,0,1,4,21,0,0,1,4,22,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,1,0,1,4,26,0,0,1,4,27,1,0,1,4,36,100,0,1)","1","58","16000024","16000092","10518970","1","0","0.6","4207590","(3,43,0,0.4208,1)","16002029","10"
"21010459","2","459","5000","1000","100","6","3600","100","(70500271, 70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271)","","(19000001,19000002,19000003,19000004,19000005,19000006)","(1,700,2,700,3,700,4,700)","4","6","5","(4,31,600,0,1,4,8,20804,0,1,4,5,2598,0,1,4,6,2600,0,1,4,7,6500,0,1,4,9,20,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,2,0,1,4,14,0.5,0,1,4,15,0,0,1,4,16,0,0,1,4,17,0,0,1,4,18,0,0,1,4,19,0,0,1,4,20,0,0,1,4,21,0,0,1,4,22,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,1,0,1,4,26,0,0,1,4,27,1,0,1,4,36,100,0,1)","1","58","16000024","16000092","10590940","1","0","0.6","4236380","(3,43,0,0.4238,1)","16002029","10"
"21010460","2","460","5000","1000","100","6","3600","100","(70500271, 70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271)","","(19000001,19000002,19000003,19000004,19000005,19000006)","(1,700,2,700,3,700,4,700)","4","6","5","(4,31,600,0,1,4,8,20884,0,1,4,5,2608,0,1,4,6,2610,0,1,4,7,6525,0,1,4,9,20,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,2,0,1,4,14,0.5,0,1,4,15,0,0,1,4,16,0,0,1,4,17,0,0,1,4,18,0,0,1,4,19,0,0,1,4,20,0,0,1,4,21,0,0,1,4,22,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,1,0,1,4,26,0,0,1,4,27,1,0,1,4,36,100,0,1)","1","58","16000024","16000092","10739520","1","0","0.6","4295810","(3,43,0,0.4296,1)","16002029","10"
"21010461","2","461","5000","1000","100","6","3600","100","(70500271, 70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271)","","(19000001,19000002,19000003,19000004,19000005,19000006)","(1,700,2,700,3,700,4,700)","4","6","5","(4,31,600,0,1,4,8,20964,0,1,4,5,2618,0,1,4,6,2620,0,1,4,7,6550,0,1,4,9,20,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,2,0,1,4,14,0.5,0,1,4,15,0,0,1,4,16,0,0,1,4,17,0,0,1,4,18,0,0,1,4,19,0,0,1,4,20,0,0,1,4,21,0,0,1,4,22,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,1,0,1,4,26,0,0,1,4,27,1,0,1,4,36,100,0,1)","1","58","16000025","16000093","10811990","1","0","0.6","4324800","(3,43,0,0.4326,1)","16002030","10"
"21010462","2","462","5000","1000","100","6","3600","100","(70500271, 70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271)","","(19000001,19000002,19000003,19000004,19000005,19000006)","(1,700,2,700,3,700,4,700)","4","6","5","(4,31,600,0,1,4,8,21044,0,1,4,5,2628,0,1,4,6,2630,0,1,4,7,6575,0,1,4,9,20,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,2,0,1,4,14,0.5,0,1,4,15,0,0,1,4,16,0,0,1,4,17,0,0,1,4,18,0,0,1,4,19,0,0,1,4,20,0,0,1,4,21,0,0,1,4,22,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,1,0,1,4,26,0,0,1,4,27,1,0,1,4,36,100,0,1)","1","58","16000025","16000093","10884460","1","0","0.6","4353790","(3,43,0,0.4354,1)","16002030","10"
"21010463","2","463","5000","1000","100","6","3600","100","(70500271, 70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271)","","(19000001,19000002,19000003,19000004,19000005,19000006)","(1,700,2,700,3,700,4,700)","4","6","5","(4,31,600,0,1,4,8,21124,0,1,4,5,2638,0,1,4,6,2640,0,1,4,7,6600,0,1,4,9,20,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,2,0,1,4,14,0.5,0,1,4,15,0,0,1,4,16,0,0,1,4,17,0,0,1,4,18,0,0,1,4,19,0,0,1,4,20,0,0,1,4,21,0,0,1,4,22,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,1,0,1,4,26,0,0,1,4,27,1,0,1,4,36,100,0,1)","1","58","16000025","16000093","10956930","1","0","0.6","4382770","(3,43,0,0.4384,1)","16002030","10"
"21010464","2","464","5000","1000","100","6","3600","100","(70500271, 70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271)","","(19000001,19000002,19000003,19000004,19000005,19000006)","(1,700,2,700,3,700,4,700)","4","6","5","(4,31,600,0,1,4,8,21204,0,1,4,5,2648,0,1,4,6,2650,0,1,4,7,6625,0,1,4,9,20,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,2,0,1,4,14,0.5,0,1,4,15,0,0,1,4,16,0,0,1,4,17,0,0,1,4,18,0,0,1,4,19,0,0,1,4,20,0,0,1,4,21,0,0,1,4,22,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,1,0,1,4,26,0,0,1,4,27,1,0,1,4,36,100,0,1)","1","58","16000025","16000093","11029400","1","0","0.6","4411760","(3,43,0,0.4412,1)","16002030","10"
"21010465","2","465","5000","1000","100","6","3600","100","(70500271, 70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271)","","(19000001,19000002,19000003,19000004,19000005,19000006)","(1,700,2,700,3,700,4,700)","4","6","5","(4,31,600,0,1,4,8,21284,0,1,4,5,2658,0,1,4,6,2660,0,1,4,7,6650,0,1,4,9,20,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,2,0,1,4,14,0.5,0,1,4,15,0,0,1,4,16,0,0,1,4,17,0,0,1,4,18,0,0,1,4,19,0,0,1,4,20,0,0,1,4,21,0,0,1,4,22,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,1,0,1,4,26,0,0,1,4,27,1,0,1,4,36,100,0,1)","1","58","16000025","16000093","11101860","1","0","0.6","4440750","(3,43,0,0.4442,1)","16002030","10"
"21010466","2","466","5000","1000","100","6","3600","100","(70500271, 70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271)","","(19000001,19000002,19000003,19000004,19000005,19000006)","(1,700,2,700,3,700,4,700)","4","6","5","(4,31,600,0,1,4,8,21364,0,1,4,5,2668,0,1,4,6,2670,0,1,4,7,6675,0,1,4,9,20,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,2,0,1,4,14,0.5,0,1,4,15,0,0,1,4,16,0,0,1,4,17,0,0,1,4,18,0,0,1,4,19,0,0,1,4,20,0,0,1,4,21,0,0,1,4,22,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,1,0,1,4,26,0,0,1,4,27,1,0,1,4,36,100,0,1)","1","58","16000025","16000093","11174330","1","0","0.6","4469740","(3,43,0,0.447,1)","16002030","10"
"21010467","2","467","5000","1000","100","6","3600","100","(70500271, 70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271)","","(19000001,19000002,19000003,19000004,19000005,19000006)","(1,700,2,700,3,700,4,700)","4","6","5","(4,31,600,0,1,4,8,21444,0,1,4,5,2678,0,1,4,6,2680,0,1,4,7,6700,0,1,4,9,20,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,2,0,1,4,14,0.5,0,1,4,15,0,0,1,4,16,0,0,1,4,17,0,0,1,4,18,0,0,1,4,19,0,0,1,4,20,0,0,1,4,21,0,0,1,4,22,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,1,0,1,4,26,0,0,1,4,27,1,0,1,4,36,100,0,1)","1","58","16000025","16000093","11246800","1","0","0.6","4498720","(3,43,0,0.45,1)","16002030","10"
"21010468","2","468","5000","1000","100","6","3600","100","(70500271, 70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271)","","(19000001,19000002,19000003,19000004,19000005,19000006)","(1,700,2,700,3,700,4,700)","4","6","5","(4,31,600,0,1,4,8,21524,0,1,4,5,2688,0,1,4,6,2690,0,1,4,7,6725,0,1,4,9,20,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,2,0,1,4,14,0.5,0,1,4,15,0,0,1,4,16,0,0,1,4,17,0,0,1,4,18,0,0,1,4,19,0,0,1,4,20,0,0,1,4,21,0,0,1,4,22,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,1,0,1,4,26,0,0,1,4,27,1,0,1,4,36,100,0,1)","1","59","16000025","16000093","11319270","1","0","0.6","4527710","(3,43,0,0.4528,1)","16002030","10"
"21010469","2","469","5000","1000","100","6","3600","100","(70500271, 70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271)","","(19000001,19000002,19000003,19000004,19000005,19000006)","(1,700,2,700,3,700,4,700)","4","6","5","(4,31,600,0,1,4,8,21604,0,1,4,5,2698,0,1,4,6,2700,0,1,4,7,6750,0,1,4,9,20,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,2,0,1,4,14,0.5,0,1,4,15,0,0,1,4,16,0,0,1,4,17,0,0,1,4,18,0,0,1,4,19,0,0,1,4,20,0,0,1,4,21,0,0,1,4,22,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,1,0,1,4,26,0,0,1,4,27,1,0,1,4,36,100,0,1)","1","59","16000025","16000093","11391740","1","0","0.6","4556700","(3,43,0,0.4558,1)","16002030","10"
"21010470","2","470","5000","1000","100","6","3600","100","(70500271, 70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271)","","(19000001,19000002,19000003,19000004,19000005,19000006)","(1,700,2,700,3,700,4,700)","4","6","5","(4,31,600,0,1,4,8,21684,0,1,4,5,2708,0,1,4,6,2710,0,1,4,7,6775,0,1,4,9,20,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,2,0,1,4,14,0.5,0,1,4,15,0,0,1,4,16,0,0,1,4,17,0,0,1,4,18,0,0,1,4,19,0,0,1,4,20,0,0,1,4,21,0,0,1,4,22,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,1,0,1,4,26,0,0,1,4,27,1,0,1,4,36,100,0,1)","1","59","16000025","16000093","11545800","1","0","0.6","4618320","(3,43,0,0.462,1)","16002030","10"
"21010471","2","471","5000","1000","100","6","3600","100","(70500271, 70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271)","","(19000001,19000002,19000003,19000004,19000005,19000006)","(1,700,2,700,3,700,4,700)","4","6","5","(4,31,600,0,1,4,8,21764,0,1,4,5,2718,0,1,4,6,2720,0,1,4,7,6800,0,1,4,9,20,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,2,0,1,4,14,0.5,0,1,4,15,0,0,1,4,16,0,0,1,4,17,0,0,1,4,18,0,0,1,4,19,0,0,1,4,20,0,0,1,4,21,0,0,1,4,22,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,1,0,1,4,26,0,0,1,4,27,1,0,1,4,36,100,0,1)","1","59","16000025","16000093","11618770","1","0","0.6","4647510","(3,43,0,0.4648,1)","16002030","10"
"21010472","2","472","5000","1000","100","6","3600","100","(70500271, 70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271)","","(19000001,19000002,19000003,19000004,19000005,19000006)","(1,700,2,700,3,700,4,700)","4","6","5","(4,31,600,0,1,4,8,21844,0,1,4,5,2728,0,1,4,6,2730,0,1,4,7,6825,0,1,4,9,20,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,2,0,1,4,14,0.5,0,1,4,15,0,0,1,4,16,0,0,1,4,17,0,0,1,4,18,0,0,1,4,19,0,0,1,4,20,0,0,1,4,21,0,0,1,4,22,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,1,0,1,4,26,0,0,1,4,27,1,0,1,4,36,100,0,1)","1","59","16000025","16000093","11691740","1","0","0.6","4676700","(3,43,0,0.4678,1)","16002030","10"
"21010473","2","473","5000","1000","100","6","3600","100","(70500271, 70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271)","","(19000001,19000002,19000003,19000004,19000005,19000006)","(1,700,2,700,3,700,4,700)","4","6","5","(4,31,600,0,1,4,8,21924,0,1,4,5,2738,0,1,4,6,2740,0,1,4,7,6850,0,1,4,9,20,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,2,0,1,4,14,0.5,0,1,4,15,0,0,1,4,16,0,0,1,4,17,0,0,1,4,18,0,0,1,4,19,0,0,1,4,20,0,0,1,4,21,0,0,1,4,22,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,1,0,1,4,26,0,0,1,4,27,1,0,1,4,36,100,0,1)","1","59","16000025","16000093","11764700","1","0","0.6","4705880","(3,43,0,0.4706,1)","16002030","10"
"21010474","2","474","5000","1000","100","6","3600","100","(70500271, 70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271)","","(19000001,19000002,19000003,19000004,19000005,19000006)","(1,700,2,700,3,700,4,700)","4","6","5","(4,31,600,0,1,4,8,22004,0,1,4,5,2748,0,1,4,6,2750,0,1,4,7,6875,0,1,4,9,20,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,2,0,1,4,14,0.5,0,1,4,15,0,0,1,4,16,0,0,1,4,17,0,0,1,4,18,0,0,1,4,19,0,0,1,4,20,0,0,1,4,21,0,0,1,4,22,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,1,0,1,4,26,0,0,1,4,27,1,0,1,4,36,100,0,1)","1","59","16000025","16000093","11837670","1","0","0.6","4735070","(3,43,0,0.4736,1)","16002030","10"
"21010475","2","475","5000","1000","100","6","3600","100","(70500271, 70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271)","","(19000001,19000002,19000003,19000004,19000005,19000006)","(1,700,2,700,3,700,4,700)","4","6","5","(4,31,600,0,1,4,8,22084,0,1,4,5,2758,0,1,4,6,2760,0,1,4,7,6900,0,1,4,9,20,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,2,0,1,4,14,0.5,0,1,4,15,0,0,1,4,16,0,0,1,4,17,0,0,1,4,18,0,0,1,4,19,0,0,1,4,20,0,0,1,4,21,0,0,1,4,22,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,1,0,1,4,26,0,0,1,4,27,1,0,1,4,36,100,0,1)","1","59","16000025","16000093","11910640","1","0","0.6","4764260","(3,43,0,0.4766,1)","16002030","10"
"21010476","2","476","5000","1000","100","6","3600","100","(70500271, 70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271)","","(19000001,19000002,19000003,19000004,19000005,19000006)","(1,700,2,700,3,700,4,700)","4","6","5","(4,31,600,0,1,4,8,22164,0,1,4,5,2768,0,1,4,6,2770,0,1,4,7,6925,0,1,4,9,20,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,2,0,1,4,14,0.5,0,1,4,15,0,0,1,4,16,0,0,1,4,17,0,0,1,4,18,0,0,1,4,19,0,0,1,4,20,0,0,1,4,21,0,0,1,4,22,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,1,0,1,4,26,0,0,1,4,27,1,0,1,4,36,100,0,1)","1","59","16000025","16000093","11983600","1","0","0.6","4793440","(3,43,0,0.4794,1)","16002030","10"
"21010477","2","477","5000","1000","100","6","3600","100","(70500271, 70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271)","","(19000001,19000002,19000003,19000004,19000005,19000006)","(1,700,2,700,3,700,4,700)","4","6","5","(4,31,600,0,1,4,8,22244,0,1,4,5,2778,0,1,4,6,2780,0,1,4,7,6950,0,1,4,9,20,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,2,0,1,4,14,0.5,0,1,4,15,0,0,1,4,16,0,0,1,4,17,0,0,1,4,18,0,0,1,4,19,0,0,1,4,20,0,0,1,4,21,0,0,1,4,22,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,1,0,1,4,26,0,0,1,4,27,1,0,1,4,36,100,0,1)","1","59","16000025","16000093","12056570","1","0","0.6","4822630","(3,43,0,0.4824,1)","16002030","10"
"21010478","2","478","5000","1000","100","6","3600","100","(70500271, 70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271)","","(19000001,19000002,19000003,19000004,19000005,19000006)","(1,700,2,700,3,700,4,700)","4","6","5","(4,31,600,0,1,4,8,22324,0,1,4,5,2788,0,1,4,6,2790,0,1,4,7,6975,0,1,4,9,20,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,2,0,1,4,14,0.5,0,1,4,15,0,0,1,4,16,0,0,1,4,17,0,0,1,4,18,0,0,1,4,19,0,0,1,4,20,0,0,1,4,21,0,0,1,4,22,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,1,0,1,4,26,0,0,1,4,27,1,0,1,4,36,100,0,1)","1","59","16000025","16000093","12129540","1","0","0.6","4851820","(3,43,0,0.4852,1)","16002030","10"
"21010479","2","479","5000","1000","100","6","3600","100","(70500271, 70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271)","","(19000001,19000002,19000003,19000004,19000005,19000006)","(1,700,2,700,3,700,4,700)","4","6","5","(4,31,600,0,1,4,8,22404,0,1,4,5,2798,0,1,4,6,2800,0,1,4,7,7000,0,1,4,9,20,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,2,0,1,4,14,0.5,0,1,4,15,0,0,1,4,16,0,0,1,4,17,0,0,1,4,18,0,0,1,4,19,0,0,1,4,20,0,0,1,4,21,0,0,1,4,22,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,1,0,1,4,26,0,0,1,4,27,1,0,1,4,36,100,0,1)","1","59","16000025","16000093","12202500","1","0","0.6","4881000","(3,43,0,0.4882,1)","16002030","10"
"21010480","2","480","5000","1000","100","6","3600","100","(70500271, 70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271,70500271)","","(19000001,19000002,19000003,19000004,19000005,19000006)","(1,700,2,700,3,700,4,700)","4","6","5","(4,31,600,0,1,4,8,22484,0,1,4,5,2808,0,1,4,6,2810,0,1,4,7,7025,0,1,4,9,20,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,2,0,1,4,14,0.5,0,1,4,15,0,0,1,4,16,0,0,1,4,17,0,0,1,4,18,0,0,1,4,19,0,0,1,4,20,0,0,1,4,21,0,0,1,4,22,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,1,0,1,4,26,0,0,1,4,27,1,0,1,4,36,100,0,1)","1","59","16000025","16000093","12362050","1","0","0.6","4944820","(3,43,0,0.4946,1)","16002030","10"
