"AttributeId","UpgradeCost","RecoveryReward","DiamondRecoveryMoney","DiamondRecoveryCost"
"69012010","(26,3031)","(26,24748)","(26,30934)","(4,62)"
"69012011","(26,3135)","(26,27172)","(26,33965)","(4,75)"
"69012012","(26,3240)","(26,29680)","(26,37100)","(4,90)"
"69012013","(26,3344)","(26,32272)","(26,40340)","(4,105)"
"69012014","(26,3449)","(26,34948)","(26,43684)","(4,123)"
"69012015","(26,3553)","(26,37707)","(26,47133)","(4,142)"
"69012016","(26,3658)","(26,40549)","(26,50686)","(4,163)"
"69012017","(26,3762)","(26,43476)","(26,54344)","(4,185)"
"69012018","(26,3867)","(26,46485)","(26,58106)","(4,210)"
"69012019","(26,3971)","(26,49579)","(26,61973)","(4,236)"
"69012020","(26,4076)","(26,52756)","(26,65944)","(4,264)"
"69012021","(26,4180)","(26,56016)","(26,70020)","(4,295)"
"69012022","(26,4285)","(26,59360)","(26,74200)","(4,327)"
"69012023","(26,4389)","(26,62788)","(26,78485)","(4,362)"
"69012024","(26,4494)","(26,66300)","(26,82874)","(4,398)"
"69012025","(26,4598)","(26,69895)","(26,87368)","(4,437)"
"69012026","(26,4703)","(26,73573)","(26,91966)","(4,479)"
"69012027","(26,4807)","(26,77336)","(26,96669)","(4,522)"
"69012028","(26,4912)","(26,81181)","(26,101476)","(4,569)"
"69012029","(26,5016)","(26,85111)","(26,106388)","(4,618)"
"69012030","(26,5121)","(26,89124)","(26,111404)","(4,669)"
"69012031","(26,5225)","(26,93220)","(26,116525)","(4,723)"
"69012032","(26,5330)","(26,97400)","(26,121750)","(4,780)"
"69012033","(26,5434)","(26,101664)","(26,127080)","(4,839)"
"69012034","(26,5539)","(26,106012)","(26,132514)","(4,902)"
"69012035","(26,5643)","(26,110443)","(26,138053)","(4,967)"
"69012036","(26,5748)","(26,114957)","(26,143696)","(4,1035)"
"69012037","(26,5852)","(26,119556)","(26,149444)","(4,1106)"
"69012038","(26,5957)","(26,124237)","(26,155296)","(4,1181)"
"69012039","(26,6061)","(26,129003)","(26,161253)","(4,1258)"
"69012040","(26,6166)","(26,133852)","(26,167314)","(4,1339)"
"69012041","(26,6270)","(26,138784)","(26,173480)","(4,1423)"
"69012042","(26,6375)","(26,143800)","(26,179750)","(4,1510)"
"69012043","(26,6479)","(26,148900)","(26,186125)","(4,1601)"
"69012044","(26,6584)","(26,154084)","(26,192604)","(4,1695)"
"69012045","(26,6688)","(26,159351)","(26,199188)","(4,1793)"
"69012046","(26,6793)","(26,164701)","(26,205876)","(4,1895)"
"69012047","(26,6897)","(26,170136)","(26,212669)","(4,2000)"
"69012048","(26,7002)","(26,175653)","(26,219566)","(4,2108)"
"69012049","(26,7106)","(26,181255)","(26,226568)","(4,2221)"
"69012050","(26,7211)","(26,186940)","(26,233674)","(4,2337)"
"69012051","(26,7315)","(26,192708)","(26,240885)","(4,2458)"
"69012052","(26,7420)","(26,198560)","(26,248200)","(4,2582)"
"69012053","(26,7524)","(26,204496)","(26,255620)","(4,2710)"
"69012054","(26,7629)","(26,210516)","(26,263144)","(4,2842)"
"69012055","(26,7733)","(26,216619)","(26,270773)","(4,2979)"
"69012056","(26,7838)","(26,222805)","(26,278506)","(4,3120)"
"69012057","(26,7942)","(26,229076)","(26,286344)","(4,3265)"
"69012058","(26,8047)","(26,235429)","(26,294286)","(4,3414)"
"69012059","(26,8151)","(26,241867)","(26,302333)","(4,3568)"
"69012060","(26,8256)","(26,248388)","(26,310484)","(4,3726)"
"69012061","(26,8360)","(26,254992)","(26,318740)","(4,3889)"
"69012062","(26,8465)","(26,261680)","(26,327100)","(4,4057)"
"69012063","(26,8569)","(26,268452)","(26,335565)","(4,4229)"
"69012064","(26,8674)","(26,275308)","(26,344134)","(4,4405)"
"69012065","(26,8778)","(26,282247)","(26,352808)","(4,4587)"
"69012066","(26,8883)","(26,289269)","(26,361586)","(4,4773)"
"69012067","(26,8987)","(26,296376)","(26,370469)","(4,4965)"
"69012068","(26,9092)","(26,303565)","(26,379456)","(4,5161)"
"69012069","(26,9196)","(26,310839)","(26,388548)","(4,5362)"
"69012070","(26,9301)","(26,318196)","(26,397744)","(4,5569)"
"69012071","(26,9405)","(26,325636)","(26,407045)","(4,5781)"
"69012072","(26,9510)","(26,333160)","(26,416450)","(4,5997)"
"69012073","(26,9614)","(26,340768)","(26,425960)","(4,6220)"
"69012074","(26,9719)","(26,348460)","(26,435574)","(4,6447)"
"69012075","(26,9823)","(26,356235)","(26,445293)","(4,6680)"
"69012076","(26,9928)","(26,364093)","(26,455116)","(4,6918)"
"69012077","(26,10032)","(26,372036)","(26,465044)","(4,7162)"
"69012078","(26,10137)","(26,380061)","(26,475076)","(4,7412)"
"69012079","(26,10241)","(26,388171)","(26,485213)","(4,7667)"
"69012080","(26,10346)","(26,396364)","(26,495454)","(4,7928)"
"69012081","(26,10450)","(26,404640)","(26,505800)","(4,8194)"
"69012082","(26,10555)","(26,413000)","(26,516250)","(4,8467)"
"69012083","(26,10659)","(26,421444)","(26,526805)","(4,8745)"
"69012084","(26,10764)","(26,429972)","(26,537464)","(4,9030)"
"69012085","(26,10868)","(26,438583)","(26,548228)","(4,9320)"
"69012086","(26,10973)","(26,447277)","(26,559096)","(4,9617)"
"69012087","(26,11077)","(26,456056)","(26,570069)","(4,9920)"
"69012088","(26,11182)","(26,464917)","(26,581146)","(4,10229)"
"69012089","(26,11286)","(26,473863)","(26,592328)","(4,10544)"
"69012090","(26,11391)","(26,482892)","(26,603614)","(4,10865)"
"69012091","(26,11495)","(26,492004)","(26,615005)","(4,11194)"
"69012092","(26,11600)","(26,501200)","(26,626500)","(4,11528)"
"69012093","(26,11704)","(26,510480)","(26,638100)","(4,11869)"
"69012094","(26,11809)","(26,519844)","(26,649804)","(4,12217)"
"69012095","(26,11913)","(26,529291)","(26,661613)","(4,12571)"
"69012096","(26,12018)","(26,538821)","(26,673526)","(4,12932)"
"69012097","(26,12122)","(26,548436)","(26,685544)","(4,13300)"
"69012098","(26,12227)","(26,558133)","(26,697666)","(4,13675)"
"69012099","(26,12331)","(26,567915)","(26,709893)","(4,14056)"
"69012100","(26,12331)","(26,577779)","(26,722224)","(4,14445)"
"69012101","(26,12331)","(26,587643)","(26,734555)","(4,14841)"
"69012102","(26,12331)","(26,597507)","(26,746886)","(4,15243)"
"69012103","(26,12331)","(26,607371)","(26,759217)","(4,15652)"
"69012104","(26,12331)","(26,617235)","(26,771548)","(4,16068)"
"69012105","(26,12331)","(26,627099)","(26,783879)","(4,16490)"
"69012106","(26,12331)","(26,636963)","(26,796210)","(4,16919)"
"69012107","(26,12331)","(26,646827)","(26,808541)","(4,17355)"
"69012108","(26,12331)","(26,656691)","(26,820872)","(4,17798)"
"69012109","(26,12331)","(26,666555)","(26,833203)","(4,18248)"
"69012110","(26,12331)","(26,676419)","(26,845534)","(4,18705)"
"69012111","(26,12331)","(26,686283)","(26,857865)","(4,19169)"
"69012112","(26,12331)","(26,696147)","(26,870196)","(4,19640)"
"69012113","(26,12331)","(26,706011)","(26,882527)","(4,20118)"
"69012114","(26,12331)","(26,715875)","(26,894858)","(4,20603)"
"69012115","(26,12331)","(26,725739)","(26,907189)","(4,21095)"
"69012116","(26,12331)","(26,735603)","(26,919520)","(4,21594)"
"69012117","(26,12331)","(26,745467)","(26,931851)","(4,22100)"
"69012118","(26,12331)","(26,755331)","(26,944182)","(4,22614)"
"69012119","(26,12331)","(26,765195)","(26,956513)","(4,23135)"
"69012120","(26,12331)","(26,775059)","(26,968844)","(4,23663)"
"69012121","(26,12331)","(26,784923)","(26,981175)","(4,24199)"
"69012122","(26,12331)","(26,794787)","(26,993506)","(4,24742)"
"69012123","(26,12331)","(26,804651)","(26,1005837)","(4,25293)"
"69012124","(26,12331)","(26,814515)","(26,1018168)","(4,25851)"
"69012125","(26,12331)","(26,824379)","(26,1030499)","(4,26417)"
"69012126","(26,12331)","(26,834243)","(26,1042830)","(4,26991)"
"69012127","(26,12331)","(26,844107)","(26,1055161)","(4,27572)"
"69012128","(26,12331)","(26,853971)","(26,1067492)","(4,28161)"
"69012129","(26,12331)","(26,863835)","(26,1079823)","(4,28758)"
"69012130","(26,12331)","(26,873699)","(26,1092154)","(4,29363)"
"69012131","(26,12331)","(26,883563)","(26,1104485)","(4,29975)"
"69012132","(26,12331)","(26,893427)","(26,1116816)","(4,30595)"
"69012133","(26,12331)","(26,903291)","(26,1129147)","(4,31223)"
"69012134","(26,12331)","(26,913155)","(26,1141478)","(4,31859)"
"69012135","(26,12331)","(26,923019)","(26,1153809)","(4,32503)"
"69012136","(26,12331)","(26,932883)","(26,1166140)","(4,33155)"
"69012137","(26,12331)","(26,942747)","(26,1178471)","(4,33815)"
"69012138","(26,12331)","(26,952611)","(26,1190802)","(4,34484)"
"69012139","(26,12331)","(26,962475)","(26,1203133)","(4,35161)"
"69012140","(26,12331)","(26,972339)","(26,1215464)","(4,35846)"
"69012141","(26,12331)","(26,982203)","(26,1227795)","(4,36539)"
"69012142","(26,12331)","(26,992067)","(26,1240126)","(4,37240)"
"69012143","(26,12331)","(26,1001931)","(26,1252457)","(4,37950)"
"69012144","(26,12331)","(26,1011795)","(26,1264788)","(4,38668)"
"69012145","(26,12331)","(26,1021659)","(26,1277119)","(4,39395)"
"69012146","(26,12331)","(26,1031523)","(26,1289450)","(4,40130)"
"69012147","(26,12331)","(26,1041387)","(26,1301781)","(4,40874)"
"69012148","(26,12331)","(26,1051251)","(26,1314112)","(4,41626)"
"69012149","(26,12331)","(26,1061115)","(26,1326443)","(4,42387)"
"69012150","(26,12331)","(26,1070979)","(26,1338774)","(4,43156)"
"69012151","(26,12331)","(26,1080843)","(26,1351105)","(4,43934)"
"69012152","(26,12331)","(26,1090707)","(26,1363436)","(4,44721)"
"69012153","(26,12331)","(26,1100571)","(26,1375767)","(4,45517)"
"69012154","(26,12331)","(26,1110435)","(26,1388098)","(4,46321)"
"69012155","(26,12331)","(26,1120299)","(26,1400429)","(4,47134)"
"69012156","(26,12331)","(26,1130163)","(26,1412760)","(4,47956)"
"69012157","(26,12331)","(26,1140027)","(26,1425091)","(4,48787)"
"69012158","(26,12331)","(26,1149891)","(26,1437422)","(4,49627)"
"69012159","(26,12331)","(26,1159755)","(26,1449753)","(4,50476)"
"69012160","(26,12331)","(26,1169619)","(26,1462084)","(4,51334)"
"69012161","(26,12331)","(26,1179483)","(26,1474415)","(4,52201)"
"69012162","(26,12331)","(26,1189347)","(26,1486746)","(4,53077)"
"69012163","(26,12331)","(26,1199211)","(26,1499077)","(4,53962)"
"69012164","(26,12331)","(26,1209075)","(26,1511408)","(4,54856)"
"69012165","(26,12331)","(26,1218939)","(26,1523739)","(4,55760)"
"69012166","(26,12331)","(26,1228803)","(26,1536070)","(4,56673)"
"69012167","(26,12331)","(26,1238667)","(26,1548401)","(4,57595)"
"69012168","(26,12331)","(26,1248531)","(26,1560732)","(4,58527)"
"69012169","(26,12331)","(26,1258395)","(26,1573063)","(4,59468)"
"69012170","(26,12331)","(26,1268259)","(26,1585394)","(4,60418)"
"69012171","(26,12331)","(26,1278123)","(26,1597725)","(4,61378)"
"69012172","(26,12331)","(26,1287987)","(26,1610056)","(4,62347)"
"69012173","(26,12331)","(26,1297851)","(26,1622387)","(4,63326)"
"69012174","(26,12331)","(26,1307715)","(26,1634718)","(4,64314)"
"69012175","(26,12331)","(26,1317579)","(26,1647049)","(4,65312)"
"69012176","(26,12331)","(26,1327443)","(26,1659380)","(4,66320)"
"69012177","(26,12331)","(26,1337307)","(26,1671711)","(4,67337)"
"69012178","(26,12331)","(26,1347171)","(26,1684042)","(4,68364)"
"69012179","(26,12331)","(26,1357035)","(26,1696373)","(4,69401)"
"69012180","(26,12331)","(26,1366899)","(26,1708704)","(4,70448)"
"69012181","(26,12331)","(26,1376763)","(26,1721035)","(4,71505)"
"69012182","(26,12331)","(26,1386627)","(26,1733366)","(4,72571)"
"69012183","(26,12331)","(26,1396491)","(26,1745697)","(4,73647)"
"69012184","(26,12331)","(26,1406355)","(26,1758028)","(4,74733)"
"69012185","(26,12331)","(26,1416219)","(26,1770359)","(4,75829)"
"69012186","(26,12331)","(26,1426083)","(26,1782690)","(4,76935)"
"69012187","(26,12331)","(26,1435947)","(26,1795021)","(4,78051)"
"69012188","(26,12331)","(26,1445811)","(26,1807352)","(4,79178)"
"69012189","(26,12331)","(26,1455675)","(26,1819683)","(4,80315)"
"69012190","(26,12331)","(26,1465539)","(26,1832014)","(4,81462)"
"69012191","(26,12331)","(26,1475403)","(26,1844345)","(4,82619)"
"69012192","(26,12331)","(26,1485267)","(26,1856676)","(4,83786)"
"69012193","(26,12331)","(26,1495131)","(26,1869007)","(4,84964)"
"69012194","(26,12331)","(26,1504995)","(26,1881338)","(4,86152)"
"69012195","(26,12331)","(26,1514859)","(26,1893669)","(4,87350)"
"69012196","(26,12331)","(26,1524723)","(26,1906000)","(4,88559)"
"69012197","(26,12331)","(26,1534587)","(26,1918331)","(4,89778)"
"69012198","(26,12331)","(26,1544451)","(26,1930662)","(4,91008)"
"69012199","(26,12331)","(26,1554315)","(26,1942993)","(4,92248)"
"69012200","","(26,1564179)","(26,1955324)","(4,93499)"
"69013001","(26,2700)","(26,10800)","",""
"69013002","(26,2835)","(26,10800)","(26,13500)","(4,6)"
"69013003","(26,2970)","(26,13068)","(26,16335)","(4,10)"
"69013004","(26,3105)","(26,15444)","(26,19305)","(4,16)"
"69013005","(26,3240)","(26,17928)","(26,22410)","(4,23)"
"69013006","(26,3375)","(26,20520)","(26,25650)","(4,31)"
"69013007","(26,3510)","(26,23220)","(26,29025)","(4,41)"
"69013008","(26,3645)","(26,26028)","(26,32535)","(4,53)"
"69013009","(26,3780)","(26,28944)","(26,36180)","(4,66)"
"69013010","(26,3915)","(26,31968)","(26,39960)","(4,80)"
"69013011","(26,4050)","(26,35100)","(26,43875)","(4,97)"
"69013012","(26,4185)","(26,38340)","(26,47925)","(4,116)"
"69013013","(26,4320)","(26,41688)","(26,52110)","(4,136)"
"69013014","(26,4455)","(26,45144)","(26,56430)","(4,159)"
"69013015","(26,4590)","(26,48708)","(26,60885)","(4,183)"
"69013016","(26,4725)","(26,52380)","(26,65475)","(4,210)"
"69013017","(26,4860)","(26,56160)","(26,70200)","(4,239)"
"69013018","(26,4995)","(26,60048)","(26,75060)","(4,271)"
"69013019","(26,5130)","(26,64044)","(26,80055)","(4,305)"
"69013020","(26,5265)","(26,68148)","(26,85185)","(4,341)"
"69013021","(26,5400)","(26,72360)","(26,90450)","(4,380)"
"69013022","(26,5535)","(26,76680)","(26,95850)","(4,422)"
"69013023","(26,5670)","(26,81108)","(26,101385)","(4,467)"
"69013024","(26,5805)","(26,85644)","(26,107055)","(4,514)"
"69013025","(26,5940)","(26,90288)","(26,112860)","(4,565)"
"69013026","(26,6075)","(26,95040)","(26,118800)","(4,618)"
"69013027","(26,6210)","(26,99900)","(26,124875)","(4,675)"
"69013028","(26,6345)","(26,104868)","(26,131085)","(4,735)"
"69013029","(26,6480)","(26,109944)","(26,137430)","(4,798)"
"69013030","(26,6615)","(26,115128)","(26,143910)","(4,864)"
"69013031","(26,6750)","(26,120420)","(26,150525)","(4,934)"
"69013032","(26,6885)","(26,125820)","(26,157275)","(4,1007)"
"69013033","(26,7020)","(26,131328)","(26,164160)","(4,1084)"
"69013034","(26,7155)","(26,136944)","(26,171180)","(4,1165)"
"69013035","(26,7290)","(26,142668)","(26,178335)","(4,1249)"
"69013036","(26,7425)","(26,148500)","(26,185625)","(4,1337)"
"69013037","(26,7560)","(26,154440)","(26,193050)","(4,1429)"
"69013038","(26,7695)","(26,160488)","(26,200610)","(4,1525)"
"69013039","(26,7830)","(26,166644)","(26,208305)","(4,1625)"
"69013040","(26,7965)","(26,172908)","(26,216135)","(4,1730)"
"69013041","(26,8100)","(26,179280)","(26,224100)","(4,1838)"
"69013042","(26,8235)","(26,185760)","(26,232200)","(4,1951)"
"69013043","(26,8370)","(26,192348)","(26,240435)","(4,2068)"
"69013044","(26,8505)","(26,199044)","(26,248805)","(4,2190)"
"69013045","(26,8640)","(26,205848)","(26,257310)","(4,2316)"
"69013046","(26,8775)","(26,212760)","(26,265950)","(4,2447)"
"69013047","(26,8910)","(26,219780)","(26,274725)","(4,2583)"
"69013048","(26,9045)","(26,226908)","(26,283635)","(4,2723)"
"69013049","(26,9180)","(26,234144)","(26,292680)","(4,2869)"
"69013050","(26,9315)","(26,241488)","(26,301860)","(4,3019)"
"69013051","(26,9450)","(26,248940)","(26,311175)","(4,3174)"
"69013052","(26,9585)","(26,256500)","(26,320625)","(4,3335)"
"69013053","(26,9720)","(26,264168)","(26,330210)","(4,3501)"
"69013054","(26,9855)","(26,271944)","(26,339930)","(4,3672)"
"69013055","(26,9990)","(26,279828)","(26,349785)","(4,3848)"
"69013056","(26,10125)","(26,287820)","(26,359775)","(4,4030)"
"69013057","(26,10260)","(26,295920)","(26,369900)","(4,4217)"
"69013058","(26,10395)","(26,304128)","(26,380160)","(4,4410)"
"69013059","(26,10530)","(26,312444)","(26,390555)","(4,4609)"
"69013060","(26,10665)","(26,320868)","(26,401085)","(4,4814)"
"69013061","(26,10800)","(26,329400)","(26,411750)","(4,5024)"
"69013062","(26,10935)","(26,338040)","(26,422550)","(4,5240)"
"69013063","(26,11070)","(26,346788)","(26,433485)","(4,5462)"
"69013064","(26,11205)","(26,355644)","(26,444555)","(4,5691)"
"69013065","(26,11340)","(26,364608)","(26,455760)","(4,5925)"
"69013066","(26,11475)","(26,373680)","(26,467100)","(4,6166)"
"69013067","(26,11610)","(26,382860)","(26,478575)","(4,6413)"
"69013068","(26,11745)","(26,392148)","(26,490185)","(4,6667)"
"69013069","(26,11880)","(26,401544)","(26,501930)","(4,6927)"
"69013070","(26,12015)","(26,411048)","(26,513810)","(4,7194)"
"69013071","(26,12150)","(26,420660)","(26,525825)","(4,7467)"
"69013072","(26,12285)","(26,430380)","(26,537975)","(4,7747)"
"69013073","(26,12420)","(26,440208)","(26,550260)","(4,8034)"
"69013074","(26,12555)","(26,450144)","(26,562680)","(4,8328)"
"69013075","(26,12690)","(26,460188)","(26,575235)","(4,8629)"
"69013076","(26,12825)","(26,470340)","(26,587925)","(4,8937)"
"69013077","(26,12960)","(26,480600)","(26,600750)","(4,9252)"
"69013078","(26,13095)","(26,490968)","(26,613710)","(4,9574)"
"69013079","(26,13230)","(26,501444)","(26,626805)","(4,9904)"
"69013080","(26,13365)","(26,512028)","(26,640035)","(4,10241)"
"69013081","(26,13500)","(26,522720)","(26,653400)","(4,10586)"
"69013082","(26,13635)","(26,533520)","(26,666900)","(4,10938)"
"69013083","(26,13770)","(26,544428)","(26,680535)","(4,11297)"
"69013084","(26,13905)","(26,555444)","(26,694305)","(4,11665)"
"69013085","(26,14040)","(26,566568)","(26,708210)","(4,12040)"
"69013086","(26,14175)","(26,577800)","(26,722250)","(4,12423)"
"69013087","(26,14310)","(26,589140)","(26,736425)","(4,12814)"
"69013088","(26,14445)","(26,600588)","(26,750735)","(4,13213)"
"69013089","(26,14580)","(26,612144)","(26,765180)","(4,13621)"
"69013090","(26,14715)","(26,623808)","(26,779760)","(4,14036)"
"69013091","(26,14850)","(26,635580)","(26,794475)","(4,14460)"
"69013092","(26,14985)","(26,647460)","(26,809325)","(4,14892)"
"69013093","(26,15120)","(26,659448)","(26,824310)","(4,15333)"
"69013094","(26,15255)","(26,671544)","(26,839430)","(4,15782)"
"69013095","(26,15390)","(26,683748)","(26,854685)","(4,16240)"
"69013096","(26,15525)","(26,696060)","(26,870075)","(4,16706)"
"69013097","(26,15660)","(26,708480)","(26,885600)","(4,17181)"
"69013098","(26,15795)","(26,721008)","(26,901260)","(4,17665)"
"69013099","(26,15930)","(26,733644)","(26,917055)","(4,18158)"
"69013100","(26,15930)","(26,746388)","(26,932985)","(4,18660)"
"69013101","(26,15930)","(26,759132)","(26,948915)","(4,19172)"
"69013102","(26,15930)","(26,771876)","(26,964845)","(4,19693)"
"69013103","(26,15930)","(26,784620)","(26,980775)","(4,20223)"
"69013104","(26,15930)","(26,797364)","(26,996705)","(4,20761)"
"69013105","(26,15930)","(26,810108)","(26,1012635)","(4,21308)"
"69013106","(26,15930)","(26,822852)","(26,1028565)","(4,21864)"
"69013107","(26,15930)","(26,835596)","(26,1044495)","(4,22429)"
"69013108","(26,15930)","(26,848340)","(26,1060425)","(4,23003)"
"69013109","(26,15930)","(26,861084)","(26,1076355)","(4,23586)"
"69013110","(26,15930)","(26,873828)","(26,1092285)","(4,24178)"
"69013111","(26,15930)","(26,886572)","(26,1108215)","(4,24779)"
"69013112","(26,15930)","(26,899316)","(26,1124145)","(4,25389)"
"69013113","(26,15930)","(26,912060)","(26,1140075)","(4,26008)"
"69013114","(26,15930)","(26,924804)","(26,1156005)","(4,26636)"
"69013115","(26,15930)","(26,937548)","(26,1171935)","(4,27274)"
"69013116","(26,15930)","(26,950292)","(26,1187865)","(4,27921)"
"69013117","(26,15930)","(26,963036)","(26,1203795)","(4,28578)"
"69013118","(26,15930)","(26,975780)","(26,1219725)","(4,29244)"
"69013119","(26,15930)","(26,988524)","(26,1235655)","(4,29920)"
"69013120","(26,15930)","(26,1001268)","(26,1251585)","(4,30605)"
"69013121","(26,15930)","(26,1014012)","(26,1267515)","(4,31300)"
