"AttributeId","NextDialogId","FinnalStepId","LeftOrRight","DialogWordRes"
"17002810","0","17002810","0","90003324"
"17002811","0","17002810","0","90003325"
"17002812","17002813","17002814","0","90003327"
"17002813","17002814","17002814","0","90003328"
"17002814","0","17002814","1","90003329"
"17002815","17002816","17006484","0","90003331"
"17002816","17002817","17006484","0","90003332"
"17002817","17002818","17006484","0","90003333"
"17002818","17006484","17006484","0","90003334"
"17002819","17002820","17002823","1","90003336"
"17002820","17002821","17002823","0","90003337"
"17002821","17002822","17002823","0","90003338"
"17002822","17002823","17002823","0","90003339"
"17002823","0","17002823","0","90003340"
"17002824","17002825","17002826","0","90003342"
"17002825","17002826","17002826","1","90003343"
"17002826","0","17002826","0","90003344"
"17002827","0","17002826","0","90003345"
"17002828","0","17002826","0","90003346"
"17002829","17002830","17002830","0","90003348"
"17002830","0","17002830","1","90003349"
"17002831","0","17002830","0","90003350"
"17002832","0","17002830","0","90003351"
"17002833","0","17002830","0","90003352"
"17002834","17002835","17002837","0","90003354"
"17002835","17002836","17002837","1","90003355"
"17002836","17002837","17002837","0","90003356"
"17002837","0","17002837","1","90003357"
"17002838","17002839","17002839","1","90003359"
"17002839","0","17002839","0","90003360"
"17002840","0","17002839","0","90003361"
"17002841","0","17002839","0","90003362"
"17002842","0","17002839","0","90003363"
"17002843","17002844","17002844","1","90003365"
"17002844","0","17002844","0","90003366"
"17002845","0","17002844","1","90003367"
"17002846","17002847","17002849","0","90003369"
"17002847","17002848","17002849","1","90003370"
"17002848","17002849","17002849","0","90003371"
"17002849","0","17002849","0","90003372"
"17002850","17002851","17006526","1","90003374"
"17002851","17002852","17006526","0","90003375"
"17002852","17006525","17006526","0","90003376"
"17002853","17002854","17002857","0","90003378"
"17002854","17002855","17002857","0","90003379"
"17002855","17002856","17002857","0","90003380"
"17002856","17002857","17002857","0","90003381"
"17002857","0","17002857","0","90003382"
"17002858","17002859","17006528","0","90003384"
"17002859","17006527","17006528","0","90003385"
"17002860","17002861","17002862","0","90003387"
"17002861","17002862","17002862","0","90003388"
"17002862","0","17002862","0","90003389"
"17002863","17002864","17002865","0","90003391"
"17002864","17002865","17002865","0","90003392"
"17002865","0","17002865","1","90003393"
"17002866","0","17002866","0","90003395"
"17002867","0","17002867","0","90003397"
"17002868","0","17002868","0","90003399"
"17002869","17002870","17002873","0","90003401"
"17002870","17002871","17002873","0","90003402"
"17002871","17002872","17002873","0","90003403"
"17002872","17002873","17002873","0","90003404"
"17002873","0","17002873","0","90003405"
"17002874","17002875","17002878","0","90003407"
"17002875","17002876","17002878","0","90003408"
"17002876","17002877","17002878","0","90003409"
"17002877","17002878","17002878","0","90003410"
"17002878","0","17002878","0","90003411"
"17002879","17002880","17002879","1","90003413"
"17002880","17002881","17002879","1","90003414"
"17002881","17006529","17002879","0","90003415"
"17002882","17002883","17002886","0","90003417"
"17002883","17002884","17002886","0","90003418"
"17002884","17002885","17002886","1","90003419"
"17002885","17002886","17002886","0","90003420"
"17002886","0","17002886","1","90003421"
"17002887","0","17002883","1","90003422"
"17002888","0","17002883","0","90003423"
"17002889","0","17002883","0","90003424"
"17002890","0","17002883","1","90003425"
"17002891","17002892","17002893","1","90003427"
"17002892","17002893","17002893","0","90003428"
"17002893","0","17002893","0","90003429"
"17002894","17002895","17006487","0","90003431"
"17002895","17002896","17006487","1","90003432"
"17002896","17002897","17006487","0","90003433"
"17002897","17006487","17006487","0","90003434"
"17002898","17002899","17002899","0","90003436"
"17002899","0","17002899","0","90003437"
"17002900","0","17002899","0","90003438"
"17002901","17002902","17002902","1","90003440"
"17002902","0","17002902","0","90003441"
"17002903","0","17002902","0","90003442"
"17002904","17002905","17002909","0","90003444"
"17002905","17002906","17002909","0","90003445"
"17002906","17002907","17002909","1","90003446"
"17002907","17002908","17002909","0","90003447"
"17002908","17002909","17002909","0","90003448"
"17002909","0","17002909","0","90003449"
"17002910","17002911","17002912","0","90003451"
"17002911","17002912","17002912","1","90003452"
"17002912","0","17002912","0","90003453"
"17002913","0","17002912","0","90003454"
"17002914","17002915","17002915","0","90003456"
"17002915","0","17002915","1","90003457"
"17002916","0","17002915","0","90003458"
"17002917","0","17002917","0","90003460"
"17002918","0","17002917","0","90003461"
"17002919","0","17002917","1","90003462"
"17002920","17002921","17002921","1","90003464"
"17002921","0","17002921","0","90003465"
"17002922","17002923","17002923","0","90003467"
"17002923","0","17002923","1","90003468"
"17002924","17002925","17002925","0","90003470"
"17002925","0","17002925","1","90003471"
"17002926","0","17002925","0","90003472"
"17002927","0","17002925","0","90003473"
"17002928","0","17002925","0","90003474"
"17002929","0","17002925","0","90003475"
"17002930","0","17002925","1","90003476"
"17002931","0","17002931","0","90009101"
"17002932","0","17002932","0","90009102"
"17002933","0","17002933","0","90009103"
"17002934","0","17002934","0","90009104"
"17002935","0","17002935","0","90009105"
"17002936","0","17002936","0","90009106"
"17002937","0","17002937","0","90009107"
"17002938","0","17002938","0","90009108"
"17002939","0","17002939","1","90009109"
"17002940","0","17002940","0","90009110"
"17002941","0","17002941","0","90003477"
"17002942","0","17002941","1","90003478"
"17002943","17002944","17002944","1","90003480"
"17002944","0","17002944","0","90003481"
"17002945","17002946","17006536","0","90003482"
"17002946","17002947","17006536","0","90003483"
"17002947","17002948","17006536","1","90003484"
"17002948","17006534","17006536","0","90003485"
"17002949","17002950","17006540","0","90003486"
"17002950","17002951","17006540","1","90003487"
"17002951","17006537","17006540","0","90003488"
"17002952","17006541","17006541","0","90003489"
"17002953","17002954","17002955","0","90003490"
"17002954","17002955","17002955","1","90003491"
"17002955","0","17002955","0","90003492"
"17002956","0","17002955","0","90003493"
"17002957","0","17002955","0","90003494"
"17002958","0","17002955","0","90003495"
"17002959","0","17002955","0","90003496"
"17002960","17002961","17002965","0","90003497"
"17002961","17002962","17002965","0","90003498"
"17002962","17002963","17002965","1","90003499"
"17002963","17002964","17002965","0","90003500"
"17002964","17002965","17002965","0","90003501"
"17002965","0","17002965","0","90003502"
"17002966","17002967","17002971","0","90003503"
"17002967","17002968","17002971","1","90003504"
"17002968","17002969","17002971","0","90003505"
"17002969","17002970","17002971","0","90003506"
"17002970","17002971","17002971","0","90003507"
"17002971","0","17002971","0","90003508"
"17002972","17002973","17002974","1","90003509"
"17002973","17002974","17002974","1","90003510"
"17002974","0","17002974","0","90003511"
"17002975","17002976","17002977","1","90003512"
"17002976","17002977","17002977","0","90003513"
"17002977","0","17002977","1","90003514"
"17002978","17002979","17002979","0","90003515"
"17002979","0","17002979","0","90003516"
"17002980","17002981","17006542","0","90003517"
"17002981","17002982","17006542","1","90003518"
"17002982","17002983","17006542","0","90003519"
"17002983","17006542","17006542","0","90003520"
"17002984","17002985","17006490","0","90003521"
"17002985","17002986","17006490","1","90003522"
"17002986","17002987","17006490","0","90003523"
"17002987","17002988","17006490","0","90003524"
"17002988","17006490","17006490","1","90003525"
"17002989","17002990","17002993","1","90003526"
"17002990","17002991","17002993","0","90003527"
"17002991","17002992","17002993","1","90003528"
"17002992","17002993","17002993","0","90003529"
"17002993","0","17002993","1","90003530"
"17002994","17002995","17002999","1","90003531"
"17002995","17002996","17002999","0","90003532"
"17002996","17002997","17002999","1","90003533"
"17002997","17002998","17002999","0","90003534"
"17002998","17002999","17002999","0","90003535"
"17002999","0","17002999","0","90003536"
"17003000","17003001","17003004","1","90003537"
"17003001","17003002","17003004","0","90003538"
"17003002","17003003","17003004","0","90003539"
"17003003","17003004","17003004","1","90003540"
"17003004","0","17003004","0","90003541"
"17003005","17003006","17003012","1","90003542"
"17003006","17003007","17003012","0","90003543"
"17003007","17003008","17003012","0","90003544"
"17003008","17003009","17003012","1","90003545"
"17003009","17003010","17003012","0","90003546"
"17003010","17003011","17003012","0","90003547"
"17003011","17003012","17003012","0","90003548"
"17003012","0","17003012","1","90003549"
"17003013","17003014","17003017","1","90003550"
"17003014","17003015","17003017","0","90003551"
"17003015","17003016","17003017","1","90003552"
"17003016","17003017","17003017","0","90003553"
"17003017","0","17003017","0","90003554"
"17003018","17003019","17003020","1","90003555"
"17003019","17003020","17003020","0","90003556"
"17003020","0","17003020","1","90003557"
"17003021","17003022","17003024","1","90003558"
"17003022","17003023","17003024","0","90003559"
"17003023","17003024","17003024","1","90003560"
"17003024","0","17003024","0","90003561"
"17003025","0","17003024","0","90003562"
"17003026","17003027","17006545","0","90003563"
"17003027","17003028","17006545","1","90003564"
"17003028","17003029","17006545","0","90003565"
"17003029","17003030","17006545","0","90003566"
"17003030","17006543","17006545","1","90003567"
"17003031","17003032","17003035","1","90003568"
"17003032","17003033","17003035","0","90003569"
"17003033","17003034","17003035","1","90003570"
"17003034","17003035","17003035","0","90003571"
"17003035","0","17003035","1","90003572"
"17003036","17003037","17003043","0","90003573"
"17003037","17003038","17003043","1","90003574"
"17003038","17003039","17003043","0","90003575"
"17003039","17003040","17003043","1","90003576"
"17003040","17003041","17003043","0","90003577"
"17003041","17003042","17003043","0","90003578"
"17003042","17003043","17003043","0","90003579"
"17003043","0","17003043","1","90003580"
"17003044","17003045","17003046","1","90003581"
"17003045","17003046","17003046","0","90003582"
"17003046","0","17003046","0","90003583"
"17003047","0","17003046","0","90003584"
"17003048","0","17003046","0","90003585"
"17003049","0","17003046","0","90003586"
"17003050","0","17003046","0","90003587"
"17003051","0","17003046","0","90003588"
"17003052","17003053","17003057","1","90003589"
"17003053","17003054","17003057","0","90003590"
"17003054","17003055","17003057","0","90003591"
"17003055","17003056","17003057","0","90003592"
"17003056","17003057","17003057","0","90003593"
"17003057","0","17003057","0","90003594"
"17003058","0","17003054","0","90003595"
"17003059","17003060","17003064","1","90003596"
"17003060","17003061","17003064","0","90003597"
"17003061","17003062","17003064","0","90003598"
"17003062","17003063","17003064","0","90003599"
"17003063","17003064","17003064","1","90003600"
"17003064","0","17003064","0","90003601"
"17003065","17003066","17003066","1","90003602"
"17003066","0","17003066","0","90003603"
"17003067","17003068","17003070","1","90003604"
"17003068","17003069","17003070","0","90003605"
"17003069","17003070","17003070","0","90003606"
"17003070","0","17003070","1","90003607"
"17003071","0","17003071","0","90003608"
"17003072","17006546","17006546","0","90003609"
"17003073","17006547","17006547","0","90003610"
"17003074","17003075","17003077","1","90003611"
"17003075","17003076","17003077","0","90003612"
"17003076","17003077","17003077","1","90003613"
"17003077","0","17003077","0","90003614"
"17003078","17003079","17003079","0","90003615"
"17003079","0","17003079","1","90003616"
"17003080","17003081","17003082","0","90003617"
"17003081","17003082","17003082","1","90003618"
"17003082","0","17003082","0","90003619"
"17003083","17003084","17003088","0","90003620"
"17003084","17003085","17003088","1","90003621"
