"AttributeId","Type","SubType","WorldID","IslandId","Order","MapLevel","IsGuideMap","MapName","Description","Res","MiniMapId","FubenIcon","FubenBgImg","FubenAssessment","NpcPointId","MaxPlayerCount","MinNextLine","BornLocation","BornRotation","RandomBormLocation","FlyAutoLocation","AutoType","AutoLocation","MonsterBrushId","AwardBrushId","BigAward","SpecialAward","BrushMaxCount","MapPlayId","OnlineAward","OfflineAward","NextMapId","TreasureNpcId","TreasureMaxCount","TreasureDropId","TreasureRefrushBoss","TreasureMultipleMax","BossBrushId","SearchRefrushBossValue","TransportPrice","MapStartX","MapStartY","MapEndX","MapEndY","TowerWidth","TowerLength","SeeAllNpc","ReenterCD","RelivePoint","SafePoint","MapFirstBuffIdArray","MapBuffIdArray","MapBuffSlowIdArray","IsAllowPK","MustUseWing","BeginJoinTime","EndJoinTime","BeginMapTime","EndMapTime","EnterWeek","BeginCanJoin","EnterLevel","EnterVIPLevel","UnLockMissionID","EnterRaidCostItem","MoppingUpCostItem","Preconditions","UnlockCondition","Difficulty","DifficultyName","EnterCount","GroupType","ConsumeEnterCounterCond","HaveExtraEnterWay","ExtraBuyCount","ExtraBuyCountNeedMoney","ExtraBuyCountNeedMoneyStr","ExtraEnterCount","ExtraEnterNeedMoney","MPPanelType","InfoPanelType","WinCond","SettleLevelType","SettleLevelDropIdArr","TimeBegin","AutoTransferTime","TimeRequire","TriggerList","RecommandFightingPower","MoppingUpUnlockCond","ProtectNpc","BossID","PlotTips","DropItems","DropItemsNum","ResultDialogType","ResultDialogPopDelayTime","ResultDialogLiveTime","RandomAwardItems","FirstWinAwardDropId","FirstWinAwardItems","FirstWinAwardItemsNum","FirstWinAwardMoney","RewardSettlementType","AwardItems","AwardItemsNum","AwardMoneyFactor","AwardMoney","AssistAwardItems","MoppingUpRandomAwardItems","MoppingUpAwardMoney","MoppingUpTime","DefaultPkMode","BackgroundMusic","MapWidgetJumpArray","HpOperateWhenIn","HpOperateWhenOut","MapReviveType","AutoReviveCD","DeadToLiveCD","DistanceOfShowHeadPanel","BestRecordOrderType","Noticeld","ExpTitleIcon","IsSceneCamera","RaidWinCharacterRotation","RaidWidgetLocation","RaidBossAniParams","EnterGradeLevel","RecommendLevel","CaptainRewardItems","NotCanRevive","NextRefreshTime","BreakLineLogin","ReviveEndClearTarget","LoginEndAutoFight","VipEnterSceneBuff","HookWaitTime","NeedFightLeaveSafe","JoinTopTip","CameraData","VipMoppingConfig","VipMoppingDrop"
"71031308","9","","","","","308","0","90050024","90054042","91300101","(72010312,0)","91290592","91290592","","0","40","","(22385,10960,745)","(0,0,-60)","","(3196,3184,280,0)","3","","","","","","","","","","71031309","","","","","","","","(1,0)","0","0","100000","100000","10000","10000","","","(100,100,100,20,30,40)","","","(10090003,0,10992701,0)","","0","","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""9999-0-0 0:0:0"",""9999-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(0,0,0,0,0,0,0)","1","0","","","","","71031307","","","","1","","2","0","","","","0","","0","(1,12)","(2)","","","","10","60","(81001308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0)","1200654771.12311","60","","0","","","(1)","3","0","5","","","(31060099,31060199,31000163)","(10,4,0)","","","","","0","(10,29)","","","","7.75","-1","91920012","(-1,-1,92300012,-1,-1)","1","1","1","30","15","2000","0","93000029","","1","","","","","","","","","","","1","","-1","","","","",""
"71031309","9","","","","","309","0","90050024","90054042","91300101","(72010313,0)","91290592","91290592","","0","40","","(22385,10960,745)","(0,0,-60)","","(3196,3184,280,0)","3","","","","","","","","","","71031310","","","","","","","","(1,0)","0","0","100000","100000","10000","10000","","","(100,100,100,20,30,40)","","","(10090003,0,10992701,0)","","0","","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""9999-0-0 0:0:0"",""9999-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(0,0,0,0,0,0,0)","1","0","","","","","71031308","","","","1","","2","0","","","","0","","0","(1,12)","(2)","","","","10","60","(81001309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0)","1207258372.36429","60","","0","","","(1)","3","0","5","","","(31060099,31060199,31000163)","(10,4,0)","","","","","0","(10,28)","","","","7.75","-1","91920012","(-1,-1,92300012,-1,-1)","1","1","1","30","15","2000","0","93000029","","1","","","","","","","","","","","1","","-1","","","","",""
"71031310","9","","","","","310","0","90050024","90054042","91300101","(72010314,0)","91290592","91290592","","0","40","","(22385,10960,745)","(0,0,-60)","","(3196,3184,280,0)","3","","","","","","","","","","71031311","","","","","","","","(1,0)","0","0","100000","100000","10000","10000","","","(100,100,100,20,30,40)","","","(10090003,0,10992701,0)","","0","","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""9999-0-0 0:0:0"",""9999-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(0,0,0,0,0,0,0)","1","0","","","","","71031309","","","","1","","2","0","","","","0","","0","(1,12)","(2)","","","","10","60","(81001310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0)","1213898293.41229","60","","0","","(31061027)","(1)","3","0","5","","","(31060099,31060199,31000163)","(0,0,10)","","","","","0","(10,29)","","","","7.75","-1","91920012","(-1,-1,92300012,-1,-1)","1","1","1","30","15","2000","0","93000029","","1","","","","","","","","","","","1","","-1","","","","",""
"71031311","9","","","","","311","0","90050024","90054042","91300101","(72010315,0)","91290592","91290592","","0","40","","(22385,10960,745)","(0,0,-60)","","(3196,3184,280,0)","3","","","","","","","","","","71031312","","","","","","","","(1,0)","0","0","100000","100000","10000","10000","","","(100,100,100,20,30,40)","","","(10090003,0,10992701,0)","","0","","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""9999-0-0 0:0:0"",""9999-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(0,0,0,0,0,0,0)","1","0","","","","","71031310","","","","1","","2","0","","","","0","","0","(1,12)","(2)","","","","10","60","(81001311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0)","1220574734.02606","60","","0","","","(1)","3","0","5","","","(31060099,31060199,31000163)","(10,4,0)","","","","","0","(10,28)","","","","8","-1","91920012","(-1,-1,92300012,-1,-1)","1","1","1","30","15","2000","0","93000029","","1","","","","","","","","","","","1","","-1","","","","",""
"71031312","9","","","","","312","0","90050024","90054042","91300101","(72010316,0)","91290592","91290592","","0","40","","(22385,10960,745)","(0,0,-60)","","(3196,3184,280,0)","3","","","","","","","","","","71031313","","","","","","","","(1,0)","0","0","100000","100000","10000","10000","","","(100,100,100,20,30,40)","","","(10090003,0,10992701,0)","","0","","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""9999-0-0 0:0:0"",""9999-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(0,0,0,0,0,0,0)","1","0","","","","","71031311","","","","1","","2","0","","","","0","","0","(1,12)","(2)","","","","10","60","(81001312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0)","1227287895.0632","60","","0","","","(1)","3","0","5","","","(31060099,31060199,31000163)","(10,4,0)","","","","","0","(10,29)","","","","8","-1","91920012","(-1,-1,92300012,-1,-1)","1","1","1","30","15","2000","0","93000029","","1","","","","","","","","","","","1","","-1","","","","",""
"71031313","9","","","","","313","0","90050024","90054042","91300101","(72010317,0)","91290592","91290592","","0","40","","(22385,10960,745)","(0,0,-60)","","(3196,3184,280,0)","3","","","","","","","","","","71031314","","","","","","","","(1,0)","0","0","100000","100000","10000","10000","","","(100,100,100,20,30,40)","","","(10090003,0,10992701,0)","","0","","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""9999-0-0 0:0:0"",""9999-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(0,0,0,0,0,0,0)","1","0","","","","","71031312","","","","1","","2","0","","","","0","","0","(1,12)","(2)","","","","10","60","(81001313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0)","1234037978.48605","60","","0","","","(1)","3","0","5","","","(31060099,31060199,31000163)","(10,4,0)","","","","","0","(10,28)","","","","8","-1","91920012","(-1,-1,92300012,-1,-1)","1","1","1","30","15","2000","0","93000029","","1","","","","","","","","","","","1","","-1","","","","",""
"71031314","9","","","","","314","0","90050024","90054042","91300101","(72010318,0)","91290592","91290592","","0","40","","(22385,10960,745)","(0,0,-60)","","(3196,3184,280,0)","3","","","","","","","","","","71031315","","","","","","","","(1,0)","0","0","100000","100000","10000","10000","","","(100,100,100,20,30,40)","","","(10090003,0,10992701,0)","","0","","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""9999-0-0 0:0:0"",""9999-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(0,0,0,0,0,0,0)","1","0","","","","","71031313","","","","1","","2","0","","","","0","","0","(1,12)","(2)","","","","10","60","(81001314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0)","1240825187.36773","60","","0","","","(1)","3","0","5","","","(31060099,31060199,31000163)","(10,4,0)","","","","","0","(10,29)","","","","8","-1","91920012","(-1,-1,92300012,-1,-1)","1","1","1","30","15","2000","0","93000029","","1","","","","","","","","","","","1","","-1","","","","",""
"71031315","9","","","","","315","0","90050024","90054042","91300101","(72010319,0)","91290592","91290592","","0","40","","(22385,10960,745)","(0,0,-60)","","(3196,3184,280,0)","3","","","","","","","","","","71031316","","","","","","","","(1,0)","0","0","100000","100000","10000","10000","","","(100,100,100,20,30,40)","","","(10090003,0,10992701,0)","","0","","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""9999-0-0 0:0:0"",""9999-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(0,0,0,0,0,0,0)","1","0","","","","","71031314","","","","1","","2","0","","","","0","","0","(1,12)","(2)","","","","10","60","(81001315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0)","1247649725.89825","60","","0","","","(1)","3","0","5","","","(31060099,31060199,31000163)","(10,4,0)","","","","","0","(10,28)","","","","8","-1","91920012","(-1,-1,92300012,-1,-1)","1","1","1","30","15","2000","0","93000029","","1","","","","","","","","","","","1","","-1","","","","",""
"71031316","9","","","","","316","0","90050024","90054042","91300101","(72010320,0)","91290592","91290592","","0","40","","(22385,10960,745)","(0,0,-60)","","(3196,3184,280,0)","3","","","","","","","","","","71031317","","","","","","","","(1,0)","0","0","100000","100000","10000","10000","","","(100,100,100,20,30,40)","","","(10090003,0,10992701,0)","","0","","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""9999-0-0 0:0:0"",""9999-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(0,0,0,0,0,0,0)","1","0","","","","","71031315","","","","1","","2","0","","","","0","","0","(1,12)","(2)","","","","10","60","(81001316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0)","1254511799.39069","60","","0","","","(1)","3","0","5","","","(31060099,31060199,31000163)","(10,4,0)","","","","","0","(10,29)","","","","8","-1","91920012","(-1,-1,92300012,-1,-1)","1","1","1","30","15","2000","0","93000029","","1","","","","","","","","","","","1","","-1","","","","",""
"71031317","9","","","","","317","0","90050024","90054042","91300101","(72010321,0)","91290592","91290592","","0","40","","(22385,10960,745)","(0,0,-60)","","(3196,3184,280,0)","3","","","","","","","","","","71031318","","","","","","","","(1,0)","0","0","100000","100000","10000","10000","","","(100,100,100,20,30,40)","","","(10090003,0,10992701,0)","","0","","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""9999-0-0 0:0:0"",""9999-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(0,0,0,0,0,0,0)","1","0","","","","","71031316","","","","1","","2","0","","","","0","","0","(1,12)","(2)","","","","10","60","(81001317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0)","1261411614.28734","60","","0","","","(1)","3","0","5","","","(31060099,31060199,31000163)","(10,4,0)","","","","","0","(10,28)","","","","8","-1","91920012","(-1,-1,92300012,-1,-1)","1","1","1","30","15","2000","0","93000029","","1","","","","","","","","","","","1","","-1","","","","",""
"71031318","9","","","","","318","0","90050024","90054042","91300101","(72010322,0)","91290592","91290592","","0","40","","(22385,10960,745)","(0,0,-60)","","(3196,3184,280,0)","3","","","","","","","","","","71031319","","","","","","","","(1,0)","0","0","100000","100000","10000","10000","","","(100,100,100,20,30,40)","","","(10090003,0,10992701,0)","","0","","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""9999-0-0 0:0:0"",""9999-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(0,0,0,0,0,0,0)","1","0","","","","","71031317","","","","1","","2","0","","","","0","","0","(1,12)","(2)","","","","10","60","(81001318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0)","1268349378.16592","60","","0","","","(1)","3","0","5","","","(31060099,31060199,31000163)","(10,4,0)","","","","","0","(10,29)","","","","8","-1","91920012","(-1,-1,92300012,-1,-1)","1","1","1","30","15","2000","0","93000029","","1","","","","","","","","","","","1","","-1","","","","",""
"71031319","9","","","","","319","0","90050024","90054042","91300101","(72010323,0)","91290592","91290592","","0","40","","(22385,10960,745)","(0,0,-60)","","(3196,3184,280,0)","3","","","","","","","","","","71031320","","","","","","","","(1,0)","0","0","100000","100000","10000","10000","","","(100,100,100,20,30,40)","","","(10090003,0,10992701,0)","","0","","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""9999-0-0 0:0:0"",""9999-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(0,0,0,0,0,0,0)","1","0","","","","","71031318","","","","1","","2","0","","","","0","","0","(1,12)","(2)","","","","10","60","(81001319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0)","1275325299.74583","60","","0","","","(1)","3","0","5","","","(31060099,31060199,31000163)","(10,4,0)","","","","","0","(10,28)","","","","8","-1","91920012","(-1,-1,92300012,-1,-1)","1","1","1","30","15","2000","0","93000029","","1","","","","","","","","","","","1","","-1","","","","",""
"71031320","9","","","","","320","0","90050024","90054042","91300101","(72010324,0)","91290592","91290592","","0","40","","(22385,10960,745)","(0,0,-60)","","(3196,3184,280,0)","3","","","","","","","","","","71031321","","","","","","","","(1,0)","0","0","100000","100000","10000","10000","","","(100,100,100,20,30,40)","","","(10090003,0,10992701,0)","","0","","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""9999-0-0 0:0:0"",""9999-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(0,0,0,0,0,0,0)","1","0","","","","","71031319","","","","1","","2","0","","","","0","","0","(1,12)","(2)","","","","10","60","(81001320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0)","1282339588.89443","60","","0","","(31061006)","(1)","3","0","5","","","(31060099,31060199,31000163)","(0,0,10)","","","","","0","(10,29)","","","","8","-1","91920012","(-1,-1,92300012,-1,-1)","1","1","1","30","15","2000","0","93000029","","1","","","","","","","","","","","1","","-1","","","","",""
"71031321","9","","","","","321","0","90050024","90054042","91300101","(72010325,0)","91290592","91290592","","0","40","","(22385,10960,745)","(0,0,-60)","","(3196,3184,280,0)","3","","","","","","","","","","71031322","","","","","","","","(1,0)","0","0","100000","100000","10000","10000","","","(100,100,100,20,30,40)","","","(10090003,0,10992701,0)","","0","","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""9999-0-0 0:0:0"",""9999-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(0,0,0,0,0,0,0)","1","0","","","","","71031320","","","","1","","2","0","","","","0","","0","(1,12)","(2)","","","","10","60","(81001321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0)","1289392456.63335","60","","0","","","(1)","3","0","5","","","(31060099,31060199,31000163)","(10,4,0)","","","","","0","(10,28)","","","","8.25","-1","91920012","(-1,-1,92300012,-1,-1)","1","1","1","30","15","2000","0","93000029","","1","","","","","","","","","","","1","","-1","","","","",""
"71031322","9","","","","","322","0","90050024","90054042","91300101","(72010326,0)","91290592","91290592","","0","40","","(22385,10960,745)","(0,0,-60)","","(3196,3184,280,0)","3","","","","","","","","","","71031323","","","","","","","","(1,0)","0","0","100000","100000","10000","10000","","","(100,100,100,20,30,40)","","","(10090003,0,10992701,0)","","0","","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""9999-0-0 0:0:0"",""9999-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(0,0,0,0,0,0,0)","1","0","","","","","71031321","","","","1","","2","0","","","","0","","0","(1,12)","(2)","","","","10","60","(81001322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0)","1296484115.14484","60","","0","","","(1)","3","0","5","","","(31060099,31060199,31000163)","(10,4,0)","","","","","0","(10,29)","","","","8.25","-1","91920012","(-1,-1,92300012,-1,-1)","1","1","1","30","15","2000","0","93000029","","1","","","","","","","","","","","1","","-1","","","","",""
"71031323","9","","","","","323","0","90050024","90054042","91300101","(72010327,0)","91290592","91290592","","0","40","","(22385,10960,745)","(0,0,-60)","","(3196,3184,280,0)","3","","","","","","","","","","71031324","","","","","","","","(1,0)","0","0","100000","100000","10000","10000","","","(100,100,100,20,30,40)","","","(10090003,0,10992701,0)","","0","","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""9999-0-0 0:0:0"",""9999-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(0,0,0,0,0,0,0)","1","0","","","","","71031322","","","","1","","2","0","","","","0","","0","(1,12)","(2)","","","","10","60","(81001323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0)","1303614777.77813","60","","0","","","(1)","3","0","5","","","(31060099,31060199,31000163)","(10,4,0)","","","","","0","(10,28)","","","","8.25","-1","91920012","(-1,-1,92300012,-1,-1)","1","1","1","30","15","2000","0","93000029","","1","","","","","","","","","","","1","","-1","","","","",""
"71031324","9","","","","","324","0","90050024","90054042","91300101","(72010328,0)","91290592","91290592","","0","40","","(22385,10960,745)","(0,0,-60)","","(3196,3184,280,0)","3","","","","","","","","","","71031325","","","","","","","","(1,0)","0","0","100000","100000","10000","10000","","","(100,100,100,20,30,40)","","","(10090003,0,10992701,0)","","0","","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""9999-0-0 0:0:0"",""9999-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(0,0,0,0,0,0,0)","1","0","","","","","71031323","","","","1","","2","0","","","","0","","0","(1,12)","(2)","","","","10","60","(81001324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0)","1310784659.05591","60","","0","","","(1)","3","0","5","","","(31060099,31060199,31000163)","(10,4,0)","","","","","0","(10,29)","","","","8.25","-1","91920012","(-1,-1,92300012,-1,-1)","1","1","1","30","15","2000","0","93000029","","1","","","","","","","","","","","1","","-1","","","","",""
"71031325","9","","","","","325","0","90050024","90054042","91300101","(72010329,0)","91290592","91290592","","0","40","","(22385,10960,745)","(0,0,-60)","","(3196,3184,280,0)","3","","","","","","","","","","71031326","","","","","","","","(1,0)","0","0","100000","100000","10000","10000","","","(100,100,100,20,30,40)","","","(10090003,0,10992701,0)","","0","","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""9999-0-0 0:0:0"",""9999-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(0,0,0,0,0,0,0)","1","0","","","","","71031324","","","","1","","2","0","","","","0","","0","(1,12)","(2)","","","","10","60","(81001325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0)","1317993974.68072","60","","0","","","(1)","3","0","5","","","(31060099,31060199,31000163)","(10,4,0)","","","","","0","(10,28)","","","","8.25","-1","91920012","(-1,-1,92300012,-1,-1)","1","1","1","30","15","2000","0","93000029","","1","","","","","","","","","","","1","","-1","","","","",""
"71031326","9","","","","","326","0","90050024","90054042","91300101","(72010330,0)","91290592","91290592","","0","40","","(22385,10960,745)","(0,0,-60)","","(3196,3184,280,0)","3","","","","","","","","","","71031327","","","","","","","","(1,0)","0","0","100000","100000","10000","10000","","","(100,100,100,20,30,40)","","","(10090003,0,10992701,0)","","0","","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""9999-0-0 0:0:0"",""9999-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(0,0,0,0,0,0,0)","1","0","","","","","71031325","","","","1","","2","0","","","","0","","0","(1,12)","(2)","","","","10","60","(81001326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0)","1325242941.54146","60","","0","","","(1)","3","0","5","","","(31060099,31060199,31000163)","(10,4,0)","","","","","0","(10,29)","","","","8.25","-1","91920012","(-1,-1,92300012,-1,-1)","1","1","1","30","15","2000","0","93000029","","1","","","","","","","","","","","1","","-1","","","","",""
"71031327","9","","","","","327","0","90050024","90054042","91300101","(72010331,0)","91290592","91290592","","0","40","","(22385,10960,745)","(0,0,-60)","","(3196,3184,280,0)","3","","","","","","","","","","71031328","","","","","","","","(1,0)","0","0","100000","100000","10000","10000","","","(100,100,100,20,30,40)","","","(10090003,0,10992701,0)","","0","","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""9999-0-0 0:0:0"",""9999-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(0,0,0,0,0,0,0)","1","0","","","","","71031326","","","","1","","2","0","","","","0","","0","(1,12)","(2)","","","","10","60","(81001327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0)","1332531777.71994","60","","0","","","(1)","3","0","5","","","(31060099,31060199,31000163)","(10,4,0)","","","","","0","(10,28)","","","","8.25","-1","91920012","(-1,-1,92300012,-1,-1)","1","1","1","30","15","2000","0","93000029","","1","","","","","","","","","","","1","","-1","","","","",""
"71031328","9","","","","","328","0","90050024","90054042","91300101","(72010332,0)","91290592","91290592","","0","40","","(22385,10960,745)","(0,0,-60)","","(3196,3184,280,0)","3","","","","","","","","","","71031329","","","","","","","","(1,0)","0","0","100000","100000","10000","10000","","","(100,100,100,20,30,40)","","","(10090003,0,10992701,0)","","0","","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""9999-0-0 0:0:0"",""9999-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(0,0,0,0,0,0,0)","1","0","","","","","71031327","","","","1","","2","0","","","","0","","0","(1,12)","(2)","","","","10","60","(81001328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0)","1339860702.4974","60","","0","","","(1)","3","0","5","","","(31060099,31060199,31000163)","(10,4,0)","","","","","0","(10,29)","","","","8.25","-1","91920012","(-1,-1,92300012,-1,-1)","1","1","1","30","15","2000","0","93000029","","1","","","","","","","","","","","1","","-1","","","","",""
"71031329","9","","","","","329","0","90050024","90054042","91300101","(72010333,0)","91290592","91290592","","0","40","","(22385,10960,745)","(0,0,-60)","","(3196,3184,280,0)","3","","","","","","","","","","71031330","","","","","","","","(1,0)","0","0","100000","100000","10000","10000","","","(100,100,100,20,30,40)","","","(10090003,0,10992701,0)","","0","","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""9999-0-0 0:0:0"",""9999-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(0,0,0,0,0,0,0)","1","0","","","","","71031328","","","","1","","2","0","","","","0","","0","(1,12)","(2)","","","","10","60","(81001329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0)","1347229936.36114","60","","0","","","(1)","3","0","5","","","(31060099,31060199,31000163)","(10,4,0)","","","","","0","(10,28)","","","","8.25","-1","91920012","(-1,-1,92300012,-1,-1)","1","1","1","30","15","2000","0","93000029","","1","","","","","","","","","","","1","","-1","","","","",""
