"AttributeId","NpcType","SubType","Class","Sex","Level","UseOwnerAtt","UpgradeId","InitLevelInfo","PropertyRatio","PropertyPlus","BornCommunity","BornBuff","BornItem","BornWing","BornMount","BornSpirit","AwardPlay","MultipleDropId","AwardNoticeId","LifeTime","DeadType","DeadFly","MoveLength","MoveTime","MoveAcceleration","DeadTime","ReviveInfo","CorpseTime","DeadExp","DeadExpPlus","DeadExpMode","DeadScore","DeadGloryGlow","BornType","BornTime","Fixed","Capsule","RunSpeed","AiMoveSpeed","IsRide","HpBarNum","BeHurtType","PassiveOrActive","SkillTarget","AttackOther","AttackNpc","CanMove","AttackOne","AttackAllOne","AttackNum","PatrolType","PatrolLength","ViewAngleType","ViewLength","PursuitLength","FollowLength","FollowAttackLength","IsWarn","WarnLength","WarnResId","ExitBattleHp","AiCycle","AiBattleCycle","AiId","DialogId","SkillNormal","SkillCD","SkillHp","SkillHate","SkillWarTime","HateListParam","ItemGetDisplayArray","DropID","RankRewards","LegionWelferaRewards","DropChests","DropChestsPos","InteractionTime","InteractAward","InteractBuff","NpcName","HalfImgRes","HeadImg","ExhibitionHeadImg","ExhibitionBackgroundImg","BornLocation","BornRotation","BornScale","MeshUnitRes","UnitRes","EffectsScale","LightStrength","LightColor","BasicColor","Des","BossColor","ExhibitionPos","ExhibitionScale","ExhibitionRotate","PathFindLocation","AddNpcRate","StartShowMissionId","EndShowMissionId","StartShowMissionState","EndShowMissionState","NeedFaceToPlayer","DialogSound","DialogCameraLength","Shouting","CreatingNotice","Noticeld","GsSuggestion","DialogWidgetCameraParamArray","DialogWidgetMontageId","HurtSound","SkillHurtSound","TimeLimitExchangeDrop","TimeLimitAddedDrop","GsAddBuffId","BuffIdWithKill","NormNpcGs","DamageSummonWithSelf","IsUseDamageList","HelperReward","BeHelpedReward","MissionTrigge","HpPlotTip","ShowDropList","MapFirsttHitTrigge","FirstKillDropId","IsRandomRoleName","ComeBackTime","BornBuffLevel","IsControlBoss","MonsterCollisionType","BattleCameraParamArray","BattleCameraDataArray","WorldBossDropID","IsCanShowHeadLifebar","TopHeadOffset"
"76001193","3","2","1","1","170","","21050174","","(4,31,1,0,1,4,8,4,0,1,4,5,1.7,0,1,4,6,1.7,0,1,4,7,1.2,0,1,4,9,1,0,1,4,10,1,0,1,4,11,1,0,1,4,12,1,0,1,4,13,1,0,1,4,14,1,0,1,4,15,1,0,1,4,16,1,0,1,4,21,1,0,1,4,22,1,0,1,4,19,1,0,1,4,20,1,0,1,4,17,1,0,1,4,18,1,0,1,4,23,1,0,1,4,24,1,0,1,4,25,1,0,1,4,26,1,0,1)","(4,31,0,0,1,4,8,0,0,1,4,5,0,0,1,4,6,0,0,1,4,7,0,0,1,4,9,0,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,0,0,1,4,14,0,0,1,4,15,0,0,1,4,16,0,0,1,4,21,0,0,1,4,22,0,0,1,4,19,0,0,1,4,20,0,0,1,4,17,0,0,1,4,18,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,0,0,1,4,26,0,0,45)","9","(0,0,0)","(0,0,0)","","","","","","","0","3","1","200","0.2","10000","3","","","0.3","0","0","10","0","2","3","","(150,50)","","500","0","10","","0","1","0","","0","","","","0","400","","500","2000","","","1","","","1","5","2","","","(0,0,13500002,0)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","","","(70000018)","","","","","","","","90042143","91232584","91232322","91232322","","(0,0,-150)","(0,0,-90)","(0.6,0.6,0.6)","","(91051901,91051902,91051903,91051905,91051905,91051906,91051907,91051908,91051909,91051910,91051911,91051912,91051913,91051914,91051915,0,0,0,0,0,0,0,0,0,0,0,0,0)","(1,1,1)","10","(1,1,1,1)","(0.439,0.22,0.081,1.0)","-0.093","(1,1,1,1)","(0,-60,0)","(1,1,1)","(0,0,90)","","1","15000828","15000829","","","","","","","","","","","","(0)","(91923036,91923037,91923038,91923039,91923039)","(70504012)","(70504013)","","","","","","","","","","","","(70010000)","","","","","0","","","","0",""
"76001194","2","0","1","1","470","","21050470","","(4,31,1,0,1,4,8,1,0,1,4,5,1,0,1,4,6,1,0,1,4,7,1,0,1,4,9,1,0,1,4,10,1,0,1,4,11,1,0,1,4,12,1,0,1,4,13,1,0,1,4,14,1,0,1,4,15,1,0,1,4,16,1,0,1,4,21,1,0,1,4,22,1,0,1,4,19,1,0,1,4,20,1,0,1,4,17,1,0,1,4,18,1,0,1,4,23,1,0,1,4,24,1,0,1,4,25,1,0,1,4,26,1,0,1)","(4,31,0,0,1,4,8,0,0,1,4,5,0,0,1,4,6,0,0,1,4,7,0,0,1,4,9,0,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,0,0,1,4,14,0,0,1,4,15,0,0,1,4,16,0,0,1,4,21,0,0,1,4,22,0,0,1,4,19,0,0,1,4,20,0,0,1,4,17,0,0,1,4,18,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,0,0,1,4,26,0,0,1)","10","(0,0,0)","(31029015,0,0)","","","","","","","0","3","0","200","0.2","10000","3","","","0.8","0","0","10","0","1","2.7","","(100,40)","","500","0","0","","0","0","0","","0","","","","0","1000","","500","500","","","1","","","1","5","3","","","(0,0,13500001,0)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","","","(0)","","","","","","","","90041624","91232545","91200511","91200511","","(0,0,-100)","(0,0,-90)","(1,1,1)","(0,91011251,91011252,0,0,0)","(91011262,91011016,91011003,91011004,91011005,91011006,91011007,91011008,91011009,91011010,91011011,91011012,91011013,91011014,91011015,0,0,0,0,0,0,0,0,0,0,0,0,0)","(1,1,1)","0","(1,1,1,1)","(1,1,1,1)","0","(1,1,1,1)","(0,-60,0)","(1,1,1)","(0,0,90)","","","15001283","15001283","","","","","","","","","","","","(91923040)","(91923035,91923037,91923038,91923039,91923039)","(70504012)","(70504013)","","","","","","","","","","","","","","","","","0","","","","0",""
"76001195","3","1","1","1","470","","21050480","","(4,31,1,0,1,4,8,10,0,1,4,5,1,0,1,4,6,1,0,1,4,7,1.2,0,1,4,9,1,0,1,4,10,1,0,1,4,11,1,0,1,4,12,1,0,1,4,13,1,0,1,4,14,1,0,1,4,15,1,0,1,4,16,1,0,1,4,21,1,0,1,4,22,1,0,1,4,19,1,0,1,4,20,1,0,1,4,17,1,0,1,4,18,1,0,1,4,23,1,0,1,4,24,1,0,1,4,25,1,0,1,4,26,1,0,1)","(4,31,0,0,1,4,8,0,0,1,4,5,0,0,1,4,6,0,0,1,4,7,0,0,1,4,9,0,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,0,0,1,4,14,0,0,1,4,15,0,0,1,4,16,0,0,1,4,21,0,0,1,4,22,0,0,1,4,19,0,0,1,4,20,0,0,1,4,17,0,0,1,4,18,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,0,0,1,4,26,0,0,1)","10","(0,0,0)","(31029015,0,0)","","","","","","","0","3","0","200","0.2","10000","3","","","0.3","0","0","10","0","1","2.7","","(100,40)","","500","0","10","","0","0","0","","0","","","","0","1000","","500","2000","","","1","","","1","5","3","","","(0,0,13500002,0)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","","","(0)","","","","","","","","90041624","91232545","91200511","91200511","","(0,0,-100)","(0,0,-90)","(1,1,1)","(0,91011251,91011252,0,0,0)","(91011262,91011016,91011003,91011004,91011005,91011006,91011007,91011008,91011009,91011010,91011011,91011012,91011013,91011014,91011015,0,0,0,0,0,0,0,0,0,0,0,0,0)","(1,1,1)","0","(1,1,1,1)","(1,1,1,1)","0","(1,1,1,1)","(0,-60,0)","(1,1,1)","(0,0,90)","","","15001284","15001284","","","","","","","","","","","","(91923040)","(91923035,91923037,91923038,91923039,91923039)","(70504012)","(70504013)","","","","","","","","","","","","","","","","","0","","","","0",""
"76001196","3","0","1","1","39","","21050039","","(4,31,1,0,1,4,8,0.5,0,1,4,5,1.05,0,1,4,6,1.05,0,1,4,7,1,0,1,4,9,1,0,1,4,10,1,0,1,4,11,1,0,1,4,12,1,0,1,4,13,1,0,1,4,14,1,0,1,4,15,1,0,1,4,16,1,0,1,4,21,1,0,1,4,22,1,0,1,4,19,1,0,1,4,20,1,0,1,4,17,1,0,1,4,18,1,0,1,4,23,1,0,1,4,24,1,0,1,4,25,1,0,1,4,26,1,0,1)","(4,31,0,0,1,4,8,0,0,1,4,5,0,0,1,4,6,0,0,1,4,7,0,0,1,4,9,0,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,0,0,1,4,14,0,0,1,4,15,0,0,1,4,16,0,0,1,4,21,0,0,1,4,22,0,0,1,4,19,0,0,1,4,20,0,0,1,4,17,0,0,1,4,18,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,0,0,1,4,26,0,0,1)","9","(0,0,0)","(0,0,0)","","","","","","","0","3","1","200","0.2","10000","3","","","0.3","0","0","10","0","2","1.2","","(115,40)","","500","0","0","","1","1","1","","1","","","","1","400","","800","2000","","","1","","","1","5","3","","","(0,0,13500001,0)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","","","(70000006)","","","","","","","","90042144","0","91232326","91232326","","(0,0,-115)","(0,0,-90)","(1,1,1)","","(91048701,91048702,91048703,91048704,91048705,91048706,91048707,91048708,91048709,91048710,91048711,91048712,91048713,91048714,91048715,0,0,0,0,0,0,0,0,0,0,0,0,0)","(1,1,1)","0","(1.0,1.0,1.0,1.0)","(1.0,1.0,1.0,1.0)","1.81","(1.0,1.0,1.0,1.0)","(0,-60,0)","(1.2,1.2,1.2)","(0,0,90)","","1","","","","","","","","","","","","","","(91923044)","(91923034,91923037,91923038,91923039,91923039)","(70504012)","(70504013)","","","","","","","","","","","","(70500450)","","","","","0","","","","0",""
"76001197","3","0","1","1","36","","21050036","","(4,31,1,0,1,4,8,0.5,0,1,4,5,1.05,0,1,4,6,1.05,0,1,4,7,1,0,1,4,9,1,0,1,4,10,1,0,1,4,11,1,0,1,4,12,1,0,1,4,13,1,0,1,4,14,1,0,1,4,15,1,0,1,4,16,1,0,1,4,21,1,0,1,4,22,1,0,1,4,19,1,0,1,4,20,1,0,1,4,17,1,0,1,4,18,1,0,1,4,23,1,0,1,4,24,1,0,1,4,25,1,0,1,4,26,1,0,1)","(4,31,0,0,1,4,8,0,0,1,4,5,0,0,1,4,6,0,0,1,4,7,0,0,1,4,9,0,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,0,0,1,4,14,0,0,1,4,15,0,0,1,4,16,0,0,1,4,21,0,0,1,4,22,0,0,1,4,19,0,0,1,4,20,0,0,1,4,17,0,0,1,4,18,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,0,0,1,4,26,0,0,1)","9","(0,0,0)","(0,0,0)","","","","","","","0","3","1","200","0.2","10000","3","","","0.3","0","0","10","0","2","1.2","","(120,45)","","500","0","0","","1","1","1","","1","","","","1","400","","800","2000","","","1","","","1","5","3","","","(0,0,13500001,0)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","","","(70000006)","","","","","","","","90042145","0","91232309","91232309","","(0,0,-120)","(0,0,-90)","(1,1,1)","","(91045401,91045402,91045403,91045404,91045405,91045406,91045407,91045408,91045409,91045410,91045411,91045412,91045413,91045414,91045415,0,0,0,0,0,0,0,0,0,0,0,0,0)","(1,1,1)","0","(1,1,1,1)","(1,1,1,1)","0","(1,1,1,1)","(0,-60,0)","(1,1,1)","(0,0,90)","","1","","","","","","","","","","","","","","(91923040)","(91923034,91923037,91923038,91923039,91923039)","(70504012)","(70504013)","","","","","","","","","","","","","","","","","0","","","","0",""
"76001198","3","0","1","1","32","","21050032","","(4,31,1,0,1,4,8,0.95,0,1,4,5,1,0,1,4,6,1,0,1,4,7,1,0,1,4,9,1,0,1,4,10,1,0,1,4,11,1,0,1,4,12,1,0,1,4,13,1,0,1,4,14,1,0,1,4,15,1,0,1,4,16,1,0,1,4,21,1,0,1,4,22,1,0,1,4,19,1,0,1,4,20,1,0,1,4,17,1,0,1,4,18,1,0,1,4,23,1,0,1,4,24,1,0,1,4,25,1,0,1,4,26,1,0,1)","(4,31,0,0,1,4,8,0,0,1,4,5,0,0,1,4,6,0,0,1,4,7,0,0,1,4,9,0,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,0,0,1,4,14,0,0,1,4,15,0,0,1,4,16,0,0,1,4,21,0,0,1,4,22,0,0,1,4,19,0,0,1,4,20,0,0,1,4,17,0,0,1,4,18,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,0,0,1,4,26,0,0,1)","9","(0,0,0)","(0,0,0)","","","","","","","0","3","1","200","0.2","10000","3","","","0.3","0","0","10","0","2","1.2","","(100,40)","","500","0","0","","1","1","1","","1","","","","1","400","","800","2000","","","1","","","1","5","3","","","(0,0,13500001,0)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","","","(70000006)","","","","","","","","90042146","0","91232309","91232309","","(0,0,-100)","(0,0,-90)","(1,1,1)","","(91040901,91040902,91040903,91040904,91040905,91040906,91040907,91040908,91040909,91040910,91040911,91040912,91040913,91040914,91040915,0,0,0,0,0,0,0,0,0,0,0,0,0)","(1,1,1)","0","(0.0,0.0,0.0,1.0)","(0.766,1.0,0.572,1.0)","0.347","(0.81,0.621,0.47,1.0)","(0,-60,0)","(1.2,1.2,1.2)","(0,0,90)","","1","","","","","","","","","","","","","","(91923042)","(91923034,91923037,91923038,91923039,91923039)","(70504012)","(70504013)","","","","","","","","","","","","","","","","","0","","","","0",""
"76001199","2","","1","1","1","","21050001","","(4,31,1,0,1,4,8,1,0,1,4,5,1,0,1,4,6,1,0,1,4,7,1,0,1,4,9,1,0,1,4,10,1,0,1,4,11,1,0,1,4,12,1,0,1,4,13,1,0,1,4,14,1,0,1,4,15,1,0,1,4,16,1,0,1,4,21,1,0,1,4,22,1,0,1,4,19,1,0,1,4,20,1,0,1,4,17,1,0,1,4,18,1,0,1,4,23,1,0,1,4,24,1,0,1,4,25,1,0,1,4,26,1,0,3)","(4,31,0,0,1,4,8,0,0,1,4,5,0,0,1,4,6,0,0,1,4,7,0,0,1,4,9,0,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,0,0,1,4,14,0,0,1,4,15,0,0,1,4,16,0,0,1,4,21,0,0,1,4,22,0,0,1,4,19,0,0,1,4,20,0,0,1,4,17,0,0,1,4,18,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,0,0,1,4,26,0,0,3)","10","(0,0,0)","(31029132,0,0)","","","","","","","0","3","1","200","0.2","10000","3","","","1","0","0","10","0","2","1.2","","(100,40)","","500","0","0","","0","0","0","","0","","","","0","1000","","800","2000","","","0","","","1","5","3","","90008198","(0,0,13500001,0)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","","","(0)","","","","","","","","90042147","91232561","91200513","91200513","","(0,0,-100)","(0,0,-90)","(1,1,1)","","(91013027,91013016,91013003,91013004,91013005,91013006,91013007,91013008,91013009,91013010,91013011,91013012,91013013,91013014,91013015,0,0,0,0,0,0,0,0,0,0,0,0,0)","(1,1,1)","0","(1,1,1,1)","(1,1,1,1)","0","(1,1,1,1)","(0,-60,0)","(1,1,1)","(0,0,90)","","1","15000627","15000631","","","","91924010","","","","","","","","(91923040)","(91923035,91923037,91923038,91923039,91923039)","(70504012)","(70504013)","","","","","","","","","","","","","","","","","0","","","","0",""
"76001200","2","","1","1","99","","21050099","","(4,31,1,0,1,4,8,1,0,1,4,5,1,0,1,4,6,1,0,1,4,7,1,0,1,4,9,1,0,1,4,10,1,0,1,4,11,1,0,1,4,12,1,0,1,4,13,1,0,1,4,14,1,0,1,4,15,1,0,1,4,16,1,0,1,4,21,1,0,1,4,22,1,0,1,4,19,1,0,1,4,20,1,0,1,4,17,1,0,1,4,18,1,0,1,4,23,1,0,1,4,24,1,0,1,4,25,1,0,1,4,26,1,0,1)","(4,31,0,0,1,4,8,0,0,1,4,5,0,0,1,4,6,0,0,1,4,7,0,0,1,4,9,0,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,0,0,1,4,14,0,0,1,4,15,0,0,1,4,16,0,0,1,4,21,0,0,1,4,22,0,0,1,4,19,0,0,1,4,20,0,0,1,4,17,0,0,1,4,18,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,0,0,1,4,26,0,0,1)","10","(0,0,0)","(0,0,0)","","","","","","","0","3","0","200","0.1","40000","","","","1","0","0","10","0","1","2.7","","(115,35)","","500","0","0","","0","0","0","","0","","","","0","400","","500","1500","","","0","","","1","5","3","","90005807","(0,0,13500001,0)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","","","(0)","","","","","","","","90041108","91232582","91200513","91200513","","(0,0,-115)","(0,0,-90)","(1,1,1)","","(91043501,91043502,91043503,91043504,91043505,91043506,91043507,91043508,91043509,91043510,91043511,91043512,91043513,91043514,91043515,0,0,0,0,0,0,0,0,0,0,0,0,0)","(1,1,1)","0","(1,1,1,1)","(1,1,1,1)","0","(1,1,1,1)","(0,-60,0)","(1,1,1)","(0,0,90)","","1","15000713","15000714","","","","91924044","","","","","","(300,60,0,0,60,0,0,0,0,0,0,0,0,180,0.5,0.5)","91043516","(91923040)","(91923035,91923037,91923038,91923039,91923039)","(70504012)","(70504013)","","","","","","","","","","","","","","","","","0","","","","0",""
"76001201","2","","1","1","99","","21050099","","(4,31,1,0,1,4,8,1,0,1,4,5,1,0,1,4,6,1,0,1,4,7,1,0,1,4,9,1,0,1,4,10,1,0,1,4,11,1,0,1,4,12,1,0,1,4,13,1,0,1,4,14,1,0,1,4,15,1,0,1,4,16,1,0,1,4,21,1,0,1,4,22,1,0,1,4,19,1,0,1,4,20,1,0,1,4,17,1,0,1,4,18,1,0,1,4,23,1,0,1,4,24,1,0,1,4,25,1,0,1,4,26,1,0,1)","(4,31,0,0,1,4,8,0,0,1,4,5,0,0,1,4,6,0,0,1,4,7,0,0,1,4,9,0,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,0,0,1,4,14,0,0,1,4,15,0,0,1,4,16,0,0,1,4,21,0,0,1,4,22,0,0,1,4,19,0,0,1,4,20,0,0,1,4,17,0,0,1,4,18,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,0,0,1,4,26,0,0,1)","10","(0,0,0)","(0,0,0)","","","","","","","0","3","0","200","0.1","40000","3","","","0.8","0","0","10","0","1","2.7","","(105,40)","","500","0","0","","0","0","0","","0","","","","0","1000","","800","2000","","","0","","","1","5","3","","90005805","(0,0,13500001,0)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","","","(0)","","","","","","","","90042142","91232682","91200511","91200511","","(0,0,-105)","(0,0,-90)","(1,1,1)","","(91053501,91053502,91053503,91053504,91053505,91053506,91053507,91053508,91053509,91053510,91053511,91053512,91053513,91053514,91053515,0,0,0,0,0,0,0,0,0,0,0,0,0)","(1,1,1)","0","(1,1,1,1)","(1,1,1,1)","0","(1,1,1,1)","(0,-60,0)","(1,1,1)","(0,0,90)","","1","15000716","15000717","","","","91924041","","","","","","(300,60,0,0,60,0,0,0,0,0,0,0,0,180,0.5,0.5)","91053521","(91923040)","(91923035,91923037,91923038,91923039,91923039)","(70504012)","(70504013)","","","","","","","","","","","","","","","","","0","","","","0",""
"76001202","3","2","1","1","90","","21050085","","(4,31,1,0,1,4,8,6,0,1,4,5,1.5,0,1,4,6,1.5,0,1,4,7,1,0,1,4,9,1,0,1,4,10,1,0,1,4,11,1,0,1,4,12,1,0,1,4,13,1,0,1,4,14,1,0,1,4,15,1,0,1,4,16,1,0,1,4,21,1,0,1,4,22,1,0,1,4,19,1,0,1,4,20,1,0,1,4,17,1,0,1,4,18,1,0,1,4,23,1,0,1,4,24,1,0,1,4,25,1,0,1,4,26,1,0,1)","(4,31,0,0,1,4,8,0,0,1,4,5,0,0,1,4,6,0,0,1,4,7,0,0,1,4,9,0,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,0,0,1,4,14,0,0,1,4,15,0,0,1,4,16,0,0,1,4,21,0,0,1,4,22,0,0,1,4,19,0,0,1,4,20,0,0,1,4,17,0,0,1,4,18,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,0,0,1,4,26,0,0,1)","9","(0,0,0)","(0,0,0)","","","","","","","0","3","0","200","0.2","10000","3","","","0.8","0","0","10","0","3","3","","(200,180)","","500","0","10","","1","1","1","","1","","","","0","300","","500","3000","","","1","","","1","5","3","","","(0,0,13500011,0)","(0,0,0,0)","(95,0,13500015,0,50,0,13500016,0)","(0,0,0,0)","(0,0,0,0)","","","(70000006)","","","","","","","","90040451","91200010","91232310","91232310","","(0,0,-180)","(0,0,-90)","(2,2,2)","","(91041301,91041302,91041303,91041304,91041305,91041306,91041307,91041308,91041309,91041310,91041311,91041312,91041313,91041314,91041315,0,0,0,0,0,0,0,0,0,0,0,0,0)","(3,3,3)","0","(1,1,1,1)","(1,1,1,1)","0","(1,1,1,1)","(0,-60,0)","(1,1,1)","(0,0,90)","(16423,22862,817)","1","15000733","15000733","","","","","1300","","","","","","","(91923047)","(91923036,91923037,91923038,91923039,91923039)","(70504012)","(70504013)","","","","","","","","","","","","(70010000)","","","","","0","","","","0",""
"76001203","3","","1","1","10","","21050020","","(4,31,3.5,0,1,4,8,1,1,4,5,7,0,1,4,6,7,0,1,4,7,1,0,1,4,9,1,0,1,4,10,1,0,1,4,11,1,0,1,4,12,1,0,1,4,13,1,0,1,4,14,1,0,1,4,15,1,0,1,4,16,1,0,1,4,21,1,0,1,4,22,1,0,1,4,19,1,0,1,4,20,1,0,1,4,17,1,0,1,4,18,1,0,1,4,23,1,0,1,4,24,1,0,1,4,25,1,0,1,4,26,1,0,1)","(4,31,0,0,1,4,8,0,0,1,4,5,0,0,1,4,6,0,0,1,4,7,0,0,1,4,9,0,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,0,0,1,4,14,0,0,1,4,15,0,0,1,4,16,0,0,1,4,17,0,0,1,4,18,0,0,1,4,19,0,0,1,4,20,0,0,1,4,21,0,0,1,4,22,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,0,0,1,4,26,0,0,1,4,27,0,0,1,4,28,0,0,1)","9","(0,0,0)","(0,0,0)","","","","","","","0","3","1","200","0.2","10000","3","","","0.4","0","0","10","0","2","1.2","","(80,80)","","1000","3","1","","1","1","1","","1","","","","1","1000","","2000","2000","","","0","","","1","5","3","","","(0,0,13500001,0)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","","","(0)","","","","","","","","90048364","91200010","91232317","91232317","","(0,0,-80)","(0,0,-90)","(1,1,1)","","(91046701,91046702,91046703,91046704,91046705,91046706,91046707,91046708,91046709,91046710,91046711,91046712,91046713,91046714,91046715,0,0,0,0,0,0,0,0,0,0,0,0,0)","(1,1,1)","0","(1,1,1,1)","(1,1,1,1)","0","(1,1,1,1)","(0,-60,0)","(1,1,1)","(0,0,90)","","1","15000613","15000618","3","7","","","","","","","","","","(91923041)","(91923034,91923037,91923038,91923039,91923039)","(70504012)","(70504013)","","","","","","","","","","","","","","","","","0","","","","0",""
"76001204","3","","1","1","28","","21050028","","(4,31,3.5,0,1,4,8,1,1,4,5,1,0,1,4,6,1,0,1,4,7,1,0,1,4,9,1,0,1,4,10,1,0,1,4,11,1,0,1,4,12,1,0,1,4,13,1,0,1,4,14,1,0,1,4,15,1,0,1,4,16,1,0,1,4,21,1,0,1,4,22,1,0,1,4,19,1,0,1,4,20,1,0,1,4,17,1,0,1,4,18,1,0,1,4,23,1,0,1,4,24,1,0,1,4,25,1,0,1,4,26,1,0,1)","(4,31,0,0,1,4,8,0,0,1,4,5,0,0,1,4,6,0,0,1,4,7,0,0,1,4,9,0,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,0,0,1,4,14,0,0,1,4,15,0,0,1,4,16,0,0,1,4,17,0,0,1,4,18,0,0,1,4,19,0,0,1,4,20,0,0,1,4,21,0,0,1,4,22,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,0,0,1,4,26,0,0,1,4,27,0,0,1,4,28,0,0,1)","9","(0,0,0)","(0,0,0)","","","","","","","0","3","1","200","0.2","10000","3","","","0.4","0","0","10","0","2","1.2","","(80,80)","","1000","3","1","","1","1","1","","1","","","","1","1000","","3000","3000","","","0","","","1","5","3","","","(0,0,13500001,0)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","","","(0)","","","","","","","","90048364","91200010","91232317","91232317","","(0,0,-80)","(0,0,-90)","(1,1,1)","","(91046701,91046702,91046703,91046704,91046705,91046706,91046707,91046708,91046709,91046710,91046711,91046712,91046713,91046714,91046715,0,0,0,0,0,0,0,0,0,0,0,0,0)","(1,1,1)","0","(1,1,1,1)","(1,1,1,1)","0","(1,1,1,1)","(0,-60,0)","(1,1,1)","(0,0,90)","","1","15000637","15000638","3","7","","","","","","","","","","(91923041)","(91923034,91923037,91923038,91923039,91923039)","(70504012)","(70504013)","","","","","","","","","","","","","","","","","0","","","","0",""
"76001205","3","1","1","1","54","","21050054","","(4,31,1.5,0,1,4,8,1,1,4,5,1,0,1,4,6,1,0,1,4,7,1,0,1,4,9,1,0,1,4,10,1,0,1,4,11,1,0,1,4,12,1,0,1,4,13,1,0,1,4,14,1,0,1,4,15,1,0,1,4,16,1,0,1,4,21,1,0,1,4,22,1,0,1,4,19,1,0,1,4,20,1,0,1,4,17,1,0,1,4,18,1,0,1,4,23,1,0,1,4,24,1,0,1,4,25,1,0,1,4,26,1,0,1)","(4,31,0,0,1,4,8,0,0,1,4,5,0,0,1,4,6,0,0,1,4,7,0,0,1,4,9,0,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,0,0,1,4,14,0,0,1,4,15,0,0,1,4,16,0,0,1,4,17,0,0,1,4,18,0,0,1,4,19,0,0,1,4,20,0,0,1,4,21,0,0,1,4,22,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,0,0,1,4,26,0,0,1,4,27,0,0,1,4,28,0,0,1)","9","(0,0,0)","(0,0,0)","","","","","","","0","3","1","200","0.2","10000","3","","","0.4","0","0","10","0","2","1.2","","(160,160)","","100","3","1","","1","1","1","","1","","","","1","1000","","2000","2000","","","0","","","1","5","3","","","(0,0,13500001,0)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","","","(0)","","","","","","","","90048365","91200010","91232317","91232317","","(0,0,-160)","(0,0,-90)","(2,2,2)","","(91046701,91046702,91046703,91046704,91046705,91046706,91046707,91046708,91046709,91046710,91046711,91046712,91046713,91046714,91046715,0,0,0,0,0,0,0,0,0,0,0,0,0)","(1,1,1)","200","(1,1,1,1)","(1,1,1,1)","0","(1,0.02,0,1)","(0,-60,0)","(1,1,1)","(0,0,90)","","1","15000669","15000670","3","7","","","","","","","","","","(91923041)","(91923034,91923037,91923038,91923039,91923039)","(70504012)","(70504013)","","","","","","","","","","","","","","","","","0","","","","0",""
